HOnored	HOnored	j-vvn	Honoured	honour	0
wher	wher	c-crq	where	where	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
standeth	standeth	vvz	stands	stand	0
thus	thus	av	thus	thus	0
.	.	.	.	.	1
That	That	cst	That	that	0
order	order	n1	order	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
which	which	r-crq	which	which	0
neither	neither	av-dx	neither	neither	0
hath	hath	vhz	hath	have	0
precept	precept	n1	precept	precept	0
from	from	p-acp	from	from	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
last	last	ord	last	last	0
will	will	n1	will	will	0
and	and	cc	and	and	0
testament	testament	n1	testament	testament	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
yet	yet	av	yet	yet	0
president	president	n1	president	precedent	0
,	,	,	,	,	0
or	or	cc	or	or	0
example	example	n1	example	example	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
mong	mong	p-acp	mong	among	0
those	those	d	those	those	0
that	that	cst	that	that	0
first	first	ord	first	first	0
trusted	trusted	vvd	trusted	trust	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
order	order	n1	order	order	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
that	that	d	that	that	0
way	way	n1	way	way	0
his	his	po31	his	his	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
order	order	n1	order	order	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
call	call	vvb	call	call	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
way	way	n1	way	way	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
neither	neither	dx	neither	neither	0
precept	precept	n1	precept	precept	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
president	president	n1	president	precedent	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
last	last	ord	last	last	0
will	will	n1	will	will	0
and	and	cc	and	and	0
testament	testament	n1	testament	testament	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
proposition	proposition	n1	proposition	proposition	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
deny	deny	vvi	deny	deny	0
,	,	,	,	,	0
unless	unless	cs	unless	unless	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
later	later	jc	later	late	0
than	than	cs	than	than	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
his	his	po31	his	his	0
last	last	ord	last	last	0
will	will	n1	will	will	0
and	and	cc	and	and	0
testament	testament	n1	testament	testament	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
second	second	ord	second	second	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
will	will	vmb	will	will	0
as	as	a-acp	as	as	0
easily	easily	av-j	easily	easy	0
appear	appear	vvi	appear	appear	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
bring	bring	vvb	bring	bring	0
your	your	po22	your	your	0
order	order	n1	order	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
precept	precept	n1	precept	precept	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
first	first	ord	first	first	0
trusted	trusted	vvd	trusted	trust	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
first	first	ord	first	first	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
order	order	n1	order	order	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
precept	precept	n1	precept	precept	0
from	from	p-acp	from	from	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
or	or	cc	or	or	0
practise	practise	vvi	practise	practise	0
among	among	p-acp	among	among	0
those	those	d	those	those	0
that	that	cst	that	that	0
first	first	ord	first	first	0
trusted	trusted	vvd	trusted	trust	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
baptizing	baptizing	vvg	baptizing	baptize	0
of	of	pp-f	of	of	0
infants	infants	n2	infants	infant	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
declared	declared	vvn	declared	declare	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
but	but	p-acp	but	but	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
the	the	dt	the	the	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
wrath	wrath	n1	wrath	wrath	0
one	one	crd	one	one	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
another	another	j-jn	another	another	0
:	:	:	:	:	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
rantising	rantising	vvg	rantising	rantise	0
and	and	cc	and	and	0
sprink	sprink	vvb	sprink	sprink	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
baptizing	baptizing	vvg	baptizing	baptize	0
or	or	cc	or	or	0
dipping	dipping	vvg	dipping	dip	0
them	them	pno32	them	they	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
accepting	accepting	vvg	accepting	accept	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
sprinkled	sprinkled	vvn	sprinkled	sprinkle	0
with	with	p-acp	with	with	0
superstitious	superstitious	j	superstitious	superstitious	0
hallowed	hallowed	j-vvn	hallowed	hallow	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
as	as	a-acp	as	as	0
superstitious	superstitious	j	superstitious	superstitious	0
consecrated	consecrated	vvn	consecrated	consecrate	0
a	a	dt	a	a	0
ministery	ministery	n1	ministry	ministry	0
of	of	pp-f	of	of	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
receiving	receiving	vvg	receiving	receive	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
sprinkled	sprinkled	vvn	sprinkled	sprinkle	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ordinance	ordinance	n1	ordinance	ordinance	0
of	of	pp-f	of	of	0
baptism	baptism	n1	baptism	baptism	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
call	call	vvb	call	call	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
deny	deny	vvi	deny	deny	0
them	them	pno32	them	they	0
communion	communion	n1	communion	communion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
breaking	breaking	vvg	breaking	break	0
of	of	pp-f	of	of	0
bread	bread	n1	bred	bread	0
:	:	:	:	:	0
And	And	cc	And	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
find	find	vvi	find	find	0
either	either	d	either	either	0
precept	precept	n1	precept	precept	0
from	from	p-acp	from	from	0
Christ	Christ	np1	Christ	Christ	0
or	or	cc	or	or	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
or	or	cc	or	or	0
example	example	n1	example	example	0
among	among	p-acp	among	among	0
those	those	d	those	those	0
that	that	cst	that	that	0
first	first	ord	first	first	0
trusted	trusted	vvd	trusted	trust	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
for	for	p-acp	for	for	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
then	then	av	then	then	0
will	will	vmb	will	will	0
you	you	pn22	you	you	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
loss	loss	n1	loss	loss	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
and	and	cc	and	and	0
neither	neither	d	neither	neither	0
,	,	,	,	,	0
find	find	vvb	find	find	0
precept	precept	n1	precept	precept	0
or	or	cc	or	or	0
president	president	n1	president	precedent	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
joining	joining	vvg	joining	join	0
together	together	av	together	together	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
imitation	imitation	n1	imitation	imitation	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
fist	fist	n1	fist	fist	0
trusted	trusted	vvd	trusted	trust	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
ministery	ministery	n1	ministry	ministry	0
of	of	pp-f	of	of	0
continuance	continuance	n1	continuance	continuance	0
toge	toge	n1	toga	toge	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
doctrine	doctrine	n1	doctrine	doctrine	0
and	and	cc	and	and	0
fellow	fellow	n1	fellow	fellow	0
ship	ship	n1	ship	ship	0
and	and	cc	and	and	0
breaking	breaking	n-vvg	breaking	break	0
of	of	pp-f	of	of	0
bread	bread	n1	bred	bread	0
,	,	,	,	,	0
and	and	cc	and	and	0
pray	pray	vvb	pray	pray	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
.	.	.	.	.	1
And	And	np1	And	And	0
touching	touching	vvg	touching	touch	0
your	your	po22	your	your	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
precept	precept	n1	precept	precept	0
and	and	cc	and	and	0
presi	presi	fw-la	presi	presi	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
last	last	ord	last	last	0
will	will	vmb	will	will	0
and	and	cc	and	and	0
testiment	testiment	n1	testament	testament	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
a	a	dt	a	a	0
gathering	gathering	vvg	gathering	gather	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
respect	respect	n1	respect	respect	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
leave	leave	n1	leave	leave	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
unlawful	unlawful	j	unlawful	unlawful	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
him	him	pno31	him	he	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
civil	civil	j	civil	civil	0
sword	sword	n1	sword	sword	0
to	to	pc-acp	to	to	0
correct	correct	vvi	correct	correct	0
errour	errour	n1	error	error	0
,	,	,	,	,	0
heresies	heresies	n2	heresies	heresy	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
false	false	j	false	false	0
worships	worships	n2	worships	worship	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
constrain	constrain	vvi	constrain	constrain	0
all	all	d	all	all	0
Church-members	Church-members	n2	Church-members	church-member	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
also	also	av	also	also	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
without	without	p-acp	without	without	0
(	(	(	(	(	0
and	and	cc	and	and	0
so	so	av	so	so	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
looked	looked	vvn	looked	look	0
upon	upon	p-acp	upon	upon	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
without	without	p-acp	without	without	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
impossible	impossible	j	impossible	impossible	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
God	God	np1	God	God	0
)	)	)	)	)	0
outwardly	outwardly	av-j	outwardly	outward	0
and	and	cc	and	and	0
hypocritically	hypocritically	av-j	hypocritically	hypocritical	0
to	to	pc-acp	to	to	0
conform	conform	vvi	conform	conform	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
strain	strain	vvb	strain	strain	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
outwardly	outwardly	av-j	outwardly	outward	0
and	and	cc	and	and	0
hypocritically	hypocritically	av-j	hypocritically	hypocritical	0
from	from	p-acp	from	from	0
enjoying	enjoying	vvg	enjoying	enjoy	0
their	their	po32	their	their	0
own	own	d	own	own	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
rule	rule	n1	rule	rule	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
annexed	annexed	vvn	annexed	annex	0
the	the	dt	the	the	0
promise	promise	n1	promise	promise	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
walk	walk	vvb	walk	walk	0
thereby	thereby	av	thereby	thereby	0
)	)	)	)	)	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Apostacies	Apostacies	n2	Apostasies	apostasy	0
and	and	cc	and	and	0
Blasphemies	Blasphemies	n2	Blasphemies	blasphemy	0
(	(	(	(	(	0
that	that	cst	that	that	0
unpardonable	unpardonable	j	unpardonable	unpardonable	0
fin	fin	n1	fin	fin	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
not	not	xx	not	not	0
excepted	excepted	vvn	excepted	except	0
)	)	)	)	)	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
punished	punished	vvn	punished	punish	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
delivery	delivery	n1	delivery	delivery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
person	person	n1	person	person	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
guilty	guilty	j	guilty	guilty	0
thereof	thereof	av	thereof	thereof	0
unto	unto	p-acp	unto	unto	0
Satan	Satan	np1	Satan	Satan	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
learn	learn	vvi	learn	learn	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
blaspheme	blaspheme	vvi	blaspheme	blaspheme	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
coming	coming	n-vvg	coming	come	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
in	in	p-acp	in	in	0
flaming	flaming	j-vvg	flaming	flame	0
fire	fire	n1	fire	fire	0
to	to	pc-acp	to	to	0
render	render	vvi	render	render	0
vengeance	vengeance	n1	vengeance	vengeance	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
much	much	d	much	much	0
is	is	vbz	is	be	0
signified	signified	vvn	signified	signify	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
word	word	n1	word	word	0
anathema	anathema	n1	anathema	anathema	0
Maranatha	Maranatha	fw-mi	Maranatha	maranatha	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
consider	consider	vvb	consider	consider	0
whether	whether	cs	whither	whether	0
this	this	d	this	this	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
place	place	vvi	place	place	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
too	too	av	too	too	0
high	high	j	high	high	0
,	,	,	,	,	0
or	or	cc	or	or	0
too	too	av	too	too	0
low	low	j	low	low	0
;	;	;	;	;	0
too	too	av	too	too	0
high	high	j	high	high	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
you	you	pn22	you	you	0
make	make	vvb	make	make	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
point	point	n1	point	point	0
the	the	dt	the	the	0
only	only	j	only	only	0
Judge	Judge	n1	Judge	judge	0
in	in	p-acp	in	in	0
spiritual	spiritual	j	spiritual	spiritual	0
things	things	n2	things	thing	0
(	(	(	(	(	0
uch	uch	d	such	such	0
as	as	c-acp	as	as	0
appertain	appertain	vvb	appertain	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mystery	mystery	n1	mystery	mystery	0
of	of	pp-f	of	of	0
godliness	godliness	n1	godliness	godliness	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mystery	mystery	n1	mystery	mystery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
so	so	av	so	so	0
wonderful	wonderful	j	wondered	wonderful	0
)	)	)	)	)	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
determine	determine	vvb	determine	determine	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
error	error	n1	error	error	0
and	and	cc	and	and	0
heresie	heresie	n1	heresy	heresy	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worship	worship	n1	worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
spirit	spirit	n1	spirit	spirit	0
hath	hath	vhz	hath	have	0
declared	declared	vvn	declared	declare	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
worshipped	worshipped	vvn	worshipped	worship	0
in	in	p-acp	in	in	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
;	;	;	;	;	0
who	who	q-crq	who	who	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
worshippers	worshippers	n2	worshippers	worshipper	0
he	he	pns31	he	he	0
seeks	seeks	vvz	seeks	seek	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	q-crq	who	who	0
are	are	vbr	are	be	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
soul	soul	n1	soul	soul	0
abhors	abhors	vvz	abhors	abhor	0
?	?	?	?	?	0
and	and	cc	and	and	0
again	again	av	again	again	0
too	too	av	too	too	0
low	low	av-j	low	low	0
in	in	p-acp	in	in	0
case	case	n1	case	case	0
you	you	pn22	you	you	0
make	make	vvb	make	make	0
him	him	pno31	him	he	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
executioner	executioner	n1	executioner	executioner	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
judgements	judgements	n2	judgements	judgement	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
indeed	indeed	av	indeed	indeed	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ordinary	ordinary	j	ordinary	ordinary	0
practise	practise	n1	practice	practice	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
first	first	ord	first	first	0
argument	argument	n1	argument	argument	0
;	;	;	;	;	0
the	the	dt	the	the	0
second	second	ord	second	second	0
stands	stands	vvz	stands	stand	0
thus	thus	av	thus	thus	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Arg.	Arg.	np1	Arg.	Arg.	0
That	That	cst	That	that	0
order	order	n1	order	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
different	different	j	different	different	0
from	from	p-acp	from	from	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
contrary	contrary	j-jn	contrary	contrary	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
precept	precept	n1	precept	precept	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
last	last	ord	last	last	0
will	will	n1	will	will	0
and	and	cc	and	and	0
testament	testament	n1	testament	testament	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
prac	prac	n1	prac	prac	0
∣	∣	sy	∣	∣	0
tise	tise	n1	tise	tise	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
that	that	cst	that	that	0
first	first	ord	first	first	0
trusted	trusted	vvd	trusted	trust	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
order	order	n1	order	order	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
that	that	d	that	that	0
way	way	n1	way	way	0
his	his	po31	his	his	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
order	order	n1	order	order	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
call	call	vvb	call	call	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
way	way	n1	way	way	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
different	different	j	different	different	0
from	from	p-acp	from	from	0
but	but	p-acp	but	but	0
