Christian	Christian	np1	Christian	Christian	0
may	may	vmb	may	may	0
tread	tread	vvi	tread	tread	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
wise	wise	j	wise	wise	0
Kings	Kings	n2	Kings	king	0
steps	steps	n2	steps	step	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
prayed	prayed	vvd	prayed	pray	0
so	so	av	so	so	0
fervently	fervently	av-j	fervently	fervent	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
would	would	vmd	would	will	0
maintain	maintain	vvi	maintain	maintain	0
his	his	po31	his	his	0
cause	cause	n1	cause	cause	0
&	&	cc	&	and	0
his	his	po31	his	his	0
peoples	peoples	n2	peoples	people	0
alwayes	alwayes	av	always	always	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
shall	shall	vmb	shall	shall	0
require	require	vvi	require	require	0
;	;	;	;	;	0
Prayer	Prayer	n1	Prayer	prayer	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
opens	opens	vvz	opens	open	0
all	all	d	all	all	0
dores	dores	n2	doors	door	0
,	,	,	,	,	0
prevailes	prevailes	vvz	prevails	prevail	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
blessings	blessings	n2	blessings	blessing	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
such	such	d	such	such	0
power	power	n1	power	power	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
never	never	av-x	never	never	0
comes	comes	vvz	comes	come	0
away	away	av	away	away	0
empty	empty	j	empty	empty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
renowned	renowned	j-vvn	renowned	renown	0
Emperour	Emperour	n1	Emperor	emperor	0
said	said	vvd	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
never	never	av-x	never	never	0
sent	sent	vvd	sent	send	0
any	any	d	any	any	0
suer	suer	j	sure	sure	0
d	d	zz	d	d	0
w	w	zz	w	w	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
so	so	av	so	so	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
sue	sue	vvb	sue	sue	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
giving	giving	vvg	giving	give	0
them	them	pno32	them	they	0
all	all	d	all	all	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
seek	seek	vvb	seek	seek	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
(	(	(	(	(	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
in	in	p-acp	in	in	0
maintaining	maintaining	vvg	maintaining	maintain	0
his	his	po31	his	his	0
own	own	d	own	own	0
and	and	cc	and	and	0
his	his	po31	his	his	0
peoples	peoples	ng1	peoples	people	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
se	se	vvi	see	see	0
forsaken	forsaken	vvn	forsaken	forsake	0
)	)	)	)	)	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
send	send	vvi	send	send	0
his	his	po31	his	his	0
suiters	suiters	n2	suitors	suitor	0
and	and	cc	and	and	0
suppliants	suppliants	n2-jn	suppliants	suppliant	0
sad	sad	j	sad	sad	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
bidden	bidden	vvn	bidden	bid	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
with	with	p-acp	with	with	0
boldnesse	boldnesse	n1	boldness	boldness	0
to	to	p-acp	to	to	0
he	he	pns31	he	he	0
Throne	Throne	n1	Throne	throne	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
.	.	.	.	.	1
One	One	crd	One	one	0
word	word	n1	word	word	0
more	more	av-dc	more	more	0
&	&	cc	&	and	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
that	that	cst	that	that	0
great	great	j	great	great	0
Favourite	Favourite	n1	Favourite	favourite	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
both	both	d	both	both	0
our	our	po12	our	our	0
persons	persons	n2	persons	person	0
and	and	cc	and	and	0
prayers	prayers	n2	prayers	prayer	0
are	are	vbr	are	be	0
accepted	accepted	vvn	accepted	accept	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
comes	comes	vvz	comes	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
maintained	maintained	vvn	maintained	maintain	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
much	much	d	much	much	0
Incense	Incense	n1	Incense	incense	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
offers	offers	vvz	offers	offer	0
up	up	a-acp	up	up	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
prayers	prayers	n2	prayers	prayer	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
prevailes	prevailes	vvz	prevails	prevail	0
ever	ever	av	ever	ever	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
&	&	cc	&	and	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
are	are	vbr	are	be	0
laid	laid	vvn	laid	lay	0
most	most	av-ds	most	most	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dust	dust	n1	dust	dust	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
this	this	d	this	this	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
Father	Father	n1	Father	father	0
and	and	cc	and	and	0
Eternal	Eternal	j	Eternal	eternal	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
be	be	vbb	be	be	0
Glory	Glory	n1	Glory	glory	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
everlasting	everlasting	j	everlasting	everlasting	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
