THese	THese	d	THese	these	0
consulting	consulting	vvg	consulting	consult	0
a	a	dt	a	a	0
Surrender	Surrender	n1	Surrender	surrender	0
on	on	p-acp	on	on	0
Terms	Terms	n2	Terms	term	0
as	as	p-acp	as	as	0
most	most	ds	most	most	0
rational	rational	j	rational	rational	0
,	,	,	,	,	0
some	some	d	some	some	0
few	few	d	few	few	0
resolved	resolved	vvn	resolved	resolve	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
(	(	(	(	(	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
Eye	Eye	n1	Eye	eye	0
Witness	Witness	vvb	Witness	witness	0
)	)	)	)	)	0
many	many	d	many	many	0
secret	secret	j-jn	secret	secret	0
enemies	enemies	n2	enemies	enemy	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
in	in	fw-la	in	in	0
,	,	,	,	,	0
corresponding	corresponding	vvg	corresponding	correspond	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
without	without	p-acp	without	without	0
;	;	;	;	;	0
a	a	dt	a	a	0
potent	potent	j	potent	potent	0
Army	Army	n1	Army	army	0
under	under	p-acp	under	under	0
good	good	j	good	good	0
Conduct	Conduct	vvb	Conduct	conduct	0
,	,	,	,	,	0
closs	closs	n1	closs	closs	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
City	City	n1	City	city	0
;	;	;	;	;	0
Streets	Streets	n2	Streets	street	0
,	,	,	,	,	0
Lanes	Lanes	n2	Lanes	lane	0
and	and	cc	and	and	0
Walls	Walls	n2	Walls	wall	0
,	,	,	,	,	0
often	often	av	often	often	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
Fire	Fire	n1	Fire	fire	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
Bombs	Bombs	n2	Bombs	bomb	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
killed	killed	vvn	killed	kill	0
in	in	p-acp	in	in	0
Houses	Houses	n2	Houses	house	0
▪	▪	▪	▪	▪	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
visions	visions	n2	visions	vision	0
failing	failing	vvg	failing	fail	0
,	,	,	,	,	0
and	and	cc	and	and	0
Soldiers	Soldiers	n2	Soldiers	soldier	0
almost	almost	av	almost	almost	0
starved	starved	vvn	starved	starve	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
sallying	sallying	vvg	sallying	sally	0
out	out	av	out	out	0
,	,	,	,	,	0
wax	wax	n1	wax	wax	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
valiant	valiant	j	valiant	valiant	0
in	in	p-acp	in	in	0
Fight	Fight	n1	Fight	fight	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
their	their	po32	their	their	0
Enemies	Enemies	n2	Enemies	enemy	0
strong	strong	j	strong	strong	0
and	and	cc	and	and	0
full	full	j	full	full	0
,	,	,	,	,	0
found	found	vvd	found	find	0
not	not	xx	not	not	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
fainted	fainted	vvd	fainted	faint	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Battel	Battel	n1	Battle	battle	0
;	;	;	;	;	0
when	when	q-crq	when	when	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
mens	mens	ng2	men's	man	0
bodies	bodies	n2	bodies	body	0
were	were	vbdr	were	be	0
faint	faint	j	faint	faint	0
and	and	cc	and	and	0
sick	sick	j	sick	sick	0
with	with	p-acp	with	with	0
Famine	Famine	n1	Famine	famine	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hope	hope	vvb	hope	hope	0
of	of	pp-f	of	of	0
relief	relief	n1	relief	relief	0
being	being	vbg	being	be	0
deferred	deferred	vvn	deferred	defer	0
,	,	,	,	,	0
made	made	vvd	made	make	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
sick	sick	j	sick	sick	0
also	also	av	also	also	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
when	when	c-crq	when	when	0
weakest	weakest	js	weakest	weak	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
ani	ani	n1	ani	ani	0
∣	∣	sy	∣	∣	0
mated	mated	vvn	mated	mate	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
heroick	heroick	j	heroic	heroic	0
resolve	resolve	n1	resolve	resolve	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
a	a	dt	a	a	0
period	period	n1	perjod	period	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
mise	mise	n2	mice	mouse	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
,	,	,	,	,	0
and	and	cc	and	and	0
perpetuat	perpetuat	vvi	perpetuate	perpetuate	0
their	their	po32	their	their	0
loyalty	loyalty	n1	loyalty	loyalty	0
by	by	p-acp	by	by	0
fighting	fighting	vvg	fighting	fight	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
stay	stay	vvi	stay	stay	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
Walls	Walls	n2	Walls	wall	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
yield	yield	vvi	yield	yield	0
:	:	:	:	:	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
fainting	fainting	j-vvg	fainting	faint	0
man	man	n1	man	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
said	said	vvd	said	say	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
three	three	crd	three	three	0
days	days	n2	days	day	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
either	either	av-d	either	either	0
surrender	surrender	vvi	surrender	surrender	0
or	or	cc	or	or	0
be	be	vbi	be	be	0
dead	dead	j	dead	dead	0
men	men	n2	men	man	0
by	by	p-acp	by	by	0
famine	famine	n1	famine	famine	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
was	was	vbds	was	be	0
smartly	smartly	av-j	smartly	smart	0
taken	taken	vvn	taken	take	0
up	up	a-acp	up	up	0
by	by	p-acp	by	by	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
replying	replying	vvg	replying	reply	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
who	who	r-crq	who	who	0
spoke	spoke	vvd	spoke	speak	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
while	while	cs	while	while	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
Dog	Dog	n1	Dog	dog	0
or	or	cc	or	or	0
Cat	Cat	n1	Cat	cat	0
in	in	p-acp	in	in	0
Derry	Derry	np1	Derry	Derry	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
remaining	remaining	vvg	remaining	remain	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
surrender	surrender	n1	surrender	surrender	0
;	;	;	;	;	0
and	and	cc	and	and	0
further	further	av-jc	further	further	0
told	told	vvd	told	tell	0
him	him	pno31	him	he	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
eat	eat	vvi	eat	eat	0
that	that	d	that	that	0
Hat	Hat	n1	Hat	hat	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
Head	Head	n1	Head	head	0
ere	ere	c-acp	ere	ere	0
we	we	pns12	we	we	0
yield	yield	vvb	yield	yield	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
the	the	dt	the	the	0
City	City	n1	City	city	0
was	was	vbds	was	be	0
all	all	d	all	all	0
over	over	p-acp	over	over	0
Deaths	Deaths	n2	Death's	death	0
and	and	cc	and	and	0
Corps	Corps	n1	Corpse	corpse	0
,	,	,	,	,	0
and	and	cc	and	and	0
rare	rare	j	rare	rare	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
a	a	dt	a	a	0
Mourner	Mourner	n1	Mourner	mourner	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
nearest	nearest	js	nearest	near	0
Relation	Relation	n1	Relation	relation	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
buried	buried	vvn	buried	bury	0
,	,	,	,	,	0
many	many	d	many	many	0
faint	faint	j	faint	faint	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Streets	Streets	n2	Streets	street	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fruits	Fruits	n2	Fruits	fruit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
;	;	;	;	;	0
the	the	dt	the	the	0
City	City	n1	City	city	0
then	then	av	then	then	0
appearing	appearing	vvg	appearing	appear	0
for	for	p-acp	for	for	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
use	use	n1	use	use	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
common	common	j	common	common	0
Sepulchre	Sepulchre	n1	Sepulchre	sepulchre	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
all	all	d	all	all	0
:	:	:	:	:	0
nothing	nothing	pix	nothing	nothing	0
remain'd	remain'd	vvn	remained	remain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hope	hope	vvb	hope	hope	0
against	against	p-acp	against	against	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
good	good	j	good	good	0
Providence	Providence	n1	Providence	providence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
many	many	d	many	many	0
Godly	Godly	j	Godly	godly	0
praying	praying	vvg	praying	pray	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
both	both	d	both	both	0
Citizens	Citizens	n2	Citizens	citizen	0
and	and	cc	and	and	0
Strangers	Strangers	n2	Strangers	stranger	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
quainted	quainted	vvn	quainted	quaint	0
with	with	p-acp	with	with	0
calling	calling	vvg	calling	call	0
on	on	p-acp	on	on	0
God	God	np1	God	God	0
,	,	,	,	,	0
long	long	av-j	long	long	0
before	before	c-acp	before	before	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
distress	distress	n1	distress	distress	0
,	,	,	,	,	0
these	these	d	these	these	0
prayed	prayed	vvd	prayed	pray	0
without	without	p-acp	without	without	0
ceasing	ceasing	vvg	ceasing	cease	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
hearer	hearer	n1	hearer	hearer	0
of	of	pp-f	of	of	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
did	did	vdd	did	do	0
graciously	graciously	av-j	graciously	gracious	0
so	so	av	so	so	0
far	far	av-j	far	far	0
condescend	condescend	vvi	condescend	condescend	0
unto	unto	p-acp	unto	unto	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
during	during	p-acp	during	during	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Siege	Siege	n1	Siege	siege	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
greatest	greatest	js	greatest	great	0
extremities	extremities	n2	extremities	extremity	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
comforted	comforted	vvn	comforted	comfort	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
deliverance	deliverance	n1	deliverance	deliverance	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
due	due	j-jn	due	due	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
being	being	vbg	being	be	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nisters	nisters	n2	nisters	nister	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
perswasion	perswasion	n1	persuasion	persuasion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
name	name	n1	name	name	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
may	may	vmb	may	may	0
joyn	joyn	vvi	join	join	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
due	due	j-jn	due	due	0
praises	praises	n2	praises	praise	0
,	,	,	,	,	0
not	not	xx	not	not	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
not	not	xx	not	not	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
unto	unto	p-acp	unto	unto	0
thy	thy	po21	thy	thy	0
Name	Name	n1	Name	name	0
give	give	vvi	give	give	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
mercy	mercy	n1	mercy	mercy	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
truths	truths	ng1	truths	truth	0
sake	sake	n1	sake	sake	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
when	when	c-crq	when	when	0
humane	humane	j	humane	humane	0
strength	strength	n1	strength	strength	0
was	was	vbds	was	be	0
gone	gone	vvn	gone	go	0
,	,	,	,	,	0
then	then	av	then	then	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
mercy	mercy	n1	mercy	mercy	0
appear	appear	vvi	appear	appear	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
own	own	d	own	own	0
Arm	Arm	n1	Arm	arm	0
brought	brought	vvd	brought	bring	0
Salvation	Salvation	n1	Salvation	salvation	0
,	,	,	,	,	0
sending	sending	vvg	sending	send	0
food	food	n1	food	food	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fainting	fainting	j-vvg	fainting	faint	0
remnant	remnant	n1	remnant	remnant	0
,	,	,	,	,	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
Fire	Fire	n1	Fire	fire	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Enemies	Enemies	n2	Enemies	enemy	0
on	on	p-acp	on	on	0
every	every	d	every	every	0
side	side	n1	side	side	0
,	,	,	,	,	0
they	they	pns32	they	they	0
gnashing	gnashing	vvg	gnashing	gnash	0
their	their	po32	their	their	0
Teeth	Teeth	n2	Teeth	tooth	0
and	and	cc	and	and	0
melting	melting	j-vvg	melting	melt	0
away	away	av	away	away	0
:	:	:	:	:	0
and	and	cc	and	and	0
thus	thus	av	thus	thus	0
by	by	p-acp	by	by	0
Divine	Divine	j-jn	Divine	divine	0
Power	Power	n1	Power	power	0
and	and	cc	and	and	0
Mercy	Mercy	n1	Mercy	mercy	0
,	,	,	,	,	0
the	the	dt	the	the	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
Deaths	Deaths	n2	Death's	death	0
,	,	,	,	,	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
Reviving	Reviving	vvg	Reviving	revive	0
,	,	,	,	,	0
and	and	cc	and	and	0
Life	Life	n1	Life	life	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
Who	Who	q-crq	Who	who	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
graves	graves	n2	graves	grave	0
have	have	vhb	have	have	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
graves	graves	n2	graves	grave	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
remnant	remnant	n1	remnant	remnant	0
of	of	pp-f	of	of	0
Derry	Derry	np1	Derry	Derry	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
this	this	d	this	this	0
people	people	n1	people	people	0
were	were	vbdr	were	be	0
as	as	a-acp	as	as	0
if	if	cs	if	if	0
their	their	po32	their	their	0
bones	bones	n2	bones	bone	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
scattered	scattered	vvn	scattered	scatter	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
graves	graves	n2	graves	grave	0
mouth	mouth	n1	mouth	mouth	0
;	;	;	;	;	0
who	who	q-crq	who	who	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
answered	answered	vvn	answered	answer	0
that	that	d	that	that	0
question	question	n1	question	question	0
but	but	p-acp	but	but	0
God	God	np1	God	God	0
?	?	?	?	?	0
can	can	vmb	can	can	0
these	these	d	these	these	0
dry	dry	j	dry	dry	0
bones	bones	n2	bones	bone	0
live	live	vvi	live	live	0
?	?	?	?	?	0
who	who	q-crq	who	who	0
but	but	p-acp	but	but	0
he	he	pns31	he	he	0
alone	alone	av-j	alone	alone	0
could	could	vmd	could	can	0
put	put	vvi	put	put	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
sinews	sinews	n2	sinews	sinew	0
and	and	cc	and	and	0
skin	skin	n1	skin	skin	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
breath	breath	n1	breath	breath	0
Life	Life	n1	Life	life	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
making	making	vvg	making	make	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
up	up	a-acp	up	up	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
so	so	av	so	so	0
terrible	terrible	j	terrible	terrible	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
besiegers	besiegers	n2	besiegers	besieger	0
were	were	vbdr	were	be	0
frighted	frighted	vvn	frighted	fright	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
Walls	Walls	n2	Walls	wall	0
,	,	,	,	,	0
hastning	hastning	vvg	hastening	hasten	0
far	far	av-j	far	far	0
away	away	av	away	away	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
nothing	nothing	pix	nothing	nothing	0
pursued	pursued	vvd	pursued	pursue	0
them	them	pno32	them	they	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
Terrour	Terrour	n1	Terror	terror	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
?	?	?	?	?	1
Shall	Shall	vmb	Shall	shall	0
he	he	pns31	he	he	0
remember	remember	vvi	remember	remember	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
low	low	j	low	low	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
forget	forget	vvb	forget	forget	0
him	him	pno31	him	he	0
?	?	?	?	?	0
shall	shall	vmb	shall	shall	0
he	he	pns31	he	he	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it's	it's	pn31|vbz	it's	it|be	0
a	a	p-acp	a	at	0
humbling	humbling	vvg	humbling	humble	0
of	of	pp-f	of	of	0
himself	himself	px31	himself	himself	0
to	to	p-acp	to	to	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
look	look	vvb	look	look	0
down	down	a-acp	down	down	0
and	and	cc	and	and	0
send	send	vvi	send	send	0
from	from	p-acp	from	from	0
above	above	a-acp	above	above	0
,	,	,	,	,	0
drawing	drawing	vvg	drawing	draw	0
us	us	pno12	us	we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
depths	depths	n2	depths	depth	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
look	look	vvb	look	look	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
doing	doing	vdg	doing	do	0
it	it	pn31	it	it	0
?	?	?	?	?	1
Hath	Hath	vhz	Hath	have	0
God	God	np1	God	God	0
appointed	appointed	vvn	appointed	appoint	0
Salvation	Salvation	n1	Salvation	salvation	0
for	for	p-acp	for	for	0
Walls	Walls	n2	Walls	wall	0
and	and	cc	and	and	0
Bulwarks	Bulwarks	n2	Bulwarks	bulwark	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
strength	strength	n1	strength	strength	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
our	our	po12	our	our	0
walls	walls	n2	walls	wall	0
of	of	pp-f	of	of	0
Stone	Stone	n1	Stone	stone	0
and	and	cc	and	and	0
Clay	Clay	n1	Clay	clay	0
?	?	?	?	?	0
shall	shall	vmb	shall	shall	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
City	City	n1	City	city	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
forgotten	forgotten	vvn	forgotten	forget	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
Salva	Salva	np1	Salva	Salva	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
and	and	cc	and	and	0
hast	hast	vvb	hast	haste	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
mindful	mindful	j	mindful	mindful	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rock	Rock	n1	Rock	rock	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
strength	strength	n1	strength	strength	0
?	?	?	?	?	1
Hath	Hath	vhz	Hath	have	0
God	God	np1	God	God	0
frustrated	frustrated	vvn	frustrated	frustrate	0
and	and	cc	and	and	0
rejected	rejected	vvn	rejected	reject	0
the	the	dt	the	the	0
confident	confident	j	confident	confident	0
expectations	expectations	n2	expectations	expectation	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
enemies	enemies	n2	enemies	enemy	0
?	?	?	?	?	0
hath	hath	vhz	hath	have	0
he	he	pns31	he	he	0
given	given	vvn	given	give	0
them	them	pno32	them	they	0
wine	wine	n1	wine	wine	0
of	of	pp-f	of	of	0
astonishment	astonishment	n1	astonishment	astonishment	0
to	to	pc-acp	to	to	0
drink	drink	vvi	drink	drink	0
,	,	,	,	,	0
and	and	cc	and	and	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
cup	cup	n1	cup	cup	0
of	of	pp-f	of	of	0
trembling	trembling	vvg	trembling	tremble	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
hand	hand	n1	hand	hand	0
?	?	?	?	?	0
hath	hath	vhz	hath	have	0
he	he	pns31	he	he	0
amuzed	amuzed	vvn	amused	amuse	0
and	and	cc	and	and	0
confounded	confounded	vvn	confounded	confound	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
works	works	n2	works	work	0
of	of	pp-f	of	of	0
wonder	wonder	n1	wonder	wonder	0
for	for	p-acp	for	for	0
Derry	Derry	np1	Derry	Derry	0
?	?	?	?	?	0
inso	inso	fw-la	inso	inso	0
∣	∣	sy	∣	∣	0
much	much	av-d	much	much	0
that	that	cst	that	that	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
besiegers	besiegers	n2	besiegers	besieger	0
being	being	vbg	being	be	0
surprized	surprized	vvn	surprised	surprise	0
that	that	cst	that	that	0
the	the	dt	the	the	0
gates	gates	n2	gates	gate	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
opened	opened	vvn	opened	open	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
afterward	afterward	av	afterwards	afterward	0
finding	finding	vvg	finding	find	0
that	that	cst	that	that	0
the	the	dt	the	the	0
flower	flower	n1	flower	flower	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Army	Army	n1	Army	army	0
fell	fell	vvd	fell	fall	0
before	before	p-acp	before	before	0
these	these	d	these	these	0
walls	walls	n2	walls	wall	0
:	:	:	:	:	0
said	said	vvd	said	say	0
,	,	,	,	,	0
God	God	np1	God	God	0
doth	doth	vdz	does	do	0
fight	fight	vvi	fight	fight	0
for	for	p-acp	for	for	0
Derry	Derry	np1	Derry	Derry	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
blasphemously	blasphemously	av-j	blasphemously	blasphemous	0
added	added	vvn	added	add	0
,	,	,	,	,	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
just	just	j	just	just	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
this	this	d	this	this	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
instruct	instruct	vvi	instruct	instruct	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
deserved	deserved	j-vvn	deserved	deserve	0
reputation	reputation	n1	reputation	reputation	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
spoken	spoken	vvn	spoken	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
alive	alive	j	alive	alive	0
.	.	.	.	.	1
Oh!	Oh!	uh	Oh!	oh	0
that	that	cst	that	that	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
Praise	Praise	n1	Praise	praise	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
for	for	p-acp	for	for	0
