Beloved	Beloved	j-vvn	Beloved	belove	0
young	young	j	young	young	0
Generation	Generation	n1	Generation	generation	0
is	is	vbz	is	be	0
seriously	seriously	av-j	seriously	serious	0
considered	considered	vvn	considered	consider	0
.	.	.	.	.	1
Horrible	Horrible	j	Horrible	horrible	0
Pride	Pride	n1	Pride	pride	0
,	,	,	,	,	0
outragi	outragi	fw-la	outragi	outragi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
Lust	Lust	n1	Lust	lust	0
,	,	,	,	,	0
Riotous	Riotous	j	Riotous	riotous	0
and	and	cc	and	and	0
Intemperate	Intemperate	j	Intemperate	intemperate	0
Eating	Eating	vvg	Eating	eat	0
and	and	cc	and	and	0
Drinking	Drinking	vvg	Drinking	drink	0
every	every	d	every	every	0
where	where	c-crq	where	where	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
most	most	av-ds	most	most	0
prevail	prevail	vvi	prevail	prevail	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
will	will	vmb	will	will	0
become	become	vvi	become	become	0
of	of	pp-f	of	of	0
poor	poor	j	poor	poor	0
Posterity	Posterity	n1	Posterity	posterity	0
!	!	!	!	!	1
You	You	pn22	You	you	0
young	young	j	young	young	0
Ones	Ones	pi2	Ones	one	0
whom	whom	qo-crq	whom	who	0
I	I	pns11	I	i	0
here	here	av	here	here	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
dress	dress	n1	dress	dress	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
be	be	vbb	be	be	0
intreated	intreated	vvn	entreated	entreat	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
a	a	dt	a	a	0
kind	kind	n1	kind	kind	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Nativity	Nativity	n1	Nativity	nativity	0
.	.	.	.	.	1
The	The	dt	The	the	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
of	of	pp-f	of	of	0
Ten	Ten	crd	Ten	ten	0
,	,	,	,	,	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
more	more	av-dc	more	more	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
preservation	preservation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
filthy	filthy	j	filthy	filthy	0
Sodom	Sodom	np1	Sodom	Sodom	0
;	;	;	;	;	0
than	than	cs	than	than	0
the	the	dt	the	the	0
wickedness	wickedness	n1	wickedness	wickedness	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
multitude	multitude	n1	multitude	multitude	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
destru	destru	n2	destru	destru	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
If	If	cs	If	if	0
some	some	d	some	some	0
Tens	Tens	crd	Tens	ten	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
but	but	cc-acp	but	but	0
prize	prize	vvi	prize	prize	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
entertain	entertain	vvb	entertain	entertain	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Heads	Heads	n2	Heads	head	0
and	and	cc	and	and	0
Hearts	Hearts	n2	Hearts	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
adorn	adorn	vvi	adorn	adorn	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Practise	Practise	n1	practice	practice	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
instant	instant	j-jn	instant	instant	0
in	in	p-acp	in	in	0
Prayer	Prayer	n1	Prayer	prayer	0
for	for	p-acp	for	for	0
its	its	po31	its	its	0
continuance	continuance	n1	continuance	continuance	0
among	among	p-acp	among	among	0
us	us	pno12	us	we	0
;	;	;	;	;	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
do	do	vdi	do	do	0
more	more	av-dc	more	more	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fixing	fixing	vvg	fixing	fix	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Golden	Golden	j	Golden	golden	0
Candlestick	Candlestick	n1	Candlestick	candlestick	0
in	in	p-acp	in	in	0
its	its	po31	its	its	0
place	place	n1	place	place	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Blind	Blind	j	Blind	blind	0
Zeal	Zeal	n1	Zeal	zeal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
disobedience	disobedience	n1	disobedience	disobedience	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
carnal	carnal	j	carnal	carnal	0
Protestants	Protestants	n2	Protestants	protestant	0
;	;	;	;	;	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
the	the	av	the	then	0
taking	taking	vvg	taking	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
Candlestick	Candlestick	n1	Candlestick	candlestick	0
and	and	cc	and	and	0
its	its	po31	its	its	0
light	light	n1	light	light	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
.	.	.	.	.	1
If	If	cs	If	if	0
a	a	dt	a	a	0
conside	conside	n1-an	conside	conside	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
Company	Company	n1	Company	company	0
of	of	pp-f	of	of	0
young	young	j	young	young	0
ones	ones	pi2	ones	one	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
would	would	vmd	would	will	0
set	set	vvi	set	set	0
their	their	po32	their	their	0
Hearts	Hearts	n2	Hearts	heart	0
to	to	pc-acp	to	to	0
study	study	vvi	study	study	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
become	become	vvi	become	become	0
true	true	j	true	true	0
Believers	Believers	n2	Believers	believer	0
,	,	,	,	,	0
sincere	sincere	j	sincere	sincere	0
Lovers	Lovers	n2	Lovers	lover	0
and	and	cc	and	and	0
diligent	diligent	j	diligent	diligent	0
Doers	Doers	n2	Doers	doer	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
:	:	:	:	:	0
The	The	dt	The	the	0
Sun	Sun	n1	Sun	sun	0
of	of	pp-f	of	of	0
Righteousness	Righteousness	n1	Righteousness	righteousness	0
might	might	vmd	might	may	0
through	through	p-acp	through	through	0
a	a	dt	a	a	0
mi	mi	fw-mi	mi	mi	0
∣	∣	sy	∣	∣	0
racle	racle	n1	racle	racle	0
of	of	pp-f	of	of	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
stand	stand	n1	stand	stand	0
still	still	av	still	still	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
haste	haste	vvi	haste	haste	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
down	down	a-acp	down	down	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
Generations	Generations	n2	Generations	generation	0
.	.	.	.	.	1
This	This	d	This	this	0
little	little	j	little	little	0
Catechism	Catechism	n1	Catechism	catechism	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
now	now	av	now	now	0
send	send	vvi	send	send	0
forth	forth	av	forth	forth	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
use	use	n1	use	use	0
to	to	p-acp	to	to	0
Instructers	Instructers	n2	Instructers	instructer	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
instructed	instructed	vvn	instructed	instruct	0
in	in	p-acp	in	in	0
Families	Families	n2	Families	family	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
very	very	av	very	very	0
short	short	j	short	short	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
endeavour'd	endeavour'd	vvn	endeavoured	endeavour	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
very	very	av	very	very	0
plain	plain	j	plain	plain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
meanest	meanest	js	meanest	mean	0
Capacities	Capacities	n2	Capacities	capacity	0
.	.	.	.	.	1
The	The	dt	The	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
are	are	vbr	are	be	0
added	added	vvn	added	add	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
how	how	c-crq	how	how	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
therein	therein	av	therein	therein	0
is	is	vbz	is	be	0
proved	proved	vvn	proved	prove	0
.	.	.	.	.	1
That	That	d	That	that	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
learned	learned	vvn	learned	learn	0
may	may	vmb	may	may	0
come	come	vvi	come	come	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
Autority	Autority	n1	Authority	authority	0
and	and	cc	and	and	0
Efficacy	Efficacy	n1	Efficacy	efficacy	0
.	.	.	.	.	1
The	The	dt	The	the	0
Assemblies	Assemblies	n2	Assemblies	assembly	0
Catechism	Catechism	n1	Catechism	catechism	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
above	above	p-acp	above	above	0
my	my	po11	my	my	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
commend	commend	vvi	commend	commend	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
considerate	considerate	j	considerate	considerate	0
,	,	,	,	,	0
whoever	whoever	r-crq	whoever	whoever	0
go	go	vvb	go	go	0
about	about	a-acp	about	about	0
to	to	p-acp	to	to	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
parage	parage	zz	parage	parage	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
This	This	d	This	this	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
Composed	Composed	vvn	Composed	compose	0
being	being	n1	being	being	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
brief	brief	j	brief	brief	0
,	,	,	,	,	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
words	words	n2	words	word	0
somewhat	somewhat	av	somewhat	somewhat	0
easier	easier	av-jc	easier	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
understood	understood	vvn	understood	understand	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
unuseful	unuseful	j	unuseful	unuseful	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
added	added	vvn	added	add	0
a	a	dt	a	a	0
Catechism	Catechism	n1	Catechism	catechism	0
for	for	p-acp	for	for	0
Conscience	Conscience	n1	Conscience	conscience	0
;	;	;	;	;	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
applied	applied	vvn	applied	apply	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Consciences	Consciences	n2	Consciences	conscience	0
of	of	pp-f	of	of	0
several	several	j	several	several	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
Persons	Persons	n2	Persons	person	0
:	:	:	:	:	0
And	And	cc	And	and	0
though	though	cs	though	though	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
special	special	j	special	special	0
manner	manner	n1	manner	manner	0
I	I	pns11	I	i	0
design	design	vvb	design	design	0
your	your	po22	your	your	0
Edification	Edification	n1	Edification	edification	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
these	these	d	these	these	0
few	few	d	few	few	0
Sheets	Sheets	n2	Sheets	sheet	0
shall	shall	vmb	shall	shall	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
God	God	np1	God	God	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
and	and	cc	and	and	0
works	works	vvz	works	work	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
,	,	,	,	,	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
more	more	dc	more	more	0
;	;	;	;	;	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
and	and	cc	and	and	0
rejoicing	rejoicing	n-vvg	rejoicing	rejoice	0
of	of	pp-f	of	of	1
