ALL	ALL	av-d	ALL	all	0
practised	practised	vvn	practised	practise	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
embracing	embracing	vvg	embracing	embrace	0
al	al	d	all	all	0
Saint	Saint	n1	Saint	saint	0
Pauls	Pauls	npg1	Pauls	Paul	0
Epi	Epi	fw-la	Epi	epi	0
∣	∣	sy	∣	∣	0
stles	stles	n2	stles	stle	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
wholly	wholly	av-jn	wholly	whole	0
those	those	d	those	those	0
he	he	pns31	he	he	0
embraced	embraced	vvd	embraced	embrace	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
reiected	reiected	vvd	rejected	reject	0
S.	S.	n1	S.	saint	0
Iames	Iames	np1	Iames	Iames	0
Epistle	Epistle	n1	Epistle	epistle	0
and	and	cc	and	and	0
S.	S.	n1	S.	saint	0
Iude	Iude	np1	Iude	Judas	0
;	;	;	;	;	0
others	others	n2-jn	others	other	0
the	the	dt	the	the	0
two	two	crd	two	two	0
last	last	ord	last	last	0
Epistles	Epistles	n2	Epistles	epistle	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
some	some	d	some	some	0
all	all	d	all	all	0
Saint	Saint	n1	Saint	saint	0
Iohns	Iohns	npg1	Iohns	John	0
Epistles	Epistles	n2	Epistles	epistle	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
Reuelations	Reuelations	n2	Revelations	revelation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Epiphan	Epiphan	np1	Epiphan	Epiphan	0
.	.	.	.	.	1
m	m	sy	m	m	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
lib	lib	n1	lib	lib	0
..	..	..	..	..	0
haeres	haeres	fw-la	haeres	haeres	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
the	the	dt	the	the	0
Aogians	Aogians	njp2	Aogians	aogians	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
booke	booke	n1	book	book	0
Tertul.	Tertul.	np1	Tertul.	Tertul.	0
.	.	.	.	.	1
Cerdon	Cerdon	np1	Cerdon	Cerdon	0
also	also	av	also	also	0
reiected	reiected	vvn	rejected	reject	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
therside	therside	n1	therside	therside	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
haue	haue	vhb	have	have	0
added	added	vvn	added	add	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
other	other	j-jn	other	other	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
necessarie	necessarie	j	necessary	necessary	0
vnto	vnto	p-acp	unto	unto	0
saluation	saluation	n1	salvation	salvation	0
.	.	.	.	.	1
The	The	dt	The	the	0
Gospels	Gospels	ng1	Gospels	gospel	0
of	of	pp-f	of	of	0
Iames	Iames	np1	Iames	Iames	0
,	,	,	,	,	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
Andrew	Andrew	np1	Andrew	Andrew	0
,	,	,	,	,	0
Barnabas	Barnabas	np1	Barnabas	Barnabas	0
,	,	,	,	,	0
Nicodiums	Nicodiums	n2	Nicodiums	nicodium	0
,	,	,	,	,	0
the	the	dt	the	the	0
Canons	Canons	n2	Canons	canon	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
stles	stles	n2	stles	stle	0
,	,	,	,	,	0
the	the	dt	the	the	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
Philip	Philip	np1	Philip	Philip	0
,	,	,	,	,	0
Andreas	Andreas	np1	Andreas	Andreas	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
,	,	,	,	,	0
Epiphan	Epiphan	np1	Epiphan	Epiphan	0
.	.	.	.	.	0
hae	hae	uh	hae	hae	0
∣	∣	sy	∣	∣	0
res	res	fw-la	res	res	0
.	.	.	.	.	1
61.	61.	crd	61.	61.	0
which	which	q-crq	which	which	0
two	two	crd	two	two	0
last	last	ord	last	last	0
bookes	bookes	n2	books	book	0
the	the	dt	the	the	0
hereticks	hereticks	n2	heretics	heretic	0
called	called	vvn	called	call	0
Apostolici	Apostolici	np1	Apostolici	Apostolici	0
,	,	,	,	,	0
did	did	vdd	did	do	0
vse	vse	vvi	use	use	0
very	very	av	very	very	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
take	take	vvi	take	take	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
their	their	po32	their	their	0
heresies	heresies	n2	heresies	heresy	0
.	.	.	.	.	1
The	The	dt	The	the	0
Reuelati	Reuelati	n1	Reuelati	reuelati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
of	of	pp-f	of	of	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
Philip	Philip	np1	Philip	Philip	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
,	,	,	,	,	0
Steuen	Steuen	np1	Steuen	Steven	0
;	;	;	;	;	0
the	the	dt	the	the	0
Reuelations	Reuelations	n2	Revelations	revelation	0
,	,	,	,	,	0
Doctrines	Doctrines	n2	Doctrines	doctrine	0
,	,	,	,	,	0
Manifestations	Manifestations	n2	Manifestations	manifestation	0
,	,	,	,	,	0
Mysteries	Mysteries	n2	Mysteries	mystery	0
,	,	,	,	,	0
Traditions	Traditions	n2	Traditions	tradition	0
of	of	pp-f	of	of	0
Montanus	Montanus	np1	Montanus	Montanus	0
,	,	,	,	,	0
Marcion	Marcion	np1	Marcion	Marcion	0
,	,	,	,	,	0
Maniches	Maniches	n2	Maniches	maniche	0
,	,	,	,	,	0
Valentinian	Valentinian	np1	Valentinian	Valentinian	0
,	,	,	,	,	0
Ebion	Ebion	np1	Ebion	Ebion	0
,	,	,	,	,	0
Aplles	Aplles	np1	Aplles	Aplles	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	j	like	like	0
hereticks	hereticks	n2	heretics	heretic	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
diuers	diuers	av-j	diverse	diverse	0
haue	haue	vhb	have	have	0
added	added	vvn	added	add	0
diuersely	diuersely	av-j	diversely	diverse	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
words	words	n2	words	word	0
and	and	cc	and	and	0
traditions	traditions	n2	traditions	tradition	0
;	;	;	;	;	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
4.2	4.2	crd	4.2	4.2	0
.	.	.	.	.	1
Ye	Ye	pn22	You	you	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
adde	adde	vvi	add	add	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
commaund	commaund	vvb	command	command	0
you	you	pn22	you	you	0
;	;	;	;	;	0
Reuel	Reuel	vvb	Revel	revel	0
.	.	.	.	.	1
22.1	22.1	crd	22.1	22.1	0
.	.	.	.	.	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
adds	adds	vvz	adds	add	0
vnto	vnto	p-acp	unto	unto	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
God	God	np1	God	God	0
shall	shall	vmb	shall	shall	0
adde	adde	vvi	add	add	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
plagues	plagues	n2	plagues	plague	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
.	.	.	.	.	1
Notwithstan	Notwithstan	np1	Notwithstan	Notwithstan	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
hereticks	hereticks	n2	heretics	heretic	0
haue	haue	vhb	have	have	0
delt	delt	vvn	dealt	deal	0
impiously	impiously	av-j	impiously	impious	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
additions	additions	n2	additions	addition	0
&	&	cc	&	and	0
traditions	traditions	n2	traditions	tradition	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
stration	stration	n1	stration	stration	0
and	and	cc	and	and	0
detraction	detraction	n1	detraction	detraction	0
;	;	;	;	;	0
so	so	av	so	so	0
doe	doe	vdb	do	do	0
the	the	dt	the	the	0
moderne	moderne	j	modern	modern	0
hereticks	hereticks	n2	heretics	heretic	0
,	,	,	,	,	0
name	name	n1	name	name	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
,	,	,	,	,	0
deale	deale	vvb	deal	deal	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
detracting	detracting	n-vvg	detracting	detract	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
adding	adding	vvg	adding	add	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
Saint	Saint	n1	Saint	saint	0
Hyeron	Hyeron	np1	Hyeron	Hyeron	0
.	.	.	.	.	0
apo	apo	p-acp	upon	upon	0
∣	∣	sy	∣	∣	0
log	log	n1	log	log	0
.	.	.	.	.	0
contra	contra	fw-la	contra	contra	0
Ruff.	Ruff.	np1	Ruff.	Ruff.	0
c	c	sy	c	c	0
.	.	.	.	.	1
11.	11.	crd	11.	11.	1
Istae	Istae	np1	Istae	Istae	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
chinae	chinae	fw-la	chinae	chinae	0
haeretico	haeretico	n1	haeretico	haeretico	0
∣	∣	sy	∣	∣	0
rum	rum	uh	rum	rum	0
.	.	.	.	.	1
i	i	sy	i	i	0
.	.	.	.	.	0
magistro	magistro	fw-mi	magistro	magistro	0
∣	∣	sy	∣	∣	0
rem	rem	vvg	remembering	remember	0
tuorum	tuorum	n1	tuorum	tuorum	0
sunt	sunt	fw-la	sunt	sunt	0
vt	vt	fw-la	vt	ut	0
conuicti	conuicti	fw-la	conuicti	conuicti	0
de	de	fw-la	de	de	0
prefidia	prefidia	fw-la	prefidia	prefidia	0
ad	ad	fw-la	ad	ad	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ledictase	ledictase	uh	ledictase	ledictase	0
confe	confe	n1	confe	confe	0
∣	∣	sy	∣	∣	0
runt	runt	n1	runt	runt	0
.	.	.	.	.	1
Ierome	Ierome	np1	Ierome	Ierome	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
hereticks	hereticks	n2	heretics	heretic	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
conuinced	conuinced	j-vvn	convinced	convince	0
of	of	pp-f	of	of	0
trachery	trachery	n1	trachery	trachery	0
,	,	,	,	,	0
they	they	pns32	they	they	0
betake	betake	vvb	betake	betake	0
themselues	themselues	px32	themselves	themselves	0
to	to	p-acp	to	to	0
railing	railing	vvg	railing	rail	0
;	;	;	;	;	0
so	so	av	so	so	0
these	these	d	these	these	0
wranglers	wranglers	n2	wranglers	wrangler	0
perceiuing	perceiuing	vvg	perceiving	perceive	0
themselues	themselues	px32	themselves	themselves	0
conuinced	conuinced	vvd	convinced	convince	0
by	by	a-acp	by	by	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
of	of	pp-f	of	of	0
whom	whom	r-crq	whom	who	0
Jrenae	Jrenae	np1	Jrenae	Jrenae	0
.	.	.	.	.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
c	c	sy	c	c	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Irenaeus	Irenaeus	np1	Irenaeus	Irenaeus	0
speakes	speakes	vvz	speaks	speak	0
.	.	.	.	.	0
set	set	vvb	set	set	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
taxing	taxing	vvg	taxing	tax	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
ambiguitie	ambiguitie	n1	ambiguity	ambiguity	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	a-acp	as	as	0
hauing	hauing	vhg	having	have	0
no	no	dx	no	no	0
authoritie	authoritie	n1	authority	authority	0
,	,	,	,	,	0
intending	intending	vvg	intending	intend	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Saint	Saint	n1	Saint	saint	0
August	August	np1	August	August	0
.	.	.	.	.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
de	de	fw-la	de	de	0
nuptijs	nuptijs	fw-la	nuptijs	nuptijs	0
&	&	cc	&	and	0
concupisc	concupisc	np1-n	concupisc	concupisc	0
.	.	.	.	.	1
c	c	sy	c	c	0
.	.	.	.	.	1
33.	33.	crd	33.	33.	1
Turrianus	Turrianus	np1	Turrianus	Turrianus	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
cont	cont	av-vvn	contentedly	content	0
.	.	.	.	.	0
sadeel	sadeel	n1	sadeel	sadeel	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
99.	99.	crd	99.	99	1
Ekcius	Ekcius	np1	Ekcius	Ekcius	0
in	in	p-acp	in	in	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
chir	chir	n1	chir	chir	0
.	.	.	.	.	0
loco	loco	fw-la	loco	loco	0
.	.	.	.	.	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
mun	mun	uh	must	mun	0
.	.	.	.	.	1
Pighius	Pighius	np1	Pighius	Pighius	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Eccles.	Eccles.	np1	Eccles.	Eccles.	0
hi	hi	uh	him	hi	0
∣	∣	sy	∣	∣	0
stor	stor	n1	stor	stor	0
.	.	.	.	.	1
c	c	sy	c	c	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Mortuum	Mortuum	np1	Mortuum	Mortuum	0
atra	atra	fw-la	atra	atra	0
∣	∣	sy	∣	∣	0
mentum	mentum	fw-la	mentum	mentum	0
,	,	,	,	,	0
Euan	Euan	uh	Evan	euan	0
∣	∣	sy	∣	∣	0
gelium	gelium	fw-la	gelium	gelium	0
nigrum	nigrum	fw-la	nigrum	nigrum	0
,	,	,	,	,	0
theologia	theologia	fw-la	theologia	theologia	0
atra	atra	fw-la	atra	atra	0
∣	∣	sy	∣	∣	0
meniraria	meniraria	fw-la	meniraria	meniraria	0
.	.	.	.	.	1
Res	Res	np1	Res	Res	0
nauimis	nauimis	fw-la	nauimis	nauimis	0
&	&	cc	&	and	0
muta	muta	fw-la	muta	muta	0
,	,	,	,	,	0
nasus	nasus	fw-la	nasus	nasus	0
ce	ce	fw-fr	ce	ce	0
∣	∣	sy	∣	∣	0
reus	reus	fw-la	reus	reus	0
,	,	,	,	,	0
regula	regula	fw-la	regula	regula	0
lesbia	lesbia	fw-la	lesbia	lesbia	0
,	,	,	,	,	0
Delphicus	Delphicus	np1	Delphicus	Delphicus	0
gladius	gladius	fw-la	gladius	gladius	0
.	.	.	.	.	1
O	O	sy	O	o	0
Quantum	Quantum	fw-la	Quantum	quantum	0
n	n	sy	n	n	0
∣	∣	sy	∣	∣	0
bis	bis	fw-la	bis	bis	0
profuit	profuit	fw-la	profuit	profuit	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
bula	bula	fw-la	bula	bula	0
ista	ista	fw-la	ista	ista	0
de	de	fw-la	de	de	0
Christo	Christo	fw-la	Christo	christo	0
?	?	?	?	?	1
Austin	Austin	np1	Austin	Austin	0
saith	saith	vvz	says	say	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
authoritie	authoritie	n1	authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
to	to	p-acp	to	to	0
naught	naught	pix	nought	nought	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
they	they	pns32	they	they	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
dead	dead	j	dead	dead	0
inke	inke	n1	ink	ink	0
,	,	,	,	,	0
a	a	dt	a	a	0
cer	cer	n1	cer	cer	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
bare	bare	vvd	bore	bear	0
letter	letter	n1	letter	letter	0
,	,	,	,	,	0
a	a	dt	a	a	0
dead	dead	j	dead	dead	0
letter	letter	n1	letter	letter	0
that	that	cst	that	that	0
killeth	killeth	vvz	kills	kill	0
,	,	,	,	,	0
the	the	dt	the	the	0
blacke	blacke	j-jn	black	black	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
inkie	inkie	j	inky	inky	0
Diuintie	Diuintie	n1	Divinity	divinity	0
,	,	,	,	,	0
a	a	dt	a	a	0
dead	dead	j	dead	dead	0
and	and	cc	and	and	0
dumb	dumb	j	dumb	dumb	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
an	an	dt	and	a	0
vncertaine	vncertaine	j	uncertain	uncertain	0
mu	mu	crd	mu	mu	0
∣	∣	sy	∣	∣	0
table	table	n1	table	table	0
mute	mute	j-jn	mute	mute	0
and	and	cc	and	and	0
dumbe	dumbe	j	dumb	dumb	0
Iudge	Iudge	n1	Judge	judge	0
,	,	,	,	,	0
a	a	dt	a	a	0
nose	nose	n1	nose	nose	0
of	of	pp-f	of	of	0
waxe	waxe	n1	wax	wax	0
,	,	,	,	,	0
a	a	dt	a	a	0
leaden	leaden	j	leaden	leaden	0
ruler	ruler	n1	ruler	ruler	0
,	,	,	,	,	0
Sphinxes	Sphinxes	ng1	Sphinxes	sphinxes	0
riddle	riddle	n1	riddle	riddle	0
,	,	,	,	,	0
a	a	dt	a	a	0
sword	sword	n1	sword	sword	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
mad-mans	mad-mans	ng1	madmans	madman	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
the	the	dt	the	the	0
apple	apple	n1	apple	apple	0
of	of	pp-f	of	of	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
cord	cord	n1	cord	cord	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
a	a	dt	a	a	0
Fable	Fable	n1	Fable	fable	0
by	by	p-acp	by	by	0
Pope	Pope	n1	Pope	pope	0
Leo	Leo	np1	Leo	Leo	0
the	the	dt	the	the	0
10	10	crd	10	10	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
what	what	q-crq	what	what	0
aduantage	aduantage	n1	advantage	advantage	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
Fable	Fable	n1	Fable	fable	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
brought	brought	vvd	brought	bring	0
vs	vs	pno12	us	we	0
?	?	?	?	?	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
more	more	dc	more	more	0
credit	credit	n1	credit	credit	0
and	and	cc	and	and	0
authoritie	authoritie	n1	authority	authority	0
then	then	av	then	then	0
the	the	dt	the	the	0
Fables	Fables	n2	Fables	fable	0
of	of	pp-f	of	of	0
Aesop	Aesop	np1	Aesop	Aesop	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
approbation	approbation	n1	approbation	approbation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
And	And	cc	And	and	0
these	these	d	these	these	0
reproches	reproches	n2	reproaches	reproach	0
and	and	cc	and	and	0
blas	blas	fw-es	blas	blas	0
∣	∣	sy	∣	∣	0
phemies	phemies	n2	phemies	phemy	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
maintained	maintained	vvn	maintained	maintain	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vulgar	vulgar	j	vulgar	vulgar	0
ort	ort	n1	word	ort	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
yea	yea	uh	yea	yea	0
especially	especially	av-j	especially	especial	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Diuines	Diuines	n2-jn	Divines	divine	0
,	,	,	,	,	0
Popes	Popes	n2	Popes	pope	0
,	,	,	,	,	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
Cardinals	Cardinals	n2	Cardinals	cardinal	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
Cardinall	Cardinall	n1	Cardinal	cardinal	0
Bellarmine	Bellarmine	np1	Bellarmine	Bellarmine	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cardinall	Cardinall	n1	Cardinal	cardinal	0
du	du	fw-fr	du	du	0
Perron	Perron	np1	Perron	Perron	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
sufficiency	sufficiency	n1	sufficiency	sufficiency	0
and	and	cc	and	and	0
perfection	perfection	n1	perfection	perfection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
spending	spending	vvg	spending	spend	0
a	a	dt	a	a	0
whole	whole	j-jn	whole	whole	0
Chapter	Chapter	n1	Chapter	chapter	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
a	a	dt	a	a	0
small	small	j	small	small	0
Treatise	Treatise	n1	Treatise	treatise	0
to	to	pc-acp	to	to	0
proue	proue	vvi	prove	prove	0
the	the	dt	the	the	0
insufficiencie	insufficiencie	n1	insufficiency	insufficiency	0
and	and	cc	and	and	0
imperfection	imperfection	n1	imperfection	imperfection	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
whereas	whereas	cs	whereas	whereas	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
All	All	d	All	all	0
sufficient	sufficient	j	sufficient	sufficient	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
and	and	cc	and	and	0
perfect	perfect	j	perfect	perfect	0
rule	rule	n1	rule	rule	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
derstanding	derstanding	n1	derstanding	derstanding	0
,	,	,	,	,	0
the	the	dt	the	the	0
pillar	pillar	n1	pillar	pillar	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
the	the	dt	the	the	0
firme	firme	j	firm	firm	0
and	and	cc	and	and	0
sure	sure	j	sure	sure	0
anker	anker	n1	anchor	anchor	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
hope	hope	n1	hope	hope	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
sufficient	sufficient	j	sufficient	sufficient	0
both	both	av-d	both	both	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
saluation	saluation	n1	salvation	salvation	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
some	some	d	some	some	0
Papists	Papists	njp2	Papists	papist	0
doe	doe	vdb	do	do	0
confesse	confesse	vvi	confess	confess	0
)	)	)	)	)	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
instruction	instruction	n1	instruction	instruction	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
denie	denie	vvb	deny	deny	0
;	;	;	;	;	0
witnesse	witnesse	vvb	witness	witness	0
B	B	sy	B	b	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
examining	examining	vvg	examining	examine	0
that	that	d	that	that	0
glorious	glorious	j	glorious	glorious	0
Martyr	Martyr	n1	Martyr	martyr	0
Master	Master	n1	Master	master	0
Hawkes	Hawkes	np1	Hawkes	Hawkes	0
,	,	,	,	,	0
Fx	Fx	np1	Fx	Fx	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
1440.	1440.	crd	1440.	1440.	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
1441.	1441.	crd	1441.	1441.	0
said	said	vvn	said	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
Scripture	Scripture	n1	Scripture	scripture	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Chaplaine	Chaplaine	n1	Chaplain	chaplain	0
said	said	vvd	said	say	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
nothing	nothing	pix	nothing	nothing	0
but	but	p-acp	but	but	0
his	his	po31	his	his	0
little	little	j	little	little	0
pretie	pretie	j	pretty	pretty	0
Gods	Gods	ng1	Gods	god	0
Booke	Booke	n1	Book	book	0
;	;	;	;	;	0
and	and	cc	and	and	0
