Grace	Grace	n1	Grace	grace	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
earnest	earnest	n1	earnest	earnest	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
even	even	av	even	even	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
special	special	j	special	special	0
Grace	Grace	n1	Grace	grace	0
and	and	cc	and	and	0
Favour	Favour	n1	Favour	favour	0
;	;	;	;	;	0
and	and	cc	and	and	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
many	many	d	many	many	0
good	good	j	good	good	0
things	things	n2	things	thing	0
you	you	pn22	you	you	0
ave	ave	vhb	have	have	0
received	received	vvn	received	receive	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
offering	offering	vvg	offering	offer	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
willingly	willingly	av-j	willingly	willing	0
,	,	,	,	,	0
did	did	vdd	did	do	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
estimate	estimate	n1	estimate	estimate	0
of	of	pp-f	of	of	0
David	David	np1	David	David	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Oblation	Oblation	n1	Oblation	oblation	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
meaner	meaner	jc	meaner	mean	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
1	1	crd	1	1	0
Chron.	Chron.	np1	Chron.	Chron.	1
29.14	29.14	crd	29.14	29.14	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
the	the	dt	the	the	0
import	import	n1	import	import	0
,	,	,	,	,	0
and	and	cc	and	and	0
meaning	meaning	n1	meaning	meaning	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
your	your	po22	your	your	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
accepted	accepted	vvd	accepted	accept	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Son	Son	n1	Son	son	0
;	;	;	;	;	0
and	and	cc	and	and	0
dedicated	dedicated	vvd	dedicated	dedicate	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
through	through	p-acp	through	through	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
his	his	png31	his	he	0
.	.	.	.	.	1
Was	Was	vbds	Was	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
absolute	absolute	j	absolute	absolute	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
limitation	limitation	n1	limitation	limitation	0
?	?	?	?	?	0
that	that	cst	that	that	0
God	God	np1	God	God	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
God	God	n1	God	god	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
entirely	entirely	av-j	entirely	entire	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
reserve	reserve	vvi	reserve	reserve	0
?	?	?	?	?	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
his	his	png31	his	he	0
,	,	,	,	,	0
absolutely	absolutely	av-j	absolutely	absolute	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
dispos'd	dispos'd	vvn	disposed	dispose	0
of	of	pp-f	of	of	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
?	?	?	?	?	1
O	O	sy	O	o	0
∣	∣	sy	∣	∣	0
therwise	therwise	av	therwise	therwise	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
repugnancy	repugnancy	n1	repugnancy	repugnancy	0
,	,	,	,	,	0
and	and	cc	and	and	0
contradiction	contradiction	n1	contradiction	contradiction	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
terms	terms	n2	terms	term	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Covenant	Covenant	n1	Covenant	covenant	0
.	.	.	.	.	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
God	God	n1	God	god	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
!	!	!	!	!	1
Is	Is	vbz	Is	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Being	Being	vbg	Being	be	0
incapable	incapable	j	incapable	incapable	0
of	of	pp-f	of	of	0
limitation	limitation	n1	limitation	limitation	0
?	?	?	?	?	1
Doth	Doth	vdz	Does	do	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
signify	signify	vvi	signify	signify	0
infinite	infinite	j	infinite	infinite	0
unli	unli	n2	unli	unli	0
∣	∣	sy	∣	∣	0
mited	mited	j	mited	mited	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
Goodness	Goodness	n1	Goodness	goodness	0
?	?	?	?	?	1
To	To	pc-acp	To	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
God	God	n1	God	god	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
one	one	crd	one	one	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
restriction	restriction	n1	restriction	restriction	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
God	God	n1	God	god	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
God	God	n1	God	god	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
Covenant	Covenant	n1	Covenant	covenant	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
can	can	vmb	can	can	0
neither	neither	av-dx	neither	neither	0
have	have	vhb	have	have	0
sincerity	sincerity	n1	sincerity	sincerity	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
good	good	j	good	good	0
sense	sense	n1	sense	sense	0
.	.	.	.	.	1
He	He	pns31	He	he	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
under	under	p-acp	under	under	0
no	no	dx	no	no	0
restraint	restraint	n1	restraint	restraint	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
exercises	exercises	n2	exercises	exercise	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
Good	Good	av-j	Good	good	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
towards	towards	p-acp	towards	towards	0
any	any	d	any	any	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
vouch	vouch	vvb	vouch	vouch	0
∣	∣	sy	∣	∣	0
safes	safes	vvz	safes	safe	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
God	God	n1	God	god	0
in	in	p-acp	in	in	0
Covenant	Covenant	n1	Covenant	covenant	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
self	self	n1	self	self	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
own	own	d	own	own	0
Wis	Wis	vvb	Wis	wis	0
∣	∣	sy	∣	∣	0
dom	dom	fw-la	dom	dom	0
and	and	cc	and	and	0
good	good	j	good	good	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
covenanting	covenanting	vvg	covenanting	covenant	0
we	we	pns12	we	we	0
refer	refer	vvb	refer	refer	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
;	;	;	;	;	0
with	with	p-acp	with	with	0
particular	particular	j	particular	particular	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
expresly	expresly	av-j	expressly	express	0
promis'd	promis'd	vvn	promised	promise	0
;	;	;	;	;	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
general	general	n1	general	general	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
well	well	av	well	well	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
his	his	po31	his	his	0
Promise	Promise	n1	Promise	promise	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
press	press	n1	press	press	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
no	no	xx	not	not	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
prescribed	prescribed	vvn	prescribed	prescribe	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
He	He	pns31	He	he	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
all	all	d	all	all	0
,	,	,	,	,	0
or	or	cc	or	or	0
nothing	nothing	pix	nothing	nothing	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Enjoyment	Enjoyment	n1	Enjoyment	enjoyment	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
Sove	Sove	av	Soon	soon	0
∣	∣	sy	∣	∣	0
reign	reign	vvi	reign	reign	0
,	,	,	,	,	0
all-comprehending	all-comprehending	j	all-comprehending	all-comprehending	0
Good	Good	j	Good	good	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
Sovereign	Sovereign	j-jn	Sovereign	sovereign	0
all-disposing	all-disposing	j	all-disposing	all-disposing	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
So	So	av	So	so	0
we	we	pns12	we	we	0
take	take	vvb	take	take	0
him	him	pno31	him	he	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Covenanting	Covenanting	vvg	Covenanting	covenant	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
ours	ours	png12	ours	we	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
he	he	pns31	he	he	0
so	so	av	so	so	0
propounds	propounds	vvz	propounds	propound	0
,	,	,	,	,	0
and	and	cc	and	and	0
offers	offers	vvz	offers	offer	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
;	;	;	;	;	0
If	If	cs	If	if	0
we	we	pns12	we	we	0
accept	accept	vvb	accept	accept	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
him	him	pno31	him	he	0
accordingly	accordingly	av-vvg	accordingly	accord	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Cove	Cove	zz	Cove	cove	0
∣	∣	sy	∣	∣	0
nant	nant	n1	nant	nant	0
between	between	p-acp	between	between	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
us	us	pno12	us	we	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
we	we	pns12	we	we	0
refuse	refuse	vvb	refuse	refuse	0
him	him	pno31	him	he	0
;	;	;	;	;	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Covenant	Covenant	n1	Covenant	covenant	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
he	he	pns31	he	he	0
promises	promises	vvz	promises	promise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
part	part	n1	part	part	0
,	,	,	,	,	0
he	he	pns31	he	he	0
promises	promises	vvz	promises	promise	0
his	his	po31	his	his	0
all	all	d	all	all	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
God	God	np1	God	God	0
all-sufficient	all-sufficient	j	all-sufficient	all-sufficient	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ours	ours	png12	ours	we	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
Fulness	Fulness	n1	Fullness	fullness	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
and	and	cc	and	and	0
capacity	capacity	n1	capacity	capacity	0
:	:	:	:	:	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
straitned	straitned	vvn	straitened	straiten	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
.	.	.	.	.	1
He	He	pns31	He	he	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
takes	takes	vvz	takes	take	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
all	all	d	all	all	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
God	God	n1	God	god	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
.	.	.	.	.	1
Psal.	Psal.	np1	Psal.	Psal.	0
84.11	84.11	crd	84.11	84.11	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
give	give	vvb	give	give	0
us	us	pno12	us	we	0
Grace	Grace	vvi	Grace	grace	0
and	and	cc	and	and	0
Glo	Glo	vvi	Glow	glow	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
pute	pute	vvb	pute	pute	0
,	,	,	,	,	0
or	or	cc	or	or	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
always	always	av	always	always	0
,	,	,	,	,	0
and	and	cc	and	and	0
immutably	immutably	av-j	immutably	immutable	0
good	good	j	good	good	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	pc-acp	to	to	0
withhold	withhold	vvi	withhold	withhold	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
no	no	av-dx	no	no	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
Here	Here	av	Here	here	0
,	,	,	,	,	0
are	are	vbr	are	be	0
comprehended	comprehended	vvn	comprehended	comprehend	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
inferiour	inferiour	j-jn	inferior	inferior	0
good	good	j	good	good	0
things	things	n2	things	thing	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
mutably	mutably	av-j	mutably	mutable	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
always	always	av	always	always	0
good	good	j	good	good	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
,	,	,	,	,	0
now	now	av	now	now	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
Circumstances	Circumstances	n2	Circumstances	circumstance	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
,	,	,	,	,	0
it	it	pn31	it	it	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
judg	judg	n1	judge	judge	0
and	and	cc	and	and	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
termine	termine	n1	termine	termine	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
alon	alon	n1	alon	alon	0
is	is	vbz	is	be	0
competent	competent	j	competent	competent	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
God	God	n1	God	god	0
only	only	av-j	only	only	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
and	and	cc	and	and	0
otherwise	otherwise	av	otherwise	otherwise	0
he	he	pns31	he	he	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
God	God	np1	God	God	0
all	all	d	all	all	0
∣	∣	sy	∣	∣	0
sufficient	sufficient	j	sufficient	sufficient	0
;	;	;	;	;	0
And	And	cc	And	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
so	so	av	so	so	0
apt	apt	j	apt	apt	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
partial	partial	j	partial	partial	0
,	,	,	,	,	0
and	and	cc	and	and	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
judgment	judgment	n1	judgement	judgement	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
makes	makes	vvz	makes	make	0
his	his	po31	his	his	0
Demand	Demand	vvb	Demand	demand	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
part	part	n1	part	part	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
;	;	;	;	;	0
he	he	pns31	he	he	0
demands	demands	vvz	demands	demand	0
our	our	po12	our	our	0
all	all	d	all	all	0
,	,	,	,	,	0
absolutely	absolutely	av-j	absolutely	absolute	0
;	;	;	;	;	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
surrender	surrender	vvi	surrender	surrender	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
ours	ours	png12	ours	we	0
,	,	,	,	,	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
pleasure	pleasure	n1	pleasure	pleasure	0
and	and	cc	and	and	0
dispose	dispose	vvi	dispose	dispose	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
other	other	j-jn	other	other	0
exception	exception	n1	exception	exception	0
,	,	,	,	,	0
or	or	cc	or	or	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
striction	striction	n1	striction	striction	0
,	,	,	,	,	0
than	than	cs	than	than	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Promise	Promise	n1	Promise	promise	0
,	,	,	,	,	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
laid	laid	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
himself	himself	px31	himself	himself	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
strange	strange	j	strange	strange	0
there	there	pc-acp	there	there	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
this	this	d	this	this	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tenour	tenour	n1	tenor	tenor	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
between	between	p-acp	between	between	0
his	his	po31	his	his	0
part	part	n1	part	part	0
and	and	cc	and	and	0
ours	ours	png12	ours	we	0
.	.	.	.	.	1
For	For	c-acp	For	for	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
,	,	,	,	,	0
The	The	dt	The	the	0
Covenant	Covenant	n1	Covenant	covenant	0
between	between	p-acp	between	between	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
us	us	pno12	us	we	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
Equals	Equals	n2-jn	Equals	equal	0
;	;	;	;	;	0
He	He	pns31	He	he	0
Covenants	Covenants	n2	Covenants	covenant	0
as	as	p-acp	as	as	0
God	God	np1	God	God	0
;	;	;	;	;	0
we	we	pns12	we	we	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Creatures	Creatures	n2	Creatures	creature	0
;	;	;	;	;	0
He	He	pns31	He	he	0
,	,	,	,	,	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cording	cording	vvg	cording	cord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
universal	universal	j	universal	universal	0
,	,	,	,	,	0
infinite	infinite	j	infinite	infinite	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
fection	fection	n1	fection	fection	0
and	and	cc	and	and	0
all	all	d	all	all	0
sufficiency	sufficiency	n1	sufficiency	sufficiency	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
God	God	np1	God	God	0
,	,	,	,	,	0
we	we	pns12	we	we	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
insufficiency	insufficiency	n1	insufficiency	insufficiency	0
,	,	,	,	,	0
imperfection	imperfection	n1	imperfection	imperfection	0
and	and	cc	and	and	0
indigency	indigency	n1	indigency	indigency	0
of	of	pp-f	of	of	0
Crea	Crea	np1	Crea	Crea	0
∣	∣	sy	∣	∣	0
tures	tures	n1	tures	tures	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
(	(	(	(	(	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
not	not	xx	not	not	0
)	)	)	)	)	0
all	all	d	all	all	0
foreknown	foreknown	vvn	foreknown	foreknow	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
considered	considered	vvn	considered	consider	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
so	so	av	so	so	0
solmnly	solmnly	av-j	solemnly	solemn	0
transacted	transacted	vvn	transacted	transact	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
this	this	d	this	this	0
your	your	po22	your	your	0
Son	Son	n1	Son	son	0
;	;	;	;	;	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
then	then	av	then	then	0
take	take	vvb	take	take	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
God	God	n1	God	god	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
God	God	n1	God	god	0
.	.	.	.	.	1
It	It	pn31	It	it	0
needs	needs	vvz	needs	need	0
now	now	av	now	now	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
apply'd	apply'd	vvn	applied	apply	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
present	present	j	present	present	0
