BEing	BEing	vbg	BEing	be	0
each	each	d	each	each	0
to	to	p-acp	to	to	0
other	other	n-jn	other	other	0
:	:	:	:	:	0
this	this	d	this	this	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
one	one	crd	one	one	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
men	men	n2	men	man	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
Invention	Invention	n1	Invention	invention	0
of	of	pp-f	of	of	0
Guns	Guns	n2	Guns	gun	0
,	,	,	,	,	0
would	would	vmd	would	will	0
Fight	Fight	vvi	Fight	fight	0
Battails	Battails	n2	Battles	battle	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Fists	Fists	n2	Fists	fist	0
.	.	.	.	.	1
I	I	pns11	I	i	0
conclude	conclude	vvb	conclude	conclude	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
my	my	po11	my	my	0
hon	hon	n1	hon	hon	0
∣	∣	sy	∣	∣	0
our'd	our'd	po12	our	our	0
Amerbachius	Amerbachius	np1	Amerbachius	Amerbachius	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
cred	cred	j	cred	cred	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
turned	turned	vvn	turned	turn	0
and	and	cc	and	and	0
studied	studied	j-vvn	studied	study	0
Night	Night	n1	Night	night	0
and	and	cc	and	and	0
Day	Day	n1	Day	day	0
;	;	;	;	;	0
so	so	av	so	so	0
studied	studied	vvd	studied	study	0
,	,	,	,	,	0
that	that	cst	that	that	0
both	both	d	both	both	0
we	we	pns12	we	we	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
may	may	vmb	may	may	0
frame	frame	vvi	frame	frame	0
our	our	po12	our	our	0
lives	lives	n2	lives	life	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
prescripts	prescripts	n2	prescripts	prescript	0
,	,	,	,	,	0
and	and	cc	and	and	0
teach	teach	vvi	teach	teach	0
others	others	n2-jn	others	other	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
trust	trust	n1	trust	trust	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
like	like	vvi	like	like	0
∣	∣	sy	∣	∣	0
wise	wise	j	wise	wise	0
.	.	.	.	.	1
Basil.	Basil.	np1	Basil.	Basil.	0
Aug.	Aug.	np1	Aug.	Aug.	0
10.	10.	crd	10.	10.	1
An.	An.	np1	An.	An.	0
1547.	1547.	crd	1547.	1547.	1
THE	THE	dt	THE	the	0
END	END	vvb	END	end	0
.	.	.	.	.	1
