Dear	Dear	j-jn	Dear	dear	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
means	means	n2	means	mean	0
to	to	pc-acp	to	to	0
stir	stir	vvi	stir	stir	0
them	them	pno32	them	they	0
up	up	a-acp	up	up	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
their	their	po32	their	their	0
Father	Father	n1	Father	father	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
blessed	blessed	j-vvn	blessed	bless	0
Saviour	Saviour	n1	Saviour	saviour	0
hath	hath	vhz	hath	have	0
foretold	foretold	vvn	foretold	foretell	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
last	last	ord	last	last	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
or	or	cc	or	or	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
coming	coming	n-vvg	coming	come	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
Noah	Noah	np1	Noah	Noah	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
24.	24.	crd	24.	24.	0
37.	37.	crd	37.	37.	1
&c.	&c.	av	etc.	etc	0
at	at	p-acp	at	at	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
clear	clear	j	clear	clear	0
from	from	p-acp	from	from	0
Gen.	Gen.	np1	Gen.	Gen.	1
6.	6.	crd	6.	6.	0
that	that	d	that	that	0
there	there	pc-acp	there	there	0
hapned	hapned	vvd	happened	happen	0
a	a	dt	a	a	0
very	very	j	very	very	0
great	great	j	great	great	0
apostacy	apostacy	n1	apostasy	apostasy	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
went	went	vvd	went	go	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Notion	Notion	n1	Notion	notion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sons	sons	n2	sons	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
v.	v.	n1	v.	v.	0
2.	2.	crd	2.	2.	0
by	by	p-acp	by	by	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
sins	sins	n2	sins	sin	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
world	world	n1	world	world	0
became	became	vvd	became	become	0
ripe	ripe	j	ripe	ripe	0
for	for	p-acp	for	for	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
every	every	d	every	every	0
imagination	imagination	n1	imagination	imagination	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
being	being	vbg	being	be	0
then	then	av	then	then	0
evil	evil	j-jn	evil	evil	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
continually	continually	av-j	continually	continual	0
,	,	,	,	,	0
v.	v.	n1	v.	v.	0
5.	5.	crd	5.	5.	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Prophsie	Prophsie	n1	Prophsie	prophecy	0
is	is	vbz	is	be	0
now	now	av	now	now	0
so	so	av	so	so	0
evidently	evidently	av-j	evidently	evident	0
fulfilled	fulfilled	vvn	fulfilled	fulfil	0
before	before	p-acp	before	before	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
reference	reference	n1	reference	reference	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Army	Army	n1	Army	army	0
(	(	(	(	(	0
onely	onely	av-j	only	only	0
a	a	dt	a	a	0
few	few	d	few	few	0
cordiall	cordiall	j	cordial	cordial	0
and	and	cc	and	and	0
thrice	thrice	av	thrice	thrice	0
noble	noble	j	noble	noble	0
Commanders	Commanders	n2	Commanders	commander	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
become	become	vvi	become	become	0
a	a	dt	a	a	0
reproach	reproach	n1	reproach	reproach	0
and	and	cc	and	and	0
scandal	scandal	n1	scandal	scandal	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
so	so	av	so	so	0
publickly	publickly	av-j	publicly	public	0
declared	declared	vvn	declared	declare	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
or	or	cc	or	or	0
an	an	dt	and	a	0
occasion	occasion	n1	occasion	occasion	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
blaspheme	blaspheme	vvi	blaspheme	blaspheme	0
,	,	,	,	,	0
have	have	vhb	have	have	0
disserted	disserted	vvn	disserted	dissert	0
their	their	po32	their	their	0
imployment	imployment	n1	employment	employment	0
and	and	cc	and	and	0
commands	commands	n2	commands	command	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Army	Army	n1	Army	army	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Major	Major	j	Major	major	0
General	General	n1	General	general	0
Harrison	Harrison	np1	Harrison	Harrison	0
,	,	,	,	,	0
Colonel	Colonel	n1	Colonel	colonel	0
Rich	Rich	j	Rich	rich	0
,	,	,	,	,	0
Co	Co	zz	Co	co	0
∣	∣	sy	∣	∣	0
lonel	lonel	n1	lonel	lonel	0
Okey	Okey	np1	Okey	Okey	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
and	and	cc	and	and	0
some	some	d	some	some	0
like	like	av-j	like	like	0
noble	noble	j	noble	noble	0
Heroes	Heroes	n2	Heroes	hero	0
now	now	av	now	now	0
prisoners	prisoners	n2	prisoners	prisoner	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
disrellish	disrellish	vvi	disrelish	disrelish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
present	present	j	present	present	0
apostacis	apostacis	fw-la	apostacis	apostacis	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
army	army	n1	army	army	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Major	Major	j	Major	major	0
General	General	n1	General	general	0
Overton	Overton	np1	Overton	Overton	0
,	,	,	,	,	0
Colo	Colo	zz	Colo	colo	0
∣	∣	sy	∣	∣	0
lonel	lonel	n1	lonel	lonel	0
Allured	Allured	vvn	Allured	allure	0
with	with	p-acp	with	with	0
several	several	j	several	several	0
others	others	n2-jn	others	other	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
like	like	j	like	like	0
account	account	n1	account	account	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
now	now	av	now	now	0
worse	worse	jc	worse	worse	0
than	than	cs	than	than	0
Merosh	Merosh	np1	Merosh	Merosh	0
Churches	Churches	n2	Churches	church	0
afore	afore	a-acp	afore	afore	0
mentioned	mentioned	vvn	mentioned	mention	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
helping	helping	vvg	helping	help	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
quite	quite	av	quite	quite	0
contrary-wise	contrary-wise	j	contrariwise	contrariwise	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
helped	helped	vvn	helped	help	0
the	the	dt	the	the	0
mighty	mighty	j	mighty	mighty	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
new	new	j	new	new	0
strengthening	strengthening	vvg	strengthening	strengthen	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
adversaris	adversaris	fw-la	adversaris	adversaris	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
persecute	persecute	vvi	persecute	persecute	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
followers	followers	n2	followers	follower	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lamb	Lamb	n1	Lamb	lamb	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
that	that	cst	that	that	0
hear	hear	vvb	hear	hear	0
or	or	cc	or	or	0
shall	shall	vmb	shall	shall	0
hear	hear	vvi	hear	hear	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
their	their	po32	their	their	0
Diabolical	Diabolical	j	Diabolical	diabolical	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
may	may	vmb	may	may	0
henceforth	henceforth	av	henceforth	henceforth	0
learn	learn	vvi	learn	learn	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
warning	warning	n1	warning	warning	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
writ	writ	vvn	writ	write	0
these	these	d	these	these	0
lines	lines	n2	lines	line	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
tht	tht	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
learn	learn	vvi	learn	learn	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
indu	indu	fw-fr	indu	indu	0
∣	∣	sy	∣	∣	0
strious	strious	j	strious	strious	0
Be	Be	vbb	Be	be	0
to	to	pc-acp	to	to	0
gather	gather	vvi	gather	gather	0
hony	hony	n1	honey	honey	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
gall	gall	n1	gall	gall	0
of	of	pp-f	of	of	0
itternesse	itternesse	n1	itternesse	itternesse	0
,	,	,	,	,	0
and	and	cc	and	and	0
bond	bond	n1	bound	bond	0
of	of	pp-f	of	of	0
iniquity	iniquity	n1	iniquity	iniquity	0
,	,	,	,	,	0
those	those	d	those	those	0
poore	poore	j	poor	poor	0
souls	souls	n2	souls	soul	0
have	have	vhb	have	have	0
involved	involved	vvn	involved	involve	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
their	their	po32	their	their	0
conederacy	conederacy	n1	conederacy	conederacy	0
against	against	p-acp	against	against	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
will	will	vmb	will	will	0
appear	appear	vvi	appear	appear	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
that	that	cst	that	that	0
the	the	dt	the	the	0
faithful	faithful	j	faithful	faithful	0
witnesses	witnesses	n2	witnesses	witness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
hereby	hereby	av	hereby	hereby	0
incouraged	incouraged	vvn	encouraged	encourage	0
to	to	pc-acp	to	to	0
act	act	vvi	act	act	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
for	for	p-acp	for	for	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
,	,	,	,	,	0
being	being	vbg	being	be	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
probably	probably	av-j	probably	probable	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
number	number	n1	number	number	0
,	,	,	,	,	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
erelong	erelong	av	erelong	erelong	0
cry	cry	vvi	cry	cry	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
have	have	vhb	have	have	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
fought	fought	vvn	fought	fight	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
name	name	n1	name	name	0
?	?	?	?	?	0
and	and	cc	and	and	0
conquered	conquered	vvn	conquered	conquer	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
preached	preached	vvd	preached	preach	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
baptised	baptised	j-vvn	baptised	baptise	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
name	name	n1	name	name	0
?	?	?	?	?	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
shall	shall	vmb	shall	shall	0
receive	receive	vvi	receive	receive	0
for	for	p-acp	for	for	0
answer	answer	n1	answer	answer	0
,	,	,	,	,	0
Depart	Depart	vvb	Depart	depart	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Such	Such	d	Such	such	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
dam	dam	n1	dam	dam	0
∣	∣	sy	∣	∣	0
nation	nation	n1	nation	nation	0
slumbereth	slumbereth	vvz	slumbereth	slumber	0
not	not	xx	not	not	0
,	,	,	,	,	0
witnesse	witnesse	vvb	witness	witness	0
the	the	dt	the	the	0
present	present	j	present	present	0
Hurlyburlies	Hurlyburlies	n2	Hurlyburlies	hurlyburly	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
all	all	d	all	all	0
their	their	po32	their	their	0
affairs	affairs	n2	affairs	affair	0
lying	lying	vvg	lying	lie	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Chaos	Chaos	n1	Chaos	chaos	0
of	of	pp-f	of	of	0
confusion	confusion	n1	confusion	confusion	0
,	,	,	,	,	0
and	and	cc	and	and	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
very	very	j	very	very	0
day	day	n1	day	day	0
more	more	av-dc	more	more	0
&	&	cc	&	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
his	his	po31	his	his	0
Government	Government	n1	Government	government	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
up	up	a-acp	up	up	0
whose	whose	r-crq	whose	who	0
right	right	n-jn	right	right	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
govern	govern	vvi	govern	govern	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Holy	Holy	j	Holy	holy	0
,	,	,	,	,	0
Just	Just	j	Just	just	0
and	and	cc	and	and	0
Perfect	Perfect	j	Perfect	perfect	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
contained	contained	vvn	contained	contain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
once	once	a-acp	once	once	0
imbraced	imbraced	vvd	embraced	embrace	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
will	will	n1	will	will	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
be	be	vbb	be	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
assert	assert	vvb	assert	assert	0
,	,	,	,	,	0
free	free	vvb	free	free	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
therof	therof	av	thereof	thereof	0
from	from	p-acp	from	from	0
these	these	d	these	these	0
following	following	j-vvg	following	follow	0
burdens	burdens	n2	burdens	burden	0
and	and	cc	and	and	0
oppressions	oppressions	n2	oppressions	oppression	0
they	they	pns32	they	they	0
now	now	av	now	now	0
(	(	(	(	(	0
Asse-like	Asse-like	av-j	Asslike	asslike	0
)	)	)	)	)	0
ly	ly	vvb	lie	lie	0
under	under	p-acp	under	under	0
,	,	,	,	,	0
Gen.	Gen.	np1	Gen.	Gen.	1
49.	49.	crd	49.	49.	0
14.	14.	crd	14.	14.	0
15.	15.	crd	15.	15.	1
i	i	sy	i	i	0
.	.	.	.	.	1
e	e	sy	e	e	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
standing	standing	j-vvg	standing	stand	0
Army	Army	n1	Army	army	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
so	so	av	so	so	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
at	at	p-acp	at	at	0
liberty	liberty	n1	liberty	liberty	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
battels	battels	n2	battles	battle	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
adversaries	adversaries	n2	adversaries	adversary	0
in	in	p-acp	in	in	0
forreign	forreign	j	foreign	foreign	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
account	account	vvb	account	account	0
,	,	,	,	,	0
and	and	cc	and	and	0
spoil	spoil	n1	spoil	spoil	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
Drones	Drones	n2	Drones	drone	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
labours	labours	n2	labours	labour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
industrious	industrious	j	industrious	industrious	0
Be	Be	vbb	Be	be	0
,	,	,	,	,	0
(	(	(	(	(	0
or	or	cc	or	or	0
High-way-men	High-way-men	n2	High-way-men	high-way-man	0
to	to	pc-acp	to	to	0
rob	rob	vvi	rob	rob	0
one	one	pi	one	one	0
another	another	n-jn	another	another	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
rate	rate	n1	rate	rate	0
of	of	pp-f	of	of	0
120000	120000	crd	120000	120000	0
pounds	pounds	n2	pounds	pound	0
per	per	fw-la	per	per	0
mensem	mensem	fw-la	mensem	mensem	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Souldi	Souldi	np1	Souldi	Souldi	0
∣	∣	sy	∣	∣	0
ers	ers	n1	ers	ers	0
Moneth	Moneth	n1	Month	month	0
of	of	pp-f	of	of	0
28	28	crd	28	28	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
will	will	vmb	will	will	0
save	save	vvi	save	save	0
156000	156000	crd	156000	156000	0
pounds	pounds	n2	pounds	pound	0
per	per	fw-la	per	per	0
annum	annum	fw-la	annum	annum	0
,	,	,	,	,	0
or	or	cc	or	or	0
nere	nere	av-j	never	near	0
upon	upon	p-acp	upon	upon	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
From	From	p-acp	From	from	0
Excise	Excise	n1	Excise	excise	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vast	vast	j	vast	vast	0
charge	charge	n1	charge	charge	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
From	From	p-acp	From	from	0
Customes	Customes	n2	Customs	custom	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
own	own	d	own	own	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
great	great	j	great	great	0
charge	charge	n1	charge	charge	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
From	From	p-acp	From	from	0
the	the	dt	the	the	0
vast	vast	j	vast	vast	0
charge	charge	n1	charge	charge	0
of	of	pp-f	of	of	0
Lawsuits	Lawsuits	n2	Lawsuits	lawsuit	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
From	From	p-acp	From	from	0
Tithes	Tithes	n2	Tithes	tithe	0
,	,	,	,	,	0
and	and	cc	and	and	0
several	several	j	several	several	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
like	like	j	like	like	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seriously	seriously	av-j	seriously	serious	0
considered	considered	vvn	considered	consider	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
b	b	sy	b	b	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
do	do	vdb	do	do	0
really	really	av-j	really	real	0
and	and	cc	and	and	0
cordially	cordially	av-j	cordially	cordial	0
desire	desire	vvi	desire	desire	0
the	the	dt	the	the	0
promotion	promotion	n1	promotion	promotion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
own	own	d	own	own	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
do	do	vdb	do	do	0
the	the	dt	the	the	0
fifth	fifth	ord	fifth	five	0
Monarchy-men	Monarchy-men	n2	Monarchy-men	monarchy-man	0
(	(	(	(	(	0
and	and	cc	and	and	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
carnal	carnal	j	carnal	carnal	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
signe	signe	n1	sign	sign	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
falsely	falsely	av-j	falsely	false	0
suggested	suggested	vvn	suggested	suggest	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
self-interested	self-interested	j	self-interested	self-interested	0
men	men	n2	men	man	0
[	[	[	[	[	0
Not	Not	xx	Not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
urge	urge	vvb	urge	urge	0
this	this	d	this	this	0
Royal	Royal	j	Royal	royal	0
Law	Law	n1	Law	law	0
or	or	cc	or	or	0
Government	Government	n1	Government	government	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
least	least	ds	least	least	0
upuon	upuon	n1	upuon	upuon	0
a	a	dt	a	a	0
carnal	carnal	j	carnal	carnal	0
account	account	n1	account	account	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
carnal	carnal	j	carnal	carnal	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
what	what	r-crq	what	what	0
benefit	benefit	n1	benefit	benefit	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
shadow	shadow	n1	shadow	shadow	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
]	]	]	]	]	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
love	love	n1	love	love	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
money	money	n1	money	money	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
what	what	r-crq	what	what	0
one	one	crd	one	one	0
way	way	n1	way	way	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
other	other	j-jn	other	other	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
short	short	j	short	short	0
time	time	n1	time	time	0
double	double	j-jn	double	double	0
their	their	po32	their	their	0
present	present	j	present	present	0
estates	estates	n2	estates	estate	0
by	by	p-acp	by	by	0
saving	saving	vvg	saving	save	0
thse	thse	d	thse	these	0
annual	annual	j	annual	annual	0
expences	expences	n2	expenses	expense	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
scrued	scrued	vvn	screwed	screw	0
