PLATO	PLATO	np1	PLATO	Plato	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
graunt	graunt	vvb	grant	grant	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
attayne	attayne	vvi	attain	attain	0
.	.	.	.	.	1
The	The	dt	The	the	0
wurke	wurke	vvi	work	work	0
was	was	vbds	was	be	0
begun	begun	vvn	begun	begin	0
,	,	,	,	,	0
&	&	cc	&	and	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.iiii.	.iiii.	crd	iiii	four	0
yeare	yeare	n1	year	year	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hyndred	hyndred	vvd	hindered	hinder	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
lord	lord	n1	lord	lord	0
Chauncellour	Chauncellour	n1	Chancellor	chancellor	0
that	that	cst	that	that	0
then	then	av	then	then	0
was	was	vbds	was	be	0
,	,	,	,	,	0
nevertheles	nevertheles	av	nevertheless	nevertheless	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
ye	ye	dt	the	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
lord	lord	n1	lord	lord	0
Staf	Staf	n1	Staff	staff	0
∣	∣	sy	∣	∣	0
ford	ford	n1	ford	ford	0
,	,	,	,	,	0
lately	lately	av-j	lately	late	0
perused	perused	vvn	perused	peruse	0
&	&	cc	&	and	0
licenced	licenced	vvd	licenced	licence	0
.	.	.	.	.	1
Whan	Whan	c-crq	When	when	0
I	I	pns11	I	i	0
first	first	ord	first	first	0
tooke	tooke	vvd	took	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
graunted	graunted	vvn	granted	grant	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fred	fred	vvd	fred	fr	0
of	of	pp-f	of	of	0
sum	sum	n1	sum	sum	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
few	few	d	few	few	0
perfourmed	perfourmed	vvn	performed	perform	0
,	,	,	,	,	0
sarce	sarce	av-j	sarce	sarce	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
:	:	:	:	:	0
So	So	av	So	so	0
that	that	cst	that	that	0
wher	wher	c-crq	where	where	0
I	I	pns11	I	i	0
entended	entended	vvd	intended	intend	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
continued	continued	vvn	continued	continue	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
Quene	Quene	n1	Queen	queen	0
Maries	Maries	npg1	Maries	Mary	0
time	time	n1	time	time	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ben	ben	vbn	been	be	0
ame	ame	zz	ame	ame	0
to	to	pc-acp	to	to	0
end	end	vvi	end	end	0
it	it	pn31	it	it	0
much	much	av-d	much	much	0
sooner	sooner	av-c	sooner	soon	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
so	so	av	so	so	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
stande	stande	vvi	stand	stand	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
patarne	patarne	n1	patarne	patarne	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
be	be	vbb	be	be	0
ready	ready	j	ready	ready	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
with	with	p-acp	with	with	0
Gods	Gods	npg1	Gods	God	0
grace	grace	n1	grace	grace	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
anye	anye	d	any	any	0
helpe	helpe	n1	help	help	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
shortly	shortly	av-j	shortly	short	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
while	while	n1	while	while	0
my	my	po11	my	my	0
lords	lords	n2	lords	lord	0
and	and	cc	and	and	0
gods	gods	n2	gods	god	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
call	call	vvi	call	call	0
you	you	pn22	you	you	0
)	)	)	)	)	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
seche	seche	vvi	seche	seche	0
you	you	pn22	you	you	0
,	,	,	,	,	0
fauourably	fauourably	av-j	favourably	favourable	0
to	to	pc-acp	to	to	0
accepte	accepte	vvi	accept	accept	0
this	this	d	this	this	0
rude	rude	j	rude	rude	0
myrrour	myrrour	n1	mirror	mirror	0
,	,	,	,	,	0
and	and	cc	and	and	0
diligently	diligently	av-j	diligently	diligent	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
sum	sum	n1	sum	sum	0
haue	haue	vhb	have	have	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
vertue	vertue	n1	virtue	virtue	0
been	been	vbn	been	be	0
enuied	enuied	vvn	envied	envy	0
and	and	cc	and	and	0
murdered	murdered	vvn	murdered	murder	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
cease	cease	vvb	cease	cease	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vertuous	vertuous	j	virtuous	virtuous	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
do	do	vdb	do	do	0
your	your	po22	your	your	0
offices	offices	n2	offices	office	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vttermost	vttermost	j	uttermost	uttermost	0
:	:	:	:	:	0
punish	punish	vvb	punish	punish	0
sinne	sinne	n1	sin	sin	0
boldly	boldly	av-j	boldly	bold	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
,	,	,	,	,	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
God	God	np1	God	God	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
lieutenauntes	lieutenauntes	n2	lieutenants	lieutenant	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
)	)	)	)	)	0
eyther	eyther	d	either	either	0
so	so	av	so	so	0
mayn	mayn	j	main	main	0
∣	∣	sy	∣	∣	0
tayne	tayne	vvb	tayne	tayne	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
malice	malice	n1	malice	malice	0
shall	shall	vmb	shall	shall	0
preuayle	preuayle	vvi	prevail	prevail	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
do	do	vdb	do	do	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
eternall	eternall	j	eternal	eternal	0
glory	glory	n1	glory	glory	0
both	both	av-d	both	both	0
here	here	av	here	here	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
beseche	beseche	vvb	beseech	beseech	0
God	God	np1	God	God	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
covet	covet	vvi	covet	covet	0
and	and	cc	and	and	0
attayne	attayne	vvi	attain	attain	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
