IT	IT	pn31	IT	it	0
his	his	png31	his	he	0
Auctor	Auctor	fw-la	Auctor	auctor	0
had	had	vhn	had	have	0
done	done	vdn	done	do	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
intemperate	intemperate	j	intemperate	intemperate	0
and	and	cc	and	and	0
immodest	immodest	j	immodest	immodest	0
,	,	,	,	,	0
not	not	xx	not	not	0
sparing	sparing	vvg	sparing	spare	0
any	any	d	any	any	0
man	man	n1	man	man	0
whom	whom	r-crq	whom	who	0
he	he	pns31	he	he	0
concei	concei	fw-mi	concei	concei	0
∣	∣	sy	∣	∣	0
ueth	ueth	vvb	ueth	u	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
priuate	priuate	j-jn	private	private	0
straine	straine	n1	strain	strain	0
and	and	cc	and	and	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
throughout	throughout	p-acp	throughout	throughout	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Defence	Defence	n1	Defence	defence	0
,	,	,	,	,	0
produ	produ	fw-la	produ	produ	0
∣	∣	sy	∣	∣	0
cing	cing	j-vvg	cing	ce	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
theatre	theatre	n1	theatre	theatre	0
of	of	pp-f	of	of	0
enuious	enuious	j	envious	envious	0
diffammation	diffammation	n1	diffammation	diffammation	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
seeme	seeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
appeare	appeare	vvi	appear	appear	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
cloake	cloake	n1	cloak	cloak	0
and	and	cc	and	and	0
title	title	n1	title	title	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Milde	Milde	j	Mild	mild	0
and	and	cc	and	and	0
iust	iust	j	just	just	0
Defender	Defender	n1	Defender	defender	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
neuer	neuer	av-x	never	never	0
ceaseth	ceaseth	vvz	ceases	cease	0
,	,	,	,	,	0
tradu	tradu	fw-la	tradu	tradu	0
∣	∣	sy	∣	∣	0
cing	cing	j	cing	cing	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
armed	armed	vvn	armed	arm	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
punishing	punishing	j-vvg	punishing	punish	0
power	power	n1	power	power	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
euill	euill	j-jn	evil	evil	0
doers	doers	n2	doers	doer	0
,	,	,	,	,	0
and	and	cc	and	and	0
namely	namely	av	namely	namely	0
against	against	p-acp	against	against	0
schismaticall	schismaticall	j	schismatical	schismatical	0
procurers	procurers	n2	procurers	procurer	0
,	,	,	,	,	0
and	and	cc	and	and	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
ctious	ctious	j	ctious	ctious	0
frequenters	frequenters	n2	frequenters	frequenter	0
of	of	pp-f	of	of	0
priuate	priuate	j	private	private	0
conuenticles	conuenticles	n2	conventicles	conventicle	0
and	and	cc	and	and	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
lawfull	lawfull	j	lawful	lawful	0
assemblies	assemblies	n2	assemblies	assembly	0
:	:	:	:	:	0
and	and	cc	and	and	0
complaining	complaining	vvg	complaining	complain	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
extre	extre	zz	extre	extre	0
∣	∣	sy	∣	∣	0
mities	mities	n1	mities	mities	0
with	with	p-acp	with	with	0
tragicall	tragicall	j	tragical	tragical	0
speeches	speeches	n2	speeches	speech	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
the	the	dt	the	the	0
like	like	j	like	like	0
rigour	rigour	n1	rigour	rigour	0
had	had	vhd	had	have	0
neuer	neuer	av-x	never	never	0
been	been	vbn	been	be	0
heard	heard	vvn	herd	hear	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
suf	suf	n1	suf	suf	0
∣	∣	sy	∣	∣	0
fer	fer	fw-fr	fer	fer	0
,	,	,	,	,	0
only	only	av-j	only	only	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
conscience	conscience	n1	conscience	conscience	0
sake	sake	n1	sake	sake	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
sooth	sooth	n1	sooth	sooth	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
conforme	conforme	vvi	conform	conform	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
aun	aun	zz	aun	aun	0
∣	∣	sy	∣	∣	0
cient	cient	n1	cient	cient	0
Discipline	Discipline	n1	Discipline	discipline	0
,	,	,	,	,	0
and	and	cc	and	and	0
approued	approued	j-vvn	approved	approve	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
Both	Both	av-d	Both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Epistle	Epistle	n1	Epistle	epistle	0
Dedi	Dedi	fw-la	Dedi	dedi	0
∣	∣	sy	∣	∣	0
catorie	catorie	j	catorie	catorie	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Milde	Milde	j	Mild	mild	0
Defence	Defence	n1	Defence	defence	0
and	and	cc	and	and	0
also	also	av	also	also	0
pag	pag	n1	page	page	0
30.40	30.40	crd	30.40	30.40	0
,	,	,	,	,	0
58.	58.	crd	58.	58.	0
&c.	&c.	av	etc.	etc	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
malepertly	malepertly	av-jn	malepertly	malepert	0
slandering	slandering	vvg	slandering	slander	0
the	the	dt	the	the	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
Assemblie	Assemblie	n1	Assembly	assembly	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
partie	partie	n1	party	party	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
fauour	fauour	vvi	favour	favour	0
their	their	po32	their	their	0
factious	factious	j	factious	factious	0
schisme	schisme	n1	schism	schism	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
intermedled	intermedled	vvn	intermedled	intermeddle	0
and	and	cc	and	and	0
dealt	dealt	vvn	dealt	deal	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
alreadie	alreadie	av	already	already	0
,	,	,	,	,	0
therby	therby	av	thereby	thereby	0
lay	lay	vvi	lay	lay	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
himselfe	himselfe	px31	himself	himself	0
open	open	j	open	open	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
iust	iust	j	just	just	0
reproofe	reproofe	n1	reproof	reproof	0
and	and	cc	and	and	0
condem	condem	vvi	condemn	condemn	0
∣	∣	sy	∣	∣	0
nation	nation	n1	nation	nation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Readers	Readers	n2	Readers	reader	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
what	what	r-crq	what	what	0
English	English	np1	English	English	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
now	now	av	now	now	0
condemne	condemne	vvi	condemn	condemn	0
both	both	d	both	both	0
these	these	d	these	these	0
Sycophants	Sycophants	n2	Sycophants	sycophant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
false	false	j	false	false	0
witnesses	witnesses	n2	witnesses	witness	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
States	States	n2	States	state	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
king	king	n1	king	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
shal	shal	vmb	shall	shall	0
reade	reade	vvi	read	read	0
or	or	cc	or	or	0
heare	heare	vvi	hear	hear	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
things	things	n2	things	thing	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
fouly	fouly	av-j	foully	foul	0
diffamed	diffamed	vvn	diffamed	diffame	0
,	,	,	,	,	0
contrarie	contrarie	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
land	land	n1	land	land	0
.	.	.	.	.	1
Against	Against	p-acp	Against	against	0
this	this	d	this	this	0
infamous	infamous	j	infamous	infamous	0
rhapsodie	rhapsodie	n1	rhapsody	rhapsody	0
therfore	therfore	av	therefore	therefore	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
once	once	a-acp	once	once	0
againe	againe	av	again	again	0
presumed	presumed	vvn	presumed	presume	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
leaue	leaue	n1	leave	leave	0
and	and	cc	and	and	0
fauour	fauour	n1	favour	favour	0
to	to	pc-acp	to	to	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
gap	gap	n1	gap	gap	0
,	,	,	,	,	0
and	and	cc	and	and	0
penned	penned	vvn	penned	pen	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
suing	suing	vvg	suing	sue	0
Reioynder	Reioynder	n1	Rejoinder	rejoinder	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
freely	freely	av-j	freely	free	0
forgiue	forgiue	vvb	forgive	forgive	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
winke	winke	vvi	wink	wink	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
such	such	d	such	such	0
indigni	indigni	fw-la	indigni	indigni	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
and	and	cc	and	and	0
disgraces	disgraces	n2	disgraces	disgrace	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
offered	offered	vvn	offered	offer	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
lest	lest	cs	lest	lest	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
seeme	seeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
so	so	av	so	so	0
holie	holie	j	holy	holy	0
and	and	cc	and	and	0
iust	iust	j	just	just	0
a	a	dt	a	a	0
quarrell	quarrell	n1	quarrel	quarrel	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
maintaining	maintaining	vvg	maintaining	maintain	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
weake	weake	j	weak	weak	0
abilitie	abilitie	n1	ability	ability	0
,	,	,	,	,	0
the	the	dt	the	the	0
Glorie	Glorie	n1	Glory	glory	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
necessarie	necessarie	j	necessary	necessary	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
reuerend	reuerend	j-jn	reverend	reverend	0
Bishops	Bishops	n2	Bishops	bishop	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
most	most	av-ds	most	most	0
lawfull	lawfull	j	lawful	lawful	0
,	,	,	,	,	0
equall	equall	j-jn	equal	equal	0
and	and	cc	and	and	0
moderate	moderate	j	moderate	moderate	0
procee	procee	n1	procee	procee	0
∣	∣	sy	∣	∣	0
dings	dings	vvz	dings	ding	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
schismaticall	schismaticall	j	schismatical	schismatical	0
disturbers	disturbers	n2	disturbers	disturber	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
.	.	.	.	.	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
wil	wil	vmb	will	will	0
∣	∣	sy	∣	∣	0
lingly	lingly	av-j	lingly	ling	0
submit	submit	vvb	submit	submit	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
iudicious	iudicious	j	judicious	judicious	0
censure	censure	n1	censure	censure	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
indifferent	indifferent	j	indifferent	indifferent	0
Readers	Readers	n2	Readers	reader	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
,	,	,	,	,	0
so	so	av	so	so	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
HH	HH	uh	HH	hh	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
better	better	av-jc	better	better	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
rather	rather	av-c	rather	rather	0
sure	sure	j	sure	sure	0
for	for	p-acp	for	for	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
than	than	cs	than	than	0
faire	faire	j	fair	fair	0
for	for	p-acp	for	for	0
shew	shew	n1	show	show	0
;	;	;	;	;	0
both	both	d	both	both	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
graue	graue	j	graven	grave	0
Wisedome	Wisedome	n1	Wisdom	wisdom	0
GOD	GOD	np1	GOD	God	0
hath	hath	vhz	hath	have	0
endued	endued	vvn	endued	endue	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
accustomed	accustomed	j-vvn	accustomed	accustom	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
uour	uour	vvb	uour	uour	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
power	power	n1	power	power	0
doe	doe	vdb	do	do	0
endeuour	endeuour	n1	endeavour	endeavour	0
faithfully	faithfully	av-j	faithfully	faithful	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
lieth	lieth	vvz	lies	lie	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
power	power	n1	power	power	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
these	these	d	these	these	0
false	false	j	false	false	0
and	and	cc	and	and	0
slanderous	slanderous	j	slanderous	slanderous	0
exclamations	exclamations	n2	exclamations	exclamation	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
a	a	dt	a	a	0
finall	finall	j	final	final	0
end	end	n1	end	end	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
quarrels	quarrels	n2	quarrels	quarrel	0
amongst	amongst	p-acp	among	among	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
enacting	enacting	vvg	enacting	enact	0
some	some	d	some	some	0
iust	iust	j	just	just	0
and	and	cc	and	and	0
straight	straight	j	straight	straight	0
LAVV	LAVV	n1	LAVV	law	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
punish	punish	vvi	punish	punish	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
the	the	dt	the	the	0
wilfull	wilfull	j	wilful	wilful	0
and	and	cc	and	and	0
obstinate	obstinate	j	obstinate	obstinate	0
Superstition	Superstition	n1	Superstition	superstition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
factious	factious	j	factious	factious	0
Schismatique	Schismatique	n-jn	Schismatic	schismatic	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
haue	haue	n1	have	haven	0
alreadie	alreadie	av	already	already	0
worthily	worthily	av-j	worthily	worthy	0
done	done	vdn	done	do	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
idolatrous	idolatrous	j	idolatrous	idolatrous	0
Recusant	Recusant	n1	Recusant	recusant	0
:	:	:	:	:	0
may	may	vmb	may	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Wisedomes	Wisedomes	n2	Wisdoms	wisdom	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
that	that	cst	that	that	0
the	the	av	the	then	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
nefit	nefit	vvb	nefit	nefit	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
be	be	vbi	be	be	0
inestimable	inestimable	j	inestimable	inestimable	0
,	,	,	,	,	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
present	present	j	present	present	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
composing	composing	vvg	composing	compose	0
our	our	po12	our	our	0
home-Controuer	home-Controuer	j	home-Controuer	home-controu	0
∣	∣	sy	∣	∣	0
sies	sies	n2	sies	sie	0
,	,	,	,	,	0
and	and	cc	and	and	0
recouering	recouering	vvg	recovering	recover	0
those	those	d	those	those	0
our	our	po12	our	our	0
poore	poore	j	poor	poor	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
now	now	av	now	now	0
(	(	(	(	(	0
alas	alas	uh	alas	alas	0
!	!	!	!	!	0
)	)	)	)	)	0
are	are	vbr	are	be	0
enstranged	enstranged	vvn	estranged	estrange	0
and	and	cc	and	and	0
alienated	alienated	vvn	alienated	alienate	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
flocke	flocke	n1	flock	flock	0
and	and	cc	and	and	0
one	one	crd	one	one	0
folde	folde	n1	fold	fold	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
Shepheard	Shepheard	n1	Shepherd	shepherd	0
Christ	Christ	np1	Christ	Christ	0
IESVS	IESVS	np1	IESVS	IESVS	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hauing	hauing	vhg	having	have	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
and	and	cc	and	and	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
vniformely	vniformely	av-j	uniformly	uniform	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
and	and	cc	and	and	0
deli	deli	fw-la	deli	deli	0
∣	∣	sy	∣	∣	0
uered	uered	n-vvn	uered	uer	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
inestimable	inestimable	j	inestimable	inestimable	0
treasure	treasure	n1	treasure	treasure	0
,	,	,	,	,	0
left	left	vvn	left	leave	0
and	and	cc	and	and	0
committed	committed	vvn	committed	commit	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
trust	trust	n1	trust	trust	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
deliuered	deliuered	vvn	delivered	deliver	0
ouer	ouer	a-acp	over	over	0
from	from	p-acp	from	from	0
age	age	n1	age	age	0
to	to	p-acp	to	to	0
age	age	n1	age	age	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
infinite	infinite	j	infinite	infinite	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
glo	glo	vvi	glow	glow	0
∣	∣	sy	∣	∣	0
rifie	rifie	n1	rifie	rifie	0
and	and	cc	and	and	0
praise	praise	n1	praise	praise	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
vnspeakeable	vnspeakeable	j	unspeakable	unspeakable	0
a	a	dt	a	a	0
benefit	benefit	n1	benefit	benefit	0
,	,	,	,	,	0
and	and	cc	and	and	0
reuerently	reuerently	av-j	reverently	reverent	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
honour	honour	n1	honour	honour	0
the	the	dt	the	the	0
famous	famous	j	famous	famous	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
so	so	av	so	so	0
Christian	Christian	njp	Christian	christian	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
progenitors	progenitors	n2	progenitors	progenitor	0
and	and	cc	and	and	0
predecessors	predecessors	n2	predecessors	predecessor	0
in	in	p-acp	in	in	0
euerlasting	euerlasting	j	everlasting	everlasting	0
memorie	memorie	n1	memory	memory	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
so	so	av	so	so	0
honourable	honourable	j	honourable	honourable	0
an	an	dt	and	a	0
ACT	ACT	n1	ACT	act	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
seruice	seruice	n1	service	service	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
and	and	cc	and	and	0
infinite	infinite	j	infinite	infinite	0
commoditie	commoditie	n1	commodity	commodity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
worthie	worthie	j	worthy	worthy	0
vpon	vpon	p-acp	upon	upon	0
my	my	po11	my	my	0
knees	knees	n2	knees	knee	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
any	any	d	any	any	0
such	such	d	such	such	0
motion	motion	n1	motion	motion	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Wisedomes	Wisedomes	n2	Wisdoms	wisdom	0
yet	yet	av	yet	yet	0
appre	appre	j	appre	appre	0
∣	∣	sy	∣	∣	0
hending	hending	j	hending	hending	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
thereof	thereof	av	thereof	thereof	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
clared	clared	vvn	clared	clare	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
gracious	gracious	j	gracious	gracious	0
fauours	fauours	n2	favours	favour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
kneeling	kneeling	vvg	kneeling	kneel	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
the	the	dt	the	the	0
barre	barre	n1	bar	bar	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
hu	hu	uh	hu	hu	0
∣	∣	sy	∣	∣	0
militie	militie	n1	militie	militie	0
and	and	cc	and	and	0
reuerence	reuerence	n1	reverence	reverence	0
,	,	,	,	,	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
beseech	beseech	vvb	beseech	beseech	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
