ALL	ALL	av-d	ALL	all	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
particular	particular	j	particular	particular	0
duties	duties	n2	duties	duty	0
which	which	r-crq	which	which	0
belong	belong	vvb	belong	belong	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
several	several	j	several	several	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
dresse	dresse	vvb	dress	dress	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
to	to	pc-acp	to	to	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
forme	forme	n1	form	form	0
those	those	d	those	those	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
duties	duties	n2	duties	duty	0
accor	accor	vvi	accor	accor	0
∣	∣	sy	∣	∣	0
dingly	dingly	av-vvg	dingly	ding	0
.	.	.	.	.	1
The	The	dt	The	the	0
like	like	j	like	like	0
direction	direction	n1	direction	direction	0
I	I	pns11	I	i	0
give	give	vvb	give	give	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
o	o	fw-la	o	o	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
my	my	po11	my	my	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Supper	Supper	n1	Supper	supper	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
you	you	pn22	you	you	0
goe	goe	vvb	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Communion	Communion	n1	Communion	communion	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
recom	recom	vvn	recom	recom	0
∣	∣	sy	∣	∣	0
pence	pence	n2	pence	penny	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
require	require	vvi	require	require	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
least	least	ds	least	least	0
requitall	requitall	n1	requital	requital	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
labour	labour	n1	labour	labour	0
.	.	.	.	.	1
2	2	crd	2	2	0
Chron.	Chron.	np1	Chron.	Chron.	0
30.18	30.18	crd	30.18	30.18	0
.	.	.	.	.	1
The	The	dt	The	the	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
rect	rect	n1	rect	rect	0
and	and	cc	and	and	0
encourage	encourage	vvi	encourage	encourage	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
fathers	fathers	n2	father's	father	0
,	,	,	,	,	0
(	(	(	(	(	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
seeke	seeke	vvi	seek	seek	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
God	God	np1	God	God	0
,	,	,	,	,	0
while	while	cs	while	while	0
you	you	pn22	you	you	0
live	live	vvb	live	live	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
;	;	;	;	;	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
dye	dye	vvb	die	die	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
by	by	p-acp	by	by	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
am	am	vbm	am	be	1
