PLato	PLato	np1	PLato	PLato	0
graūt	graūt	vvb	grant	grant	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
talke	talke	vvi	talk	talk	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
makers	makers	n2	makers	maker	0
.	.	.	.	.	1
The	The	dt	The	the	0
worke	worke	n1	work	work	0
was	was	vbds	was	be	0
beḡ	beḡ	vvi	beg	beg	0
&	&	cc	&	and	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
printed	printed	vvn	printed	print	0
in	in	p-acp	in	in	0
quene	quene	n1	queen	queen	0
Maries	Maries	npg1	Maries	Mary	0
time	time	n1	time	time	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
staid	staid	vvd	stayed	stay	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
thē	thē	pno32	them	they	0
were	were	vbdr	were	be	0
chief	chief	j-jn	chief	chief	0
in	in	p-acp	in	in	0
office	office	n1	office	office	0
,	,	,	,	,	0
neuertheles	neuertheles	av	nevertheless	nevertheless	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
ye	ye	dt	the	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
honorable	honorable	j	honourable	honourable	0
Hēry	Hēry	np1	Hēry	Hēry	0
Lord	Lord	n1	Lord	lord	0
Stafford	Stafford	np1	Stafford	Stafford	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
first	first	ord	first	first	0
part	part	n1	part	part	0
was	was	vbds	was	be	0
licēced	licēced	vvd	licenced	licence	0
,	,	,	,	,	0
&	&	cc	&	and	0
imprinted	imprinted	vvd	imprinted	imprint	0
ye	ye	pn22	you	you	0
first	first	ord	first	first	0
yeare	yeare	n1	year	year	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
raign	raign	n1	reign	reign	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
vertuous	vertuous	j	virtuous	virtuous	0
Quene	Quene	n1	Queen	queen	0
,	,	,	,	,	0
&	&	cc	&	and	0
dedicated	dedicated	vvn	dedicated	dedicate	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
face	face	n1	face	face	0
,	,	,	,	,	0
Since	Since	c-acp	Since	since	0
wt	wt	p-acp	with	with	0
time	time	n1	time	time	0
,	,	,	,	,	0
although	although	cs	although	although	0
I	I	pns11	I	i	0
wāted	wāted	vvd	wanted	want	0
such	such	d	such	such	0
help	help	n1	help	help	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
Stafford	Stafford	np1	Stafford	Stafford	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
ceased	ceased	vvn	ceased	cease	0
to	to	pc-acp	to	to	0
cal	cal	vvi	call	call	0
vpō	vpō	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
so	so	av	so	so	0
much	much	av-d	much	much	0
therof	therof	av	thereof	thereof	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
gottē	gottē	vvn	got	get	0
at	at	p-acp	at	at	0
other	other	j-jn	other	other	0
mēs	mēs	ng2	men's	men	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
so	so	av	so	so	0
yt	yt	pn31	that	it	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
Lordships	Lordships	ng1	Lordship's	lordship	0
earnest	earnest	j	earnest	earnest	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
now	now	av	now	now	0
also	also	av	also	also	0
set	set	vvn	set	set	0
∣	∣	sy	∣	∣	0
forth	forth	av	forth	forth	0
another	another	j-jn	another	another	0
part	part	n1	part	part	0
,	,	,	,	,	0
conteining	conteining	vvg	containing	contain	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
obtaine	obtaine	vvi	obtain	obtain	0
at	at	p-acp	at	at	0
ye	ye	pn22	you	you	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
frends	frends	n2	friends	friend	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
in	in	p-acp	in	in	0
ye	ye	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
the	the	dt	the	the	0
authours	authours	n2	authors	author	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hūbly	hūbly	av-j	humbly	humble	0
dedicate	dedicate	vvb	dedicate	dedicate	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
,	,	,	,	,	0
instātly	instātly	av-jn	instantly	instant	0
wishing	wishing	vvg	wishing	wish	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
so	so	av	so	so	0
like	like	av-j	like	like	0
&	&	cc	&	and	0
dete	dete	fw-la	dete	dete	0
your	your	po22	your	your	0
minds	minds	n2	minds	mind	0
,	,	,	,	,	0
y•	y•	n1	y•	y•	0
your	your	po22	your	your	0
chereful	chereful	j	cheerful	cheerful	0
receiuīg	receiuīg	n-vvg	receiving	receive	0
thereof	thereof	av	thereof	thereof	0
▪	▪	▪	▪	▪	0
may	may	vmb	may	may	0
encourage	encourage	vvi	encourage	encourage	0
worthy	worthy	j	worthy	worthy	0
wis	wis	vvb	wis	wis	0
to	to	pc-acp	to	to	0
enterprise	enterprise	vvi	enterprise	enterprise	0
&	&	cc	&	and	0
performe	performe	vvi	perform	perform	0
ye	ye	pn22	you	you	0
test	test	n1	test	test	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
assone	assone	av	assoon	assoon	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
procure	procure	vvi	procure	procure	0
.	.	.	.	.	1
I	I	pns11	I	i	0
entēd	entēd	vvb	intend	intend	0
through	through	p-acp	through	through	0
Gods	Gods	ng1	Gods	god	0
leaue	leaue	n1	leave	leave	0
&	&	cc	&	and	0
your	your	po22	your	your	0
fauorable	fauorable	j	favourable	favourable	0
allowance	allowance	n1	allowance	allowance	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
expedicion	expedicion	n1	expedition	expedition	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
whyle	whyle	n1	while	while	0
my	my	po11	my	my	0
Lordes	Lordes	n2	Lords	lord	0
and	and	cc	and	and	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
It	It	pn31	It	it	0
may	may	vmb	may	may	0
cal	cal	vvi	call	call	0
you	you	pn22	you	you	0
)	)	)	)	)	0
I	I	pns11	I	i	0
moste	moste	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
besech	besech	vvb	beseech	beseech	0
your	your	po22	your	your	0
honours	honours	n2	honours	honour	0
fauorably	fauorably	av-j	favorably	favorable	0
to	to	pc-acp	to	to	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cept	cept	n1	cept	cept	0
this	this	d	this	this	0
rude	rude	j	rude	rude	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
diligentlye	diligentlye	av-j	diligently	diligent	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
and	and	cc	and	and	0
consider	consider	vvi	consider	consider	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
find	find	vvi	find	find	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
haue	haue	vhb	have	have	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
ver	ver	fw-la	ver	ver	0
∣	∣	sy	∣	∣	0
tue	tue	uh	tue	tue	0
bin	bin	vbn	been	be	0
enuied	enuied	vvd	envied	envy	0
and	and	cc	and	and	0
brought	brought	vvn	brought	bring	0
vnto	vnto	p-acp	unto	unto	0
misery	misery	n1	misery	misery	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
cease	cease	vvb	cease	cease	0
not	not	xx	not	not	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vertuous	vertuous	j	virtuous	virtuous	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
do	do	vdb	do	do	0
your	your	po22	your	your	0
office	office	n1	office	office	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
vttermost	vttermost	j	uttermost	uttermost	0
.	.	.	.	.	1
Embrace	Embrace	vvb	Embrace	embrace	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
suppresse	suppresse	vvi	suppress	suppress	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
,	,	,	,	,	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
God	God	np1	God	God	0
whose	whose	rg-crq	whose	who	0
officers	officers	n2	officers	officer	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
ey	ey	uh	ey	ey	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
so	so	av	so	so	0
maintaine	maintaine	vvi	maintain	maintain	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
no	no	dx	no	no	0
malice	malice	n1	malice	malice	0
shall	shall	vmb	shall	shall	0
preuaile	preuaile	vvi	prevail	prevail	0
,	,	,	,	,	0
or	or	cc	or	or	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
do	do	vdb	do	do	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
good	good	j	good	good	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
eternall	eternall	j	eternal	eternal	0
glory	glory	n1	glory	glory	0
both	both	av-d	both	both	0
here	here	av	here	here	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
seech	seech	vvi	seech	seech	0
God	God	n1	God	god	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
both	both	av-d	both	both	0
seeke	seeke	vvi	seek	seek	0
and	and	cc	and	and	0
attaine	attaine	vvi	attain	attain	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
