MAtters	MAtters	n2	MAtters	matter	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
mini	mini	fw-la	mini	mini	0
∣	∣	sy	∣	∣	0
sterie	sterie	n1	sterie	sterie	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
very	very	av	very	very	0
earnestly	earnestly	av-j	earnestly	earnest	0
and	and	cc	and	and	0
humbly	humbly	av-j	humbly	humble	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
wriing	wriing	vvg	wriing	wri	0
and	and	cc	and	and	0
speech	speech	n1	speech	speech	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
learned	learned	j	learned	learned	0
ministerie	ministerie	n1	ministry	ministry	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
receiued	receiued	vvn	received	receive	0
very	very	av	very	very	0
comfortable	comfortable	j	comfortable	comfortable	0
aunswere	aunswere	n1	answer	answer	0
of	of	pp-f	of	of	0
very	very	av	very	very	0
great	great	j	great	great	0
and	and	cc	and	and	0
honourable	honourable	j	honourable	honourable	0
personages	personages	n2	personages	personage	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
alreadie	alreadie	av	already	already	0
,	,	,	,	,	0
(	(	(	(	(	0
thanks	thanks	n2	thanks	thank	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
)	)	)	)	)	0
employed	employed	vvd	employed	employ	0
some	some	d	some	some	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
ploy	ploy	vvi	ploy	ploy	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
churches	churches	ng1	churches	church	0
seruice	seruice	n1	service	service	0
.	.	.	.	.	1
Pen	Pen	np1	Pen	Pen	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
maketh	maketh	vvz	makes	make	0
a	a	dt	a	a	0
speech	speech	n1	speech	speech	0
as	as	c-acp	as	as	0
proceeding	proceeding	vvg	proceeding	proceed	0
from	from	p-acp	from	from	0
vnlearned	vnlearned	j	unlearned	unlearned	0
ministers	ministers	n2	ministers	minister	0
,	,	,	,	,	0
chap.	chap.	n1	chap.	chapter	1
25.	25.	crd	25.	25.	0
vvhich	vvhich	r-crq	which	which	0
make	make	n1	make	make	0
the	the	dt	the	the	0
ministery	ministery	n1	ministry	ministry	0
vltim	vltim	av	vltim	vltim	0
.	.	.	.	.	1
They	They	pns32	They	they	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
practise	practise	n1	practice	practice	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
of	of	pp-f	of	of	0
soule	soule	n1	soul	soul	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
we	we	pns12	we	we	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
haue	haue	vhi	have	have	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
is	is	vbz	is	be	0
theyr	theyr	po32	their	their	0
onelie	onelie	j	only	only	0
scope	scope	n1	scope	scope	0
in	in	p-acp	in	in	0
continuing	continuing	vvg	continuing	continue	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ministerie	ministerie	n1	ministry	ministry	0
,	,	,	,	,	0
)	)	)	)	)	0
require	require	vvb	require	require	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
vvhat	vvhat	r-crq	what	what	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
hands	hands	n2	hands	hand	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
sence	sence	n1	sense	sense	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
men	men	n2	men	man	0
,	,	,	,	,	0
they	they	pns32	they	they	0
sell	sell	vvb	fell	sell	0
themselues	themselues	px32	themselves	themselves	0
body	body	n1	body	body	0
&	&	cc	&	and	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
euerlasting	euerlasting	j	everlasting	everlasting	0
woe	woe	n1	woe	woe	0
&	&	cc	&	and	0
destruc	destruc	j	destruc	destruc	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
this	this	d	this	this	0
speech	speech	n1	speech	speech	0
Ma.	Ma.	n1	Ma.	master	0
Doctour	Doctour	n1	Doctor	doctor	0
Some	Some	d	Some	some	0
aunswereth	aunswereth	vvz	answereth	answer	0
wisely	wisely	av-j	wisely	wise	0
and	and	cc	and	and	0
discreetly	discreetly	av-j	discreetly	discreet	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
so	so	av	so	so	0
far	far	av-j	far	far	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
from	from	p-acp	from	from	0
beeing	beeing	vbg	being	be	0
a	a	dt	a	a	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
ignorant	ignorant	j	ignorant	ignorant	0
eyther	eyther	av-d	either	either	0
Leuites	Leuites	np1	Leuites	Leuites	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
or	or	cc	or	or	0
Ministers	Ministers	n2	Ministers	minister	0
nowe	nowe	av	now	now	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
freelie	freelie	av-j	freely	free	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
entrance	entrance	n1	entrance	entrance	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
priest-hood	priest-hood	n1	priesthood	priesthood	0
and	and	cc	and	and	0
ministerie	ministerie	n1	ministry	ministry	0
,	,	,	,	,	0
and	and	cc	and	and	0
uance	uance	vvi	vance	vance	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
absurdly	absurdly	av-j	absurdly	absurd	0
,	,	,	,	,	0
vvas	vvas	vbds	was	be	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
geeuous	geeuous	j	geeuous	geeuous	0
sinne	sinne	n1	sin	sin	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
or	or	cc	or	or	0
shall	shall	vmb	shall	shall	0
punish	punish	vvi	punish	punish	0
them	them	pno32	them	they	0
senerely	senerely	av-j	senerely	senere	0
for	for	p-acp	for	for	0
theyr	theyr	po32	their	their	0
intrusion	intrusion	n1	intrusion	intrusion	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
so	so	av	so	so	0
high	high	j	high	high	0
a	a	dt	a	a	0
calling	calling	n-vvg	calling	call	0
,	,	,	,	,	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
plead	plead	vvi	plead	plead	0
not	not	xx	not	not	0
guiltie	guiltie	j	guilty	guilty	0
.	.	.	.	.	1
If	If	cs	If	if	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
at	at	p-acp	at	at	0
Gods	Gods	ng1	Gods	god	0
barre	barre	n1	bar	bar	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
acquitted	acquitted	vvn	acquitted	acquit	0
.	.	.	.	.	1
You	You	pn22	You	you	0
write	write	vvb	write	write	0
that	that	cst	that	that	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
call	call	vvb	call	call	0
sencelesse	sencelesse	j	senseless	senseless	0
men	men	n2	men	man	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
sell	sell	vvi	fell	sell	0
themselues	themselues	px32	themselves	themselves	0
body	body	n1	body	body	0
&	&	cc	&	and	0
soule	soule	n1	soul	soul	0
to	to	p-acp	to	to	0
euerlasting	euerlasting	j	everlasting	everlasting	0
destruction	destruction	n1	destruction	destruction	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
speech	speech	n1	speech	speech	0
is	is	vbz	is	be	0
true	true	j	true	true	0
;	;	;	;	;	0
Illi	Illi	fw-la	Illi	illi	0
viderint	viderint	fw-la	viderint	viderint	0
:	:	:	:	:	0
Let	Let	vvb	Let	let	0
them	them	pno32	them	they	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
grace	grace	n1	grace	grace	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
and	and	cc	and	and	0
shamelesse	shamelesse	j	shameless	shameless	0
,	,	,	,	,	0
looke	looke	vvb	look	look	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
.	.	.	.	.	1
All	All	av-d	All	all	0
that	that	d	that	that	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
his	his	po31	his	his	0
sake	sake	n1	sake	sake	0
;	;	;	;	;	0
heale	heale	vvb	heal	heal	0
that	that	cst	that	that	0
sore	sore	av-j	soar	sore	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
grieuous	grieuous	j	grievous	grievous	0
(	(	(	(	(	0
thankes	thankes	n2	thanks	thanks	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
GOD	GOD	np1	GOD	God	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
none	none	pix	none	none	0
.	.	.	.	.	1
So	So	av	So	so	0
farre	farre	av-j	far	far	0
Maister	Maister	n1	Master	master	0
Doctor	Doctor	n1	Doctor	doctor	0
Some	Some	d	Some	some	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
vttered	vttered	vvn	uttered	utter	0
this	this	d	this	this	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
addicted	addicted	vvn	addicted	addict	0
vnto	vnto	p-acp	unto	unto	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
(	(	(	(	(	0
beeing	beeing	vbg	being	be	0
himselfe	himselfe	px31	himself	himself	0
a	a	dt	a	a	0
man	man	n1	man	man	0
verie	verie	av	very	very	0
learned	learned	j	learned	learned	0
)	)	)	)	)	0
as	as	p-acp	as	as	0
princi	princi	fw-la	princi	princi	0
∣	∣	sy	∣	∣	0
pallie	pallie	n1	pally	pally	0
vpon	vpon	p-acp	upon	upon	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
consi	consi	fw-la	consi	consi	0
∣	∣	sy	∣	∣	0
dering	dering	j	dering	dering	0
the	the	dt	the	the	0
vvaightie	vvaightie	j	weighty	weighty	0
charge	charge	n1	charge	charge	0
that	that	cst	that	that	0
lyeth	lyeth	vvz	lies	lie	0
vppon	vppon	p-acp	upon	upon	0
the	the	dt	the	the	0
Minister	Minister	n1	Minister	minister	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
confute	confute	vvi	confute	confute	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
comfort	comfort	vvi	comfort	comfort	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
bee	bee	vbi	be	be	0
performed	performed	vvn	performed	perform	0
vvithout	vvithout	p-acp	without	without	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
.	.	.	.	.	1
Novve	Novve	av	Now	now	0
in	in	p-acp	in	in	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
thankfull	thankfull	j	thankful	thankful	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
good	good	j	good	good	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
alreadie	alreadie	av	already	already	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceiued	ceiued	vvn	ceiued	ceiue	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
publique	publique	j	public	public	0
painfulnesse	painfulnesse	n1	painfulness	painfulness	0
,	,	,	,	,	0
(	(	(	(	(	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
priuate	priuate	j	private	private	0
meditation	meditation	n1	meditation	meditation	0
,	,	,	,	,	0
and	and	cc	and	and	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lique	lique	n1	lique	lique	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
be	be	vbb	be	be	0
praysed	praysed	vvn	praised	praise	0
,	,	,	,	,	0
)	)	)	)	)	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
bolde	bolde	j	bold	bold	0
to	to	p-acp	to	to	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
this	this	d	this	this	0
Booke	Booke	n1	Book	book	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
for	for	p-acp	for	for	0
patronage	patronage	n1	patronage	patronage	0
and	and	cc	and	and	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
tection	tection	n1	tection	tection	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
also	also	av	also	also	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
uerend	uerend	j	verend	verend	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
once	once	a-acp	once	once	0
againe	againe	av	again	again	0
to	to	pc-acp	to	to	0
exhort	exhort	vvi	exhort	exhort	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
drawe	drawe	vvi	draw	draw	0
you	you	pn22	you	you	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
mindfull	mindfull	j	mindful	mindful	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ministery	ministery	n1	ministry	ministry	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
my	my	po11	my	my	0
humble	humble	j	humble	humble	0
request	request	n1	request	request	0
heerein	heerein	av	herein	herein	0
.	.	.	.	.	1
Concerning	Concerning	vvg	Concerning	concern	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swade	swade	vvi	suade	suade	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
that	that	cst	that	that	0
that	that	d	that	that	0
doctrine	doctrine	n1	doctrine	doctrine	0
shall	shall	vmb	shall	shall	0
most	most	av-ds	most	most	0
preuaile	preuaile	vvi	prevail	prevail	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
auditory	auditory	j	auditory	auditory	0
,	,	,	,	,	0
that	that	cst	that	that	0
standeth	standeth	vvz	stands	stand	0
vppon	vppon	p-acp	upon	upon	0
diversities	diversities	n2	diversities	diversity	0
of	of	pp-f	of	of	0
instructi	instructi	n1	instructi	instructi	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
leading	leading	vvg	leading	lead	0
the	the	dt	the	the	0
minde	minde	n1	mind	mind	0
onward	onward	av	onward	onward	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
vriy	vriy	n1	vriy	vriy	0
&	&	cc	&	and	0
delight	delight	n1	delight	delight	0
.	.	.	.	.	1
And	And	cc	And	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
taken	taken	vvn	taken	take	0
principall	principall	j-jn	principal	principal	0
choyce	choyce	n1	choice	choice	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forth	forth	av	forth	forth	0
these	these	d	these	these	0
pa	pa	n1	pa	pa	0
∣	∣	sy	∣	∣	0
rables	rables	ng1	rabbles	rabbles	0
with	with	p-acp	with	with	0
as	as	p-acp	as	as	0
&	&	cc	&	and	0
apt	apt	j	apt	apt	0
notes	notes	n2	notes	note	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
being	being	vbg	being	be	0
furthed	furthed	vvn	furthed	furth	0
heerein	heerein	av	herein	herein	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
Gods	Gods	ng1	Gods	god	0
help	help	n1	help	help	0
and	and	cc	and	and	0
assistance	assistance	n1	assistance	assistance	0
.	.	.	.	.	1
Wherein	Wherein	c-crq	Wherein	wherein	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
liked	liked	vvn	liked	like	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Gods	Gods	npg1	Gods	God	0
dooing	dooing	vdg	doing	do	0
,	,	,	,	,	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
.	.	.	.	.	1
God	God	np1	God	God	0
grant	grant	vvb	grant	grant	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
all	all	d	all	all	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ministe	ministe	n1	ministe	ministe	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
may	may	vmb	may	may	0
proue	proue	vvi	prove	prove	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wise	wise	j	wise	wise	0
vir	vir	fw-la	vir	vir	0
∣	∣	sy	∣	∣	0
gins	gins	vvz	begins	begin	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
haue	haue	vhb	have	have	0
receiued	receiued	vvn	received	receive	0
fiue	fiue	crd	fiue	five	0
talents	talents	n2	talents	talent	0
,	,	,	,	,	0
may	may	vmb	may	may	0
well	well	av	well	well	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
member	member	n1	member	member	0
that	that	cst	that	that	0
these	these	d	these	these	0
two	two	crd	two	two	0
twinnes	twinnes	n2	twins	twin	0
vvere	vvere	vbdr	were	be	0
bone	bone	n1	bone	bone	0
both	both	av-d	both	both	0
together	together	av	together	together	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
&	&	cc	&	and	0
the	the	dt	the	the	0
selfe	selfe	n1	self	self	0
same	same	d	same	same	0
time	time	n1	time	time	0
,	,	,	,	,	0
Honores	Honores	fw-la	Honores	honores	0
et	et	fw-la	et	et	0
Onera	Onera	np1	Onera	Onera	0
.	.	.	.	.	1
