THere	THere	pc-acp	THere	there	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
euen	euen	av	even	even	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
wisedome	wisedome	n1	wisdom	wisdom	0
and	and	cc	and	and	0
knowledge	knowledge	n1	knowledge	knowledge	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
great	great	j	great	great	0
relation	relation	n1	relation	relation	0
betweene	betweene	p-acp	between	between	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Gods	Gods	npg1	Gods	God	0
internall	internall	j	internal	internal	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
his	his	po31	his	his	0
externall	externall	j	external	external	0
word	word	n1	word	word	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
none	none	pix	none	none	0
knoweth	knoweth	vvz	knoweth	know	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
,	,	,	,	,	0
his	his	po31	his	his	0
word	word	n1	word	word	0
internall	internall	j	internal	internal	0
;	;	;	;	;	0
so	so	av	so	so	0
none	none	pix	none	none	0
knoweth	knoweth	vvz	knoweth	know	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
externall	externall	j	external	external	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
the	the	dt	the	the	0
internall	internall	j	internal	internal	0
word	word	n1	word	word	0
was	was	vbds	was	be	0
,	,	,	,	,	0
Principium	Principium	fw-la	Principium	principium	0
essendi	essendi	fw-la	essendi	essendi	0
,	,	,	,	,	0
the	the	av	the	then	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ginning	ginning	n1	ginning	ginning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
creatures	creatures	n2	creatures	creature	0
;	;	;	;	;	0
so	so	av	so	so	0
the	the	dt	the	the	0
exter	exter	j	exter	ext	0
∣	∣	sy	∣	∣	0
nall	nall	n1	nall	nall	0
is	is	vbz	is	be	0
Principium	Principium	fw-la	Principium	principium	0
cognoscendi	cognoscendi	fw-la	cognoscendi	cognoscendi	0
,	,	,	,	,	0
the	the	av	the	then	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ginning	ginning	n1	ginning	ginning	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
nothing	nothing	pix	nothing	nothing	0
did	did	vdd	did	do	0
exist	exist	vvi	exist	exist	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
word	word	n1	word	word	0
internall	internall	j	internal	internal	0
,	,	,	,	,	0
so	so	av	so	so	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
was	was	vbds	was	be	0
spoken	spoken	vvn	spoken	speak	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
word	word	n1	word	word	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ternall	ternall	j	ternall	ternall	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
internall	internall	j	internal	internal	0
Word	Word	n1	Word	word	0
the	the	dt	the	the	0
world	world	n1	world	world	0
was	was	vbds	was	be	0
created	created	vvn	created	create	0
:	:	:	:	:	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
externall	externall	j	external	external	0
word	word	n1	word	word	0
the	the	dt	the	the	0
world	world	n1	world	world	0
is	is	vbz	is	be	0
instructed	instructed	vvn	instructed	instruct	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
that	that	d	that	that	0
word	word	n1	word	word	0
was	was	vbds	was	be	0
cōceiued	cōceiued	vvn	conceived	conceive	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
:	:	:	:	:	0
so	so	av	so	so	0
this	this	d	this	this	0
word	word	n1	word	word	0
was	was	vbds	was	be	0
inspired	inspired	vvn	inspired	inspire	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
that	that	d	that	that	0
word	word	n1	word	word	0
was	was	vbds	was	be	0
persecuted	persecuted	vvn	persecuted	persecute	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
,	,	,	,	,	0
and	and	cc	and	and	0
crucified	crucified	vvd	crucified	crucify	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
Pilate	Pilate	np1	Pilate	Pilate	0
:	:	:	:	:	0
so	so	av	so	so	0
this	this	d	this	this	0
word	word	n1	word	word	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
falsified	falsified	vvn	falsified	falsify	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
,	,	,	,	,	0
and	and	cc	and	and	0
wounded	wounded	vvn	wounded	wound	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Ro	Ro	np1	Ro	Ro	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
Prelate	Prelate	n1	Prelate	prelate	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
held	held	vvn	held	hold	0
vnlawful	vnlawful	j	unlawful	unlawful	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
cōuerse	cōuerse	vvi	converse	converse	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
Word	Word	n1	Word	word	0
:	:	:	:	:	0
so	so	av	so	so	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
held	held	vvn	held	hold	0
vnlawfull	vnlawfull	j	unlawful	unlawful	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Lay	Lay	vvd	Lay	lie	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
conuerse	conuerse	vvi	converse	converse	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
word	word	n1	word	word	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
did	did	vdd	did	do	0
more	more	av-dc	more	more	0
regard	regard	vvi	regard	regard	0
their	their	po32	their	their	0
tradi	tradi	n1	tradi	tradi	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
than	than	cs	than	than	0
that	that	d	that	that	0
word	word	n1	word	word	0
;	;	;	;	;	0
so	so	av	so	so	0
the	the	dt	the	the	0
Romans	Romans	njp2	Roman	roman	0
doe	doe	vdb	do	do	0
more	more	dc	more	more	0
regard	regard	vvi	regard	regard	0
their	their	po32	their	their	0
vnwritten	vnwritten	j	unwritten	unwritten	0
lies	lies	n2	lies	lie	0
,	,	,	,	,	0
than	than	cs	than	than	0
this	this	d	this	this	0
Word	Word	n1	Word	word	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
that	that	d	that	that	0
Word	Word	n1	Word	word	0
was	was	vbds	was	be	0
bu	bu	zz	bu	bu	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
garden	garden	n1	garden	garden	0
,	,	,	,	,	0
and	and	cc	and	and	0
kept	kept	vvd	kept	keep	0
sure	sure	av-j	sure	sure	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Disciples	Disciples	n2	Disciples	disciple	0
:	:	:	:	:	0
so	so	av	so	so	0
was	was	vbds	was	be	0
this	this	d	this	this	0
word	word	n1	word	word	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
vnknowne	vnknowne	j	unknown	unknown	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
and	and	cc	and	and	0
kept	kept	vvd	kept	keep	0
close	close	av-j	close	close	0
from	from	p-acp	from	from	0
Christians	Christians	np1	Christians	Christians	0
:	:	:	:	:	0
&	&	cc	&	and	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
word	word	n1	word	word	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
despite	despite	n1	despite	despite	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
,	,	,	,	,	0
was	was	vbds	was	be	0
restored	restored	vvn	restored	restore	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
;	;	;	;	;	0
so	so	av	so	so	0
this	this	d	this	this	0
word	word	n1	word	word	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
dispite	dispite	n1	despite	despite	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popes	Popes	n2	Popes	pope	0
,	,	,	,	,	0
is	is	vbz	is	be	0
brought	brought	vvn	brought	bring	0
forth	forth	av	forth	forth	0
againe	againe	av	again	again	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
that	that	d	that	that	0
word	word	n1	word	word	0
,	,	,	,	,	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
obiect	obiect	n1	object	object	0
,	,	,	,	,	0
subiect	subiect	j-jn	subject	subject	0
,	,	,	,	,	0
end	end	n1	end	end	0
,	,	,	,	,	0
and	and	cc	and	and	0
ground	ground	n1	ground	ground	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
is	is	vbz	is	be	0
God	God	np1	God	God	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
verity	verity	n1	verity	verity	0
admirable	admirable	j	admirable	admirable	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
antiquity	antiquity	n1	antiquity	antiquity	0
venerable	venerable	j	venerable	venerable	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
sanctity	sanctity	n1	sanctity	sanctity	0
incomparable	incomparable	j	incomparable	incomparable	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
vtility	vtility	n1	utility	utility	0
inestimable	inestimable	j	inestimable	inestimable	0
:	:	:	:	:	0
here	here	av	here	here	0
is	is	vbz	is	be	0
light	light	j	light	light	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
blind	blind	j	blind	blind	0
,	,	,	,	,	0
life	life	n1	life	life	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
food	food	n1	food	food	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
hungry	hungry	j	hungry	hungry	0
,	,	,	,	,	0
drinke	drinke	vvb	drink	drink	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
thirsty	thirsty	j	thirsty	thirsty	0
:	:	:	:	:	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
the	the	dt	the	the	0
fountaines	fountaines	n2	fountains	fountain	0
of	of	pp-f	of	of	0
liuing	liuing	j-vvg	living	live	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
,	,	,	,	,	0
Manna	Manna	n1	Manna	manna	0
the	the	dt	the	the	0
food	food	n1	food	food	0
of	of	pp-f	of	of	0
Angels	Angels	n2	Angels	angel	0
,	,	,	,	,	0
pearles	pearles	n2	pearls	pearl	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
rich	rich	j	rich	rich	0
Iewels	Iewels	n2	Jewels	jewel	0
;	;	;	;	;	0
here	here	av	here	here	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
banquet	banquet	n1	banquet	banquet	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
dishes	dishes	n2	dishes	dish	0
;	;	;	;	;	0
an	an	dt	and	a	0
Apothecaries	Apothecaries	ng1	Apothecaries	apothecary	0
shop	shop	n1	shop	shop	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
medicines	medicines	n2	medicines	medicine	0
;	;	;	;	;	0
a	a	dt	a	a	0
sweet	sweet	j	sweet	sweet	0
garden	garden	n1	garden	garden	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
flowres	flowres	n2	flowers	flower	0
;	;	;	;	;	0
an	an	dt	and	a	0
Armour-house	Armour-house	n1	Armour-house	armour-house	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
weapons	weapons	n2	weapons	weapon	0
;	;	;	;	;	0
here	here	av	here	here	0
is	is	vbz	is	be	0
salt	salt	n1	salt	salt	0
to	to	p-acp	to	to	0
season	season	n1	season	season	0
,	,	,	,	,	0
milke	milke	n1	milk	milk	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
,	,	,	,	,	0
wine	wine	n1	wine	wine	0
to	to	p-acp	to	to	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
hony	hony	n1	honey	honey	0
to	to	pc-acp	to	to	0
sweeten	sweeten	vvi	sweeten	sweeten	0
;	;	;	;	;	0
here	here	av	here	here	0
the	the	dt	the	the	0
cold	cold	j-jn	cold	cold	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
warmed	warmed	vvn	warmed	warm	0
,	,	,	,	,	0
the	the	dt	the	the	0
weary	weary	j	weary	weary	0
refreshed	refreshed	vvn	refreshed	refresh	0
,	,	,	,	,	0
the	the	dt	the	the	0
na	na	fw-mi	na	na	0
∣	∣	sy	∣	∣	0
ked	ked	j	ked	ked	0
clothed	clothed	vvn	clothed	clothe	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
filthy	filthy	j	filthy	filthy	0
clensed	clensed	vvd	cleansed	cleanse	0
.	.	.	.	.	1
If	If	cs	If	if	0
thou	thou	pns21	thou	thou	0
desirest	desirest	vv2	desirest	desire	0
light	light	j	light	light	0
and	and	cc	and	and	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
here	here	av	here	here	0
is	is	vbz	is	be	0
Vrim	Vrim	j	Urim	urim	0
and	and	cc	and	and	0
Thummim	Thummim	vvi	Thummim	thummim	0
;	;	;	;	;	0
if	if	cs	if	if	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
fins	fins	n2	fins	fin	0
,	,	,	,	,	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
golden	golden	j	golden	golden	0
candlesticke	candlesticke	n1	candlestick	candlestick	0
;	;	;	;	;	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
wash	wash	vvi	wash	wash	0
thy	thy	po21	thy	thy	0
hands	hands	n2	hands	hand	0
and	and	cc	and	and	0
feete	feete	n2	feet	foot	0
,	,	,	,	,	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
brazen	brazen	j	brazen	brazen	0
lauer	lauer	n1	laver	laver	0
;	;	;	;	;	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
bee	bee	vbi	be	be	0
purged	purged	vvn	purged	purge	0
from	from	p-acp	from	from	0
thy	thy	po21	thy	thy	0
leprosie	leprosie	n1	leprosy	leprosy	0
?	?	?	?	?	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ri	ri	zz	ri	ri	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
Iordan	Iordan	np1	Iordan	Jordan	0
;	;	;	;	;	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
floorish	floorish	vvi	flourish	flourish	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Bay	Bay	j	Bay	bay	0
tree	tree	n1	tree	tree	0
?	?	?	?	?	0
thou	thou	pns21	thou	thou	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
planted	planted	vvn	planted	plant	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
riuer	riuer	n1	river	river	0
;	;	;	;	;	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
much	much	d	much	much	0
fruite	fruite	n1	fruit	fruit	0
?	?	?	?	?	0
thou	thou	pns21	thou	thou	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
sowne	sowne	vvn	sown	sow	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
seed	seed	n1	seed	seed	0
;	;	;	;	;	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
sacrifice	sacrifice	vvi	sacrifice	sacrifice	0
thy	thy	po21	thy	thy	0
sins	sins	n2	sins	sin	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
?	?	?	?	?	0
thou	thou	pns21	thou	thou	0
must	must	vmb	must	must	0
kill	kill	vvi	kill	kill	0
them	them	pno32	them	they	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
sword	sword	n1	sword	sword	0
;	;	;	;	;	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
?	?	?	?	?	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
on	on	zz	on	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
way	way	n1	way	way	0
;	;	;	;	;	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
firy	firy	j	firy	fiery	0
pillar	pillar	n1	pillar	pillar	0
and	and	cc	and	and	0
the	the	dt	the	the	0
cloud	cloud	n1	cloud	cloud	0
to	to	pc-acp	to	to	0
conduct	conduct	vvi	conduct	conduct	0
thee	thee	pno21	thee	thou	0
to	to	p-acp	to	to	0
Canaan	Canaan	np1	Canaan	Canaan	0
;	;	;	;	;	0
and	and	cc	and	and	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Star	Star	n1	Star	star	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
leade	leade	vvi	lead	lead	0
thee	thee	pno21	thee	thou	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
out	out	av	out	out	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
of	of	pp-f	of	of	0
righteousn	righteousn	j	righteousn	righteousn	0
,	,	,	,	,	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
that	that	cst	that	that	0
bright	bright	j	bright	bright	0
morning	morning	n1	morning	morning	0
Starre	Starre	n1	Star	star	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
shine	shine	vvi	shine	shine	0
in	in	p-acp	in	in	0
eternity	eternity	n1	eternity	eternity	0
of	of	pp-f	of	of	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Stars	Stars	n2	Stars	star	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
firmament	firmament	n1	firmament	firmament	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
word	word	n1	word	word	0
then	then	av	then	then	0
must	must	vmb	must	must	0
we	we	pns12	we	we	0
conuerse	conuerse	vvi	converse	converse	0
both	both	d	both	both	0
day	day	n1	day	day	0
and	and	cc	and	and	0
night	night	n1	night	night	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
curious	curious	j	curious	curious	0
searching	searching	vvg	searching	search	0
,	,	,	,	,	0
and	and	cc	and	and	0
prodigious	prodigious	j	prodigious	prodigious	0
speculation	speculation	n1	speculation	speculation	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
serious	serious	j	serious	serious	0
weeping	weeping	n-vvg	weeping	weep	0
,	,	,	,	,	0
and	and	cc	and	and	0
religious	religious	j	religious	religious	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
doration	doration	n1	doration	doration	0
;	;	;	;	;	0
neither	neither	dx	neither	neither	0
must	must	vmb	must	must	0
our	our	po12	our	our	0
minds	minds	n2	minds	mind	0
be	be	vbb	be	be	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
pressed	pressed	vvn	pressed	press	0
with	with	p-acp	with	with	0
terrestriall	terrestriall	j	terrestrial	terrestrial	0
and	and	cc	and	and	0
infernal	infernal	j	infernal	infernal	0
oc	oc	n1	oc	oc	0
∣	∣	sy	∣	∣	0
cupations	cupations	n2	cupations	cupation	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
filled	filled	vvn	filled	fill	0
with	with	p-acp	with	with	0
celestiall	celestiall	j	celestial	celestial	0
and	and	cc	and	and	0
supernall	supernall	j	supernal	supernal	0
meditations	meditations	n2	meditations	meditation	0
.	.	.	.	.	1
Therfore	Therfore	av	Therefore	therefore	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
profit	profit	vvi	profit	profit	0
here	here	av	here	here	0
,	,	,	,	,	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
cast	cast	vvi	cast	cast	0
off	off	a-acp	off	off	0
all	all	d	all	all	0
carnall	carnall	j	carnal	carnal	0
affection	affection	n1	affection	affection	0
,	,	,	,	,	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
receiue	receiue	vvi	receive	receive	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
weary	weary	j	weary	weary	0
soules	soules	n2	souls	soul	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nall	nall	j	nall	nall	0
refection	refection	n1	refection	refection	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
no	no	dx	no	no	0
beast	beast	n1	beast	beast	0
could	could	vmd	could	can	0
touch	touch	vvi	touch	touch	0
the	the	dt	the	the	0
mountaine	mountaine	n1	mountain	mountain	0
,	,	,	,	,	0
and	and	cc	and	and	0
heare	heare	vvi	hear	hear	0
Gods	Gods	npg1	Gods	God	0
Law	Law	n1	Law	law	0
:	:	:	:	:	0
why	why	q-crq	why	why	0
should	should	vmd	should	shall	0
beastly	beastly	j	beastly	beastly	0
minds	minds	n2	minds	mind	0
touch	touch	vvb	touch	touch	0
the	the	dt	the	the	0
Bible	Bible	n1	Bible	bible	0
,	,	,	,	,	0
and	and	cc	and	and	0
read	read	vvi	read	read	0
Gods	Gods	npg1	Gods	God	0
Law	Law	n1	Law	law	0
?	?	?	?	?	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
searching	searching	vvg	searching	search	0
this	this	d	this	this	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
search	search	n1	search	search	0
for	for	p-acp	for	for	0
riches	riches	n2	riches	riches	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
for	for	p-acp	for	for	0
dirt	dirt	n1	dirt	dirt	0
amongst	amongst	p-acp	among	among	0
Iewels	Iewels	n2	Jewels	jewel	0
,	,	,	,	,	0
and	and	cc	and	and	0
poyson	poyson	vvi	poison	poison	0
amongst	amongst	p-acp	among	among	0
medica	medica	fw-la	medica	medica	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ouerthrow	ouerthrow	vvi	overthrow	overthrow	0
ourselues	ourselues	px12	ourselves	ourselves	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
search	search	vvi	search	search	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
only	only	av-j	only	only	0
is	is	vbz	is	be	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
content	content	vvi	content	content	0
our	our	po12	our	our	0
soules	soules	n2	souls	soul	0
within	within	p-acp	within	within	0
our	our	po12	our	our	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
only	only	j	only	only	0
efficient	efficient	j	efficient	efficient	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
our	our	po12	our	our	0
soules	soules	n2	souls	soul	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
bodies	bodies	n2	bodies	body	0
.	.	.	.	.	1
Therfore	Therfore	av	Therefore	therefore	0
we	we	pns12	we	we	0
conclude	conclude	vvb	conclude	conclude	0
with	with	p-acp	with	with	0
Augustine	Augustine	np1	Augustine	Augustine	0
,	,	,	,	,	0
Scriptura	Scriptura	np1	Scriptura	Scriptura	0
&	&	cc	&	and	0
creatura	creatura	fw-la	creatura	creatura	0
ad	ad	fw-la	ad	ad	0
hoc	hoc	fw-la	hoc	hoc	0
sunt	sunt	fw-la	sunt	sunt	0
,	,	,	,	,	0
vt	vt	fw-la	vt	ut	0
ipse	ipse	fw-la	ipse	ipse	0
quaeratur	quaeratur	fw-la	quaeratur	quaeratur	0
,	,	,	,	,	0
ipse	ipse	fw-la	ipse	ipse	0
diligatur	diligatur	fw-la	diligatur	diligatur	0
,	,	,	,	,	0
&	&	cc	&	and	0
qui	qui	fw-la	qui	qui	0
ipsam	ipsam	fw-la	ipsam	ipsam	0
creauit	creauit	fw-la	creauit	creauit	0
,	,	,	,	,	0
&	&	cc	&	and	0
qui	qui	fw-la	qui	qui	0
illam	illam	fw-la	illam	illam	0
inspirauit	inspirauit	fw-la	inspirauit	inspirauit	0
.	.	.	.	.	1
The	The	dt	The	the	0
internall	internall	j	internal	internal	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
generati	generati	fw-la	generati	generati	0
∣	∣	sy	∣	∣	0
on	on	pi	on	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
word	word	n1	word	word	0
,	,	,	,	,	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
knowne	knowne	vvn	known	know	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
