Fathers	Fathers	ng1	Father's	father	0
25.	25.	crd	25.	25.	0
that	that	d	that	that	0
he	he	pns31	he	he	0
so	so	av	so	so	0
strongly	strongly	av-j	strongly	strong	0
opposed	opposed	vvn	opposed	oppose	0
the	the	dt	the	the	0
Heresies	Heresies	n2	Heresies	heresy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
time	time	n1	time	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
all	all	d	all	all	0
the	the	dt	the	the	0
Hereticks	Hereticks	n2	Heretics	heretic	0
hated	hated	vvd	hated	hate	0
him	him	pno31	him	he	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
by	by	p-acp	by	by	0
Argument	Argument	n1	Argument	argument	0
is	is	vbz	is	be	0
good	good	j	good	good	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
discountenance	discountenance	vvi	discountenance	discountenance	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
tumacious	tumacious	j	tumacious	tumacious	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
amisse	amisse	av	amiss	amiss	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
an	an	dt	and	a	0
honour	honour	n1	honour	honour	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
si	si	zz	si	si	0
∣	∣	sy	∣	∣	0
lent	lent	vvn	lent	lend	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
your	your	po22	your	your	0
parts	parts	n2	parts	part	0
(	(	(	(	(	0
my	my	po11	my	my	0
Fathers	Fathers	n2	Father's	father	0
)	)	)	)	)	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
Presbyterians	Presbyterians	njp2	Presbyterians	presbyterians	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
are	are	vbr	are	be	0
esteemed	esteemed	vvn	esteemed	esteem	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
these	these	d	these	these	0
troubles	troubles	n2	troubles	trouble	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
I	I	pns11	I	i	0
observe	observe	vvb	observe	observe	0
by	by	p-acp	by	by	0
Letters	Letters	n2	Letters	letter	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Divines	Divines	n2-jn	Divines	divine	0
of	of	pp-f	of	of	0
New	New	j	New	new	0
England	England	np1	England	England	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
have	have	vhb	have	have	0
informed	informed	vvn	informed	inform	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Warre	Warre	n1	War	war	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
Duke	Duke	n1	Duke	duke	0
Hamilton	Hamilton	np1	Hamilton	Hamilton	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lord	Lord	n1	Lord	lord	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
arose	arose	vvd	arose	arise	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
so	so	av	so	so	0
adverse	adverse	j	adverse	adverse	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Congregationall	Congregationall	j	Congregational	congregational	0
Churches	Churches	n2	Churches	church	0
here	here	av	here	here	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
joyne	joyne	vvi	join	join	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Common	Common	j	Common	common	0
Enemy	Enemy	n1	Enemy	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
hazzard	hazzard	vvi	hazard	hazard	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
Liberties	Liberties	n2	Liberties	liberty	0
,	,	,	,	,	0
then	then	av	then	then	0
enjoy	enjoy	vvb	enjoy	enjoy	0
your	your	po22	your	your	0
Liberties	Liberties	n2	Liberties	liberty	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
the	the	dt	the	the	0
Congregationall	Congregationall	j	Congregational	congregational	0
men	men	n2	men	man	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
cleared	cleared	vvn	cleared	clear	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
from	from	p-acp	from	from	0
these	these	d	these	these	0
aspersions	aspersions	n2	aspersions	aspersion	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Vindication	Vindication	n1	Vindication	vindication	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
can	can	vmb	can	can	0
the	the	dt	the	the	0
Congregationall	Congregationall	j	Congregational	congregational	0
men	men	n2	men	man	0
cleare	cleare	vvb	clear	clear	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beleeve	beleeve	vvb	believe	believe	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
port	port	n1	port	port	0
that	that	cst	that	that	0
goes	goes	vvz	goes	go	0
for	for	p-acp	for	for	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
amongst	amongst	p-acp	among	among	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
note	note	n1	note	note	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
that	that	d	that	that	0
ground	ground	n1	ground	ground	0
I	I	pns11	I	i	0
perceive	perceive	vvb	perceive	perceive	0
,	,	,	,	,	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
some	some	d	some	some	0
men	men	n2	men	man	0
here	here	av	here	here	0
,	,	,	,	,	0
they	they	pns32	they	they	0
much	much	d	much	much	0
satisfie	satisfie	vvi	satisfy	satisfy	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
scorne	scorne	n1	scorn	scorn	0
cast	cast	vvn	cast	cast	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Assembly	Assembly	n1	Assembly	assembly	0
of	of	pp-f	of	of	0
Divines	Divines	n2-jn	Divines	divine	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
things	things	n2	things	thing	0
were	were	vbdr	were	be	0
likely	likely	j	likely	likely	0
to	to	pc-acp	to	to	0
settle	settle	vvi	settle	settle	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Presbyterian	Presbyterian	j	Presbyterian	presbyterian	0
side	side	n1	side	side	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
determine	determine	vvi	determine	determine	0
,	,	,	,	,	0
That	That	cst	That	that	0
Congregationall	Congregationall	j	Congregational	congregational	0
Ministers	Ministers	n2	Ministers	minister	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
allowed	allowed	vvn	allowed	allow	0
any	any	d	any	any	0
publicke	publicke	j	public	public	0
place	place	n1	place	place	0
to	to	pc-acp	to	to	0
preach	preach	vvi	preach	preach	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
allowed	allowed	vvn	allowed	allow	0
any	any	d	any	any	0
publick	publick	j	public	public	0
maintenance	maintenance	n1	maintenance	maintenance	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
certainly	certainly	av-j	certainly	certain	0
beleeved	beleeved	vvn	believed	believe	0
by	by	p-acp	by	by	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
note	note	n1	note	note	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
were	were	vbdr	were	be	0
cleared	cleared	vvn	cleared	clear	0
;	;	;	;	;	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
ignorant	ignorant	j	ignorant	ignorant	0
what	what	r-crq	what	what	0
provocation	provocation	n1	provocation	provocation	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
your	your	po22	your	your	0
people	people	n1	people	people	0
taken	taken	vvn	taken	take	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
but	but	p-acp	but	but	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
hardly	hardly	av	hardly	hardly	0
beleeve	beleeve	vvi	believe	believe	0
the	the	dt	the	the	0
Assembly	Assembly	n1	Assembly	assembly	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
so	so	av	so	so	0
hard	hard	j	hard	hard	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Brethren	Brethren	n2	Brothers	brethren	0
.	.	.	.	.	1
Further	Further	av-jc	Further	further	0
(	(	(	(	(	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
too	too	av	too	too	0
meane	meane	j	mean	mean	0
to	to	pc-acp	to	to	0
move	move	vvi	move	move	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
whi	whi	q-crq	whi	why	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
my	my	po11	my	my	0
motion	motion	n1	motion	motion	0
be	be	vbi	be	be	0
good	good	j	good	good	0
or	or	cc	or	or	0
no	no	xx	not	not	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
thoughts	thoughts	n2	thoughts	thought	0
)	)	)	)	)	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
heartily	heartily	av-j	heartily	hearty	0
wish	wish	vvi	wish	wish	0
,	,	,	,	,	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
please	please	vvi	please	please	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
,	,	,	,	,	0
Pag.	Pag.	np1	Pag.	Pag.	1
119	119	crd	119	119	0
,	,	,	,	,	0
120	120	crd	120	120	0
,	,	,	,	,	0
121.	121.	crd	121.	121.	0
how	how	c-crq	how	how	0
farre	farre	av-j	far	far	0
you	you	pn22	you	you	0
could	could	vmd	could	can	0
yeeld	yeeld	vvi	yield	yield	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
gregationall	gregationall	j	gregationall	gregationall	0
Brethren	Brethren	n1	Brothers	brethren	0
:	:	:	:	:	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
hinted	hinted	vvn	hinted	hint	0
some	some	d	some	some	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Vindication	Vindication	n1	Vindication	vindication	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
imply	imply	vvb	imply	imply	0
much	much	av-d	much	much	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
thought	thought	vvn	thought	think	0
meet	meet	j	meet	meet	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
out	out	av	out	out	0
a	a	dt	a	a	0
little	little	j	little	little	0
more	more	av-dc	more	more	0
fully	fully	av-j	fully	full	0
,	,	,	,	,	0
then	then	av	then	then	0
should	should	vmd	should	shall	0
our	our	po12	our	our	0
New	New	j	New	new	0
England	England	np1	England	England	0
Divines	Divines	vvz	Divines	divine	0
clearly	clearly	av-j	clearly	clear	0
understand	understand	vvb	understand	understand	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
dis-union	dis-union	n1	disunion	disunion	0
lyes	lyes	vvz	lies	lie	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
all	all	d	all	all	0
false	false	j	false	false	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
ports	ports	n2	ports	port	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
sent	sent	vvn	sent	send	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
(	(	(	(	(	0
my	my	po11	my	my	0
reverend	reverend	j-jn	reverend	reverend	0
Fathers	Fathers	n2	Father's	father	0
)	)	)	)	)	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
accept	accept	vvb	accept	accept	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
testi	testi	n1	testi	testi	0
∣	∣	sy	∣	∣	0
mony	mony	n1	money	money	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
you	you	pn22	you	you	0
,	,	,	,	,	0
having	having	vhg	having	have	0
ventured	ventured	vvn	ventured	venture	0
after	after	p-acp	after	after	0
many	many	d	many	many	0
resoluti	resoluti	n1	resolution	resolution	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
(	(	(	(	(	0
fearing	fearing	vvg	fearing	fear	0
my	my	po11	my	my	0
weaknesse	weaknesse	n1	weakness	weakness	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
first	first	ord	first	first	0
exalted	exalted	vvn	exalted	exalt	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
wretched	wretched	j	wretched	wretched	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
Classicall	Classicall	j	Classical	classical	0
,	,	,	,	,	0
and	and	cc	and	and	0
Congregationall	Congregationall	j	Congregational	congregational	0
men	men	n2	men	man	0
joyning	joyning	vvg	joining	join	0
together	together	av	together	together	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
shoul	shoul	n1	shoul	shoul	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
visible	visible	j	visible	visible	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
opposing	opposing	vvg	opposing	oppose	0
Errour	Errour	n1	Error	error	0
and	and	cc	and	and	0
Schisme	Schisme	n1	Schism	schism	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
riding	riding	vvg	riding	ride	0
in	in	p-acp	in	in	0
Triumph	Triumph	n1	Triumph	triumph	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
white	white	j-jn	white	white	0
Horse	Horse	n1	Horse	horse	0
,	,	,	,	,	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
quering	quering	j	quering	quering	0
soules	soules	n2	souls	soul	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
poore	poore	j	poor	poor	0
Instruments	Instruments	n2	Instruments	instrument	0
,	,	,	,	,	0
that	that	cst	that	that	0
once	once	a-acp	once	once	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
blesse	blesse	vvb	bless	bless	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
habitation	habitation	n1	habitation	habitation	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
and	and	cc	and	and	0
moun	moun	fw-fr	moun	moun	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
of	of	pp-f	of	of	0
Holinesse	Holinesse	n1	Holiness	holiness	0
.	.	.	.	.	1
Ier.	Ier.	np1	Ier.	Ier.	0
31.23	31.23	crd	31.23	31.23	0
.	.	.	.	.	1
Jan.	Jan.	np1	Jan.	Jan.	0
19.	19.	crd	19.	19	0
1651.	1651.	crd	1651.	1651.	1
