FRom	FRom	p-acp	FRom	from	0
taken	taken	vvn	taken	take	0
it	it	pn31	it	it	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
twentieth	twentieth	ord	twentieth	twenty	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
September	September	np1	September	September	0
,	,	,	,	,	0
was	was	vbds	was	be	0
that	that	d	that	that	0
sharpe	sharpe	j	sharp	sharp	0
sight	sight	n1	sighed	sight	0
at	at	p-acp	at	at	0
Newbury	Newbury	np1	Newbury	Newbury	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
late	late	j	late	late	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
happy	happy	j	happy	happy	0
War	War	n1	War	war	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
.	.	.	.	.	1
A.	A.	np1	A.	A.	0
D.	D.	np1	D.	D.	0
1643.	1643.	crd	1643.	1643.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
four	four	crd	four	four	0
and	and	cc	and	and	0
twentieth	twentieth	ord	twentieth	twenty	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
September	September	np1	September	September	0
,	,	,	,	,	0
Constantine	Constantine	np1	Constantine	Constantine	0
the	the	dt	the	the	0
great	great	j	great	great	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
bloody	bloody	j	bloody	bloody	0
battel	battel	n1	battle	battle	0
,	,	,	,	,	0
overcame	overcame	vvd	overcame	overcome	0
Maxentius	Maxentius	np1	Maxentius	Maxentius	0
the	the	dt	the	the	0
Emperour	Emperour	n1	Emperor	emperor	0
.	.	.	.	.	1
A.	A.	np1	A.	A.	0
D.	D.	np1	D.	D.	0
333.	333.	crd	333.	333.	0
and	and	cc	and	and	0
so	so	av	so	so	0
became	became	vvd	became	become	0
a	a	dt	a	a	0
great	great	j	great	great	0
Monarch	Monarch	n1	Monarch	monarch	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wrought	wrought	vvd	wrought	wrought	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
change	change	n1	change	change	0
,	,	,	,	,	0
almost	almost	av	almost	almost	0
throughout	throughout	p-acp	throughout	throughout	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
World	World	n1	World	world	0
;	;	;	;	;	0
from	from	p-acp	from	from	0
thenceforth	thenceforth	av	thenceforth	thenceforth	0
he	he	pns31	he	he	0
commanded	commanded	vvd	commanded	command	0
the	the	dt	the	the	0
year	year	n1	year	year	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
begun	begun	vvn	begun	begin	0
in	in	p-acp	in	in	0
September	September	np1	September	September	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Greek	Greek	jp	Greek	greek	0
Feasts	Feasts	n2	Feasts	feast	0
unto	unto	p-acp	unto	unto	0
that	that	d	that	that	0
day	day	n1	day	day	0
is	is	vbz	is	be	0
added	added	vvn	added	add	0
,	,	,	,	,	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
month	month	n1	month	month	0
Pope	Pope	n1	Pope	pope	0
Boniface	Boniface	np1	Boniface	Boniface	0
8th	8th	ord	8th	8th	0
.	.	.	.	.	1
A.	A.	np1	A.	A.	0
D.	D.	np1	D.	D.	0
1303.	1303.	crd	1303.	1303.	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
Pri	Pri	zz	Pri	pri	0
∣	∣	sy	∣	∣	0
soner	soner	av-c	sooner	soon	0
,	,	,	,	,	0
and	and	cc	and	and	0
deprived	deprived	vvn	deprived	deprive	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Papal	Papal	j	Papal	papal	0
dignity	dignity	n1	dignity	dignity	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
the	the	dt	the	the	0
third	third	ord	third	three	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
month	month	n1	month	month	0
,	,	,	,	,	0
A.	A.	np1	A.	A.	0
D.	D.	np1	D.	D.	0
1556.	1556.	crd	1556.	1556.	0
such	such	d	such	such	0
a	a	dt	a	a	0
Tempest	Tempest	n1	Tempest	tempest	0
of	of	pp-f	of	of	0
rain	rain	n1	rain	rain	0
and	and	cc	and	and	0
Thunder	Thunder	n1	Thunder	thunder	0
hapned	hapned	vvn	happened	happen	0
at	at	p-acp	at	at	0
Lu	Lu	np1	Lu	Lu.	0
∣	∣	sy	∣	∣	0
cern	cern	n1	cern	cern	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
reported	reported	vvn	reported	report	0
)	)	)	)	)	0
was	was	vbds	was	be	0
never	never	av-x	never	never	0
seen	seen	vvn	seen	see	0
;	;	;	;	;	0
On	On	p-acp	On	on	0
which	which	r-crq	which	which	0
self-same	self-same	j	selfsame	selfsame	0
month	month	n1	month	month	0
&	&	cc	&	and	0
day	day	n1	day	day	0
,	,	,	,	,	0
the	the	dt	the	the	0
Town-Hall	Town-Hall	n1	Town-Hall	town-hall	0
of	of	pp-f	of	of	0
Mai	Mai	zz	Mai	mai	0
∣	∣	sy	∣	∣	0
denburg	denburg	n1	denburg	denburg	0
in	in	p-acp	in	in	0
Germany	Germany	np1	Germany	Germany	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Citizens	Citizens	n2	Citizens	citizen	0
dancing	dancing	vvg	dancing	dance	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
in	in	a-acp	in	in	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
altogether	altogether	av	altogether	altogether	0
with	with	p-acp	with	with	0
lightning	lightning	n1	lightning	lightning	0
consumed	consumed	vvn	consumed	consume	0
.	.	.	.	.	1
About	About	p-acp	About	about	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
month	month	n1	month	month	0
A.	A.	np1	A.	A.	0
D.	D.	np1	D.	D.	0
465.	465.	crd	465.	465.	0
such	such	d	such	such	0
an	an	dt	and	a	0
horri	horri	j	horri	horri	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
fire	fire	n1	fire	fire	0
brake	brake	vvd	brake	break	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
stantinople	stantinople	n1	stantinople	stantinople	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
water-side	water-side	n1	waterside	waterside	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
raged	raged	vvd	raged	rage	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
fury	fury	n1	fury	fury	0
for	for	p-acp	for	for	0
four	four	crd	four	four	0
daies	daies	n2	days	day	0
together	together	av	together	together	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
consumed	consumed	vvd	consumed	consume	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
City	City	n1	City	city	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
force	force	n1	force	force	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
Evangr	Evangr	np1	Evangr	Evangr	0
.	.	.	.	.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
ca.	ca.	n1	ca.	ca.	0
13.	13.	crd	13.	13.	0
that	that	d	that	that	0
as	as	c-acp	as	as	0
Eva	Eva	np1	Eva	Eva	0
∣	∣	sy	∣	∣	0
grius	grius	fw-la	grius	grius	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
the	the	dt	the	the	0
strongest	strongest	js	strongest	strong	0
Houses	Houses	n2	Houses	house	0
were	were	vbdr	were	be	0
but	but	cc-acp	but	but	0
like	like	av-j	like	like	0
so	so	av	so	so	0
much	much	av-d	much	much	0
dried	dried	vvn	dried	dry	0
stubble	stubble	n1	stubble	stubble	0
before	before	p-acp	before	before	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
how	how	q-crq	how	how	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
sent	sent	vvd	sent	send	0
a	a	dt	a	a	0
dreadful	dreadful	j	dreadful	dreadful	0
Fire	Fire	n1	Fire	fire	0
upon	upon	p-acp	upon	upon	0
London	London	np1	London	London	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
consumed	consumed	vvn	consumed	consume	0
the	the	dt	the	the	0
lof	lof	n1	lof	lof	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
buildings	buildings	n2	buildings	building	0
and	and	cc	and	and	0
Palaces	Palaces	n2	Palaces	palace	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
September	September	np1	September	September	0
last	last	ord	last	last	0
?	?	?	?	?	1
We	We	pns12	We	we	0
read	read	vvb	read	read	0
also	also	av	also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
Monarchs	Monarchs	n2	Monarchs	monarch	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
dyed	dyed	vvn	died	dye	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
month	month	n1	month	month	0
of	of	pp-f	of	of	0
September	September	np1	September	September	0
;	;	;	;	;	0
Viz.	Viz.	av	Viz.	viz	1
Augustus	Augustus	np1	Augustus	Augustus	0
,	,	,	,	,	0
Tiberius	Tiberius	np1	Tiberius	Tiberius	0
▪	▪	▪	▪	▪	0
Vespasian	Vespasian	np1	Vespasian	Vespasian	0
,	,	,	,	,	0
Titus	Titus	np1	Titus	Titus	0
,	,	,	,	,	0
Domitian	Domitian	np1	Domitian	Domitian	0
,	,	,	,	,	0
Aurelianus	Aurelianus	np1	Aurelianus	Aurelianus	0
,	,	,	,	,	0
Theodosius	Theodosius	np1	Theodosius	Theodosius	0
the	the	dt	the	the	0
great	great	j	great	great	0
,	,	,	,	,	0
Valenti	Valenti	np1	Valenti	Valenti	0
∣	∣	sy	∣	∣	0
nian	nian	n1	nian	nian	0
,	,	,	,	,	0
Gratian	Gratian	np1	Gratian	Gratian	0
,	,	,	,	,	0
Basilius	Basilius	np1	Basilius	Basilius	0
,	,	,	,	,	0
Constan	Constan	np1	Constan	Constan	0
∣	∣	sy	∣	∣	0
tine	tine	vvi	tine	tine	0
the	the	dt	the	the	0
fifth	fifth	ord	fifth	five	0
,	,	,	,	,	0
Leo	Leo	fw-la	Leo	leo	0
the	the	dt	the	the	0
4th	4th	ord	4th	four	0
.	.	.	.	.	1
Ro	Ro	np1	Ro	Ro	0
∣	∣	sy	∣	∣	0
dolph	dolph	n1	dolph	dolph	0
,	,	,	,	,	0
Frederick	Frederick	np1	Frederick	Frederick	0
the	the	dt	the	the	0
4th	4th	ord	4th	four	0
.	.	.	.	.	1
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
5th	5th	ord	5th	5th	0
.	.	.	.	.	0
all	all	d	all	all	0
Roman	Roman	np1	Roman	Roman	0
or	or	cc	or	or	0
Greek	Greek	jp	Greek	greek	0
Em	Em	np1	Em	Em	0
∣	∣	sy	∣	∣	0
perors	perors	ng1	perors	perors	0
.	.	.	.	.	1
And	And	cc	And	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
French	French	jp	French	french	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
Pepin	Pepin	np1	Pepin	Pepin	0
,	,	,	,	,	0
Lewis	Lewis	np1	Lewis	Lewis	0
the	the	dt	the	the	0
younger	younger	jc	younger	young	0
,	,	,	,	,	0
Philip	Philip	np1	Philip	Philip	0
the	the	dt	the	the	0
3d.	3d.	n1	3d.	3d.	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
5th	5th	ord	5th	5th	0
.	.	.	.	.	0
sirnamed	sirnamed	vvn	surnamed	surname	0
the	the	dt	the	the	0
Wife	Wife	n1	Wife	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lewis	Lewis	np1	Lewis	Lewis	0
his	his	po31	his	his	0
Kinsman	Kinsman	n1	Kinsman	kinsman	0
,	,	,	,	,	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Hungary	Hungary	np1	Hungary	Hungary	0
,	,	,	,	,	0
and	and	cc	and	and	0
Polland	Polland	np1	Polland	Polland	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
most	most	av-ds	most	most	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
mous	mous	n1	mous	mous	0
Monarchs	Monarchs	n2	Monarchs	monarch	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
remark	remark	n1	remark	remark	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
,	,	,	,	,	0
that	that	cst	that	that	0
Lothair	Lothair	np1	Lothair	Lothair	0
and	and	cc	and	and	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
Bald	Bald	j	Bald	bald	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
the	the	dt	the	the	0
K.	K.	n1	K.	king	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
the	the	dt	the	the	0
German	German	j	Germane	germane	0
Empe	Empe	n1	Empe	empe	0
∣	∣	sy	∣	∣	0
ror	ror	n1	ror	ror	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Sons	Sons	n2	Sons	son	0
of	of	pp-f	of	of	0
Lewis	Lewis	np1	Lewis	Lewis	0
the	the	dt	the	the	0
devout	devout	j	devout	devout	0
Emperor	Emperor	n1	Emperor	emperor	0
)	)	)	)	)	0
both	both	d	both	both	0
died	died	vvd	died	die	0
the	the	dt	the	the	0
29th	29th	ord	29th	29th	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
September	September	np1	September	September	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
year	year	n1	year	year	0
,	,	,	,	,	0
855.	855.	crd	855.	855.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
A.	A.	np1	A.	A.	0
D.	D.	np1	D.	D.	0
877.	877.	crd	877.	877.	1
So	So	av	So	so	0
Charles	Charles	np1	Charles	Charles	0
5.	5.	crd	5.	5.	0
and	and	cc	and	and	0
Sultan	Sultan	n1	Sultan	sultan	0
Solyman	Solyman	np1	Solyman	Solyman	0
,	,	,	,	,	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
Emperours	Emperours	n2	Emperors	emperor	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
these	these	d	these	these	0
many	many	d	many	many	0
Ages	Ages	n2	Ages	age	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
both	both	d	both	both	0
born	born	vvn	born	bear	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
year	year	n1	year	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
both	both	av-d	both	both	0
also	also	av	also	also	0
dyed	dyed	vvd	died	die	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
month	month	n1	month	month	0
,	,	,	,	,	0
viz.	viz.	n1	viz.	viz.	0
in	in	p-acp	in	in	0
Sep	Sep	np1	Sep	Sep	0
∣	∣	sy	∣	∣	0
tember	tember	n1	tember	tember	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
though	though	cs	though	though	0
some	some	d	some	some	0
have	have	vhb	have	have	0
thought	thought	vvn	thought	think	0
all	all	d	all	all	0
these	these	d	these	these	0
great	great	j	great	great	0
and	and	cc	and	and	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
vellous	vellous	j	vellous	vellous	0
effects	effects	n2	effects	effect	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
wrought	wrought	vvn	wrought	wrought	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Conjunction	Conjunction	n1	Conjunction	conjunction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
superiour	superiour	j-jn	superior	superior	0
Planets	Planets	n2	Planets	planet	0
,	,	,	,	,	0
or	or	cc	or	or	0
look	look	vvb	look	look	0
below	below	p-acp	below	below	0
God	God	np1	God	God	0
to	to	p-acp	to	to	0
secondary	secondary	j	secondary	secondary	0
causes	causes	n2	causes	cause	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
look	look	vvi	look	look	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
these	these	d	these	these	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
worketh	worketh	vvz	works	work	0
all	all	d	all	all	0
things	things	n2	things	thing	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Counsel	Counsel	n1	Counsel	counsel	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
will	will	n1	will	will	0
,	,	,	,	,	0
Eph.	Eph.	np1	Eph.	Eph.	1
1.11	1.11	crd	1.11	1.11	0
.	.	.	.	.	1
Right	Right	av-jn	Right	right	0
Worshipful	Worshipful	j	Worshipful	worshipful	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
dicate	dicate	vvb	dicate	dicate	0
these	these	d	these	these	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Meditations	Meditations	n2	Meditations	meditation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
publick	publick	j	public	public	0
testimonial	testimonial	j	testimonial	testimonial	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
spects	spects	n2-jn	spects	spect	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
manifested	manifested	vvn	manifested	manifest	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
beseech	beseech	vvi	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
diligently	diligently	av-j	diligently	diligent	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
you	you	pn22	you	you	0
on	on	p-acp	on	on	0
higher	higher	jc	higher	high	0
ground	ground	n1	ground	ground	0
than	than	cs	than	than	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
for	for	p-acp	for	for	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
places	places	n2	places	place	0
and	and	cc	and	and	0
stations	stations	n2	stations	station	0
to	to	pc-acp	to	to	0
win	win	vvi	win	win	0
the	the	dt	the	the	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
being	being	vbg	being	be	0
ships	ships	n2	ships	ship	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
burden	burden	n1	burden	burden	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
main	main	j	main	main	0
Ocean	Ocean	n1	Ocean	ocean	0
,	,	,	,	,	0
than	than	cs	than	than	0
for	for	p-acp	for	for	0
small	small	j	small	small	0
Vessels	Vessels	n2	Vessels	vessel	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stormes	stormes	n2	storms	storm	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
by	by	p-acp	by	by	0
sailing	sailing	vvg	sailing	sail	0
along	along	a-acp	along	along	0
the	the	dt	the	the	0
Coast	Coast	n1	Coast	coast	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
come	come	vvi	come	come	0
quietly	quietly	av-jn	quietly	quiet	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Haven	Haven	n1	Haven	haven	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
worldly	worldly	j	worldly	worldly	0
affairs	affairs	n2	affairs	affair	0
;	;	;	;	;	0
labour	labour	vvb	labour	labour	0
ye	ye	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
fresh	fresh	j	fresh	fresh	0
Rivers	Rivers	n2	Rivers	river	0
,	,	,	,	,	0
that	that	cst	that	that	0
preserve	preserve	vvb	preserve	preserve	0
their	their	po32	their	their	0
own	own	d	own	own	0
sweetness	sweetness	n1	sweetness	sweetness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
salt-Sea	salt-Sea	n1	salt-Sea	salt-sea	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
recommend	recommend	vvi	recommend	recommend	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
rich	rich	j	rich	rich	0
Grace	Grace	n1	Grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
take	take	vvb	take	take	0
my	my	po11	my	my	0
leave	leave	n1	leave	leave	0
,	,	,	,	,	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
main	main	n1	main	main	0
,	,	,	,	,	0
Cransden	Cransden	np1	Cransden	Cransden	0
in	in	p-acp	in	in	0
Sussex	Sussex	np1	Sussex	Sussex	0
.	.	.	.	.	1
March	March	n1	March	march	0
.	.	.	.	.	1
27.	27.	crd	27.	27.	0
1667.	1667.	crd	1667.	1667.	1
