Reader	Reader	n1	Reader	reader	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
stands	stands	vvz	stands	stand	0
,	,	,	,	,	0
and	and	cc	and	and	0
envy	envy	n1	envy	envy	0
,	,	,	,	,	0
murder	murder	n1	murder	murder	0
and	and	cc	and	and	0
oppression	oppression	n1	oppression	oppression	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
hates	hates	vvz	hates	hate	0
his	his	po31	his	his	0
Brother	Brother	n1	Brother	brother	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
man-slayer	man-slayer	n1	manslayer	manslayer	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
read	read	vvn	read	read	0
over	over	p-acp	over	over	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
and	and	cc	and	and	0
sees	sees	vvz	sees	see	0
the	the	dt	the	the	0
envy	envy	n1	envy	envy	0
,	,	,	,	,	0
wickedness	wickedness	n1	wickedness	wickedness	0
,	,	,	,	,	0
and	and	cc	and	and	0
madness	madness	n1	madness	madness	0
,	,	,	,	,	0
and	and	cc	and	and	0
cruelty	cruelty	n1	cruelty	cruelty	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Rulers	Rulers	n2	Rulers	ruler	0
,	,	,	,	,	0
their	their	po32	their	their	0
spirit	spirit	n1	spirit	spirit	0
thou	thou	pns21	thou	thou	0
will	will	vmb	will	will	0
see	see	vvi	see	see	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
ab	ab	zz	ab	ab	0
∣	∣	sy	∣	∣	0
hor	hor	uh	hor	hor	0
as	as	p-acp	as	as	0
detestable	detestable	j	detestable	detestable	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
truly	truly	av-j	truly	true	0
say	say	vvi	say	say	0
,	,	,	,	,	0
While	While	cs	While	while	0
such	such	d	such	such	0
bear	bear	vvb	bear	bear	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
cannot	cannot	vmbx	cannot	can	0
but	but	cc-acp	but	but	0
mourn	mourn	vvi	mourn	mourn	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
mischief	mischief	n1	mischief	mischief	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
hat	hat	n1	hat	hat	0
∣	∣	sy	∣	∣	0
ched	ched	pns31|vmb	ched	she|will	0
shall	shall	vmb	shall	shall	0
fall	fall	vvi	fallen	fall	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
own	own	d	own	own	0
pate	pate	n1	pate	pate	0
,	,	,	,	,	0
and	and	cc	and	and	0
peace	peace	n1	peace	peace	0
shall	shall	vmb	shall	shall	0
possesse	possesse	vvi	possess	possess	0
the	the	dt	the	the	0
reins	reins	n2	reins	reins	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
just	just	j	just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
suffer	suffer	vvi	suffer	suffer	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
shall	shall	vmb	shall	shall	0
rejoice	rejoice	vvi	rejoice	rejoice	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
glad	glad	j	glad	glad	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
counted	counted	vvn	counted	count	0
them	them	pno32	them	they	0
worthy	worthy	j	worthy	worthy	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Names	Names	n2	Names	name	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
their	their	po32	their	their	0
reward	reward	n1	reward	reward	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
reign	reign	vvi	reign	reign	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
over	over	p-acp	over	over	0
all	all	d	all	all	0
their	their	po32	their	their	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
trample	trample	vvi	trample	trample	0
them	them	pno32	them	they	0
down	down	a-acp	down	down	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
feet	feet	n2	feet	foot	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
thou	thou	pns21	thou	thou	0
believe	believe	vvb	believe	believe	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
patience	patience	n1	patience	patience	0
endure	endure	vvi	endure	endure	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
suffer	suffer	vvb	suffer	suffer	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
rejoice	rejoice	vvi	rejoice	rejoice	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
rejoice	rejoice	vvb	rejoice	rejoice	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
joy	joy	n1	joy	joy	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
unspeakable	unspeakable	j	unspeakable	unspeakable	0
and	and	cc	and	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
the	the	dt	the	the	0
Dominion	Dominion	n1	Dominion	dominion	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
everlasting	everlasting	j	everlasting	everlasting	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
those	those	d	those	those	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
righteous	righteous	j	righteous	righteous	0
powers	powers	n2	powers	power	0
and	and	cc	and	and	0
dominions	dominions	n2	dominions	dominion	0
shal	shal	vmb	shall	shall	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
end	end	n1	end	end	0
;	;	;	;	;	0
and	and	cc	and	and	0
all	all	d	all	all	0
that	that	cst	that	that	0
endure	endure	vvb	endure	endure	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
this	this	d	this	this	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
ful	ful	j	full	full	0
∣	∣	sy	∣	∣	0
filled	filled	vvn	filled	fill	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
hastening	hastening	vvg	hastening	hasten	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
Wiekedness	Wiekedness	n1	Wiekedness	wiekedness	0
is	is	vbz	is	be	0
near	near	av-j	near	near	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
heighth	heighth	n1	height	height	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
his	his	po31	his	his	0
Wrath	Wrath	n1	Wrath	wrath	0
shall	shall	vmb	shall	shall	0
consume	consume	vvi	consume	consume	0
his	his	po31	his	his	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
melt	melt	vvi	melt	melt	0
away	away	av	away	away	0
that	that	cst	that	that	0
hate	hate	vvb	hate	hate	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
