Sir	Sir	n1	Sir	sir	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
elegant	elegant	j	elegant	elegant	0
;	;	;	;	;	0
its	its	po31	its	its	0
season	season	n1	season	season	0
∣	∣	sy	∣	∣	0
ableness	ableness	n1	ableness	ableness	0
is	is	vbz	is	be	0
its	its	po31	its	its	0
best	best	js	best	best	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
and	and	cc	and	and	0
its	its	po31	its	its	0
aim	aim	n1	aim	aim	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
its	its	po31	its	its	0
performance	performance	n1	performance	performance	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
Faith	Faith	n1	Faith	faith	0
hath	hath	vhz	hath	have	0
really	really	av-j	really	real	0
placed	placed	vvn	placed	place	0
your	your	po22	your	your	0
Soul	Soul	n1	Soul	soul	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
Serene	Serene	np1	Serene	Serena	0
and	and	cc	and	and	0
happy	happy	j	happy	happy	0
station	station	n1	station	station	0
where	where	c-crq	where	where	0
Seneca	Seneca	np1	Seneca	Seneca	0
fancied	fancied	vvd	fancied	fancy	0
Moral	Moral	j	Moral	moral	0
Virtue	Virtue	n1	Virtue	virtue	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
placed	placed	vvn	placed	place	0
a	a	dt	a	a	0
good	good	j	good	good	0
man	man	n1	man	man	0
,	,	,	,	,	0
Fatendum	Fatendum	fw-la	Fatendum	fatendum	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
cacu	cacu	fw-la	cacu	cacu	0
∣	∣	sy	∣	∣	0
mine	mine	n1	mine	mine	0
Olympi	Olympi	np1	Olympi	Olympi	0
constitutus	constitutus	fw-la	constitutus	constitutus	0
,	,	,	,	,	0
supra	supra	fw-la	supra	supra	0
ventos	ventos	n2	ventos	vento	0
&	&	cc	&	and	0
procellas	procellas	n2	procellas	procella	0
,	,	,	,	,	0
&	&	cc	&	and	0
omnes	omnes	fw-la	omnes	omnes	0
res	res	fw-la	res	res	0
humanas	humanas	fw-la	humanas	humanas	0
.	.	.	.	.	1
Above	Above	p-acp	Above	above	0
the	the	dt	the	the	0
Storms	Storms	n2	Storms	storm	0
and	and	cc	and	and	0
Tempests	Tempests	n2	Tempests	tempest	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
unquiet	unquiet	j	unquiet	unquiet	0
and	and	cc	and	and	0
distracting	distracting	n-vvg	distracting	distract	0
World	World	n1	World	world	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
gracious	gracious	j	gracious	gracious	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
labouring	labouring	vvg	labouring	labour	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
own	own	d	own	own	0
Fears	Fears	n2	Fears	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
whose	whose	rg-crq	whose	who	0
hearts	hearts	n2	hearts	heart	0
are	are	vbr	are	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
fail	fail	vvi	fail	fail	0
with	with	p-acp	with	with	0
looking	looking	vvg	looking	look	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
coming	coming	vvg	coming	come	0
to	to	pc-acp	to	to	0
try	try	vvi	try	try	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
dwell	dwell	vvb	dwell	dwell	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
;	;	;	;	;	0
and	and	cc	and	and	0
possibly	possibly	av-j	possibly	possible	0
somewhat	somewhat	av	somewhat	somewhat	0
of	of	pp-f	of	of	0
relief	relief	n1	relief	relief	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
administred	administred	vvn	administered	administer	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
such	such	d	such	such	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
discourse	discourse	n1	discourse	discourse	0
:	:	:	:	:	0
Some	Some	d	Some	some	0
bivious	bivious	j	bivious	bivious	0
and	and	cc	and	and	0
stag	stag	n1	stag	stag	0
∣	∣	sy	∣	∣	0
gering	gering	j-vvg	gering	gere	0
Souls	Souls	n2	Souls	soul	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
established	established	vvn	established	establish	0
;	;	;	;	;	0
some	some	d	some	some	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
couraged	couraged	vvn	couraged	courage	0
and	and	cc	and	and	0
fainting	fainting	j-vvg	fainting	faint	0
Spirits	Spirits	n2	Spirits	spirit	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
vived	vived	zz	vived	vived	0
;	;	;	;	;	0
some	some	d	some	some	0
doubts	doubts	n2	doubts	doubt	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
dissolved	dissolved	vvn	dissolved	dissolve	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
long	long	av-j	long	long	0
perplexed	perplexed	vvn	perplexed	perplex	0
gracious	gracious	j	gracious	gracious	0
Whatever	Whatever	r-crq	Whatever	whatever	0
use	use	n1	use	use	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	a-acp	of	off	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hum	hum	uh	hum	humh	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
call	call	n1	call	call	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
aid	aid	n1	aid	aid	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Prayers	Prayers	n2	Prayers	prayer	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
own	own	d	own	own	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
special	special	j	special	special	0
blessing	blessing	n1	blessing	blessing	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
mains	mains	fw-fr	mains	mains	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	1
