REnowned	REnowned	j-vvn	REnowned	renown	0
and	and	cc	and	and	0
shew	shew	vvi	show	show	0
themselues	themselues	px32	themselves	themselves	0
more	more	av-dc	more	more	0
thankfull	thankfull	j	thankful	thankful	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
benefactors	benefactors	n2	benefactors	benefactor	0
,	,	,	,	,	0
then	then	cs	then	than	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owners	owners	n2	owners	owner	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
.	.	.	.	.	1
That	That	cst	That	that	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
euery	euery	d	every	every	0
where	where	c-crq	where	where	0
abundantly	abundantly	av-j	abundantly	abundant	0
fed	fed	vvn	fed	feed	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
kept	kept	vvn	kept	keep	0
vs	vs	pno12	us	we	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
&	&	cc	&	and	0
brought	brought	vvd	brought	bring	0
vs	vs	pno12	us	we	0
safely	safely	av-j	safely	safe	0
home	home	av-an	home	home	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
make	make	vvb	make	make	0
vs	vs	pno12	us	we	0
thankfull	thankfull	j	thankful	thankful	0
to	to	p-acp	to	to	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
&	&	cc	&	and	0
lo	lo	uh	lo	lo	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
well	well	av	well	well	0
deserued	deserued	vvn	deserved	deserve	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
(	(	(	(	(	0
we	we	pns12	we	we	0
beseech	beseech	vvb	beseech	beseech	0
him	him	pno31	him	he	0
)	)	)	)	)	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
deriue	deriue	vvi	derive	derive	0
the	the	dt	the	the	0
peace-makers	peace-makers	n2	peacemakers	peacemaker	0
blessing	blessing	vvg	blessing	bless	0
heere	heere	av	here	here	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
called	called	vvn	called	call	0
eternally	eternally	av-j	eternally	eternal	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
heereafter	heereafter	av	hereafter	hereafter	0
.	.	.	.	.	1
