Grace	Grace	n1	Grace	grace	0
severall	severall	j	several	several	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
small	small	j	small	small	0
concernment	concernment	n1	concernment	concernment	0
to	to	p-acp	to	to	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
then	then	av	then	then	0
deliver	deliver	vvi	deliver	deliver	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
given	given	vvn	given	give	0
in	in	p-acp	in	in	0
since	since	a-acp	since	since	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
Fountaine	Fountaine	n1	Fountain	fountain	0
that	that	cst	that	that	0
fills	fills	vvz	fills	fill	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
That	That	cst	That	that	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
much	much	d	much	much	0
A	A	dt	A	a	0
Sermon	Sermon	n1	Sermon	sermon	0
Preached	Preached	vvn	Preached	preach	0
ser	ser	n1	sir	sir	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
Auditory	Auditory	j	Auditory	auditory	0
,	,	,	,	,	0
a	a	dt	a	a	0
Sermon	Sermon	n1	Sermon	sermon	0
Prin	Prin	av	Prin	prin	0
∣	∣	sy	∣	∣	0
ted	ted	av	ted	ted	0
may	may	vmb	may	may	0
serve	serve	vvi	serve	serve	0
many	many	d	many	many	0
Audito	Audito	n1	Audito	audito	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
.	.	.	.	.	0
pressed	pressed	vvn	pressed	press	0
to	to	pc-acp	to	to	0
Print	Print	vvi	Print	print	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
never	never	av-x	never	never	0
have	have	vhi	have	have	0
yeelded	yeelded	vvn	yielded	yield	0
,	,	,	,	,	0
had	had	vhd	had	have	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
through	through	p-acp	through	through	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
convinced	convinced	j-vvn	convinced	convince	0
and	and	cc	and	and	0
perswaded	perswaded	vvn	persuaded	persuade	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
judge	judge	n1	judge	judge	0
¦	¦	sy	¦	¦	0
ment	ment	vvd	meant	mean	0
and	and	cc	and	and	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blessing	blessing	n1	blessing	blessing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
)	)	)	)	)	0
prove	prove	vvb	prove	prove	0
many	many	d	many	many	0
wayes	wayes	n2	ways	way	0
usefull	usefull	j	useful	useful	0
and	and	cc	and	and	0
serviceable	serviceable	j	serviceable	serviceable	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
those	those	d	those	those	0
honest	honest	j	honest	honest	0
Nithanaels	Nithanaels	np1	Nithanaels	Nithanaels	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
whose	whose	rg-crq	whose	who	0
hands	hands	n2	hands	hand	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
fall	fall	vvi	fallen	fall	0
.	.	.	.	.	1
Else	Else	av	Else	else	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
buried	buried	vvn	buried	bury	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dark	dark	j	dark	dark	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
publick	publick	j	public	public	0
light	light	n1	light	light	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
onely	onely	av-j	only	only	0
a	a	dt	a	a	0
few	few	d	few	few	0
Requests	Requests	n2	Requests	request	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
my	my	po11	my	my	0
leave	leave	n1	leave	leave	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
And	And	cc	And	and	0
my	my	po11	my	my	0
fist	fist	n1	fist	fist	0
Request	Request	n1	Request	request	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
meditate	meditate	vvi	meditate	meditate	0
and	and	cc	and	and	0
dwell	dwell	vvi	dwell	dwell	0
upon	upon	p-acp	upon	upon	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
read	read	vvb	read	read	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
your	your	po22	your	your	0
paines	paines	n2	pains	pain	0
(	(	(	(	(	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
not	not	xx	not	not	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
)	)	)	)	)	0
and	and	cc	and	and	0
mine	mine	png11	mine	i	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
lost	lost	vvn	lost	lose	0
.	.	.	.	.	1
Lectio	Lectio	np1	Lectio	Lectio	0
sine	sine	fw-la	sine	sine	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
ditatione	ditatione	fw-la	ditatione	ditatione	0
arida	arida	fw-la	arida	arida	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
meditatio	meditatio	fw-la	meditatio	meditatio	0
sine	sine	fw-la	sine	sine	0
lectione	lectione	fw-la	lectione	lectione	0
er	er	fw-la	er	er	0
∣	∣	sy	∣	∣	0
rna	rna	fw-la	rna	rna	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
oratio	oratio	fw-la	oratio	oratio	0
sine	sine	fw-la	sine	sine	0
meditatione	meditatione	n1	meditation	meditation	0
tepida	tepida	fw-la	tepida	tepida	0
est	est	fw-la	est	est	0
Aug.	Aug.	np1	Aug.	Aug.	0
simely	simely	j	simely	simely	0
'Tis	'Tis	pn31|vbz	It's	it|be	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Persees	Persees	vvz	Persees	persee	0
in	in	p-acp	in	in	0
India	India	np1	India	India	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
use	use	vvi	use	use	0
premeditation	premeditation	n1	premeditation	premeditation	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
bad	bad	j	bad	bad	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
reject	reject	vvi	reject	reject	0
it	it	pn31	it	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
good	good	j	good	good	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
act	act	vvi	act	act	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
Application	Application	n1	Application	application	0
is	is	vbz	is	be	0
easie	easie	j	easy	easy	0
.	.	.	.	.	1
The	The	dt	The	the	0
more	more	av-dc	more	more	0
any	any	d	any	any	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
contemplation	contemplation	n1	contemplation	contemplation	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
fairer	fairer	jc	fairer	fair	0
and	and	cc	and	and	0
firmer	firmer	jc	firmer	firm	0
Impression	Impression	n1	Impression	impression	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
heart	heart	n1	heart	heart	0
by	by	p-acp	by	by	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Christians	Christians	np1	Christians	Christians	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
clean	clean	j	clean	clean	0
Beasts	Beasts	n2	Beasts	beast	0
,	,	,	,	,	0
that	that	cst	that	that	0
parted	parted	vvd	parted	part	0
the	the	dt	the	the	0
hoose	hoose	n1	hoose	hose	0
,	,	,	,	,	0
and	and	cc	and	and	0
chewed	chewed	vvd	chewed	chew	0
the	the	dt	the	the	0
cud	cud	n1	cud	cud	0
:	:	:	:	:	0
They	They	pns32	They	they	0
must	must	vmb	must	must	0
by	by	p-acp	by	by	0
hea	hea	vhi	hea	have	0
∣	∣	sy	∣	∣	0
venly	venly	j	venly	venly	0
meditation	meditation	n1	meditation	meditation	0
chew	chew	vvi	chew	chew	0
truths	truths	n2	truths	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
concockt	concockt	vvd	concockt	concockt	0
truths	truths	n2	truths	truth	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
tast	tast	vvi	taste	taste	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Divine	Divine	j-jn	Divine	divine	0
truths	truths	n2	truths	truth	0
.	.	.	.	.	1
Mary	Mary	np1	Mary	Mary	0
pondered	pondered	vvn	pondered	ponder	0
the	the	dt	the	the	0
sayings	sayings	n2-vvg	sayings	say	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
She	She	pns31	She	she	0
∣	∣	sy	∣	∣	0
pheards	pheards	ng1	pheards	pheards	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
Luke	Luke	av	Lycia	luke	0
2.	2.	crd	2.	2.	0
19.	19.	crd	19.	19	1
Not	Not	xx	Not	not	0
they	they	pns32	they	they	0
that	that	d	that	that	0
eat	eat	vvb	eat	eat	0
most	most	ds	most	most	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
digest	digest	vvb	digest	digest	0
most	most	ds	most	most	0
,	,	,	,	,	0
are	are	vbr	are	be	0
The	The	dt	The	the	0
Angels	Angels	n2	Angels	angel	0
are	are	vbr	are	be	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
meditation	meditation	n1	meditation	meditation	0
.	.	.	.	.	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
healthfull	healthfull	j	healthful	healthful	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
they	they	pns32	they	they	0
that	that	d	that	that	0
get	get	vvb	get	get	0
most	most	ds	most	most	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
keep	keep	vvb	keep	keep	0
most	most	ds	most	most	0
,	,	,	,	,	0
are	are	vbr	are	be	0
richest	richest	js	richest	rich	0
:	:	:	:	:	0
So	So	av	So	so	0
not	not	xx	not	not	0
they	they	pns32	they	they	0
that	that	d	that	that	0
hear	hear	vvb	hear	hear	0
most	most	ds	most	most	0
,	,	,	,	,	0
or	or	cc	or	or	0
read	read	vvb	read	read	0
most	most	av-ds	most	most	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
meditate	meditate	vvb	meditate	meditate	0
most	most	ds	most	most	0
,	,	,	,	,	0
are	are	vbr	are	be	0
most	most	av-ds	most	most	0
edified	edified	vvn	edified	edify	0
and	and	cc	and	and	0
in	in	zz	in	in	0
∣	∣	sy	∣	∣	0
riched	riched	vvn	riched	rich	0
.	.	.	.	.	1
My	My	po11	My	my	0
second	second	ord	second	second	0
Request	Request	n1	Request	request	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
Your	Your	po22	Your	your	0
actions	actions	n2	actions	action	0
in	in	p-acp	in	in	0
passing	passing	vvg	passing	pass	0
passe	passe	vvb	pass	pass	0
not	not	xx	not	not	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
way	way	n1	way	way	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
eve	eve	n1	eve	eve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
good	good	j	good	good	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
grain	grain	n1	grain	grain	0
of	of	pp-f	of	of	0
seed	seed	n1	seed	seed	0
for	for	p-acp	for	for	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nall	nall	j	nall	nall	0
life	life	n1	life	life	0
.	.	.	.	.	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
conscience	conscience	n1	conscience	conscience	0
of	of	pp-f	of	of	0
living	living	vvg	living	live	0
out	out	av	out	out	0
those	those	d	those	those	0
truths	truths	n2	truths	truth	0
you	you	pn22	you	you	0
read	read	vvb	read	read	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
read	read	vvi	read	read	0
much	much	d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
practice	practice	n1	practice	practice	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
hunt	hunt	vvi	hunt	hunt	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
catch	catch	vvb	catch	catch	0
nothing	nothing	pix	nothing	nothing	0
.	.	.	.	.	1
Suetonius	Suetonius	np1	Suetonius	Suetonius	0
reports	reports	vvz	reports	report	0
of	of	pp-f	of	of	0
Julius	Julius	np1	Julius	Julius	0
Caesar	Caesar	np1	Caesar	Caesar	0
,	,	,	,	,	0
That	That	cst	That	that	0
seeing	seeing	vvg	seeing	see	0
Alexanders	Alexanders	npg1	Alexanders	Alexander	0
statue	statue	n1	statue	statue	0
,	,	,	,	,	0
he	he	pns31	he	he	0
fetched	fetched	vvd	fetched	fetch	0
a	a	dt	a	a	0
deep	deep	j-jn	deep	deep	0
sigh	sigh	n1	sighs	sigh	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
Age	Age	n1	Age	age	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
so	so	av	so	so	0
little	little	j	little	little	0
.	.	.	.	.	1
Ah!	Ah!	uh	Ah!	ah!	0
what	what	q-crq	what	what	0
cause	cause	n1	cause	cause	0
have	have	vhb	have	have	0
most	most	av-ds	most	most	0
to	to	p-acp	to	to	0
sigh	sigh	n1	sighs	sigh	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
read	read	vvb	read	read	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
done	done	vdn	done	do	0
so	so	av	so	so	0
little	little	j	little	little	0
?	?	?	?	?	1
Surely	Surely	np1	Surely	Surely	0
'tis	'tis	pn31|vbz	it's	it|be	0
more	more	n1	more	moor	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
nourable	nourable	j	nourable	nourable	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
great	great	j	great	great	0
things	things	n2	things	thing	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
or	or	cc	or	or	0
read	read	vvi	read	read	0
great	great	j	great	great	0
things	things	n2	things	thing	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
the	the	dt	the	the	0
doer	doer	n1	doer	doer	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
'Twas	'Twas	pn31|vbds	'Twas	it|be	0
a	a	dt	a	a	0
say	say	vvi	say	say	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
Augu	Augu	np1	Augu	Augu	0
¦	¦	sy	¦	¦	0
stine	stine	fw-fr	stine	stine	0
,	,	,	,	,	0
one	one	crd	one	one	0
thousand	thousand	crd	thousand	thousand	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
years	years	n2	years	year	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
That	That	cst	That	that	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
take	take	vvi	take	take	0
heed	heed	n1	heed	heed	0
(	(	(	(	(	0
least	least	av-ds	least	least	0
whilst	whilst	cs	while	while	0
we	we	pns12	we	we	0
fear	fear	vvb	fear	fear	0
our	our	po12	our	our	0
exhortation	exhortation	n1	exhortation	exhortation	0
being	being	vbg	being	be	0
cooled	cooled	vvn	cooled	cool	0
)	)	)	)	)	0
prayer	prayer	n1	prayer	prayer	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
amped	amped	vvn	amped	amp	0
,	,	,	,	,	0
and	and	cc	and	and	0
pride	pride	n1	pride	pride	0
infla	infla	fw-fr	infla	infla	0
∣	∣	sy	∣	∣	0
med	med	j	med	med	0
.	.	.	.	.	0
be	be	vbb	be	be	0
most	most	av-ds	most	most	0
happy	happy	j	happy	happy	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
,	,	,	,	,	0
John	John	np1	John	John	0
13.	13.	crd	13.	13.	0
17.	17.	crd	17.	17.	1
In	In	p-acp	In	in	0
vi	vi	crd	vi	vi	0
∣	∣	sy	∣	∣	0
tae	tae	vvi	take	take	0
libro	libro	fw-la	libro	libro	0
Scribuntur	Scribuntur	fw-la	Scribuntur	scribuntur	0
qui	qui	fw-la	qui	qui	0
quod	quod	fw-la	quod	quod	0
possunt	possunt	fw-la	possunt	possunt	0
faci	faci	fw-la	faci	faci	0
∣	∣	sy	∣	∣	0
unt	unt	uh	unt	unt	0
,	,	,	,	,	0
&	&	cc	&	and	0
si	si	fw-la	si	si	0
quod	quod	fw-la	quod	quod	0
debent	debent	fw-la	debent	debent	0
,	,	,	,	,	0
non	non	fw-la	non	non	0
possunt	possunt	fw-la	possunt	possunt	0
.	.	.	.	.	1
Brn.	Brn.	np1	Brn.	Brn.	0
They	They	pns32	They	they	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
what	what	r-crq	what	what	0
good	good	j	good	good	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
doe	doe	n1	doe	doe	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
man	man	n1	man	man	0
,	,	,	,	,	0
coming	coming	vvg	coming	come	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
publick	publick	j	public	public	0
Lecture	Lecture	n1	Lecture	lecture	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
askt	askt	vvn	asked	ask	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
the	the	dt	the	the	0
Sermon	Sermon	n1	Sermon	sermon	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
answered	answered	vvd	answered	answer	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
sad	sad	j	sad	sad	0
sigh	sigh	n1	sighs	sigh	0
,	,	,	,	,	0
Ah!	Ah!	uh	Ah!	ah!	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
done	done	vdi	done	do	0
.	.	.	.	.	1
My	My	po11	My	my	0
third	third	ord	third	three	0
Request	Request	n1	Request	request	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
pray	pray	vvi	pray	pray	0
over	over	p-acp	over	over	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
read	read	vvb	read	read	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
read	read	vvb	read	read	0
much	much	av-d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
pray	pray	vvb	pray	pray	0
little	little	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
get	get	vvb	get	get	0
little	little	j	little	little	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
they	they	pns32	they	they	0
read	read	vvb	read	read	0
.	.	.	.	.	1
Galen	Galen	np1	Galen	Galen	0
writes	writes	vvz	writes	write	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Fish	Fish	n1	Fish	fish	0
called	called	vvn	called	call	0
Ʋrana	Ʋrana	np1	Ʋrana	Ʋrana	0
Sco	Sco	np1	Sco	Sco	0
∣	∣	sy	∣	∣	0
pos	pos	fw-fr	pos	pos	0
,	,	,	,	,	0
that	that	cst	that	that	0
ha's	ha's	vhz	ha	have	0
but	but	cc-acp	but	but	0
one	one	crd	one	one	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
looks	looks	n2	looks	look	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tinually	tinually	av-j	tinually	tinual	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
ha's	ha's	vhz	ha	have	0
one	one	crd	one	one	0
eye	eye	n1	eye	eye	0
upon	upon	p-acp	upon	upon	0
his	his	po31	his	his	0
Book	Book	n1	Book	book	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
looking	looking	vvg	looking	look	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
upon	upon	p-acp	upon	upon	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
reads	reads	vvz	reads	read	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
one	one	pi	one	one	0
heard	heard	vvd	herd	hear	0
what	what	r-crq	what	what	0
admirable	admirable	j	admirable	admirable	0
Victo	Victo	np1	Victo	Victo	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
Scanderbeg's	Scanderbeg's	ng1	Scanderbeg's	scanderbeg	0
Sword	Sword	n1	Sword	sword	0
had	had	vhd	had	have	0
wrought	wrought	vvn	wrought	wrought	0
,	,	,	,	,	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
needs	needs	av	needs	needs	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
it	it	pn31	it	it	0
,	,	,	,	,	0
sayes	sayes	vvz	says	say	0
he	he	pns31	he	he	0
,	,	,	,	,	0
This	This	d	This	this	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
ordinary	ordinary	j	ordinary	ordinary	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
alasse	alasse	uh	alas	alas	0
!	!	!	!	!	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
this	this	d	this	this	0
doe	doe	vdi	do	do	0
?	?	?	?	?	1
Scanderbeg	Scanderbeg	np1	Scanderbeg	Scanderbag	0
sent	sent	vvd	sent	send	0
him	him	pno31	him	he	0
word	word	n1	word	word	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sent	sent	vvn	sent	send	0
thee	thee	pno21	thee	thou	0
my	my	po11	my	my	0
Sword	Sword	n1	Sword	sword	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
arme	arme	n1	arm	arm	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
all	all	d	all	all	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Alasse	Alasse	uh	Alas	alas	0
!	!	!	!	!	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
Christs	Christs	npg1	Christs	Christ	0
Sword	Sword	n1	Sword	sword	0
,	,	,	,	,	0
Christs	Christs	npg1	Christs	Christ	0
word	word	n1	word	word	0
doe	doe	vdb	do	do	0
without	without	p-acp	without	without	0
his	his	po31	his	his	0
arm	arm	n1	arm	arm	0
?	?	?	?	?	1
Therefore	Therefore	av	Therefore	therefore	0
look	look	vvb	look	look	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Christs	Christs	npg1	Christs	Christ	0
arme	arme	n1	arm	arm	0
in	in	p-acp	in	in	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
his	his	po31	his	his	0
Sword	Sword	n1	Sword	sword	0
,	,	,	,	,	0
his	his	po31	his	his	0
word	word	n1	word	word	0
,	,	,	,	,	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
great	great	j	great	great	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
.	.	.	.	.	1
Luther	Luther	np1	Luther	Luther	0
professeth	professeth	vvz	professes	profess	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
profited	profited	vvd	profited	profit	0
more	more	av-dc	more	more	0
by	by	p-acp	by	by	0
prayer	prayer	n1	prayer	prayer	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
short	short	j	short	short	0
space	space	n1	space	space	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
study	study	n1	study	study	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
longer	longer	av-jc	longer	long	0
;	;	;	;	;	0
