Worshipful	Worshipful	j	Worshipful	worshipful	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
unparallel'd	unparallel'd	j	unparalleled	unparalleled	0
kindness	kindness	n1	kindness	kindness	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
offer	offer	vvb	offer	offer	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
perpetual	perpetual	j	perpetual	perpetual	0
and	and	cc	and	and	0
monumental	monumental	j	monumental	monumental	0
memorial	memorial	n1	memorial	memorial	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Posterities	Posterities	n2	Posterities	posterity	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
gratitude	gratitude	n1	gratitude	gratitude	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
goodness	goodness	n1	goodness	goodness	0
.	.	.	.	.	1
And	And	cc	And	and	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
can	can	vmb	can	can	0
a	a	dt	a	a	0
subject	subject	n-jn	subject	subject	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
suitably	suitably	av-j	suitably	suitab	0
and	and	cc	and	and	0
fitly	fitly	av-j	fitly	fit	0
presented	presented	vvn	presented	present	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
often	often	av	often	often	0
occasion	occasion	n1	occasion	occasion	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
cumbred	cumbred	vvn	cumbered	cumber	0
and	and	cc	and	and	0
troubled	troubled	vvn	troubled	trouble	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
envious	envious	j	envious	envious	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometimes	sometimes	av	sometime	sometime	0
knavish	knavish	j	knavish	knavish	0
accusaii	accusaii	fw-la	accusaii	accusaii	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
against	against	p-acp	against	against	0
people	people	n1	people	people	0
suspected	suspected	vvn	suspected	suspect	0
of	of	pp-f	of	of	0
Witchcraft	Witchcraft	n1	Witchcraft	witchcraft	0
,	,	,	,	,	0
Sorcery	Sorcery	n1	Sorcery	sorcery	0
,	,	,	,	,	0
Charming	Charming	vvg	Charming	charm	0
and	and	cc	and	and	0
Inchantment	Inchantment	n1	Enchantment	enchantment	0
?	?	?	?	?	1
Wherein	Wherein	c-crq	Wherein	wherein	0
to	to	pc-acp	to	to	0
free	free	vvi	free	free	0
the	the	dt	the	the	0
guilty	guilty	j	guilty	guilty	0
,	,	,	,	,	0
and	and	cc	and	and	0
condemn	condemn	vvi	condemn	condemn	0
the	the	dt	the	the	0
innocent	innocent	j-jn	innocent	innocent	0
,	,	,	,	,	0
is	is	vbz	is	be	0
equally	equally	av-jn	equally	equal	0
abominable	abominable	j	abominable	abominable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
:	:	:	:	:	0
And	And	cc	And	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
much	much	d	much	much	0
judgment	judgment	n1	judgement	judgement	0
,	,	,	,	,	0
caution	caution	n1	caution	caution	0
,	,	,	,	,	0
care	care	n1	care	care	0
and	and	cc	and	and	0
diligent	diligent	j	diligent	diligent	0
inspection	inspection	n1	inspection	inspection	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
examining	examining	vvg	examining	examine	0
and	and	cc	and	and	0
determining	determining	vvg	determining	determine	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
used	used	vvn	used	use	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
perspicuity	perspicuity	n1	perspicuity	perspicuity	0
and	and	cc	and	and	0
plainness	plainness	n1	plainness	plainness	0
as	as	a-acp	as	as	0
was	was	vbds	was	be	0
possible	possible	j	possible	possible	0
to	to	pc-acp	to	to	0
distinguish	distinguish	vvi	distinguish	distinguish	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
Impostors	Impostors	n2	Impostors	impostor	0
,	,	,	,	,	0
Cheaters	Cheaters	n2	Cheaters	cheater	0
,	,	,	,	,	0
and	and	cc	and	and	0
active	active	j	active	active	0
Deceivers	Deceivers	n2	Deceivers	deceiver	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
under	under	p-acp	under	under	0
a	a	dt	a	a	0
mere	mere	j	mere	mere	0
passive	passive	j	passive	passive	0
delusion	delusion	n1	delusion	delusion	0
through	through	p-acp	through	through	0
ignorant	ignorant	j	ignorant	ignorant	0
and	and	cc	and	and	0
superstitious	superstitious	j	superstitious	superstitious	0
edu	edu	fw-fr	edu	edu	0
∣	∣	sy	∣	∣	0
cation	cation	n1	cation	cation	0
,	,	,	,	,	0
a	a	dt	a	a	0
melancholy	melancholy	j-jn	melancholy	melancholy	0
temper	temper	n1	temper	temper	0
and	and	cc	and	and	0
constitution	constitution	n1	constitution	constitution	0
,	,	,	,	,	0
or	or	cc	or	or	0
led	led	vvd	led	lead	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vain	vain	j	vain	vain	0
credulity	credulity	n1	credulity	credulity	0
of	of	pp-f	of	of	0
inefficacious	inefficacious	j	inefficacious	inefficacious	0
Charms	Charms	n2	Charms	charm	0
,	,	,	,	,	0
Pictures	Pictures	n2	Pictures	picture	0
,	,	,	,	,	0
Ceremonies	Ceremonies	n2	Ceremonies	ceremony	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
traditionally	traditionally	av-j	traditionally	traditional	0
taught	taught	vvd	taught	teach	0
them	them	pno32	them	they	0
.	.	.	.	.	1
The	The	dt	The	the	0
one	one	crd	one	one	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
de	de	uh	de	de	0
∣	∣	sy	∣	∣	0
serves	serves	vvz	serves	serve	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
punished	punished	vvn	punished	punish	0
for	for	p-acp	for	for	0
couzening	couzening	vvg	cozening	cozen	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
taking	taking	vvg	taking	take	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
pretending	pretending	vvg	pretending	pretend	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
neither	neither	dx	neither	neither	0
skill	skill	n1	skill	skill	0
nor	nor	ccx	nor	nor	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
sort	sort	n1	sort	sort	0
rather	rather	av-c	rather	rather	0
merit	merit	vvi	merit	merit	0
pity	pity	n1	pity	pity	0
and	and	cc	and	and	0
information	information	n1	information	information	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Physicians	Physicians	ng1	Physicians	physician	0
help	help	n1	help	help	0
than	than	cs	than	than	0
any	any	d	any	any	0
punishment	punishment	n1	punishment	punishment	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
mind	mind	vvi	mind	mind	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
especially	especially	av-j	especially	especial	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
great	great	j	great	great	0
heed	heed	n1	heed	heed	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
aken	aken	vvn	aken	aken	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
conditions	conditions	n2	conditions	condition	0
,	,	,	,	,	0
qualities	qualities	n2	qualities	quality	0
,	,	,	,	,	0
ends	ends	n2	ends	end	0
and	and	cc	and	and	0
in	in	zz	in	in	0
∣	∣	sy	∣	∣	0
tentions	tentions	n2	tentions	tention	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Complainants	Complainants	n2	Complainants	complainant	0
and	and	cc	and	and	0
Informers	Informers	n2	Informers	informer	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
often	often	av	often	often	0
more	more	av-dc	more	more	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
accused	accused	vvn	accused	accuse	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
many	many	d	many	many	0
forth	forth	av	forth	forth	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
meer	meer	j	mere	mere	0
deluded	deluded	j-vvn	deluded	delude	0
fancy	fancy	n1	fancy	fancy	0
,	,	,	,	,	0
envious	envious	j	envious	envious	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
perstition	perstition	n1	perstition	perstition	0
do	do	vdb	do	do	0
attribute	attribute	vvi	attribute	attribute	0
natural	natural	j	natural	natural	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
distempers	distempers	n2	distempers	distemper	0
,	,	,	,	,	0
and	and	cc	and	and	0
accidents	accidents	n2	accidents	accident	0
to	to	p-acp	to	to	0
Witches	Witches	n2	Witches	witch	0
and	and	cc	and	and	0
Witchcraft	Witchcraft	n1	Witchcraft	witchcraft	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
such	such	d	such	such	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
.	.	.	.	.	1
And	And	cc	And	and	0
sometimes	sometimes	av	sometime	sometime	0
they	they	pns32	they	they	0
counterfeit	counterfeit	vvb	counterfeit	counterfeit	0
strange	strange	j	strange	strange	0
fits	fits	n2	fits	fit	0
and	and	cc	and	and	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vomiting	vomiting	vvg	vomiting	vomit	0
of	of	pp-f	of	of	0
preternatural	preternatural	j	preternatural	preternatural	0
and	and	cc	and	and	0
strange	strange	j	strange	strange	0
things	things	n2	things	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
narrowly	narrowly	av-j	narrowly	narrow	0
lookt	lookt	vvn	looked	look	0
into	into	p-acp	into	into	0
and	and	cc	and	and	0
examined	examined	vvn	examined	examine	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
Juglings	Juglings	n2-vvg	Jugglings	juggle	0
,	,	,	,	,	0
and	and	cc	and	and	0
deceitful	deceitful	j	deceitful	deceitful	0
confederacies	confederacies	n2	confederacies	confederacy	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
for	for	p-acp	for	for	0
malice	malice	n1	malice	malice	0
,	,	,	,	,	0
revenge	revenge	n1	revenge	revenge	0
or	or	cc	or	or	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
base	base	j	base	base	0
ends	ends	n2	ends	end	0
,	,	,	,	,	0
do	do	vdb	do	do	0
accuse	accuse	vvi	accuse	accuse	0
others	others	ng2-jn	others	other	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
causers	causers	n2	causers	causer	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
find	find	vvi	find	find	0
some	some	d	some	some	0
confidently	confidently	av-j	confidently	confident	0
confessing	confessing	vvg	confessing	confess	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
visible	visible	j	visible	visible	0
and	and	cc	and	and	0
corporeal	corporeal	j	corporeal	corporeal	0
league	league	n1	league	league	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
vil	vil	fw-ge	vil	vil	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
carnal	carnal	j	carnal	carnal	0
copulation	copulation	n1	copulation	copulation	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
suck	suck	vvi	suck	suck	0
upon	upon	p-acp	upon	upon	0
some	some	d	some	some	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Bodies	Bodies	n2	Bodies	body	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
Transubstantiated	Transubstantiated	vvn	Transubstantiated	transubstantiate	0
into	into	p-acp	into	into	0
Dogs	Dogs	n2	Dogs	dog	0
,	,	,	,	,	0
Cats	Cats	n2	Cats	cat	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
fly	fly	vvb	fly	fly	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
air	air	n1	air	air	0
,	,	,	,	,	0
and	and	cc	and	and	0
raise	raise	vvi	raise	raise	0
Tempests	Tempests	n2	Tempests	tempest	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
suffi	suffi	n2	suffi	suffi	0
∣	∣	sy	∣	∣	0
ciently	ciently	av-j	ciently	cient	0
proved	proved	vvd	proved	prove	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
true	true	j	true	true	0
grounds	grounds	n2	grounds	ground	0
of	of	pp-f	of	of	0
Theo	Theo	np1	Theo	Theo	0
∣	∣	sy	∣	∣	0
logie	logie	n1	logie	logie	0
and	and	cc	and	and	0
sound	sound	j	found	sound	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
never	never	av	never	never	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
any	any	d	any	any	0
such	such	d	such	such	0
Witch	Witch	n1	Witch	witch	0
existent	existent	vvn	existent	existent	0
in	in	p-acp	in	in	0
rerum	rerum	fw-la	rerum	rerum	0
natura	natura	fw-la	natura	natura	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
credit	credit	n1	credit	credit	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
given	given	vvn	given	give	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
Fables	Fables	n2	Fables	fable	0
and	and	cc	and	and	0
impossibilities	impossibilities	n2	impossibilities	impossibility	0
.	.	.	.	.	1
So	So	np1	So	So	0
wishing	wishing	vvg	wishing	wish	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
long	long	av-j	long	long	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
Health	Health	n1	Health	health	0
and	and	cc	and	and	0
Happi	Happi	np1	Happi	Happi	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Countrey	Countrey	n1	Country	country	0
service	service	n1	service	service	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
faithful	faithful	j	faithful	faithful	0
prayer	prayer	n1	prayer	prayer	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
leave	leave	vvb	leave	leave	0
subscri	subscri	fw-la	subscri	subscri	0
∣	∣	sy	∣	∣	0
bing	bing	zz	bing	bing	0
my	my	po11	my	my	0
self	self	n1	self	self	1
