THough	THough	cs	THough	though	0
take	take	vvi	take	take	0
&	&	cc	&	and	0
leaue	leaue	vvi	leave	leave	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
occasion	occasion	n1	occasion	occasion	0
;	;	;	;	;	0
Yet	Yet	av	Yet	yet	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
please	please	vvb	please	please	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
iudgement	iudgement	n1	judgement	judgement	0
whilst	whilst	cs	while	while	0
they	they	pns32	they	they	0
yet	yet	av	yet	yet	0
liue	liue	vvi	live	live	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
lappe	lappe	n1	lap	lap	0
your	your	po22	your	your	0
dead	dead	j	dead	dead	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
Syndon	Syndon	np1	Syndon	Syndon	0
,	,	,	,	,	0
it	it	pn31	it	it	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
honorable	honorable	j	honourable	honourable	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
Ioseph	Ioseph	np1	Ioseph	Joseph	0
of	of	pp-f	of	of	0
Arimathia	Arimathia	np1	Arimathia	Arimathia	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nicodemus	Nicodemus	np1	Nicodemus	Nicodemus	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
&	&	cc	&	and	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
members	members	n2	members	member	0
,	,	,	,	,	0
are	are	vbr	are	be	0
so	so	av	so	so	0
charitablie	charitablie	av-j	charitably	charitable	0
deuoted	deuoted	j-vvn	devoted	devote	0
:	:	:	:	:	0
sith	sith	c-acp	sith	sith	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
sancti	sancti	fw-la	sancti	sancti	0
∣	∣	sy	∣	∣	0
fieth	fieth	vvz	fieth	fi	0
,	,	,	,	,	0
&	&	cc	&	and	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
sancti	sancti	fw-la	sancti	sancti	0
∣	∣	sy	∣	∣	0
fied	fied	j-vvn-u	fied	fie	0
,	,	,	,	,	0
are	are	vbr	are	be	0
both	both	d	both	both	0
one	one	pi	one	one	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
vsuall	vsuall	j	usual	usual	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Ae	Ae	sy	A	a	0
∣	∣	sy	∣	∣	0
giptians	giptians	n2-jn	giptians	giptian	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
solēne	solēne	j	solemn	solemn	0
feasts	feasts	n2	feasts	feast	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
drinke	drinke	vvi	drink	drink	0
the	the	dt	the	the	0
last	last	ord	last	last	0
draught	draught	n1	draught	draught	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
dead	dead	j	dead	dead	0
mans	mans	ng1	men	man	0
skull	skull	n1	skull	skull	0
:	:	:	:	:	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
height	height	n1	height	height	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
solace	solace	n1	solace	solace	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
mind	mind	n1	mind	mind	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
mortalitie	mortalitie	n1	mortality	mortality	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
said	said	vvn	said	say	0
,	,	,	,	,	0
Ye	Ye	pn22	You	you	0
are	are	vbr	are	be	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
that's	that's	d|vbz	that's	that|be	0
your	your	po22	your	your	0
prayse	prayse	n1	praise	praise	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
must	must	vmb	must	must	0
ye	ye	pn22	you	you	0
die	die	vvi	die	die	0
like	like	av-j	like	like	0
men	men	n2	men	man	0
,	,	,	,	,	0
that's	that's	d|vbz	that's	that|be	0
your	your	po22	your	your	0
check	check	n1	check	check	0
.	.	.	.	.	1
It	It	pn31	It	it	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
amisse	amisse	av	amiss	amiss	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
slide	slide	vvb	slide	slide	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
thrones	thrones	n2	thrones	throne	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
dust	dust	n1	dust	dust	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
yee	yee	pn22	ye	you	0
haue	haue	vhb	have	have	0
condemned	condemned	vvn	condemned	condemn	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
tender	tender	vvi	tender	tender	0
the	the	dt	the	the	0
saluation	saluation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
poore	poore	j	poor	poor	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
bodyes	bodyes	n2	bodies	body	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
rēdred	rēdred	vvn	rendered	render	0
vnto	vnto	p-acp	unto	unto	0
death	death	n1	death	death	0
,	,	,	,	,	0
not	not	xx	not	not	0
doubting	doubting	vvg	doubting	doubt	0
Quin	Quin	np1	Quin	Quin	0
patibulo	patibulo	fw-la	patibulo	patibulo	0
ad	ad	fw-la	ad	ad	0
Polum	Polum	fw-la	Polum	polum	0
patent	patent	n1	patent	patent	0
jis	jis	fw-la	jis	jis	0
aditus	aditus	fw-la	aditus	aditus	0
:	:	:	:	:	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
deeme	deeme	vvb	deem	deem	0
a	a	av	a	a	0
bad	bad	j	bad	bad	0
life	life	n1	life	life	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
pe	pe	zz	pe	pe	0
∣	∣	sy	∣	∣	0
nitent	nitent	j	nitent	nitent	0
death	death	n1	death	death	0
:	:	:	:	:	0
and	and	cc	and	and	0
say	say	vvb	say	say	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
patience	patience	n1	patience	patience	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
tree	tree	n1	tree	tree	0
whereon	whereon	c-crq	whereon	whereon	0
righ	righ	j-jn	righ	right	0
∣	∣	sy	∣	∣	0
teousnes	teousnes	n1	teousnes	teousnes	0
hangeth	hangeth	vvz	hangs	hang	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
iustly	iustly	av-j	justly	just	0
punished	punished	vvn	punished	punish	0
,	,	,	,	,	0
&	&	cc	&	and	0
haue	haue	vhb	have	have	0
sin	sin	n1	since	sin	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hee	hee	pns31	he	he	0
that	that	cst	that	that	0
saueth	saueth	vvz	saveth	save	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
nothing	nothing	pix	nothing	nothing	0
amisse	amisse	av	amiss	amiss	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
this	this	d	this	this	0
GOD	GOD	np1	GOD	God	0
and	and	cc	and	and	0
Saui	Saui	fw-la	Saui	saui	0
∣	∣	sy	∣	∣	0
our	our	po12	our	our	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leaue	leaue	vvb	leave	leave	0
you	you	pn22	you	you	0
both	both	d	both	both	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
your	your	po22	your	your	0
religious	religious	j	religious	religious	0
endeuors	endeuors	n2	endeavours	endeavour	0
,	,	,	,	,	0
pressing	pressing	vvg	pressing	press	0
your	your	po22	your	your	0
affections	affections	n2	affections	affection	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
no	no	dx	no	no	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
dutie	dutie	n1	duty	duty	0
and	and	cc	and	and	0
true	true	j	true	true	0
deuoti	deuoti	fw-la	deuoti	deuoti	0
∣	∣	sy	∣	∣	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
merit	merit	vvi	merit	merit	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
