Most	Most	av-ds	Most	most	0
∣	∣	sy	∣	∣	0
ever	ever	av	ever	ever	0
Person	Person	n1	Person	person	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
Noble	Noble	j	Noble	noble	0
or	or	cc	or	or	0
Ignoble	Ignoble	j	Ignoble	ignoble	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
Alter	Alter	vvi	Altar	alter	0
,	,	,	,	,	0
Change	Change	n1	Change	change	0
,	,	,	,	,	0
or	or	cc	or	or	0
Diminish	Diminish	vvi	Diminish	diminish	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
or	or	cc	or	or	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
,	,	,	,	,	0
Offices	Offices	n2	Offices	office	0
,	,	,	,	,	0
or	or	cc	or	or	0
Order	Order	n1	Order	order	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King's	King's	n1|vbz	King's	king|be	0
Royal	Royal	j	Royal	royal	0
Crown	Crown	n1	Crown	crown	0
and	and	cc	and	and	0
Dignity	Dignity	n1	Dignity	dignity	0
established	established	vvn	established	establish	0
by	by	p-acp	by	by	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Table	Table	n1	Table	table	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
accounted	accounted	vvn	accounted	account	0
a	a	dt	a	a	0
Traytor	Traytor	n1	Traitor	traitor	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
his	his	po31	his	his	0
high	high	j	high	high	0
Displea	Displea	n1	Displea	displea	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
.	.	.	.	.	1
Accordingly	Accordingly	av-vvg	Accordingly	accord	0
may	may	vmb	may	may	0
we	we	pns12	we	we	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
State	State	n1	State	state	0
of	of	pp-f	of	of	0
Christ's	Christ's	npg1	Christ's	Christ	0
Government	Government	n1	Government	government	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
That	That	cst	That	that	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
Person	Person	n1	Person	person	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
,	,	,	,	,	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
Noble	Noble	j	Noble	noble	0
,	,	,	,	,	0
or	or	cc	or	or	0
Ignoble	Ignoble	j	Ignoble	ignoble	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
presume	presume	vvi	presume	presume	0
to	to	p-acp	to	to	0
Add	Add	vvb	Add	add	0
or	or	cc	or	or	0
Diminish	Diminish	vvi	Diminish	diminish	0
,	,	,	,	,	0
Alter	Alter	vvb	Altar	alter	0
or	or	cc	or	or	0
Change	Change	vvi	Change	change	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
or	or	cc	or	or	0
Ministry	Ministry	n1	Ministry	ministry	0
,	,	,	,	,	0
Time	Time	n1	Time	time	0
,	,	,	,	,	0
Maintenance	Maintenance	n1	Maintenance	maintenance	0
or	or	cc	or	or	0
Order	Order	n1	Order	order	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rules	Rules	n2	Rules	rule	0
or	or	cc	or	or	0
Laws	Laws	n2	Laws	law	0
of	of	pp-f	of	of	0
Christ's	Christ's	npg1	Christ's	Christ	0
Testament	Testament	n1	Testament	testament	0
,	,	,	,	,	0
founded	founded	vvn	founded	found	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Table	Table	n1	Table	table	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
pertaining	pertaining	vvg	pertaining	pertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Worship	Worship	n1	Worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
be	be	vbi	be	be	0
deemed	deemed	vvn	deemed	deem	0
a	a	dt	a	a	0
Traytor	Traytor	n1	Traitor	traitor	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Crown	Crown	n1	Crown	crown	0
and	and	cc	and	and	0
Dignity	Dignity	n1	Dignity	dignity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
;	;	;	;	;	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
Sentence	Sentence	n1	Sentence	sentence	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
Mouth	Mouth	n1	Mouth	mouth	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Bring	Bring	vvb	Bring	bring	0
those	those	d	those	those	0
mine	mine	po11	mine	my	0
Enemies	Enemies	n2	Enemies	enemy	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
Reign	Reign	vvi	Reign	reign	0
over	over	p-acp	over	over	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
slay	slay	vvi	slay	slay	0
them	them	pno32	them	they	0
before	before	p-acp	before	before	0
me	me	pno11	me	i	0
:	:	:	:	:	0
Either	Either	av-d	Either	either	0
by	by	p-acp	by	by	0
casting	casting	vvg	casting	cast	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
everlasting	everlasting	j	everlasting	everlasting	0
Wo	Wo	n1	Woe	woe	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
Day	Day	n1	Day	day	0
.	.	.	.	.	1
May	May	vmb	May	may	0
it	it	pn31	it	it	0
therefore	therefore	av	therefore	therefore	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
That	That	cst	That	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crying	Crying	vvg	Crying	cry	0
Sins	Sins	n2	Sins	sin	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
your	your	po22	your	your	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
God's	God's	npg1	God's	God	0
Judgments	Judgments	n2	Judgments	judgement	0
are	are	vbr	are	be	0
threatned	threatned	vvn	threatened	threaten	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
and	and	cc	and	and	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
State	State	n1	State	state	0
is	is	vbz	is	be	0
mingled	mingled	vvn	mingled	mingle	0
together	together	av	together	together	0
;	;	;	;	;	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
State	State	n1	State	state	0
assuming	assuming	vvg	assuming	assume	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Prerogative	Prerogative	n1	Prerogative	prerogative	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
Testimony	Testimony	n1	Testimony	testimony	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
faithful	faithful	j	faithful	faithful	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
House	House	n1	House	house	0
,	,	,	,	,	0
or	or	cc	or	or	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Directions	Directions	n2	Directions	direction	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
appertaining	appertaining	vvg	appertaining	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Worship	Worship	n1	Worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Directions	Directions	n2	Directions	direction	0
how	how	c-crq	how	how	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
worship	worship	vvi	worship	worship	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
.	.	.	.	.	1
The	The	dt	The	the	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
or	or	cc	or	or	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
Christ's	Christ's	npg1	Christ's	Christ	0
express	express	j	express	express	0
Word	Word	n1	Word	word	0
and	and	cc	and	and	0
Practice	Practice	n1	Practice	practice	0
,	,	,	,	,	0
do	do	vdb	do	do	0
take	take	vvi	take	take	0
on	on	p-acp	on	on	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Office	Office	n1	Office	office	0
of	of	pp-f	of	of	0
Civil	Civil	j	Civil	civil	0
State	State	n1	State	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
Titles	Titles	n2	Titles	title	0
of	of	pp-f	of	of	0
Politick	Politick	j	Politic	politic	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Lords	Lords	n2	Lords	lord	0
in	in	p-acp	in	in	0
Councils	Councils	n2	Councils	council	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Parliaments	Parliaments	n2	Parliaments	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lords	Lords	n2	Lords	lord	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
over	over	a-acp	over	over	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
Justices	Justices	n2	Justices	justice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Peace	Peace	n1	Peace	peace	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
breach	breach	n1	breach	breach	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Order	Order	n1	Order	order	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
Confusion	Confusion	n1	Confusion	confusion	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
A	A	dt	A	a	0
third	third	ord	third	three	0
State	State	n1	State	state	0
,	,	,	,	,	0
or	or	cc	or	or	0
Leg	Leg	n1	Leg	leg	0
,	,	,	,	,	0
a	a	dt	a	a	0
Compound	Compound	vvi	Compound	compound	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
Civil	Civil	j	Civil	civil	0
and	and	cc	and	and	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
neither	neither	av-d	neither	neither	0
really	really	av-j	really	real	0
Civil	Civil	j	Civil	civil	0
nor	nor	ccx	nor	nor	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Monster	Monster	n1	Monster	monster	0
,	,	,	,	,	0
called	called	vvd	called	call	0
a	a	dt	a	a	0
Beast	Beast	n1	Beast	beast	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
13.	13.	crd	13.	13.	0
1	1	crd	1	1	0
,	,	,	,	,	1
11.	11.	crd	11.	11.	1
Which	Which	r-crq	Which	which	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Writers	Writers	n2	Writers	writer	0
say	say	vvb	say	say	0
Plat.	Plat.	np1	Plat.	Plat.	0
Politiq	Politiq	np1	Politiq	Politiq	0
.	.	.	.	.	1
See	See	n1	See	see	0
Hen	Hen	n1	Hen	hen	0
.	.	.	.	.	1
Ains	Ains	np1	Ains	Ains	0
.	.	.	.	.	1
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
row	row	n1	row	row	0
.	.	.	.	.	0
,	,	,	,	,	0
was	was	vbds	was	be	0
first	first	ord	first	first	0
brought	brought	vvn	brought	bring	0
forth	forth	av	forth	forth	0
in	in	p-acp	in	in	0
Egypt	Egypt	np1	Egypt	Egypt	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
Heathens	Heathens	n2-jn	Heathens	heathens	0
void	void	j	void	void	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Order	Order	n1	Order	order	0
in	in	p-acp	in	in	0
Grace	Grace	n1	Grace	grace	0
and	and	cc	and	and	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
all	all	d	all	all	0
their	their	po32	their	their	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
Priests	Priests	n2	Priests	priest	0
;	;	;	;	;	0
so	so	av	so	so	0
commingling	commingling	vvg	commingling	commingle	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dom	dom	zz	dom	dom	0
and	and	cc	and	and	0
Priesthood	Priesthood	n1	Priesthood	priesthood	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
Person	Person	n1	Person	person	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
abominable	abominable	j	abominable	abominable	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
vention	vention	n1	vention	vention	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Romish	Romish	jp	Romish	romish	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
fallen	fallen	vvn	fallen	fall	0
from	from	p-acp	from	from	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
enamoured	enamoured	vvn	enamoured	enamour	0
with	with	p-acp	with	with	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
sinful	sinful	j	sinful	sinful	0
Act	Act	n1	Act	act	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
she	she	pns31	she	she	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
Baby	Baby	n1	Baby	baby	0
∣	∣	sy	∣	∣	0
lon	lon	zz	lon	lon	0
Rev.	Rev.	n1	Rev.	rev.	1
18.	18.	crd	18.	18.	1
&	&	cc	&	and	0
Rev.	Rev.	n1	Rev.	rev.	0
11.	11.	crd	11.	11.	0
,	,	,	,	,	0
Sodom	Sodom	np1	Sodom	Sodom	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Egypt	Egypt	np1	Egypt	Egypt	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Romish	Romish	jp	Romish	romish	0
Church	Church	n1	Church	church	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
Magistracy	Magistracy	n1	Magistracy	magistracy	0
and	and	cc	and	and	0
Ministry	Ministry	n1	Ministry	ministry	0
,	,	,	,	,	0
Princedom	Princedom	n1	Princedom	princedom	0
and	and	cc	and	and	0
Priesthood	Priesthood	n1	Priesthood	priesthood	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Popes	Popes	n2	Popes	pope	0
,	,	,	,	,	0
Cardinals	Cardinals	n2	Cardinals	cardinal	0
,	,	,	,	,	0
and	and	cc	and	and	0
Bishops	Bishops	n2	Bishops	bishop	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Church	Church	n1	Church	church	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
above	above	p-acp	above	above	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Dethrone	Dethrone	vvi	Dethrone	dethrone	0
them	them	pno32	them	they	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
pleasure	pleasure	n1	pleasure	pleasure	0
;	;	;	;	;	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
Rome	Rome	n1	Room	room	0
was	was	vbds	was	be	0
this	this	d	this	this	0
Egyptian	Egyptian	jp	Egyptian	egyptian	0
Fashion	Fashion	vvi	Fashion	fashion	0
brought	brought	vvd	brought	bring	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
Rev.	Rev.	n1	Rev.	rev.	1
18.	18.	crd	18.	18.	0
15.	15.	crd	15.	15.	1
Merchants	Merchants	np1	Merchants	Merchants	0
into	into	p-acp	into	into	0
England	England	np1	England	England	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
being	being	vbg	being	be	0
such	such	av-d	such	such	0
a	a	dt	a	a	0
Confusion	Confusion	n1	Confusion	confusion	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
very	very	j	very	very	0
Pont	Pont	n1	Pont	pont	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	1
5.	5.	crd	5.	5.	0
c	c	sy	c	c	0
.	.	.	.	.	1
9.	9.	crd	9.	9	1
Philosopher	Philosopher	n1	Philosopher	philosopher	0
condemneth	condemneth	vvz	condemneth	condemn	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
says	says	vvz	says	say	0
,	,	,	,	,	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
stand	stand	vvi	stand	stand	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
actions	actions	n2	actions	action	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
two	two	crd	two	two	0
Offices	Offices	n2	Offices	office	0
(	(	(	(	(	0
meaning	meaning	vvg	meaning	mean	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
and	and	cc	and	and	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
)	)	)	)	)	0
so	so	av	so	so	0
different	different	j	different	different	0
the	the	dt	the	the	0
one	one	crd	one	one	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
one	one	pi	one	one	0
Man	Man	n1	Man	man	0
should	should	vmd	should	shall	0
perform	perform	vvi	perform	perform	0
both	both	d	both	both	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
time	time	n1	time	time	0
toge	toge	n1	toga	toge	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
fall	fall	vvi	fallen	fall	0
out	out	av	out	out	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
both	both	d	both	both	0
Duties	Duties	n2	Duties	duty	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
one	one	pi	one	one	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
omitted	omitted	vvn	omitted	omit	0
.	.	.	.	.	1
So	So	av	So	so	0
either	either	av-d	either	either	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
duly	duly	av-jn	duly	due	0
served	served	vvn	served	serve	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
State	State	n1	State	state	0
suffers	suffers	vvz	suffers	suffer	0
Damage	Damage	n1	Damage	damage	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
work	work	n1	work	work	0
belonging	belonging	vvg	belonging	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Civil	Civil	j	Civil	civil	0
State	State	n1	State	state	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
dress	dress	n1	dress	dress	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
,	,	,	,	,	0
King	King	n1	King	king	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
8th	8th	ord	8th	8th	0
,	,	,	,	,	0
King	King	n1	King	king	0
Ed	Ed	wd	Ed	ed	0
∣	∣	sy	∣	∣	0
ward	ward	vvi	ward	ward	0
the	the	dt	the	the	0
6th	6th	ord	6th	6th	0
,	,	,	,	,	0
and	and	cc	and	and	0
Queen	Queen	n1	Queen	queen	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
of	of	pp-f	of	of	0
happy	happy	j	happy	happy	0
Memory	Memory	n1	Memory	memory	0
,	,	,	,	,	0
began	began	vvd	began	begin	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
promised	promised	vvn	promised	promise	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
put	put	vvi	put	put	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Hearts	Hearts	n2	Hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
hate	hate	vvi	hate	hate	0
the	the	dt	the	the	0
Whore	Whore	n1	Whore	whore	0
,	,	,	,	,	0
eat	eat	vvb	eat	eat	0
her	her	po31	her	her	0
Flesh	Flesh	n1	Flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
Rev.	Rev.	n1	Rev.	rev.	1
17.	17.	crd	17.	17.	0
16.	16.	crd	16.	16.	0
burn	burn	vvb	burn	burn	0
her	her	pno31	her	she	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Fiery	Fiery	j	Fiery	fiery	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
her	her	po31	her	her	0
desolate	desolate	j	desolate	desolate	0
and	and	cc	and	and	0
naked	naked	j	naked	naked	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
abolish	abolish	vvi	abolish	abolish	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Dominions	Dominions	n2	Dominions	dominion	0
the	the	dt	the	the	0
Pope's	Pope's	ng1	Pope's	pope	0
Supremacy	Supremacy	n1	Supremacy	supremacy	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Abbots	Abbots	ng1	Abbots	abbot	0
,	,	,	,	,	0
Car	Car	n1	Car	car	0
∣	∣	sy	∣	∣	0
dinals	dinals	ng1	dinals	dinals	0
,	,	,	,	,	0
Jesuits	Jesuits	np2	Jesuits	Jesuit	0
,	,	,	,	,	0
Monks	Monks	n2	Monks	monk	0
,	,	,	,	,	0
Friers	Friers	n2	Friars	friar	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Ministry	Ministry	n1	Ministry	ministry	0
is	is	vbz	is	be	0
left	left	vvn	left	leave	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
to	to	pc-acp	to	to	0
abolish	abolish	vvi	abolish	abolish	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
refuse	refuse	vvi	refuse	refuse	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
:	:	:	:	:	0
And	And	cc	And	and	0
why	why	q-crq	why	why	0
?	?	?	?	?	1
Because	Because	p-acp	Because	because	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
said	said	vvn	said	say	0
it	it	pn31	it	it	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
