Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
stretch	stretch	vvb	stretch	stretch	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
Couches	Couches	n2	Couches	couch	0
,	,	,	,	,	0
and	and	cc	and	and	0
eat	eat	vvi	eat	eat	0
the	the	dt	the	the	0
lambs	lambs	n2	lambs	lamb	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Flock	Flock	vvb	Flock	flock	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Calves	Calves	n2	Calves	calf	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stall	stall	n1	stall	stall	0
?	?	?	?	?	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
chant	chant	vvi	chant	chant	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sound	sound	n1	found	sound	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Viol	Viol	j	Violent	violent	0
,	,	,	,	,	0
and	and	cc	and	and	0
invent	invent	vvi	invent	invent	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
instruments	instruments	n2	instruments	instrument	0
of	of	pp-f	of	of	0
Musick	Musick	n1	Music	music	0
?	?	?	?	?	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
drink	drink	vvi	drink	drink	0
wine	wine	n1	wine	wine	0
in	in	p-acp	in	in	0
bowles	bowles	n2	bowls	bowl	0
,	,	,	,	,	0
and	and	cc	and	and	0
anoint	anoint	vvi	anoint	anoint	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
oyntments	oyntments	n2	ointments	ointment	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
grieved	grieved	vvn	grieved	grieve	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Affliction	Affliction	n1	Affliction	affliction	0
of	of	pp-f	of	of	0
Joseph	Joseph	np1	Joseph	Joseph	0
?	?	?	?	?	1
If	If	cs	If	if	0
so	so	av	so	so	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
will	will	vmb	will	will	0
follow	follow	vvi	follow	follow	0
?	?	?	?	?	0
even	even	av	even	even	0
the	the	dt	the	the	0
judgment	judgment	n1	judgement	judgement	0
we	we	pns12	we	we	0
now	now	av	now	now	0
fear	fear	vvb	fear	fear	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
the	the	dt	the	the	0
banquet	banquet	n1	banquet	banquet	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
stretched	stretched	vvd	stretched	stretch	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
removed	removed	vvn	removed	remove	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
apt	apt	j	apt	apt	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
David	David	np1	David	David	0
blusht	blusht	vvd	blushed	blush	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
having	having	vhg	having	have	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
tained	tained	j	tained	tained	0
rest	rest	n1	rest	rest	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
his	his	po31	his	his	0
Enemies	Enemies	n2	Enemies	enemy	0
round	round	av-j	round	round	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
and	and	cc	and	and	0
sit	sit	zz	sit	sit	0
∣	∣	sy	∣	∣	0
ting	ting	zf	ting	thing	0
quietly	quietly	av-jn	quietly	quiet	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
house	house	n1	house	house	0
,	,	,	,	,	0
he	he	pns31	he	he	0
told	told	vvd	told	tell	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
,	,	,	,	,	0
2	2	crd	2	2	0
▪	▪	▪	▪	▪	0
Sam.	Sam.	np1	Sam.	Sam	1
7.	7.	crd	7.	7.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2.	2.	crd	2.	2.	1
See	See	n1	See	see	0
now	now	av	now	now	0
,	,	,	,	,	0
I	I	pns11	I	i	0
dwell	dwell	vvb	dwell	dwell	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Cedar	Cedar	n1	Cedar	cedar	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Ark	Ark	n1	Ark	ark	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
dwelleth	dwelleth	vvz	dwells	dwell	0
within	within	p-acp	within	within	0
curtains	curtains	n2	curtains	curtain	0
;	;	;	;	;	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
very	very	av	very	very	0
course	course	j	course	coarse	0
ones	ones	pi2	ones	one	0
too	too	av	too	too	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
Goats	Goats	ng1	Goats	goat	0
hair	hair	n1	hair	hair	0
:	:	:	:	:	0
Such	Such	d	Such	such	0
a	a	dt	a	a	0
blush	blush	n1	blush	blush	0
would	would	vmd	would	will	0
become	become	vvi	become	become	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
look	look	vvi	look	look	0
so	so	av	so	so	0
hand	hand	vvb	hand	hand	0
∣	∣	sy	∣	∣	0
somly	somly	d	somly	some	0
as	as	a-acp	as	as	0
when	when	c-crq	when	when	0
this	this	d	this	this	0
brings	brings	vvz	brings	bring	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Reds	Reds	n2	Reds	red	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
Cheeks	Cheeks	n2	Cheeks	cheek	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
you	you	pn22	you	you	0
down	down	a-acp	down	down	0
peaceably	peaceably	av-j	peaceably	peaceable	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
houses	houses	n2	houses	house	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
all	all	d	all	all	0
this	this	d	this	this	0
while	while	n1	while	while	0
,	,	,	,	,	0
these	these	d	these	these	0
Men	Men	n2	Men	man	0
(	(	(	(	(	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Arke	Arke	n1	Ark	ark	0
)	)	)	)	)	0
remain	remain	vvb	remain	remain	0
clad	clad	vvn	clad	clad	0
in	in	p-acp	in	in	0
course	course	n1	course	course	0
and	and	cc	and	and	0
torn	torn	vvi	torn	turn	0
gar	gar	uh	gar	gar	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
the	the	dt	the	the	0
foxes	foxes	n2	foxes	fox	0
have	have	vhb	have	have	0
holes	holes	n2	holes	hole	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
birds	birds	n2	birds	bird	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Air	Air	n1	Air	air	0
have	have	vhb	have	have	0
nests	nests	n2	nests	nest	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
these	these	d	these	these	0
men	men	n2	men	man	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
a	a	dt	a	a	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
down	down	a-acp	down	down	0
their	their	po32	their	their	0
heads	heads	n2	heads	head	0
.	.	.	.	.	1
—	—	—	—	—	0
pudet	pudet	fw-la	pudet	pudet	0
haec	haec	fw-la	haec	haec	0
opprobria	opprobria	fw-la	opprobria	opprobria	0
nobis	nobis	fw-la	nobis	nobis	0
Et	Et	fw-la	Et	et	0
dici	dici	fw-la	dici	dici	0
potuisse	potuisse	fw-la	potuisse	potuisse	0
,	,	,	,	,	0
&	&	cc	&	and	0
non	non	fw-fr	non	non	0
potuisse	potuisse	fw-fr	potuisse	potuisse	0
refelli	refelli	fw-it	refelli	refelli	0
.	.	.	.	.	1
Methinks	Methinks	vvz	Methinks	methinks	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
shake	shake	vvb	shake	shake	0
,	,	,	,	,	0
and	and	cc	and	and	0
sweat	sweat	vvi	sweat	sweat	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gain	gain	n1	gain	gain	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
how	how	c-crq	how	how	0
open	open	j	open	open	0
you	you	pn22	you	you	0
lye	lye	vvb	lie	lie	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
just	just	j	just	just	0
complaints	complaints	n2	complaints	complaint	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
poor	poor	j	poor	poor	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
bespeak	bespeak	vvi	bespeak	bespeak	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lan	lan	zz	lan	lan	0
∣	∣	sy	∣	∣	0
guage	guage	n1	guage	guage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
(	(	(	(	(	0
then	then	cs	then	than	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
case	case	n1	case	case	0
much	much	av-d	much	much	0
like	like	av-j	like	like	0
theirs	theirs	png32	theirs	they	0
now	now	av	now	now	0
)	)	)	)	)	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
4.	4.	crd	4.	4.	0
8.	8.	crd	8.	8.	1
&c.	&c.	av	etc.	etc	0
Now	Now	av	Now	now	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
full	full	j	full	full	0
,	,	,	,	,	0
now	now	av	now	now	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
reigned	reigned	vvn	reigned	reign	0
as	as	p-acp	as	as	0
Kings	Kings	n2	Kings	king	0
without	without	p-acp	without	without	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
would	would	vmd	would	will	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
did	did	vdd	did	do	0
reign	reign	vvi	reign	reign	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
also	also	av	also	also	0
might	might	vmd	might	may	0
reign	reign	vvi	reign	reign	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
we	we	pns12	we	we	0
think	think	vvb	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
us	us	pns12	us	we	0
last	last	vvb	last	last	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
men	men	n2	men	man	0
appointed	appointed	vvn	appointed	appoint	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
spectacle	spectacle	n1	spectacle	spectacle	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
angels	angels	n2	angels	angel	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
men	men	n2	men	man	0
:	:	:	:	:	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
fools	fools	n2	fools	fool	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
wise	wise	j	wise	wise	0
;	;	;	;	;	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
weak	weak	j	weak	weak	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
strong	strong	j	strong	strong	0
;	;	;	;	;	0
ye	ye	pn22	you	you	0
are	are	vbr	are	be	0
honourable	honourable	j	honourable	honourable	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
despised	despised	vvn	despised	despise	0
:	:	:	:	:	0
even	even	av	even	even	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
present	present	j	present	present	0
hour	hour	n1	hour	hour	0
we	we	pns12	we	we	0
both	both	d	both	both	0
hunger	hunger	n1	hunger	hunger	0
,	,	,	,	,	0
and	and	cc	and	and	0
thirst	thirst	n1	thirst	thirst	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
naked	naked	j	naked	naked	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
buffeted	buffeted	vvn	buffeted	buffet	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
certain	certain	j	certain	certain	0
dwelling	dwelling	n-vvg	dwelling	dwell	0
place	place	n1	place	place	0
:	:	:	:	:	0
And	And	cc	And	and	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
working	working	vvg	working	work	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
own	own	d	own	own	0
hands	hands	n2	hands	hand	0
;	;	;	;	;	0
being	being	vbg	being	be	0
revi	revi	fw-la	revi	revi	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
,	,	,	,	,	0
we	we	pns12	we	we	0
blesse	blesse	vvb	bless	bless	0
;	;	;	;	;	0
being	being	vbg	being	be	0
persecured	persecured	vvn	persecured	persecure	0
,	,	,	,	,	0
we	we	pns12	we	we	0
suffer	suffer	vvb	suffer	suffer	0
it	it	pn31	it	it	0
;	;	;	;	;	0
being	being	vbg	being	be	0
defamed	defamed	vvn	defamed	defame	0
,	,	,	,	,	0
we	we	pns12	we	we	0
intreat	intreat	vvb	entreat	entreat	0
:	:	:	:	:	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
filth	filth	n1	filth	filth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
off-scouring	off-scouring	j	offscouring	offscouring	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
things	things	n2	things	thing	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
day	day	n1	day	day	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
this	this	d	this	this	0
be	be	vbb	be	be	0
their	their	po32	their	their	0
Case	Case	n1	Case	case	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
indeed	indeed	av	indeed	indeed	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
)	)	)	)	)	0
then	then	av	then	then	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
just	just	j	just	just	0
and	and	cc	and	and	0
ingenuous	ingenuous	j	ingenuous	ingenuous	0
will	will	vmb	will	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
it	it	pn31	it	it	0
:	:	:	:	:	0
And	And	cc	And	and	0
remember	remember	vvb	remember	remember	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
just	just	j	just	just	0
and	and	cc	and	and	0
good	good	j	good	good	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
light	light	j	light	light	0
afflictions	afflictions	n2	afflictions	affliction	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
moment	moment	n1	moment	moment	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
work	work	vvi	work	work	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
a	a	av	a	a	0
far	far	av-j	far	far	0
more	more	av-dc	more	more	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
,	,	,	,	,	0
and	and	cc	and	and	0
eternal	eternal	j	eternal	eternal	0
weight	weight	n1	weight	weight	0
of	of	pp-f	of	of	0
glory	glory	n1	glory	glory	0
:	:	:	:	:	0
then	then	av	then	then	0
certainly	certainly	av-j	certainly	certain	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
well	well	av	well	well	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
if	if	cs	if	if	0
their	their	po32	their	their	0
heavy	heavy	j	heavy	heavy	0
afflictions	afflictions	n2	afflictions	affliction	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
for	for	p-acp	for	for	0
many	many	d	many	many	0
years	years	n2	years	year	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
work	work	vvi	work	work	0
nothing	nothing	pix	nothing	nothing	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
far	far	av-j	far	far	0
more	more	av-dc	more	more	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
and	and	cc	and	and	0
insupportable	insupportable	j	insupportable	insupportable	0
weight	weight	n1	weight	weight	0
of	of	pp-f	of	of	0
want	want	n1	want	want	0
and	and	cc	and	and	0
misery	misery	n1	misery	misery	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
forgot	forgot	vvn	forgotten	forget	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
remember	remember	vvb	remember	remember	0
the	the	dt	the	the	0
Vertue	Vertue	n1	Virtue	virtue	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
great	great	j	great	great	0
Commander	Commander	n1	Commander	commander	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
when	when	c-crq	when	when	0
his	his	po31	his	his	0
Army	Army	n1	Army	army	0
was	was	vbds	was	be	0
much	much	av-d	much	much	0
distrest	distrest	vvn	distressed	distress	0
in	in	p-acp	in	in	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
Aquation	Aquation	n1	Aquation	aquation	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
bottle	bottle	n1	bottle	bottle	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
was	was	vbds	was	be	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
himself	himself	px31	himself	himself	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
,	,	,	,	,	0
he	he	pns31	he	he	0
flung	flung	vvd	flung	fling	0
it	it	pn31	it	it	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
after	after	c-acp	after	after	0
it	it	pn31	it	it	0
,	,	,	,	,	0
God	God	np1	God	God	0
forbid	forbid	vvb	forbid	forbid	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
drink	drink	vvi	drink	drink	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
are	are	vbr	are	be	0
perishing	perishing	vvg	perishing	perish	0
with	with	p-acp	with	with	0
thirst	thirst	n1	thirst	thirst	0
:	:	:	:	:	0
And	And	cc	And	and	0
the	the	dt	the	the	0
kindnesse	kindnesse	n1	kindness	kindness	0
of	of	pp-f	of	of	0
Alexander	Alexander	np1	Alexander	Alexander	0
(	(	(	(	(	0
if	if	cs	if	if	0
Curtius	Curtius	np1	Curtius	Curtius	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
cre	cre	c-acp	credit	ere	0
∣	∣	sy	∣	∣	0
àted	àted	n-vvn	àted	àt	0
)	)	)	)	)	0
was	was	vbds	was	be	0
as	as	p-acp	as	as	0
great	great	j	great	great	0
as	as	c-acp	as	as	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
cold	cold	j-jn	cold	cold	0
frosty	frosty	j	frosty	frosty	0
night	night	n1	night	night	0
sitting	sitting	vvg	sitting	sit	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
great	great	j	great	great	0
fire	fire	n1	fire	fire	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
open	open	j	open	open	0
field	field	n1	field	field	0
,	,	,	,	,	0
and	and	cc	and	and	0
espying	espying	vvg	espying	espy	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
Souldier	Souldier	n1	Soldier	soldier	0
upon	upon	p-acp	upon	upon	0
an	an	dt	and	a	0
out-gard	out-gard	n1	out-gard	out-gard	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
drop	drop	vvi	drop	drop	0
down	down	a-acp	down	down	0
dead	dead	j	dead	dead	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Cold	Cold	j-jn	Cold	cold	0
,	,	,	,	,	0
ran	ran	vvd	ran	run	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
took	took	vvd	took	take	0
him	him	pno31	him	he	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Arms	Arms	n2	Arms	arm	0
,	,	,	,	,	0
brought	brought	vvd	brought	bring	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Fire	Fire	n1	Fire	fire	0
,	,	,	,	,	0
set	set	vvb	set	set	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
own	own	d	own	own	0
Chair	Chair	n1	Chair	chair	0
,	,	,	,	,	0
rubb'd	rubb'd	vvn	rubbed	rub	0
and	and	cc	and	and	0
chafed	chafed	vvd	chafed	chafe	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
own	own	d	own	own	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
ado	ado	n1	ado	ado	0
brought	brought	vvd	brought	bring	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
These	These	d	These	these	0
wise	wise	j	wise	wise	0
men	men	n2	men	man	0
knew	knew	vvd	knew	know	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
oblige	oblige	vvi	oblige	oblige	0
an	an	dt	and	a	0
Army	Army	n1	Army	army	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
this	this	d	this	this	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
apply	apply	vvi	apply	apply	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
divine	divine	vvi	divine	divine	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
withal	withal	av	withal	withal	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
families	families	n2	families	family	0
received	received	vvd	received	receive	0
both	both	d	both	both	0
their	their	po32	their	their	0
Honours	Honours	ng1	Honours	honour	0
and	and	cc	and	and	0
Estates	Estates	n2	Estates	estate	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Norman	Norman	jp	Norman	norman	0
service	service	n1	service	service	0
:	:	:	:	:	0
That	That	cst	That	that	0
just	just	j	just	just	0
Prince	Prince	n1	Prince	prince	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
his	his	po31	his	his	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
requite	requite	vvi	requite	requite	0
his	his	po31	his	his	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
English	English	jp	English	english	0
of	of	pp-f	of	of	0
Miles	Miles	n2	Miles	mile	0
,	,	,	,	,	0
Eques	Eques	fw-la	Eques	eques	0
,	,	,	,	,	0
Comes	Comes	vvz	Comes	come	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
now	now	av	now	now	0
wear	wear	vvi	wear	wear	0
about	about	p-acp	about	about	0
your	your	po22	your	your	0
Eschutcheons	Eschutcheons	n2	Eschutcheons	eschutcheon	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
flow	flow	vvi	flow	flow	0
∣	∣	sy	∣	∣	0
ers	ers	vvb	ers	er	0
which	which	r-crq	which	which	0
grew	grew	vvd	grew	grow	0
up	up	a-acp	up	up	0
