DIuers	DIuers	j	Diverse	diverse	0
as	as	c-acp	as	as	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
creature	creature	n1	creature	creature	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
his	his	po31	his	his	0
driftes	driftes	n2	drifts	drift	0
are	are	vbr	are	be	0
as	as	p-acp	as	as	0
preiudici	preiudici	fw-la	preiudici	preiudici	0
∣	∣	sy	∣	∣	0
all	all	av-d	all	all	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Clergie	Clergie	n1	Clergy	clergy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
pernitious	pernitious	j	pernicious	pernicious	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
person	person	n1	person	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
vvhether	vvhether	cs	whether	whether	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
hurtfull	hurtfull	j	hurtful	hurtful	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
present	present	j	present	present	0
troubles	troubles	n2	troubles	trouble	0
declare	declare	vvi	declare	declare	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
people	people	n1	people	people	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
at	at	p-acp	at	at	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
League	League	n1	League	league	0
troubled	troubled	vvd	troubled	trouble	0
all	all	d	all	all	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
that	that	cst	that	that	0
concerneth	concerneth	vvz	concerns	concern	0
all	all	d	all	all	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
remedie	remedie	vvi	remedy	remedy	0
it	it	pn31	it	it	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
sha	sha	vmb	sha	shall	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
yoke	yoke	n1	yoke	yoke	0
,	,	,	,	,	0
your	your	po22	your	your	0
predecessours	predecessours	n2	predecessors	predecessor	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
smaller	smaller	jc	smaller	small	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
Reformation	Reformation	n1	Reformation	reformation	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
did	did	vdd	did	do	0
king	king	n1	king	king	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
viij	viij	crd	viij	viij	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
shake	shake	vvi	shake	shake	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
Reformation	Reformation	n1	Reformation	reformation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
state	state	n1	state	state	0
:	:	:	:	:	0
And	And	cc	And	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
vvill	vvill	vmb	will	will	0
aduovv	aduovv	vvi	aduovv	aduovv	0
that	that	cst	that	that	0
the	the	dt	the	the	0
libertie	libertie	n1	liberty	liberty	0
and	and	cc	and	and	0
puritie	puritie	n1	purity	purity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Councell	Councell	n1	Council	council	0
of	of	pp-f	of	of	0
Nice	Nice	j	Nice	nice	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
vve	vve	pns12	we	we	0
doe	doe	vdb	do	do	0
craue	craue	vvi	crave	crave	0
,	,	,	,	,	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
for	for	p-acp	for	for	0
France	France	np1	France	France	0
and	and	cc	and	and	0
the	the	dt	the	the	0
state	state	n1	state	state	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
then	then	cs	then	than	0
the	the	dt	the	the	0
yoke	yoke	n1	yoke	yoke	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tridentine	Tridentine	jp	Tridentine	tridentine	0
Councell	Councell	n1	Council	council	0
that	that	cst	that	that	0
the	the	dt	the	the	0
League	League	n1	League	league	0
requireth	requireth	vvz	requires	require	0
.	.	.	.	.	1
I	I	pns11	I	i	0
call	call	vvb	call	call	0
it	it	pn31	it	it	0
li	li	zz	li	li	0
∣	∣	sy	∣	∣	0
bertie	bertie	n1	bertie	bertie	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nicene	Nicene	np1	Nicene	Nicene	0
Councell	Councell	n1	Council	council	0
there	there	a-acp	there	there	0
vvas	vvas	vbds	was	be	0
no	no	dx	no	no	0
Popish	Popish	j	Popish	popish	0
yoke	yoke	n1	yoke	yoke	0
and	and	cc	and	and	0
puritie	puritie	n1	purity	purity	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
thē	thē	pno32	them	they	0
there	there	pc-acp	there	there	0
vvas	vvas	vbds	was	be	0
no	no	dx	no	no	0
superstitiōs	superstitiōs	n2	superstitions	superstition	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
albeit	albeit	cs	albeit	albeit	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
vvill	vvill	vmb	will	will	0
not	not	xx	not	not	0
come	come	vvi	come	come	0
neare	neare	av-j	near	near	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
point	point	n1	point	point	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
can	can	vmb	can	can	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
escape	escape	vvi	escape	escape	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
superstitious	superstitious	j	superstitious	superstitious	0
practises	practises	n2	practises	practise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
renouncing	renouncing	vvg	renouncing	renounce	0
the	the	dt	the	the	0
Papacie	Papacie	n1	Papacy	papacy	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
predecessours	predecessours	n2	predecessors	predecessor	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
king	king	n1	king	king	0
Henry	Henry	np1	Henry	Henry	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
put	put	vvd	put	put	0
in	in	p-acp	in	in	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
Reformation	Reformation	n1	Reformation	reformation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
state	state	n1	state	state	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
certaine	certaine	j	certain	certain	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
povver	povver	n1	power	power	0
to	to	pc-acp	to	to	0
hurt	hurt	vvi	hurt	hurt	0
any	any	d	any	any	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
ovvne	ovvne	d	own	own	0
faction	faction	n1	faction	faction	0
,	,	,	,	,	0
or	or	cc	or	or	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
haue	haue	vhb	have	have	0
any	any	d	any	any	0
dea	dea	n1	deam	day	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
vvith	vvith	p-acp	with	with	0
him	him	pno31	him	he	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
forsaken	forsaken	vvn	forsaken	forsake	0
him	him	pno31	him	he	0
,	,	,	,	,	0
his	his	po31	his	his	0
poyson	poyson	n1	poison	poison	0
is	is	vbz	is	be	0
spit	spit	n1	spit	spit	0
,	,	,	,	,	0
his	his	po31	his	his	0
povver	povver	n1	power	power	0
to	to	pc-acp	to	to	0
hurt	hurt	vvi	hurt	hurt	0
is	is	vbz	is	be	0
ended	ended	vvn	ended	end	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
endeuors	endeuors	n2	endeavours	endeavour	0
are	are	vbr	are	be	0
quayled	quayled	vvn	quailed	quail	0
and	and	cc	and	and	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
effect	effect	n1	effect	effect	0
.	.	.	.	.	1
Had	Had	vhd	Had	have	0
king	king	n1	king	king	0
Henry	Henry	np1	Henry	Henry	0
of	of	pp-f	of	of	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
still	still	j	still	still	0
follovved	follovved	vvd	followed	follow	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
vvould	vvould	vmd	would	will	0
either	either	av-d	either	either	0
by	by	p-acp	by	by	0
guile	guile	n1	guile	guile	0
,	,	,	,	,	0
excom	excom	vvi	excom	excom	0
∣	∣	sy	∣	∣	0
munications	munications	n2	munications	munication	0
,	,	,	,	,	0
or	or	cc	or	or	0
croisades	croisades	n2	croisades	croisade	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
thundered	thundered	vvn	thundered	thunder	0
against	against	p-acp	against	against	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hauing	hauing	vhg	having	have	0
cast	cast	vvn	cast	cast	0
him	him	pno31	him	he	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
might	might	vmd	might	may	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Cerberus	Cerberus	np1	Cerberus	Cerberus	0
vvith	vvith	p-acp	with	with	0
his	his	po31	his	his	0
three	three	crd	three	three	0
heades	heades	n2	heads	head	0
crovvned	crovvned	vvn	crowned	crown	0
vvith	vvith	p-acp	with	with	0
three	three	crd	three	three	0
crovvnes	crovvnes	n2	crowns	crown	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
bar	bar	n1	bar	bar	0
∣	∣	sy	∣	∣	0
ked	ked	vvn	ked	k	0
at	at	p-acp	at	at	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
byte	byte	vvb	bite	bite	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
.	.	.	.	.	1
The	The	dt	The	the	0
like	like	j	like	like	0
vvill	vvill	n1	will	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
vvith	vvith	p-acp	with	with	0
all	all	d	all	all	0
that	that	cst	that	that	0
forsake	forsake	vvb	forsake	forsake	0
him	him	pno31	him	he	0
,	,	,	,	,	0
vvell	vvell	av	well	well	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
barke	barke	vvi	bark	bark	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
byte	byte	vvi	bite	bite	0
,	,	,	,	,	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
may	may	vmb	may	may	0
knovv	knovv	vvi	know	know	0
vvhat	vvhat	r-crq	what	what	0
difference	difference	n1	difference	difference	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
betvveene	betvveene	p-acp	between	between	0
the	the	dt	the	the	0
fidelitie	fidelitie	n1	fidelity	fidelity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Reformed	Reformed	vvn	Reformed	reform	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
conspi	conspi	vvb	conspi	conspi	0
∣	∣	sy	∣	∣	0
racies	racies	n2	racies	racy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
League	League	n1	League	league	0
:	:	:	:	:	0
The	The	dt	The	the	0
Reformed	Reformed	vvn	Reformed	reform	0
vvill	vvill	vmb	will	will	0
dye	dye	vvi	die	dye	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
ser	ser	n1	sir	sir	0
∣	∣	sy	∣	∣	0
uice	uice	n1	vice	vice	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
League	League	n1	League	league	0
,	,	,	,	,	0
seeketh	seeketh	vvz	seeks	seek	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
iestie	iestie	n1	iestie	iestie	0
odious	odious	j	odious	odious	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
subiectes	subiectes	n2-jn	subjects	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
other	other	j-jn	other	other	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
people	people	n1	people	people	0
about	about	p-acp	about	about	0
you	you	pn22	you	you	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
ministring	ministring	j-vvg	ministering	minister	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
such	such	d	such	such	0
vvicked	vvicked	j	wicked	wicked	0
impressions	impressions	n2	impressions	impression	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
secret	secret	j-jn	secret	secret	0
sclaunders	sclaunders	n2	slanders	slander	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
goodly	goodly	j	goodly	goodly	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
to	to	p-acp	to	to	0
knovv	knovv	vvi	know	know	0
vvhom	vvhom	r-crq	whom	who	0
to	to	pc-acp	to	to	0
trust	trust	vvi	trust	trust	0
,	,	,	,	,	0
and	and	cc	and	and	0
vvhom	vvhom	r-crq	whom	who	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
heede	heede	n1	heed	heed	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
vvonder	vvonder	n1	wonder	wonder	0
I	I	pns11	I	i	0
but	but	p-acp	but	but	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Sorbonistes	Sorbonistes	n2	Sorbonistes	sorboniste	0
hauing	hauing	vhg	having	have	0
afore	afore	p-acp	afore	afore	0
time	time	n1	time	time	0
denounced	denounced	vvn	denounced	denounce	0
a	a	dt	a	a	0
Pope	Pope	n1	Pope	pope	0
an	an	dt	and	a	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
ticke	ticke	n1	tick	tick	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Clergie	Clergie	n1	Clergy	clergy	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
as	as	a-acp	as	as	0
yet	yet	av	yet	yet	0
declared	declared	vvd	declared	declare	0
this	this	d	this	this	0
a	a	dt	a	a	0
schis	schis	ng1	schis	schis	0
∣	∣	sy	∣	∣	0
maticke	maticke	n1	maticke	maticke	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
raising	raising	vvg	raising	raise	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
schisme	schisme	n1	schism	schism	0
in	in	p-acp	in	in	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
but	but	p-acp	but	but	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
for	for	p-acp	for	for	0
stirring	stirring	vvg	stirring	stir	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
subiectes	subiectes	n2-jn	subjects	subject	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
king	king	n1	king	king	0
in	in	p-acp	in	in	0
Fraunce	Fraunce	np1	Fraunce	France	0
.	.	.	.	.	1
I	I	pns11	I	i	0
vvill	vvill	vmb	will	will	0
not	not	xx	not	not	0
any	any	d	any	any	0
further	further	av-jc	further	further	0
dilate	dilate	vvi	dilate	dilate	0
vpon	vpon	p-acp	upon	upon	0
these	these	d	these	these	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	fw-mi	ters	ters	0
,	,	,	,	,	0
vvhich	vvhich	r-crq	which	which	0
are	are	vbr	are	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
knovven	knovven	vvn	known	know	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
Kinges	Kinges	ng1	Kings	king	0
loue	loue	n1	love	love	0
breuitie	breuitie	n1	brevity	brevity	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
no	no	dx	no	no	0
more	more	dc	more	more	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
and	and	cc	and	and	0
prosper	prosper	vvb	prosper	prosper	0
your	your	po22	your	your	0
Crovvne	Crovvne	n1	Crown	crown	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
scepter	scepter	n1	sceptre	sceptre	0
to	to	pc-acp	to	to	0
sprout	sprout	vvi	sprout	sprout	0
,	,	,	,	,	0
florishe	florishe	vvi	flourish	flourish	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
fruict	fruict	n1	fruit	fruit	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
Ezechias	Ezechias	np1	Ezechias	Ezechias	0
and	and	cc	and	and	0
Iosias	Iosias	np1	Iosias	Josias	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
London	London	np1	London	London	0
this	this	d	this	this	0
12.	12.	crd	12.	12.	0
of	of	pp-f	of	of	0
December	December	np1	December	December	0
.	.	.	.	.	1
1588.	1588.	crd	1588.	1588.	1
