WHereas	WHereas	cs	WHereas	whereas	0
I	I	pns11	I	i	0
who	who	r-crq	who	who	0
am	am	vbm	am	be	0
rather	rather	av	rather	rather	0
confident	confident	j	confident	confident	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
avour	avour	n1	avour	avour	0
,	,	,	,	,	0
then	then	av	then	then	0
defirous	defirous	j	defirous	defirous	0
to	to	pc-acp	to	to	0
implore	implore	vvi	implore	implore	0
it	it	pn31	it	it	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
looke	looke	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
vilest	vilest	js	vilest	vile	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
ever	ever	av	ever	ever	0
made	made	vvd	made	make	0
any	any	d	any	any	0
addresse	addresse	vvi	address	address	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	a-acp	to	to	0
thee	thee	pno21	thee	thou	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
consider	consider	vvb	consider	consider	0
my	my	po11	my	my	0
sinsulnesse	sinsulnesse	n1	sinsulnesse	sinsulnesse	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	n1	before	fore	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
convinced	convinced	vvn	convinced	convince	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
my	my	po11	my	my	0
unrighte	unrighte	n1	unright	unright	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
praevarications	praevarications	n2	praevarications	praevarication	0
and	and	cc	and	and	0
aversions	aversions	n2	aversions	aversion	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
received	received	vvd	received	receive	0
his	his	po31	his	his	0
light	light	n1	light	light	0
.	.	.	.	.	1
Augustine	Augustine	np1	Augustine	Augustine	0
composed	composed	vvd	composed	compose	0
a	a	dt	a	a	0
small	small	j	small	small	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
called	called	vvd	called	call	0
his	his	po31	his	his	0
Confessions	Confessions	n2	Confessions	confession	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
spread	spread	vvi	spread	spread	0
forth	forth	av	forth	forth	0
his	his	po31	his	his	0
follies	follies	n2	follies	folly	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
world	world	n1	world	world	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
Conversion	Conversion	n1	Conversion	conversion	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
should	should	vmd	should	shall	0
I	I	pns11	I	i	0
set	set	vvi	set	set	0
downe	downe	a-acp	down	down	0
all	all	d	all	all	0
the	the	dt	the	the	0
follies	follies	n2	follies	folly	0
,	,	,	,	,	0
vanities	vanities	n2	vanities	vanity	0
and	and	cc	and	and	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
youth	youth	n1	youth	youth	0
,	,	,	,	,	0
a	a	dt	a	a	0
great	great	j	great	great	0
volume	volume	n1	volume	volume	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
hold	hold	vvi	hold	hold	0
them	them	pno32	them	they	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
easier	easier	jc	easier	easy	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
large	large	j	large	large	0
volumes	volumes	n2	volumes	volume	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
narrow	narrow	j	narrow	narrow	0
limits	limits	n2	limits	limit	0
and	and	cc	and	and	0
borders	borders	n2	borders	border	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
pistle	pistle	n1	pistol	pistol	0
.	.	.	.	.	1
That	That	cst	That	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
therefore	therefore	av	therefore	therefore	0
passe	passe	vvi	pass	pass	0
these	these	d	these	these	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
passed	passed	vvn	passed	pass	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
remembrance	remembrance	n1	remembrance	remembrance	0
against	against	p-acp	against	against	0
meany	meany	zz	meany	meany	0
more	more	n1	more	moor	0
:	:	:	:	:	0
I	I	pns11	I	i	0
doe	doe	vdi	do	do	0
now	now	av	now	now	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
variety	variety	n1	variety	variety	0
of	of	pp-f	of	of	0
inward	inward	j	inward	inward	0
temptations	temptations	n2	temptations	temptation	0
;	;	;	;	;	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
looked	looked	vvn	looked	look	0
towards	towards	p-acp	towards	towards	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
apprehension	apprehension	n1	apprehension	apprehension	0
a	a	dt	a	a	0
meere	meere	j	mere	mere	0
Proteus	Proteus	np1	Proteus	Proteus	0
in	in	p-acp	in	in	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
zealous	zealous	j	zealous	zealous	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
workes	workes	n2	works	work	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
righteous	righteous	j	righteous	righteous	0
man	man	n1	man	man	0
,	,	,	,	,	0
being	being	vbg	being	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
for	for	p-acp	for	for	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
for	for	p-acp	for	for	0
every	every	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
believeth	believeth	vvz	believeth	believe	0
:	:	:	:	:	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
then	then	av	then	then	0
as	as	p-acp	as	as	0
loathsome	loathsome	j	loathsome	loathsome	0
a	a	dt	a	a	0
sinner	sinner	n1	sinner	sinner	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
righteous	righteous	j	righteous	righteous	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
suddenly	suddenly	av-j	suddenly	sudden	0
lept	lept	vvn	leapt	leap	0
from	from	p-acp	from	from	0
Pharisaisme	Pharisaisme	n1	Pharisaism	pharisaism	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
profession	profession	n1	profession	profession	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gos	Gos	vvz	Gos	go	0
∣	∣	sy	∣	∣	0
pel	pel	n1	pel	pel	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
carnal	carnal	j	carnal	carnal	0
way	way	n1	way	way	0
:	:	:	:	:	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
then	then	av	then	then	0
been	been	vbn	been	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
Gospel-professour	Gospel-professour	n1	Gospel-professour	gospel-professour	0
,	,	,	,	,	0
unlesse	unlesse	cs	unless	unless	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
take	take	vvi	take	take	0
some	some	d	some	some	0
liberty	liberty	n1	liberty	liberty	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
yond	yond	av-d	yond	yond	0
the	the	dt	the	the	0
allowance	allowance	n1	allowance	allowance	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
now	now	av	now	now	0
apprehend	apprehend	vvi	apprehend	apprehend	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
affordeth	affordeth	vvz	affords	afford	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
so	so	av	so	so	0
igno	igno	fw-it	igno	igno	0
∣	∣	sy	∣	∣	0
rantly	rantly	av-j	rantly	rant	0
inquisitive	inquisitive	j	inquisitive	inquisitive	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
Or	Or	cc	Or	or	0
∣	∣	sy	∣	∣	0
dinances	dinances	n2	dinances	dinance	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
doubted	doubted	vvn	doubted	doubt	0
whether	whether	cs	whither	whether	0
ever	ever	av	ever	ever	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
,	,	,	,	,	0
dying	dying	vvg	dying	die	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ordi	Ordi	np1	Ordi	Ordi	0
∣	∣	sy	∣	∣	0
nonces	nonces	n2	nonces	nonce	0
,	,	,	,	,	0
and	and	cc	and	and	0
Church-government	Church-government	n1	Church-government	church-government	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
.	.	.	.	.	1
And	And	np1	And	And	0
looking	looking	vvg	looking	look	0
for	for	p-acp	for	for	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
finding	finding	vvg	finding	find	0
darknesse	darknesse	n1	darkness	darkness	0
and	and	cc	and	and	0
confusion	confusion	n1	confusion	confusion	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
afterwards	afterwards	av	afterwards	afterward	0
as	as	c-acp	as	as	0
spiritually	spiritually	av-j	spiritually	spiritual	0
mad	mad	j	mad	mad	0
and	and	cc	and	and	0
foolish	foolish	j	foolish	foolish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
undervaluing	undervaluing	vvg	undervaluing	undervalue	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
scarce	scarce	av-j	scarce	scarce	0
an	an	dt	and	a	0
errour	errour	n1	error	error	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
folly	folly	n1	folly	folly	0
and	and	cc	and	and	0
curiosity	curiosity	n1	curiosity	curiosity	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
tempted	tempted	vvn	tempted	tempt	0
to	to	pc-acp	to	to	0
reach	reach	vvi	reach	reach	0
forth	forth	av	forth	forth	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
rune	rune	vvi	rune	run	0
over	over	a-acp	over	over	0
the	the	dt	the	the	0
bogges	bogges	n2	bogs	bog	0
of	of	pp-f	of	of	0
Familisme	Familisme	n1	Familism	familism	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
beene	beene	vbn	been	be	0
swallowed	swallowed	vvn	swallowed	swallow	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
;	;	;	;	;	0
Yet	Yet	av	Yet	yet	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
mistaken	mistaken	vvn	mistaken	mistake	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
relati	relati	n1	relati	relati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
this	this	d	this	this	0
;	;	;	;	;	0
By	By	p-acp	By	by	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
what	what	q-crq	what	what	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
the	the	dt	the	the	0
world	world	n1	world	world	0
hath	hath	vhz	hath	have	0
looked	looked	vvn	looked	look	0
upon	upon	p-acp	upon	upon	0
mee	mee	pno11	me	i	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
Heretique	Heretique	n1	Heretic	heretic	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
seene	seene	vvn	seen	see	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
so	so	av	so	so	0
fast	fast	av-j	fast	fast	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
armes	armes	n2	arms	arm	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
that	that	cst	that	that	0
neither	neither	dx	neither	neither	0
men	men	n2	men	man	0
,	,	,	,	,	0
Devills	Devills	n2	Devils	devil	0
,	,	,	,	,	0
Errours	Errours	n2	Errors	error	0
,	,	,	,	,	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
temptations	temptations	n2	temptations	temptation	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
ever	ever	av	ever	ever	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
pull	pull	vvi	pull	pull	0
mee	mee	pno11	me	i	0
thence	thence	av	thence	thence	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
beene	beene	vbn	been	be	0
dead	dead	j	dead	dead	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
law	law	n1	law	law	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
law	law	n1	law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
am	am	vbm	am	be	0
alive	alive	j	alive	alive	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ceased	ceased	vvn	ceased	cease	0
from	from	p-acp	from	from	0
works	works	n2	works	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
am	am	vbm	am	be	0
cre	cre	c-acp	credit	ere	0
∣	∣	sy	∣	∣	0
ated	ated	vvn	ated	at	0
to	to	p-acp	to	to	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
.	.	.	.	.	1
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
minde	minde	n1	mind	mind	0
I	I	pns11	I	i	0
serve	serve	vvb	serve	serve	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
.	.	.	.	.	1
I	I	pns11	I	i	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
all	all	d	all	all	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
which	which	r-crq	which	which	0
strength	strength	n1	strength	strength	0
∣	∣	sy	∣	∣	0
neth	neth	n1	neth	neth	0
me	me	pno11	me	i	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
an	an	dt	and	a	0
unprofitable	unprofitable	j	unprofitable	unprofitable	0
servant	servant	n1	servant	servant	0
;	;	;	;	;	0
I	I	pns11	I	i	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
much	much	d	much	much	0
what	what	r-crq	what	what	0
men	men	n2	men	man	0
can	can	vmb	can	can	0
say	say	vvi	say	say	0
of	of	pp-f	of	of	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
GOD	GOD	np1	GOD	God	0
doth	doth	vdz	does	do	0
daily	daily	av-j	daily	daily	0
assure	assure	vvi	assure	assure	0
mee	mee	pno11	me	i	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
his	his	po31	his	his	0
Sonne	Sonne	n1	Son	son	0
.	.	.	.	.	1
It	It	pn31	It	it	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
too	too	av	too	too	0
much	much	av-d	much	much	0
afflict	afflict	vvi	afflict	afflict	0
mee	mee	pno11	me	i	0
if	if	cs	if	if	0
any	any	d	any	any	0
men	men	n2	men	man	0
refuse	refuse	vvb	refuse	refuse	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
fellowship	fellowship	n1	fellowship	fellowship	0
with	with	p-acp	with	with	0
mee	mee	pno11	me	i	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
SAINT	SAINT	n1	SAINT	saint	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
fellowship	fellowship	n1	fellowship	fellowship	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Sonne	Sonne	n1	Son	son	0
JESƲS	JESƲS	vvz	JESƲS	jesʋ	0
,	,	,	,	,	0
and	and	cc	and	and	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
liberty	liberty	n1	liberty	liberty	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Conscience	Conscience	n1	Conscience	conscience	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
fellowship	fellowship	n1	fellowship	fellowship	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
SAINTS	SAINTS	n2	SAINTS	saint	0
.	.	.	.	.	1
My	My	po11	My	my	0
greatest	greatest	js	greatest	great	0
sorrow	sorrow	n1	sorrow	sorrow	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
delightfull	delightfull	j	delightful	delightful	0
griefe	griefe	n1	grief	grief	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
present	present	n1	present	present	0
is	is	vbz	is	be	0
this	this	d	this	this	0
,	,	,	,	,	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
being	being	vbg	being	be	0
so	so	av	so	so	0
strongly	strongly	av-j	strongly	strong	0
assured	assured	vvn	assured	assure	0
by	by	p-acp	by	by	0
truth	truth	n1	truth	truth	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
happy	happy	j	happy	happy	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
further	further	av-j	further	further	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
purity	purity	n1	purity	purity	0
in	in	p-acp	in	in	0
mee	mee	pno11	me	i	0
by	by	p-acp	by	by	0
thy	thy	po21	thy	thy	0
spirituall	spirituall	j	spiritual	spiritual	0
prayers	prayers	n2	prayers	prayer	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Throne	Throne	n1	Throne	throne	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
FATHERS	FATHERS	ng1	FATHERS	father	0
grace	grace	n1	grace	grace	0
for	for	p-acp	for	for	0
mee	mee	pno11	me	i	0
;	;	;	;	;	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
desire	desire	vvi	desire	desire	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
wouldst	wouldst	vmd2	wouldst	will	0
know	know	vvi	know	know	0
mee	mee	pno11	me	i	0
one	one	crd	one	one	0
with	with	p-acp	with	with	0
thy	thy	po21	thy	thy	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
being	being	vbg	being	be	0
one	one	crd	one	one	0
SPIRIT	SPIRIT	n1	SPIRIT	spirit	0
with	with	p-acp	with	with	0
JESƲS	JESƲS	n2	JESƲS	jesʋ	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
subscribe	subscribe	vvi	subscribe	subscribe	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
The	The	dt	The	the	0
greatest	greatest	js	greatest	great	0
of	of	pp-f	of	of	0
SINNERS	SINNERS	n2	SINNERS	sinner	0
,	,	,	,	,	0
and	and	cc	and	and	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
then	then	av	then	then	0
the	the	dt	the	the	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
SAINTS	SAINTS	n2	SAINTS	saint	0
,	,	,	,	,	1
