Honored	Honored	j-vvn	Honoured	honour	0
Iland	Iland	n1	Island	island	0
.	.	.	.	.	1
I	I	pns11	I	i	0
take	take	vvb	take	take	0
the	the	dt	the	the	0
Witnesses	Witnesses	n2	Witnesses	witness	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
those	those	d	those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
suffered	suffered	vvn	suffered	suffer	0
under	under	p-acp	under	under	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
for	for	p-acp	for	for	0
fourty	fourty	crd	fourty	forty	0
and	and	cc	and	and	0
two	two	crd	two	two	0
months	months	n2	months	month	0
,	,	,	,	,	0
Rev	Rev	np1	Rev	Rev	0
11.	11.	crd	11.	11.	0
2.	2.	crd	2.	2.	0
as	as	p-acp	as	as	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
gradually	gradually	av-jn	gradually	gradual	0
,	,	,	,	,	0
so	so	av	so	so	0
shall	shall	vmb	shall	shall	0
his	his	po31	his	his	0
ty	ty	zz	ty	ty	0
∣	∣	sy	∣	∣	0
rannical	rannical	j	rannical	rannical	0
power	power	n1	power	power	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
gradually	gradually	av-jn	gradually	gradual	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
when	when	c-crq	when	when	0
Christ	Christ	np1	Christ	Christ	0
begins	begins	vvz	begins	begin	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
end	end	n1	end	end	0
,	,	,	,	,	0
Babylons	Babylons	npg1	Babylons	babylons	0
ruine	ruine	n1	ruin	ruin	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
milstone	milstone	n1	millstone	millstone	0
thrown	thrown	vvn	thrown	throw	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
again	again	av	again	again	0
,	,	,	,	,	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
goe	goe	vvi	go	go	0
Rev.	Rev.	n1	Rev.	rev.	1
18.	18.	crd	18.	18.	0
21.	21.	crd	21.	21.	0
on	on	p-acp	on	on	0
till	till	c-acp	till	till	0
Rome	Rome	n1	Room	room	0
bee	bee	vbi	be	be	0
destroyed	destroyed	vvn	destroyed	destroy	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
Antichrists	Antichrists	np2	Antichrists	Antichrist	0
reign	reign	n1	reign	reign	0
the	the	dt	the	the	0
Witnesses	Witnesses	n2	Witnesses	witness	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
clothed	clothed	vvn	clothed	clothe	0
in	in	p-acp	in	in	0
sackcloth	sackcloth	n1	sackcloth	sackcloth	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
Rev.	Rev.	n1	Rev.	rev.	1
11.	11.	crd	11.	11.	0
3.	3.	crd	3.	3.	1
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
a	a	dt	a	a	0
way	way	n1	way	way	0
the	the	dt	the	the	0
sackcloth	sackcloth	n1	sackcloth	sackcloth	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
doe	doe	vdb	do	do	0
see	see	vvi	see	see	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
garment	garment	n1	garment	garment	0
of	of	pp-f	of	of	0
reioy	reioy	n1	reioy	reioy	0
∣	∣	sy	∣	∣	0
cing	cing	j	cing	cing	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
wayting	wayting	vvg	waiting	wait	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Bridegrooms	Bridegrooms	n2	Bridegrooms	bridegroom	0
coming	coming	vvg	coming	come	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
the	the	dt	the	the	0
Witnesses	Witnesses	n2	Witnesses	witness	0
having	having	vhg	having	have	0
lain	lain	vvn	lain	lie	0
three	three	crd	three	three	0
dayes	dayes	n2	days	day	0
and	and	cc	and	and	0
a	a	dt	a	a	0
halfe	halfe	n-jn	half	half	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
conformity	conformity	n1	conformity	conformity	0
to	to	p-acp	to	to	0
Christs	Christs	npg1	Christs	Christ	0
death	death	n1	death	death	0
,	,	,	,	,	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
stand	stand	vvi	stand	stand	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
feet	feet	n2	feet	foot	0
againe	againe	av	again	again	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
blessed	blessed	j-vvn	blessed	bless	0
bee	bee	n1	bee	bee	0
God	God	np1	God	God	0
they	they	pns32	they	they	0
now	now	av	now	now	0
do	do	vdb	do	do	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Iland	Iland	n1	Island	island	0
.	.	.	.	.	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Witnesses	Witnesses	n2	Witnesses	witness	0
stand	stand	vvb	stand	stand	0
on	on	p-acp	on	on	0
their	their	po32	their	their	0
feet	feet	n2	feet	foot	0
great	great	j	great	great	0
feare	feare	n1	fear	fear	0
shall	shall	vmb	shall	shall	0
fall	fall	vvi	fallen	fall	0
on	on	p-acp	on	on	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
see	see	vvb	see	see	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
feare	feare	n1	fear	fear	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
daies	daies	n2	days	day	0
who	who	r-crq	who	who	0
can	can	vmb	can	can	0
but	but	cc-acp	but	but	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
?	?	?	?	?	1
Fiftly	Fiftly	ord	Fiftly	five	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
rai	rai	fw-fr	rai	rai	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
up	up	a-acp	up	up	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
admira	admira	n1	admira	admira	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
safe	safe	j	safe	safe	0
condition	condition	n1	condition	condition	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reach	reach	n1	reach	reach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
malice	malice	n1	malice	malice	0
and	and	cc	and	and	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
enemies	enemies	n2	enemies	enemy	0
be	be	vbb	be	be	0
hold	hold	n1	hold	hold	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
hurt	hurt	vvi	hurt	hurt	0
Rev.	Rev.	n1	Rev.	rev.	1
13	13	crd	13	13	0
6.	6.	crd	6.	6.	1
Chap	Chap	n1	Chap	chap	0
12.	12.	crd	12.	12.	0
19.	19.	crd	19.	19	0
them	them	pno32	them	they	0
;	;	;	;	;	0
Gods	Gods	n2	Gods	god	0
raising	raising	vvg	raising	raise	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
people	people	n1	people	people	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
heaven	heaven	n1	heaven	heaven	0
.	.	.	.	.	1
Sixtly	Sixtly	ord	Sixtly	six	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
Earthquake	Earthquake	n1	Earthquake	earthquake	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
in	in	p-acp	in	in	0
Scot	Scot	n1	Scot	scot	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
beleeve	beleeve	vvi	believe	believe	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
territories	territories	n2	territories	territory	0
of	of	pp-f	of	of	0
Babylon	Babylon	np1	Babylon	Babylon	0
to	to	pc-acp	to	to	0
shake	shake	vvi	shake	shake	0
,	,	,	,	,	0
this	this	d	this	this	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
a	a	dt	a	a	0
great	great	j	great	great	0
Earth	Earth	n1	Earth	earth	0
∣	∣	sy	∣	∣	0
quake	quake	n1	quake	quake	0
.	.	.	.	.	1
Rev.	Rev.	n1	Rev.	rev.	0
11.	11.	crd	11.	11.	0
13.	13.	crd	13.	13.	1
Seventhly	Seventhly	crd	Seventhly	seven	0
,	,	,	,	,	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
beleeve	beleeve	vvi	believe	believe	0
this	this	d	this	this	0
Commonwealth	Commonwealth	n1	Commonwealth	commonwealth	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
tenth	tenth	ord	tenth	ten	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
mystical	mystical	j	mystical	mystical	0
Babylon	Babylon	np1	Babylon	Babylon	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
is	is	vbz	is	be	0
falen	falen	vvn	fallen	fall	0
and	and	cc	and	and	0
the	the	dt	the	the	0
powers	powers	n2	powers	power	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
Commonwelth	Commonwelth	n1	Commonwealth	commonwealth	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
oppress	oppress	vvi	oppress	oppress	0
the	the	dt	the	the	0
saints	saints	n2	saints	saint	0
is	is	vbz	is	be	0
taking	taking	vvg	taking	take	0
away	away	av	away	away	0
blessed	blessed	vvn	blessed	bless	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
seventh	seventh	ord	seventh	seven	0
Angel	Angel	n1	Angel	angel	0
now	now	av	now	now	0
going	going	vvg	going	go	0
to	to	pc-acp	to	to	0
sound	sound	vvi	found	sound	0
?	?	?	?	?	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
there	there	pc-acp	there	there	0
not	not	xx	not	not	0
great	great	j	great	great	0
voices	voices	n2	voices	voice	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
the	the	dt	the	the	0
Kingdomes	Kingdomes	n2	Kingdoms	kingdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
are	are	vbr	are	be	0
become	become	vvn	become	become	0
the	the	dt	the	the	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
domes	domes	n2	domes	dome	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
reign	reign	vvi	reign	reign	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
fall	fall	vvi	fallen	fall	0
down	down	a-acp	down	down	0
on	on	p-acp	on	on	0
our	our	po12	our	our	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
saying	saying	n-vvg	saying	say	0
,	,	,	,	,	0
we	we	pns12	we	we	0
give	give	vvb	give	give	0
thee	thee	pno21	thee	thou	0
thanks	thanks	n2	thanks	thank	0
O	O	uh	Oh	oh	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
almighty	almighty	j-jn	almighty	almighty	0
Rev.	Rev.	n1	Rev.	rev.	1
11.	11.	crd	11.	11.	0
16.	16.	crd	16.	16.	0
17.	17.	crd	17.	17.	0
because	because	c-acp	because	because	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
taken	taken	vvn	taken	take	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
thy	thy	po21	thy	thy	0
great	great	j	great	great	0
power	power	n1	power	power	0
and	and	cc	and	and	0
hast	hast	n1	haste	haste	0
reigned	reigned	vvd	reigned	reign	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
few	few	d	few	few	0
Reasons	Reasons	n2	Reasons	reason	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
you	you	pn22	you	you	0
why	why	c-crq	why	why	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
beleeve	beleeve	vvi	believe	believe	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
about	about	p-acp	about	about	0
such	such	d	such	such	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
work	work	n1	work	work	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Iland	Iland	n1	Island	island	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
nor	nor	ccx	nor	nor	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Iland	Iland	n1	Island	island	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
opposed	opposed	vvn	opposed	oppose	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
people	people	n1	people	people	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
save	save	vvi	save	save	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
destroy	destroy	vvi	destroy	destroy	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
forenamed	forenamed	j-vvn	forenamed	forename	0
Isa.	Isa.	np1	Isa.	Isa.	1
12.	12.	crd	12.	12.	0
14.	14.	crd	14.	14.	0
place	place	n1	place	place	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Iland	Iland	n1	Island	island	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
bin	bin	vbn	been	be	0
many	many	d	many	many	0
famous	famous	j	famous	famous	0
Martyrs	Martyrs	n2	Martyrs	martyr	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
suffered	suffered	vvn	suffered	suffer	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
had	had	vhn	had	have	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
Iacobs	Iacobs	npg1	Iacobs	Jacob	0
that	that	n1	that	hat	0
have	have	vhb	have	have	0
wrest	wrest	vvn	wrest	wrest	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
prayer	prayer	n1	prayer	prayer	0
against	against	p-acp	against	against	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
as	as	p-acp	as	as	0
any	any	d	any	any	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
ever	ever	av	ever	ever	0
had	had	vhd	had	have	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
speak	speak	vvi	speak	speak	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
bove	bove	p-acp	above	above	0
this	this	d	this	this	0
twenty	twenty	crd	twenty	twenty	0
years	years	n2	years	year	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
sowen	sowen	vvn	sown	sow	0
in	in	p-acp	in	in	0
tears	tears	n2	tears	tear	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
Israel	Israel	np1	Israel	Israel	0
groning	groning	vvg	groaning	groan	0
under	under	p-acp	under	under	0
our	our	po12	our	our	0
burdens	burdens	n2	burdens	burden	0
and	and	cc	and	and	0
bondage	bondage	n1	bondage	bondage	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
beleeve	beleeve	vvi	believe	believe	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
now	now	av	now	now	0
bringing	bringing	vvg	bringing	bring	0
us	us	pno12	us	we	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
bondage	bondage	n1	bondage	bondage	0
.	.	.	.	.	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
beleeve	beleeve	vvi	believe	believe	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
going	going	vvg	going	go	0
on	on	a-acp	on	on	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
his	his	po31	his	his	0
glorious	glorious	j	glorious	glorious	0
work	work	n1	work	work	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Iland	Iland	n1	Island	island	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
raysed	raysed	vvn	raised	raise	0
up	up	a-acp	up	up	0
choice	choice	j	choice	choice	0
Instruments	Instruments	n2	Instruments	instrument	0
in	in	p-acp	in	in	0
pulling	pulling	vvg	pulling	pull	0
down	down	a-acp	down	down	0
Anti	Anti	fw-la	Anti	anti	0
∣	∣	sy	∣	∣	0
christ	christ	np1	christ	Christ	0
powers	powers	n2	powers	power	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
opposed	opposed	vvn	opposed	oppose	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Fifthly	Fifthly	ord	Fifthly	five	0
,	,	,	,	,	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
given	given	vvn	given	give	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
choice	choice	j	choice	choice	0
servants	servants	n2	servants	servant	0
a	a	dt	a	a	0
great	great	j	great	great	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
beleeve	beleeve	vvi	believe	believe	0
that	that	cst	that	that	0
the	the	dt	the	the	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
begun	begun	vvn	begun	begin	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Iland	Iland	n1	Island	island	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
end	end	vvi	end	end	0
till	till	p-acp	till	till	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tichrist	tichrist	n1	tichrist	tichrist	0
be	be	vbi	be	be	0
destroyed	destroyed	vvn	destroyed	destroy	0
.	.	.	.	.	1
Sixtly	Sixtly	ord	Sixtly	six	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
God	God	n1	God	god	0
hath	hath	vhz	hath	have	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
pretious	pretious	j	precious	precious	0
and	and	cc	and	and	0
choyce	choyce	j	choice	choice	0
servants	servants	n2	servants	servant	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
doe	doe	vdb	do	do	0
love	love	vvi	love	love	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Je	Je	fw-fr	Je	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
in	in	fw-la	in	in	0
sincerity	sincerity	n1	sincerity	sincerity	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
inward	inward	j	inward	inward	0
man	man	n1	man	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
Nation	Nation	n1	Nation	nation	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
Seventhly	Seventhly	crd	Seventhly	seven	0
and	and	cc	and	and	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
find	find	vvi	find	find	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
mises	mises	vvz	mises	mise	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
work	work	n1	work	work	0
in	in	p-acp	in	in	0
destroying	destroying	vvg	destroying	destroy	0
Anti	Anti	fw-la	Anti	anti	0
∣	∣	sy	∣	∣	0
christ	christ	np1	christ	Christ	0
shall	shall	vmb	shall	shall	0
begin	begin	vvi	begin	begin	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ilands	Ilands	n2	Lands	land	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
saith	saith	vvz	says	say	0
The	The	dt	The	the	0
Iles	Iles	n2	Isles	isle	0
shall	shall	vmb	shall	shall	0
wayt	wayt	vvi	wait	wait	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Glory	Glory	n1	Glory	glory	0
:	:	:	:	:	0
So	So	av	So	so	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
read	read	vvb	read	read	0
the	the	dt	the	the	0
97.	97.	crd	97.	97.	1
Psalm	Psalm	np1	Psalm	Psalm	0
,	,	,	,	,	0
the	the	dt	the	the	0
whol	whol	j-jn	whole	whole	0
Psalm	Psalm	n1	Psalm	psalm	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
glorious	glorious	j	glorious	glorious	0
Prophecy	Prophecy	n1	Prophecy	prophecy	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Times	Times	n2	Times	time	0
:	:	:	:	:	0
it	it	pn31	it	it	0
begins	begins	vvz	begins	begin	0
,	,	,	,	,	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
reigneth	reigneth	vvz	reigneth	reign	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
rejoyce	rejoyce	vvb	rejoice	rejoice	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
multitude	multitude	n1	multitude	multitude	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Iles	Iles	n2	Isles	isle	0
bee	bee	vbb	be	be	0
glad	glad	j	glad	glad	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
beleeve	beleeve	vvi	believe	believe	0
God	God	np1	God	God	0
has	has	vhz	has	have	0
made	made	vvn	made	make	0
good	good	j	good	good	0
this	this	d	this	this	0
whol	whol	j-jn	whole	whole	0
Prophecy	Prophecy	n1	Prophecy	prophecy	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
acts	acts	n2	acts	act	0
of	of	pp-f	of	of	0
Providence	Providence	n1	Providence	providence	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Iland	Iland	n1	Island	island	0
,	,	,	,	,	0
&	&	cc	&	and	0
also	also	av	also	also	0
that	that	d	that	that	0
glorious	glorious	j	glorious	glorious	0
