Brethren	Brethren	n1	Brothers	brethren	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
:	:	:	:	:	0
And	And	cc	And	and	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
sayes	sayes	vvz	says	say	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
members	members	n2	members	member	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
members	members	n2	members	member	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
another	another	n-jn	another	another	0
.	.	.	.	.	1
Although	Although	cs	Although	although	0
an	an	dt	and	a	0
erring	erring	j-vvg	erring	err	0
Conscience	Conscience	n1	Conscience	conscience	0
obligeth	obligeth	vvz	obliges	oblige	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
troubled	troubled	vvn	troubled	trouble	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
nothing	nothing	pix	nothing	nothing	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
certainly	certainly	av-j	certainly	certain	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
hath	hath	vhz	hath	have	0
rea	rea	fw-la	rea	rea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
but	but	p-acp	but	but	0
to	to	pc-acp	to	to	0
suspect	suspect	vvi	suspect	suspect	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
,	,	,	,	,	0
stands	stands	vvz	stands	stand	0
highly	highly	av-j	highly	high	0
obliged	obliged	vvn	obliged	oblige	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
all	all	d	all	all	0
means	means	n2	means	mean	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
form	form	n1	from	form	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
although	although	cs	although	although	0
the	the	dt	the	the	0
differing	differing	j-vvg	differing	differ	0
complexion	complexion	n1	complexion	complexion	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christians	Christians	njpg2	Christians	christian	0
Conscience	Conscience	n1	Conscience	conscience	0
may	may	vmb	may	may	0
oblige	oblige	vvi	oblige	oblige	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
divided	divided	vvn	divided	divide	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
ought	ought	vmd	ought	ought	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
without	without	p-acp	without	without	0
many	many	d	many	many	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
division	division	n1	division	division	0
;	;	;	;	;	0
and	and	cc	and	and	0
while	while	cs	while	while	0
he	he	pns31	he	he	0
walks	walks	vvz	walks	walk	0
alone	alone	av-j	alone	alone	0
in	in	p-acp	in	in	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
he	he	pns31	he	he	0
ought	ought	vmd	ought	ought	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
silence	silence	n1	silence	silence	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
sit	sit	vvi	fit	sit	0
alone	alone	av-j	alone	alone	0
pondering	pondering	vvg	pondering	ponder	0
with	with	p-acp	with	with	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
on	on	p-acp	on	on	0
both	both	d	both	both	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
prejudice	prejudice	n1	prejudice	prejudice	0
,	,	,	,	,	0
weighing	weighing	vvg	weighing	weigh	0
arguments	arguments	n2	arguments	argument	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ballance	ballance	n1	balance	balance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sanctuary	Sanctuary	n1	Sanctuary	sanctuary	0
,	,	,	,	,	0
compa	compa	fw-la	compa	compa	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
spiritual	spiritual	j	spiritual	spiritual	0
things	things	n2	things	thing	0
with	with	p-acp	with	with	0
spiritual	spiritual	j	spiritual	spiritual	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
both	both	d	both	both	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
his	his	po31	his	his	0
singular	singular	j	singular	singular	0
and	and	cc	and	and	0
novel	novel	j	novel	novel	0
ns	ns	n2	ns	n	0
,	,	,	,	,	0
(	(	(	(	(	0
keeping	keeping	vvg	keeping	keep	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
excellent	excellent	j	excellent	excellent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
Rom.	Rom.	np1	Rom.	Rom.	1
14.22	14.22	crd	14.22	14.22	0
.	.	.	.	.	1
Hast	Hast	vh2	Hast	have	0
thou	thou	pns21	thou	thou	0
faith	faith	n1	faith	faith	0
?	?	?	?	?	0
have	have	vhb	have	have	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
God	God	np1	God	God	0
.	.	.	.	.	0
)	)	)	)	)	0
(	(	(	(	(	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
mad	mad	j	mad	mad	0
fan	fan	n1	fan	fan	0
∣	∣	sy	∣	∣	0
cy	cy	n1	cy	cy	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
think	think	vvb	think	think	0
that	that	cst	that	that	0
every	every	d	every	every	0
opi	opi	n2	opi	opi	0
∣	∣	sy	∣	∣	0
nion	nion	n1	nion	nion	0
in	in	p-acp	in	in	0
Religion	Religion	n1	Religion	religion	0
is	is	vbz	is	be	0
worth	worth	j	worth	worth	0
breaking	breaking	vvg	breaking	break	0
the	the	dt	the	the	0
Churches	Churches	ng1	Churches	church	0
peace	peace	n1	peace	peace	0
for	for	p-acp	for	for	0
)	)	)	)	)	0
and	and	cc	and	and	0
also	also	av	also	also	0
keeping	keeping	vvg	keeping	keep	0
silence	silence	n1	silence	silence	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
inveighing	inveighing	vvg	inveighing	inveigh	0
against	against	p-acp	against	against	0
and	and	cc	and	and	0
reviling	reviling	vvg	reviling	revile	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
perswaded	perswaded	vvn	persuaded	persuade	0
and	and	cc	and	and	0
practising	practising	vvg	practising	practise	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
way	way	n1	way	way	0
went	went	vvd	went	go	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
multi	multi	fw-la	multi	multi	0
∣	∣	sy	∣	∣	0
tudes	tudes	n2	tudes	tude	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Brethren	Brethren	n2	Brothers	brethren	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
?	?	?	?	?	1
And	And	cc	And	and	0
besides	besides	a-acp	beside	beside	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
knowes	knowes	vvz	knows	know	0
not	not	xx	not	not	0
that	that	d	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
distance	distance	n1	distance	distance	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
their	their	po32	their	their	0
brethren	brethren	n2	brothers	brethren	0
and	and	cc	and	and	0
them	them	pno32	them	they	0
?	?	?	?	?	0
and	and	cc	and	and	0
none	none	pix	none	none	0
can	can	vmb	can	can	0
usurp	usurp	vvi	usurp	usurp	0
such	such	d	such	such	0
authority	authority	n1	authority	authority	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
arrogate	arrogate	vvi	arrogate	arrogate	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
infallibi	infallibi	fw-la	infallibi	infallibi	0
∣	∣	sy	∣	∣	0
lity	lity	n1	lity	lity	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
away	away	av	away	away	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
discerning	discerning	vvg	discerning	discern	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
root	root	n1	root	root	0
and	and	cc	and	and	0
basis	basis	n1	basis	basis	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Protestant	Protestant	n1	Protestant	protestant	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
You	You	pn22	You	you	0
know	know	vvb	know	know	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
Fetters	Fetters	n2	Fetters	fetter	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
publick	publick	j	public	public	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
nistry	nistry	n1	nistry	nistry	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
free	free	j	free	free	0
,	,	,	,	,	0
I	I	pns11	I	i	0
question	question	vvb	question	question	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
I	I	pns11	I	i	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
any	any	d	any	any	0
capacity	capacity	n1	capacity	capacity	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
while	while	cs	while	while	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
this	this	d	this	this	0
mistake	mistake	vvb	mistake	mistake	0
:	:	:	:	:	0
If	If	cs	If	if	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
Printed	Printed	j-vvn	Printed	print	0
Papers	Papers	n2	Papers	paper	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
small	small	j	small	small	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
;	;	;	;	;	0
if	if	cs	if	if	0
not	not	xx	not	not	0
,	,	,	,	,	0
y	y	p-acp	y	in	0
my	my	po11	my	my	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
an	an	cs	and	an	0
my	my	po11	my	my	0
judgement	judgement	n1	judgement	judgement	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
God	God	n1	God	god	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
scarce	scarce	av-j	scarce	scarce	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
think	think	vvb	think	think	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
any	any	d	any	any	0
prejudice	prejudice	n1	prejudice	prejudice	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
great	great	j	great	great	0
kind	kind	n1	kind	kind	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
.	.	.	.	.	1
The	The	dt	The	the	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
bring	bring	vvb	bring	bring	0
us	us	pno12	us	we	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
and	and	cc	and	and	0
speak	speak	vvi	speak	speak	0
the	the	dt	the	the	0
same	same	d	same	same	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
Way	Way	n1	Way	way	0
.	.	.	.	.	1
