Honoured	Honoured	j-vvn	Honoured	honour	0
and	and	cc	and	and	0
beggar	beggar	n1	beggar	beggar	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
Elements	Elements	n2	Elements	element	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
foolishGal	foolishGal	np1	foolishGal	foolishGal	0
.	.	.	.	.	1
3.1	3.1	crd	3.1	3.1	0
,	,	,	,	,	0
3	3	crd	3	3	0
,	,	,	,	,	0
4.	4.	crd	4.	4.	1
Ga	Ga	np1	Ga	Ga	0
∣	∣	sy	∣	∣	0
latians	latians	n2-jn	latians	latian	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
bewitched	bewitched	vvn	bewitched	bewitch	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
obey	obey	vvi	obey	obey	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
?	?	?	?	?	0
—	—	—	—	—	0
Are	Are	vbr	Are	be	0
ye	ye	pn22	you	you	0
so	so	av	so	so	0
foolish	foolish	j	foolish	foolish	0
,	,	,	,	,	0
having	having	vhg	having	have	0
begun	begun	vvn	begun	begin	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
are	are	vbr	are	be	0
ye	ye	pn22	you	you	0
now	now	av	now	now	0
made	made	vvn	made	make	0
perfect	perfect	j	perfect	perfect	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Flesh	Flesh	n1	Flesh	flesh	0
?	?	?	?	?	1
Have	Have	vhb	Have	have	0
ye	ye	pn22	you	you	0
suffered	suffered	vvn	suffered	suffer	0
so	so	av	so	so	0
many	many	d	many	many	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
?	?	?	?	?	1
And	And	cc	And	and	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
small	small	j	small	small	0
and	and	cc	and	and	0
in	in	zz	in	in	0
∣	∣	sy	∣	∣	0
different	different	j	different	different	0
thing	thing	n1	thing	thing	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
manner	manner	n1	manner	manner	0
you	you	pn22	you	you	0
worship	worship	vvb	worship	worship	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
offer	offer	vvb	offer	offer	0
your	your	po22	your	your	0
Praise	Praise	n1	Praise	praise	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
?	?	?	?	?	1
Have	Have	vhb	Have	have	0
ye	ye	pn22	you	you	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
the	the	dt	the	the	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
praising	praising	vvg	praising	praise	0
,	,	,	,	,	0
and	and	cc	and	and	0
giving	giving	vvg	giving	give	0
Thanks	Thanks	n2	Thanks	thank	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
Baptism	Baptism	n1	Baptism	baptism	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
?	?	?	?	?	1
If	If	cs	If	if	0
any	any	d	any	any	0
should	should	vmd	should	shall	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
because	because	c-acp	because	because	0
Prayer	Prayer	n1	Prayer	prayer	0
and	and	cc	and	and	0
Baptism	Baptism	n1	Baptism	baptism	0
are	are	vbr	are	be	0
commanded	commanded	vvn	commanded	command	0
by	by	p-acp	by	by	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
use	use	vvi	use	use	0
Forms	Forms	n2	Forms	form	0
of	of	pp-f	of	of	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
Infants-sprinkling	Infants-sprinkling	j	Infants-sprinkling	infants-sprinkling	0
,	,	,	,	,	0
will	will	vmb	will	will	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gain	gain	n1	gain	gain	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Conclusion	Conclusion	n1	Conclusion	conclusion	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
ratio	ratio	fw-la	ratio	ratio	0
∣	∣	sy	∣	∣	0
nal	nal	n1	nal	nal	0
?	?	?	?	?	1
For	For	p-acp	For	for	0
though	though	cs	though	though	0
these	these	d	these	these	0
are	are	vbr	are	be	0
commanded	commanded	vvn	commanded	command	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
how	how	c-crq	how	how	0
these	these	d	these	these	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
performed	performed	vvn	performed	perform	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Gifts	Gifts	n2	Gifts	gift	0
and	and	cc	and	and	0
Graces	Graces	n2	Graces	grace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
dipping	dipping	vvg	dipping	dip	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
hu	hu	uh	hu	hu	0
∣	∣	sy	∣	∣	0
mane	mane	n1	mane	mane	0
precomposed	precomposed	j	precompose	precompose	0
Forms	Forms	n2	Forms	form	0
,	,	,	,	,	0
and	and	cc	and	and	0
sprink	sprink	vvi	sprink	sprink	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
left	left	vvn	left	leave	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
own	own	d	own	own	0
Wills	Wills	n2	Wills	will	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
also	also	av	also	also	0
shewed	shewed	vvn	showed	show	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Rule	Rule	n1	Rule	rule	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
ner	ner	zz	ner	ner	0
of	of	pp-f	of	of	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
essential	essential	j	essential	essential	0
Parts	Parts	n2	Parts	part	0
of	of	pp-f	of	of	0
Gospel-Worship	Gospel-Worship	n1	Gospel-Worship	gospel-worship	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
should	should	vmd	should	shall	0
further	further	av-j	further	further	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
Infants	Infants	ng1	Infants	infant	0
sprink	sprink	n1	sprink	sprink	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
expresly	expresly	av-j	expressly	express	0
forbidden	forbidden	vvn	forbidden	forbid	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
u	u	sy	u	u	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
:	:	:	:	:	0
will	will	vmb	will	will	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
reply	reply	n1	reply	reply	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
forbidden	forbidden	vvn	forbidden	forbid	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
express	express	j	express	express	0
words	words	n2	words	word	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
one	one	crd	one	one	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
Water-Baptism	Water-Baptism	n1	Water-Baptism	water-baptism	0
commanded	commanded	vvn	commanded	command	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Precepts	Precepts	n2	Precepts	precept	0
and	and	cc	and	and	0
Examples	Examples	n2	Examples	example	0
therein	therein	av	therein	therein	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
War	War	n1	War	war	0
∣	∣	sy	∣	∣	0
rant	rant	vvi	rant	rant	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
clude	clude	vvi	clude	clude	0
the	the	dt	the	the	0
form	form	n1	from	form	0
of	of	pp-f	of	of	0
Sprinkling	Sprinkling	vvg	Sprinkling	sprinkle	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
sinful	sinful	j	sinful	sinful	0
Practice	Practice	n1	Practice	practice	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
changeth	changeth	vvz	changes	change	0
the	the	dt	the	the	0
Ordi	Ordi	np1	Ordi	Ordi	0
∣	∣	sy	∣	∣	0
nance	nance	n1	nance	nance	0
,	,	,	,	,	0
and	and	cc	and	and	0
maketh	maketh	vv2	makes	make	0
void	void	j	void	void	0
the	the	dt	the	the	0
Command	Command	n1	Command	command	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
Mens	Mens	ng2	Men's	man	0
Traditions	Traditions	n2	Traditions	tradition	0
?	?	?	?	?	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
reject	reject	vvi	reject	reject	0
your	your	po22	your	your	0
Manner	Manner	n1	Manner	manner	0
and	and	cc	and	and	0
Forms	Forms	n2	Forms	form	0
of	of	pp-f	of	of	0
Singing	Singing	vvg	Singing	sing	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
observation	observation	n1	observation	observation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Command	Command	n1	Command	command	0
and	and	cc	and	and	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
Praising	Praising	vvg	Praising	praise	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Manner	Manner	n1	Manner	manner	0
and	and	cc	and	and	0
Forms	Forms	n2	Forms	form	0
,	,	,	,	,	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
not	not	xx	not	not	0
how	how	c-crq	how	how	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
escape	escape	vvi	escape	escape	0
the	the	dt	the	the	0
battering	battering	j-vvg	battering	batter	0
and	and	cc	and	and	0
confound	confound	vvb	confound	confound	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
own	own	d	own	own	0
Profession	Profession	n1	Profession	profession	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
ye	ye	pn22	you	you	0
provoke	provoke	vvi	provoke	provoke	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	p-acp	to	to	0
jealousy	jealousy	n1	jealousy	jealousy	0
?	?	?	?	?	1
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
10.22	10.22	crd	10.22	10.22	0
.	.	.	.	.	0
are	are	vbr	are	be	0
ye	ye	pn22	you	you	0
stronger	stronger	jc	stronger	strong	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
?	?	?	?	?	1
Hath	Hath	vhz	Hath	have	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
said	said	vvn	said	say	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
things	things	n2	things	thing	0
soever	soever	av	soever	soever	0
I	I	pns11	I	i	0
command	command	vvb	command	command	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
12.32	12.32	crd	12.32	12.32	0
.	.	.	.	.	0
observe	observe	vvb	observe	observe	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
:	:	:	:	:	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
not	not	xx	not	not	0
add	add	vvi	add	add	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
to	to	av	too	too	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
diminish	diminish	vvi	diminish	diminish	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
?	?	?	?	?	1
And	And	cc	And	and	0
have	have	vhb	have	have	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
divers	divers	j	diverse	diverse	0
instances	instances	n2	instances	instance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sore	sore	j	soar	sore	0
Displea	Displea	n1	Displea	displea	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
for	for	p-acp	for	for	0
breaking	breaking	vvg	breaking	break	0
his	his	po31	his	his	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
Nahab	Nahab	np1	Nahab	Nahab	0
and	and	cc	and	and	0
Abihu	Abihu	np1	Abihu	Abihu	0
,	,	,	,	,	0
Lev.	Lev.	np1	Lev.	Lev.	1
7.11	7.11	crd	7.11	7.11	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
19.	19.	crd	19.	19	0
who	who	r-crq	who	who	0
for	for	p-acp	for	for	0
offering	offering	vvg	offering	offer	0
of	of	pp-f	of	of	0
strange	strange	j	strange	strange	0
Fire	Fire	n1	Fire	fire	0
,	,	,	,	,	0
died	died	vvd	died	die	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
?	?	?	?	?	1
And	And	cc	And	and	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
some	some	d	some	some	0
have	have	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
small	small	j	small	small	0
matter	matter	n1	matter	matter	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
eaten	eaten	vvn	eaten	eat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Peace	Peace	n1	Peace	peace	0
or	or	cc	or	or	0
Thank-offering	Thank-offering	j	Thank-offering	thank-offering	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
First-day	First-day	n1	First-day	first-day	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Vow-offering	Vow-offering	j	Vow-offering	vow-offering	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
left	left	vvn	left	leave	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Third-day	Third-day	n1	Third-day	third-day	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
an	an	dt	and	a	0
Offence	Offence	n1	Offence	offence	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
so	so	av	so	so	0
small	small	j	small	small	0
an	an	dt	and	a	0
Addition	Addition	n1	Addition	addition	0
to	to	p-acp	to	to	0
God's	God's	npg1	God's	God	0
Ordinance	Ordinance	n1	Ordinance	ordinance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
cepted	cepted	vvn	cepted	cept	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
should	should	vmd	should	shall	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
imputed	imputed	vvn	imputed	impute	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
offereth	offereth	vvz	offereth	offer	0
it	it	pn31	it	it	0
:	:	:	:	:	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
Abomination	Abomination	n1	Abomination	abomination	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
Soul	Soul	n1	Soul	soul	0
should	should	vmd	should	shall	0
bear	bear	vvi	bear	bear	0
his	his	po31	his	his	0
Iniquity	Iniquity	n1	Iniquity	iniquity	0
.	.	.	.	.	1
2	2	crd	2	2	0
Sam.	Sam.	np1	Sam.	Sam	0
6.6	6.6	crd	6.6	6.6	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
We	We	pns12	We	we	0
read	read	vvb	read	read	0
how	how	c-crq	how	how	0
Ʋzzah	Ʋzzah	np1	Ʋzzah	Ʋzzah	0
lost	lost	vvd	lost	lose	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
for	for	p-acp	for	for	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
Ark	Ark	n1	Ark	ark	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
sought	sought	vvd	sought	seek	0
him	him	pno31	him	he	0
not	not	xx	not	not	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
due	due	j-jn	due	due	0
order	order	n1	order	order	0
;	;	;	;	;	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
Ʋzziah	Ʋzziah	np1	Ʋzziah	Ʋzziah	0
the	the	dt	the	the	0
King	King	n1	King	king	0
for	for	c-acp	for	for	0
med	med	vvn	med	m	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
with	with	p-acp	with	with	0
God's	God's	npg1	God's	God	0
Ordinance,2	Ordinance,2	np1	Ordinance,2	Ordinance,2	0
Chron.	Chron.	np1	Chron.	Chron.	1
26.16	26.16	crd	26.16	26.16	0
.	.	.	.	.	1
1	1	crd	1	1	0
Chron.	Chron.	np1	Chron.	Chron.	1
15.13	15.13	crd	15.13	15.13	0
.	.	.	.	.	0
and	and	cc	and	and	0
burn	burn	zz	burn	burn	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
Incense	Incense	n1	Incense	incense	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
revealed	revealed	vvn	revealed	reveal	0
Will	Will	n1	Will	will	0
,	,	,	,	,	0
was	was	vbds	was	be	0
smote	smote	vvn	smote	smite	0
with	with	p-acp	with	with	0
Leprosy	Leprosy	n1	Leprosy	leprosy	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
dying	dying	j-vvg	dying	die	0
Day	Day	n1	Day	day	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
these	these	d	these	these	0
Old	Old	j	Old	old	0
Testament	Testament	n1	Testament	testament	0
Examples	Examples	n2	Examples	example	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
which	which	r-crq	which	which	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
vain	vain	j	vain	vain	0
do	do	vdb	do	do	0
they	they	pns32	they	they	0
worship	worship	vvb	worship	worship	0
me	me	pno11	me	i	0
,	,	,	,	,	0
teaching	teaching	vvg	teaching	teach	0
for	for	p-acp	for	for	0
Doctrines	Doctrines	n2	Doctrines	doctrine	0
the	the	dt	the	the	0
Command	Command	n1	Command	command	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
some	some	d	some	some	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
dare	dare	vvb	dare	dare	0
adventure	adventure	n1	adventure	adventure	0
to	to	pc-acp	to	to	0
break	break	vvi	break	break	0
the	the	dt	the	the	0
Commands	Commands	vvz	Commands	command	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Vo	Vo	crd	Vo	vo	0
∣	∣	sy	∣	∣	0
cal-singing	cal-singing	j	cal-singing	cal-singing	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Worship	Worship	n1	Worship	worship	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
Worship	Worship	n1	Worship	worship	0
and	and	cc	and	and	0
Institution	Institution	n1	Institution	institution	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
that	that	cst	that	that	0
their	their	po32	their	their	0
Practice	Practice	n1	Practice	practice	0
is	is	vbz	is	be	0
charged	charged	vvn	charged	charge	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
guilt	guilt	n1	guilt	guilt	0
of	of	pp-f	of	of	0
Sin	Sin	n1	since	sin	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Sin	Sin	n1	since	sin	0
as	as	p-acp	as	as	0
indan	indan	n1	indan	indan	0
∣	∣	sy	∣	∣	0
gers	gers	zz	gers	gers	0
the	the	dt	the	the	0
well-Being	well-Being	j	well-Being	well-being	0
and	and	cc	and	and	0
Peace	Peace	n1	Peace	peace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
bringing	bringing	n-vvg	bringing	bring	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Displeasure	Displeasure	n1	Displeasure	displeasure	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
:	:	:	:	:	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
awakned	awakned	vvn	awakened	awake	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
serious	serious	j	serious	serious	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
sideration	sideration	n1	sideration	sideration	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
proposed	proposed	vvn	proposed	propose	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Mind	Mind	n1	Mind	mind	0
and	and	cc	and	and	0
Will	Will	n1	Will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
truly	truly	av-j	truly	true	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
natural	natural	j	natural	natural	0
Consequences	Consequences	n2	Consequences	consequence	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Practice	Practice	n1	Practice	practice	0
of	of	pp-f	of	of	0
formal	formal	j	formal	formal	0
Singing	Singing	n-vvg	Singing	sing	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
