VVhereas	VVhereas	cs	Whereas	whereas	0
the	the	dt	the	the	0
Sacramēt	Sacramēt	n1	Sacrament	sacrament	0
of	of	pp-f	of	of	0
Con	Con	np1	Con	Con	0
∣	∣	sy	∣	∣	0
firmation	firmation	n1	firmation	firmation	0
.	.	.	.	.	1
Fardermore	Fardermore	np1	Fardermore	Fardermore	0
bicause	bicause	c-acp	because	because	0
if	if	cs	if	if	0
sinne	sinne	n1	sin	sin	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
rooted	rooted	vvn	rooted	root	0
out	out	av	out	out	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
encrease	encrease	n1	increase	increase	0
of	of	pp-f	of	of	0
grace	grace	n1	grace	grace	0
nor	nor	ccx	nor	nor	0
goodnes	goodnes	n1	goodness	goodness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
al	al	d	all	all	0
is	is	vbz	is	be	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
accōpte	accōpte	n1	accompt	accompt	0
and	and	cc	and	and	0
imputing	imputing	vvg	imputing	impute	0
,	,	,	,	,	0
thē	thē	pno32	them	they	0
must	must	vmb	must	must	0
he	he	pns31	he	he	0
also	also	av	also	also	0
infer	infer	vvi	infer	infer	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
Christes	Christes	npg1	Christes	Christ	0
body	body	n1	body	body	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
earthe	earthe	n1	earth	earth	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
sacrifice	sacrifice	n1	sacrifice	sacrifice	0
be	be	vbb	be	be	0
admitted	admitted	vvn	admitted	admit	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
vvhich	vvhich	r-crq	which	which	0
folovved	folovved	vvd	followed	follow	0
thereupon	thereupon	av	thereupon	thereupon	0
)	)	)	)	)	0
no	no	dx	no	no	0
priesthood	priesthood	n1	priesthood	priesthood	0
nether	nether	av-dx	neither	neither	0
.	.	.	.	.	1
And	And	cc	And	and	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
point	point	n1	point	point	0
the	the	dt	the	the	0
Zuinglians	Zuinglians	njp2	Zwinglians	zwinglians	0
picked	picked	vvd	picked	pick	0
out	out	av	out	out	0
one	one	crd	one	one	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
straunge	straunge	j	strange	strange	0
God	God	n1	God	god	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lutherās	Lutherās	njp2	Lutherans	lutherans	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
spring	spring	n1	spring	spring	0
also	also	av	also	also	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
rose	rose	vvd	rose	rise	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
teaching	teaching	vvg	teaching	teach	0
mā	mā	n1	man	man	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
iustified	iustified	vvn	justified	justify	0
by	by	p-acp	by	by	0
only	only	j	only	only	0
faith	faith	n1	faith	faith	0
:	:	:	:	:	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
charite	charite	n1	charity	charity	0
,	,	,	,	,	0
repentaunce	repentaunce	n1	repentance	repentance	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
wor	wor	zz	wor	wor	0
¦	¦	sy	¦	¦	0
kes	kes	vvz	kes	ke	0
being	being	vbg	being	be	0
pernicious	pernicious	j	pernicious	pernicious	0
and	and	cc	and	and	0
hurtefull	hurtefull	j	hurtful	hurtful	0
to	to	p-acp	to	to	0
saluation	saluation	n1	salvation	salvation	0
.	.	.	.	.	0
what	what	q-crq	what	what	0
frute	frute	n1	fruit	fruit	0
then	then	av	then	then	0
thinke	thinke	vvb	think	think	0
you	you	pn22	you	you	0
proceded	proceded	vvd	proceeded	proceed	0
hereof	hereof	av	hereof	hereof	0
?	?	?	?	?	1
This	This	np1	This	This	0
sothely	sothely	av	soothly	sooth	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	n-jn	other	other	0
.	.	.	.	.	1
Caluin	Caluin	np1	Caluin	Caluin	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
insti	insti	n1	insti	insti	0
∣	∣	sy	∣	∣	0
tutions	tutions	n2	tutions	tution	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
God	God	np1	God	God	0
doth	doth	vdz	does	do	0
compell	compell	vvi	compel	compel	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Luther	Luther	np1	Luther	Luther	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Caluinistes	Caluinistes	np1	Caluinistes	Caluinistes	0
do	do	vdb	do	do	0
write	write	vvi	write	write	0
,	,	,	,	,	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
God	God	np1	God	God	0
require	require	vvi	require	require	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
lawe	lawe	n1	law	law	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
punish	punish	vvi	punish	punish	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
seing	seing	vvg	sing	sing	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
worketh	worketh	vvz	works	work	0
sinne	sinne	n1	sin	sin	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
are	are	vbr	are	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pernicious	pernicious	j	pernicious	pernicious	0
?	?	?	?	?	1
And	And	cc	And	and	0
truly	truly	av-j	truly	true	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
rewarde	rewarde	n1	reward	reward	0
for	for	p-acp	for	for	0
vertu	vertu	n1	virtue	virtue	0
there	there	a-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
punishment	punishment	n1	punishment	punishment	0
for	for	p-acp	for	for	0
sinne	sinne	n1	sin	sin	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
hel	hel	n1	hell	hell	0
nor	nor	ccx	nor	nor	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
punishment	punishment	n1	punishment	punishment	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
seacoste	seacoste	vvb	seacoste	seacoste	0
townes	townes	n2	towns	town	0
of	of	pp-f	of	of	0
Germany	Germany	np1	Germany	Germany	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
taught	taught	vvn	taught	teach	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
diuell	diuell	n1	devil	devil	0
to	to	pc-acp	to	to	0
execute	execute	vvi	execute	execute	0
that	that	d	that	that	0
punishment	punishment	n1	punishment	punishment	0
as	as	c-acp	as	as	0
Osiander	Osiander	np1	Osiander	Osiander	0
teacheth	teacheth	vvz	teaches	teach	0
.	.	.	.	.	1
This	This	d	This	this	0
worde	worde	n1	word	word	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuell	diuell	n1	devil	devil	0
beyng	beyng	vbg	being	be	0
laied	laied	vvn	laid	lay	0
,	,	,	,	,	0
Abhomi	Abhomi	fw-la	Abhomi	abhomi	0
∣	∣	sy	∣	∣	0
nable	nable	j	nable	nable	0
he	he	pns31	he	he	0
∣	∣	sy	∣	∣	0
resies	resies	n2	resies	resy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lu	Lu	np1	Lu	Lu.	0
∣	∣	sy	∣	∣	0
therans	therans	ng2	therans	therans	0
touching	touching	vvg	touching	touch	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	0
this	this	d	this	this	0
principle	principle	n1	principle	principle	0
being	being	vbg	being	be	0
put	put	vvn	put	put	0
,	,	,	,	,	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
principle	principle	n1	principle	principle	0
con	con	vvi	con	con	0
¦	¦	sy	¦	¦	0
cerning	cerning	j	cerning	cerning	0
Christ	Christ	np1	Christ	Christ	0
ensued	ensued	vvd	ensued	ensue	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
the	the	dt	the	the	0
humain	humain	j	human	human	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
is	is	vbz	is	be	0
god	god	n1	god	god	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Swenckfeldians	Swenckfeldians	njp2	Swenckfeldians	swenckfeldians	0
will	will	vmb	will	will	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
contrairely	contrairely	av-j	contrairely	contraire	0
that	that	cst	that	that	0
Christe	Christe	np1	Christe	Christe	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
God	God	np1	God	God	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Seruetians	Seruetians	njp2	Seruetians	seruetians	0
teache	teache	vvi	teach	teach	0
and	and	cc	and	and	0
Mathias	Mathias	np1	Mathias	Mathias	0
Flaccius	Flaccius	np1	Flaccius	Flaccius	0
,	,	,	,	,	0
affirming	affirming	vvg	affirming	affirm	0
that	that	cst	that	that	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
Iohn	Iohn	np1	Iohn	John	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Lo	Lo	np1	Lo	Lo	0
how	how	q-crq	how	how	0
fertill	fertill	j	fertile	fertile	0
and	and	cc	and	and	0
abundant	abundant	j	abundant	abundant	0
was	was	vbds	was	be	0
this	this	d	this	this	0
principle	principle	n1	principle	principle	0
of	of	pp-f	of	of	0
Luther	Luther	np1	Luther	Luther	0
and	and	cc	and	and	0
Brentius	Brentius	np1	Brentius	Brentius	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
also	also	av	also	also	0
nowe	nowe	av	now	now	0
a	a	dt	a	a	0
dayes	dayes	n2	days	day	0
whiche	whiche	r-crq	which	which	0
openly	openly	av-j	openly	open	0
denie	denie	vvb	deny	deny	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
affirming	affirming	vvg	affirming	affirm	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
Ioseph	Ioseph	np1	Ioseph	Joseph	0
and	and	cc	and	and	0
Mary	Mary	np1	Mary	Mary	0
.	.	.	.	.	1
Which	Which	q-crq	Which	which	0
Mary	Mary	uh	Marry	mary	0
also	also	av	also	also	0
had	had	vhd	had	have	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
saye	saye	vvb	say	say	0
)	)	)	)	)	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
children	children	n2	children	child	0
beside	beside	p-acp	beside	beside	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Other	Other	av-jn	Other	other	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
nowe	nowe	av	now	now	0
which	which	r-crq	which	which	0
teache	teache	vvb	teach	teach	0
the	the	dt	the	the	0
ghospell	ghospell	n1	gospel	gospel	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
tale	tale	n1	tale	tale	0
of	of	pp-f	of	of	0
Plato	Plato	np1	Plato	Plato	0
,	,	,	,	,	0
baptim	baptim	n1	baptism	baptism	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
inuentiō	inuentiō	n1	invention	invention	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuell	diuell	n1	devil	devil	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Trinite	Trinite	np1	Trinite	Trinite	0
of	of	pp-f	of	of	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
some	some	d	some	some	0
other	other	n-jn	other	other	0
doubting	doubting	vvg	doubting	doubt	0
whether	whether	cs	whither	whether	0
this	this	d	this	this	0
Trinite	Trinite	np1	Trinite	Trinite	0
be	be	vbi	be	be	0
man	man	n1	man	man	0
or	or	cc	or	or	0
woman	woman	n1	woman	woman	0
.	.	.	.	.	1
So	So	np1	So	So	0
taught	taught	vvd	taught	teach	0
euen	euen	av	even	even	0
this	this	d	this	this	0
winter	winter	n1	winter	winter	0
a	a	dt	a	a	0
certayn	certayn	j	certain	certain	0
new	new	j	new	new	0
ghospeller	ghospeller	n1	ghospeller	ghospeller	0
in	in	p-acp	in	in	0
Sternberg	Sternberg	np1	Sternberg	Sternberg	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Morauia	Morauia	np1	Morauia	Moravia	0
,	,	,	,	,	0
Detesta	Detesta	np1	Detesta	Detesta	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
sies	sies	n2	sies	sie	0
cōcer	cōcer	fw-fr	cōcer	cōcer	0
¦	¦	sy	¦	¦	0
ning	ning	j	ning	ning	0
the	the	dt	the	the	0
Blessed	Blessed	j-vvn	Blessed	bless	0
Trinite	Trinite	np1	Trinite	Trinite	0
.	.	.	.	.	0
and	and	cc	and	and	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
much	much	d	much	much	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Omoluke	Omoluke	np1	Omoluke	Omoluke	0
their	their	po32	their	their	0
diocesian	diocesian	n1	diocesan	diocesan	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
be	be	vbi	be	be	0
nowe	nowe	av	now	now	0
in	in	p-acp	in	in	0
Hungary	Hungary	np1	Hungary	Hungary	0
also	also	av	also	also	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
bap	bap	n1	bap	bap	0
¦	¦	sy	¦	¦	0
tim	tim	n1	time	time	0
leaue	leaue	vvi	leave	leave	0
out	out	av	out	out	0
cleane	cleane	av-j	clean	clean	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Son.	Son.	n1	Son.	son	1
There	There	pc-acp	There	there	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
many	many	d	many	many	0
places	places	n2	places	place	0
the	the	dt	the	the	0
Seruetians	Seruetians	njp2	Seruetians	seruetians	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
call	call	vvb	call	call	0
the	the	dt	the	the	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
Trinite	Trinite	np1	Trinite	Trinite	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hellhownd	hellhownd	n1	hellhownd	hellhownd	0
Cerberus	Cerberus	np1	Cerberus	Cerberus	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
poetes	poetes	n2	poets	poet	0
fained	fained	vvd	feigned	feign	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
thre	thre	crd	thre	three	0
heads	heads	n2	heads	head	0
.	.	.	.	.	1
With	With	p-acp	With	with	0
li	li	n1	li	livre	0
∣	∣	sy	∣	∣	0
ke	ke	wd	ke	ke	0
horrible	horrible	j	horrible	horrible	0
blasphemies	blasphemies	n2	blasphemies	blasphemy	0
two	two	crd	two	two	0
other	other	j-jn	other	other	0
ghospellers	ghospellers	n2	gospelers	gospeler	0
daily	daily	av-j	daily	daily	0
preache	preache	vvi	preach	preach	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hilles	hilles	n2	hills	hill	0
of	of	pp-f	of	of	0
Gutni	Gutni	np1	Gutni	Gutni	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
in	in	p-acp	in	in	0
Zary	Zary	j	Zary	zary	0
a	a	dt	a	a	0
village	village	n1	village	village	0
of	of	pp-f	of	of	0
Silesia	Silesia	np1	Silesia	Silesia	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Pintzou	Pintzou	np1	Pintzou	Pintzou	0
a	a	dt	a	a	0
towne	towne	n1	town	town	0
of	of	pp-f	of	of	0
Po	Po	np1	Po	Po	0
∣	∣	sy	∣	∣	0
leone	leone	n1	leone	leone	0
George	George	np1	George	George	0
Brandat	Brandat	fw-la	Brandat	brandat	0
and	and	cc	and	and	0
Peter	Peter	np1	Peter	Peter	0
Statorius	Statorius	np1	Statorius	Statorius	0
teache	teache	vvi	teach	teach	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
penly	penly	av-j	penly	pen	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
one	one	pi	one	one	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
thre	thre	crd	thre	three	0
Gods	Gods	n2	Gods	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
eche	eche	d	eke	each	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
diuers	diuers	j	diverse	diverse	0
and	and	cc	and	and	0
distinct	distinct	j	distinct	distinct	0
natures	natures	n2	nature's	nature	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
thre	thre	crd	thre	three	0
diuers	diuers	j	diverse	diverse	0
men	men	n2	men	man	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
one	one	crd	one	one	0
substaunce	substaunce	n1	substance	substance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godhed	godhed	n1	godhead	godhead	0
but	but	p-acp	but	but	0
thre	thre	crd	thre	three	0
,	,	,	,	,	0
and	and	cc	and	and	0
thre	thre	crd	thre	three	0
different	different	j	different	different	0
operations	operations	n2	operations	operation	0
thre	thre	crd	thre	three	0
diuers	diuers	j	diverse	diverse	0
willes	willes	n2	wills	will	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Son	Son	n1	Son	son	0
is	is	vbz	is	be	0
lesse	lesse	av-dc	less	less	0
then	then	cs	then	than	0
the	the	dt	the	the	0
father	father	n1	father	father	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
crede	crede	fw-la	crede	crede	0
of	of	pp-f	of	of	0
Athanasius	Athanasius	np1	Athanasius	Athanasius	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
rather	rather	av-c	rather	rather	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
crede	crede	fw-la	crede	crede	0
of	of	pp-f	of	of	0
Sathanasius	Sathanasius	np1	Sathanasius	Sathanasius	0
the	the	dt	the	the	0
diuell	diuell	n1	devil	devil	0
him	him	pno31	him	he	0
self	self	n1	self	self	0
.	.	.	.	.	1
And	And	cc	And	and	0
these	these	d	these	these	0
felowes	felowes	n2	fellows	fellow	0
Brandat	Brandat	n1	Brandat	brandat	0
and	and	cc	and	and	0
Statorius	Statorius	np1	Statorius	Statorius	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
admonished	admonished	vvn	admonished	admonish	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
blasphemous	blasphemous	j	blasphemous	blasphemous	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
and	and	cc	and	and	0
required	required	vvd	required	require	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
authorite	authorite	n1	authority	authority	0
or	or	cc	or	or	0
whose	whose	rg-crq	whose	who	0
persuasiō	persuasiō	n1	persuasion	persuasion	0
they	they	pns32	they	they	0
durste	durste	vvd	durst	dare	0
sowe	sowe	vvi	sow	sow	0
suche	suche	d	such	such	0
blasphemies	blasphemies	n2	blasphemies	blasphemy	0
,	,	,	,	,	0
they	they	pns32	they	they	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
moued	moued	vvn	moved	move	0
thereunto	thereunto	av	thereunto	thereunto	0
first	first	ord	first	first	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
authorite	authorite	n1	authority	authority	0
of	of	pp-f	of	of	0
Cal	Cal	np1	Cal	Cal	0
∣	∣	sy	∣	∣	0
uin	uin	fw-fr	uin	uin	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
wolfgangus	wolfgangus	n2	wolfgangus	wolfgangu	0
Musculus	Musculus	np1	Musculus	Musculus	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Peter	Peter	np1	Peter	Peter	0
Martyr	Martyr	n1	Martyr	martyr	0
of	of	pp-f	of	of	0
Bul	Bul	n1	Bull	bull	0
¦	¦	sy	¦	¦	0
linger	linger	vvb	linger	linger	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	j	like	like	0
masters	masters	n2	master's	master	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
euidence	euidence	n1	evidence	evidence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
truthe	truthe	n1	truth	truth	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hitherto	hitherto	av	hitherto	hitherto	0
hath	hath	vhz	hath	have	0
layen	layen	vvn	lain	lie	0
hidd	hidd	vvn	hid	hide	0
and	and	cc	and	and	0
nowe	nowe	av	now	now	0
was	was	vbds	was	be	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
reueled	reueled	vvn	revealed	revel	0
:	:	:	:	:	0
These	These	d	These	these	0
thin	thin	zz	thin	thin	0
¦	¦	sy	¦	¦	0
ges	ges	zz	ges	ges	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
saye	saye	vvb	say	say	0
,	,	,	,	,	0
Stanislaus	Stanislaus	np1	Stanislaus	Stanislaus	0
a	a	dt	a	a	0
Baron	Baron	n1	Baron	baron	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
realme	realme	n1	realm	realm	0
of	of	pp-f	of	of	0
Pole	Pole	n1	Pole	pole	0
,	,	,	,	,	0
Mathias	Mathias	np1	Mathias	Mathias	0
Stadnitzky	Stadnitzky	np1	Stadnitzky	Stadnitzky	0
,	,	,	,	,	0
and	and	cc	and	and	0
Franciscus	Franciscus	np1	Franciscus	Franciscus	0
Stanca	Stanca	np1	Stanca	Stanca	0
∣	∣	sy	∣	∣	0
rus	rus	n1	rus	rus	0
do	do	vdb	do	do	0
write	write	vvi	write	write	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
bicause	bicause	c-acp	because	because	0
this	this	d	this	this	0
parted	parted	j-vvn	parted	part	0
confusion	confusion	n1	confusion	confusion	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
diuers	diuers	j	diverse	diverse	0
opi	opi	n2	opi	opi	0
∣	∣	sy	∣	∣	0
nions	nions	ng1	nions	nions	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
well	well	av	well	well	0
be	be	vbi	be	be	0
perceaued	perceaued	vvd	perceived	perceive	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
harde	harde	j	harden	hard	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
tri	tri	fw-la	tri	tri	0
¦	¦	sy	¦	¦	0
ed	ed	wd	ed	ed	0
or	or	cc	or	or	0
discerned	discerned	vvn	discerned	discern	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
gladly	gladly	av-j	gladly	glad	0
receaue	receaue	vvi	receive	receive	0
al	al	d	all	all	0
nouelties	nouelties	n2	novelties	novelty	0
,	,	,	,	,	0
Lutherās	Lutherās	njp2	Lutherans	lutherans	0
in	in	p-acp	in	in	0
Bohem	Bohem	np1	Bohem	Bohemia	0
teache	teache	vvi	teach	teach	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
vvith	vvith	p-acp	with	with	0
the	the	dt	the	the	0
body	body	n1	body	body	0
.	.	.	.	.	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
vpsterte	vpsterte	n1	vpsterte	vpsterte	0
this	this	d	this	this	0
very	very	j	very	very	0
winter	winter	n1	winter	winter	0
in	in	p-acp	in	in	0
Bohem	Bohem	np1	Bohem	Bohemia	0
a	a	dt	a	a	0
newe	newe	j	new	new	0
Secte	Secte	n1	Sect	sect	0
.	.	.	.	.	1
The	The	dt	The	the	0
which	which	r-crq	which	which	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
awaye	awaye	av	away	away	0
this	this	d	this	this	0
confusion	confusion	n1	confusion	confusion	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
sett	sett	vvi	set	set	0
forthe	forthe	av	forth	forth	0
a	a	dt	a	a	0
brefe	brefe	j	brief	brief	0
and	and	cc	and	and	0
compendiouse	compendiouse	j	compendious	compendious	0
