BY	BY	p-acp	BY	by	0
adversaries	adversaries	n2	adversaries	adversary	0
deeds	deeds	n2	deeds	deed	0
and	and	cc	and	and	0
words	words	n2	words	word	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
hard	hard	j	hard	hard	0
as	as	c-acp	as	as	0
iron	iron	n1	iron	iron	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
hard	hard	j	hard	hard	0
enough	enough	av-d	enough	enough	0
for	for	c-acp	for	for	0
them	them	pno32	them	they	0
;	;	;	;	;	0
The	The	dt	The	the	0
Adversary	Adversary	n1	Adversary	adversary	0
might	might	vmd	might	may	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
as	as	p-acp	as	as	0
good	good	j	good	good	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
strike	strike	vvb	strike	strike	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
against	against	p-acp	against	against	0
a	a	dt	a	a	0
rock	rock	n1	rock	rock	0
as	as	c-acp	as	as	0
strike	strike	vvi	strike	strike	0
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
:	:	:	:	:	0
shall	shall	vmb	shall	shall	0
iron	iron	n1	iron	iron	0
breake	breake	vvi	break	break	0
Jer.	Jer.	np1	Jer.	Jer.	1
15.	15.	crd	15.	15.	0
12.	12.	crd	12.	12.	0
the	the	dt	the	the	0
Northern	Northern	j	Northern	northern	0
iron	iron	n1	iron	iron	0
and	and	cc	and	and	0
steele	steele	n1	steel	steel	0
?	?	?	?	?	1
No	No	uh-dx	No	no	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
the	the	dt	the	the	0
Adversary	Adversary	n1	Adversary	adversary	0
was	was	vbds	was	be	0
hard	hard	j	hard	hard	0
,	,	,	,	,	0
and	and	cc	and	and	0
cruell	cruell	j	cruel	cruel	0
,	,	,	,	,	0
and	and	cc	and	and	0
vi	vi	crd	vi	vi	0
∣	∣	sy	∣	∣	0
olent	olent	j	olent	olent	0
against	against	p-acp	against	against	0
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
God	God	np1	God	God	0
made	made	vvd	made	make	0
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
too	too	av	too	too	0
hard	hard	av-j	hard	hard	0
for	for	c-acp	for	for	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
He	He	pns31	He	he	0
will	will	vmb	will	will	0
all	all	d	all	all	0
His	His	po31	His	his	0
faithfull	faithfull	j	faithful	faithful	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
(	(	(	(	(	0
standing	standing	vvg	standing	stand	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
Him	Him	pno31	Him	he	0
)	)	)	)	)	0
a	a	dt	a	a	0
defenced	defenced	j-vvn	defenced	defence	0
City	City	n1	City	city	0
and	and	cc	and	and	0
a	a	dt	a	a	0
strong	strong	j	strong	strong	0
brazen	brazen	j	brazen	brazen	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
20.	20.	crd	20.	20.	0
wall	wall	n1	wall	wall	0
:	:	:	:	:	0
That	That	cst	That	that	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
promise	promise	n1	promise	promise	0
to	to	p-acp	to	to	0
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
faithfull	faithfull	j	faithful	faithful	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
many	many	d	many	many	0
thousand	thousand	crd	thousand	thousand	0
yeeres	yeeres	n2	years	year	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
fast	fast	j	fast	fast	0
standing	standing	vvg	standing	stand	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
;	;	;	;	;	0
The	The	dt	The	the	0
blast	blast	n1	blast	blast	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
terrible	terrible	j	terrible	terrible	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
doe	doe	vdi	do	do	0
?	?	?	?	?	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
answered	answered	vvn	answered	answer	0
long	long	av-j	long	long	0
agoe	agoe	av	ago	ago	0
;	;	;	;	;	0
As	As	c-acp	As	as	0
much	much	d	much	much	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
blast	blast	n1	blast	blast	0
of	of	pp-f	of	of	0
winde	winde	n1	wind	wind	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
a	a	dt	a	a	0
brazen	brazen	j	brazen	brazen	0
wall	wall	n1	wall	wall	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
slights	slights	n2	slights	slight	0
what	what	r-crq	what	what	0
flesh	flesh	n1	flesh	flesh	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
against	against	p-acp	against	against	0
Him	Him	pno31	Him	he	0
:	:	:	:	:	0
say	say	vvb	say	say	0
2	2	crd	2	2	0
4.	4.	crd	4.	4.	1
They	They	pns32	They	they	0
shall	shall	vmb	shall	shall	0
sight	sight	vvi	sighed	sight	0
against	against	p-acp	against	against	0
Thee	Thee	pno21	Thee	thou	0
(	(	(	(	(	0
The	The	dt	The	the	0
Adversary	Adversary	n1	Adversary	adversary	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
experiment	experiment	n1	experiment	experiment	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
mettal	mettal	n1	metal	metal	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
so	so	av	so	so	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
expect	expect	vvi	expect	expect	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
vaile	vaile	n1	veil	veil	0
ser	ser	n1	sir	sir	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	0
1.	1.	crd	1.	1.	0
against	against	p-acp	against	against	0
Thee	Thee	pno21	Thee	thou	0
;	;	;	;	;	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
wil	wil	vmb	will	will	0
stand	stand	vvi	stand	stand	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
your	your	po22	your	your	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
pectation	pectation	n1	pectation	pectation	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
World	World	n1	World	world	0
cannot	cannot	vmbx	cannot	can	0
deceive	deceive	vvi	deceive	deceive	0
you	you	pn22	you	you	0
(	(	(	(	(	0
after	after	c-acp	after	after	0
the	the	dt	the	the	0
experiences	experiences	n2	experiences	experience	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
stood	stood	vvn	stood	stand	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
)	)	)	)	)	0
All	All	d	All	all	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
done	done	vdn	done	do	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
All	All	d	All	all	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
Angry	Angry	j	Angry	angry	0
Nations	Nations	n2	Nations	nation	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
Atheists	Atheists	n2	Atheists	atheist	0
and	and	cc	and	and	0
Papists	Papists	njp2	Papists	papist	0
swelled	swelled	vvd	swelled	swell	0
with	with	p-acp	with	with	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
and	and	cc	and	and	0
big	big	j	big	big	0
with	with	p-acp	with	with	0
rage	rage	n1	rage	rage	0
:	:	:	:	:	0
So	So	av	So	so	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
wil	wil	vmb	will	will	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
The	The	dt	The	the	0
Hope	Hope	n1	Hope	hope	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
and	and	cc	and	and	0
Saviour	Saviour	np1	Saviour	Saviour	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
He	He	pns31	He	he	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
deceive	deceive	vvi	deceive	deceive	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
your	your	po22	your	your	0
strength	strength	n1	strength	strength	0
presently	presently	av-j	presently	present	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
better	better	jc	better	better	0
bottomed	bottomed	j	bottomed	bottomed	0
then	then	cs	then	than	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
perpetuall	perpetuall	j	perpetual	perpetual	0
Hills	Hills	n2	Hills	hill	0
,	,	,	,	,	0
and	and	cc	and	and	0
everlasting	everlasting	j	everlasting	everlasting	0
Mountains	Mountains	n2	Mountains	mountain	0
,	,	,	,	,	0
a	a	dt	a	a	0
sight	sight	n1	sighed	sight	0
worth	worth	j	worth	worth	0
the	the	dt	the	the	0
beholding	beholding	vvg	beholding	behold	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
.	.	.	.	.	1
And	And	cc	And	and	0
because	because	c-acp	because	because	0
your	your	po22	your	your	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
now	now	av	now	now	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
the	the	dt	the	the	0
times	times	n2	times	time	0
,	,	,	,	,	0
not	not	xx	not	not	0
books	books	n2	books	book	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
get	get	vvi	get	get	0
understanding	understanding	n1	understanding	understanding	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
Israel	Israel	np1	Israel	Israel	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
doe	doe	n1	doe	doe	0
;	;	;	;	;	0
and	and	cc	and	and	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
feele	feele	vvb	feel	feel	0
so	so	av	so	so	0
many	many	d	many	many	0
shocks	shocks	n2	shocks	shock	0
and	and	cc	and	and	0
thrusts	thrusts	n2	thrusts	thrust	0
made	made	vvn	made	make	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
fall	fall	vvb	fallen	fall	0
,	,	,	,	,	0
noman	noman	n1	noman	no-man	0
more	more	av-dc	more	more	0
;	;	;	;	;	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
out	out	av	out	out	0
this	this	d	this	this	0
Epistle	Epistle	n1	Epistle	epistle	0
(	(	(	(	(	0
against	against	p-acp	against	against	0
my	my	po11	my	my	0
disposition	disposition	n1	disposition	disposition	0
and	and	cc	and	and	0
judgement	judgement	n1	judgement	judgement	0
)	)	)	)	)	0
beyond	beyond	p-acp	beyond	beyond	0
its	its	po31	its	its	0
usu	usu	fw-la	usu	usu	0
∣	∣	sy	∣	∣	0
all	all	d	all	all	0
proportion	proportion	n1	proportion	proportion	0
to	to	p-acp	to	to	0
persons	persons	n2	persons	person	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ranke	ranke	n1	rank	rank	0
;	;	;	;	;	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
known	known	vvn	known	know	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
but	but	cc-acp	but	but	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
of	of	pp-f	of	of	0
ungodly	ungodly	j	ungodly	ungodly	0
men	men	n2	men	man	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
your	your	po22	your	your	0
strength	strength	n1	strength	strength	0
lyes	lyes	vvz	lies	lie	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
past	past	p-acp	passed	past	0
all	all	d	all	all	0
question	question	n1	question	question	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
their	their	po32	their	their	0
rock	rock	n1	rock	rock	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
Rock	Rock	n1	Rock	rock	0
,	,	,	,	,	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
themselves	themselves	px32	themselves	themselves	0
being	being	vbg	being	be	0
Judges	Judges	n2	Judges	judge	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Physitian	Physitian	n1	Physician	physician	0
writ	writ	vvn	writ	write	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
His	His	po31	His	his	0
Mouth	Mouth	n1	Mouth	mouth	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
Cure	Cure	vvb	Cure	cure	0
of	of	pp-f	of	of	0
Fear	Fear	n1	Fear	fear	0
,	,	,	,	,	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
marrow	marrow	n1	marrow	marrow	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
here	here	av	here	here	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
You	You	pn22	You	you	0
magnify	magnify	vvb	magnify	magnify	0
your	your	po22	your	your	0
Office	Office	n1	Office	office	0
,	,	,	,	,	0
contending	contending	vvg	contending	contend	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
against	against	p-acp	against	against	0
His	His	po31	His	his	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
would	would	vmd	would	will	0
shoulder	shoulder	vvi	shoulder	shoulder	0
Him	Him	pno31	Him	he	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
Throne	Throne	n1	Throne	throne	0
and	and	cc	and	and	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
;	;	;	;	;	0
These	These	d	These	these	0
enemies	enemies	n2	enemies	enemy	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
rage	rage	n1	rage	rage	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
they	they	pns32	they	they	0
fight	fight	vvb	fight	fight	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
faire	faire	j	fair	fair	0
hopes	hopes	n2	hope's	hope	0
too	too	av	too	too	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
revenge	revenge	n1	revenge	revenge	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
them	them	pno32	them	they	0
hope	hope	vvi	hope	hope	0
till	till	p-acp	till	till	0
their	their	po32	their	their	0
day	day	n1	day	day	0
comes	comes	vvz	comes	come	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
their	their	po32	their	their	0
flesh	flesh	n1	flesh	flesh	0
must	must	vmb	must	must	0
consume	consume	vvi	consume	consume	0
away	away	av	away	away	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
holes	holes	n2	holes	hole	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
tongues	tongues	n2	tongues	tongue	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
Zech.	Zech.	np1	Zech.	Zech.	1
14.	14.	crd	14.	14.	0
12.	12.	crd	12.	12.	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
answer	answer	n1	answer	answer	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
within	within	a-acp	within	within	0
:	:	:	:	:	0
A	A	dt	A	a	0
GOD	GOD	np1	GOD	God	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
His	His	po31	His	his	0
promise	promise	n1	promise	promise	0
to	to	pc-acp	to	to	0
cleave	cleave	vvi	cleave	cleave	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
find	find	vvb	find	find	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
place	place	n1	place	place	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
upon	upon	p-acp	upon	upon	0
even	even	av	even	even	0
now	now	av	now	now	0
;	;	;	;	;	0
They	They	pns32	They	they	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
prevaile	prevaile	vvi	prevail	prevail	0
against	against	p-acp	against	against	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
with	with	p-acp	with	with	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
thee	thee	pno21	thee	thou	0
:	:	:	:	:	0
And	And	cc	And	and	0
not	not	xx	not	not	0
barely	barely	av-j	barely	bare	0
so	so	av	so	so	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
Mighty	Mighty	j	Mighty	mighty	0
TERRIBLE	TERRIBLE	j	TERRIBLE	terrible	0
one	one	pi	one	one	0
:	:	:	:	:	0
There	There	a-acp	There	there	0
Jer.	Jer.	np1	Jer.	Jer.	1
20.	20.	crd	20.	20.	0
11.	11.	crd	11.	11.	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
reade	reade	vvi	read	read	0
what	what	r-crq	what	what	0
follows	follows	vvz	follows	follow	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
everlasting	everlasting	j	everlasting	everlasting	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
,	,	,	,	,	0
and	and	cc	and	and	0
confusion	confusion	n1	confusion	confusion	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Adversaries	Adversaries	n2	Adversaries	adversary	0
.	.	.	.	.	1
This	This	np1	This	This	0
answers	answers	vvz	answers	answer	0
all	all	d	all	all	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
or	or	cc	or	or	0
done	done	vdn	done	do	0
against	against	p-acp	against	against	0
you	you	pn22	you	you	0
,	,	,	,	,	0
all	all	d	all	all	0
hard	hard	j	hard	hard	0
words	words	n2	words	word	0
and	and	cc	and	and	0
ungodly	ungodly	j	ungodly	ungodly	0
deeds	deeds	n2	deeds	deed	0
.	.	.	.	.	1
GOD	GOD	np1	GOD	God	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
;	;	;	;	;	0
All	All	d	All	all	0
His	His	po31	His	his	0
attributes	attributes	n2	attributes	attribute	0
,	,	,	,	,	0
power	power	n1	power	power	0
,	,	,	,	,	0
wisdom	wisdom	n1	wisdom	wisdom	0
,	,	,	,	,	0
goodnesse	goodnesse	n1	goodness	goodness	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
laid	laid	vvn	laid	lay	0
out	out	av	out	out	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
like	like	vvb	like	like	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
lay	lay	vvd	lay	lie	0
out	out	av	out	out	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
all	all	av-d	all	all	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
for	for	p-acp	for	for	0
Him	Him	pno31	Him	he	0
.	.	.	.	.	1
You	You	pn22	You	you	0
have	have	vhb	have	have	0
now	now	av	now	now	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
All	All	d	All	all	0
His	His	po31	His	his	0
faithfull	faithfull	j	faithful	faithful	0
servants	servants	n2	servants	servant	0
have	have	vhb	have	have	0
,	,	,	,	,	0
written	written	vvn	written	write	0
this	this	d	this	this	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Table	Table	n1	Table	table	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
heart	heart	n1	heart	heart	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
write	write	vvi	write	write	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Legion	Legion	n1	Legion	legion	0
,	,	,	,	,	0
now	now	av	now	now	0
marching	marching	vvg	marching	march	0
on	on	a-acp	on	on	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
set	set	vvi	set	set	0
down	down	a-acp	down	down	0
quickly	quickly	av-j	quickly	quick	0
(	(	(	(	(	0
before	before	p-acp	before	before	0
feare	feare	n1	fear	fear	0
surpriseth	surpriseth	vvz	surpriseth	surprise	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
sudden	sudden	j	sudden	sudden	0
and	and	cc	and	and	0
violent	violent	j	violent	violent	0
motions	motions	n2	motions	motion	0
)	)	)	)	)	0
and	and	cc	and	and	0
write	write	vvb	write	write	0
,	,	,	,	,	0
fifty	fifty	crd	fifty	fifty	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
?	?	?	?	?	0
froggs	froggs	n2	frogs	frog	0
,	,	,	,	,	0
lice	lice	n1	lice	lice	0
,	,	,	,	,	0
flies	flies	vvz	flies	fly	0
.	.	.	.	.	1
So	So	np1	So	So	0
The	The	dt	The	the	0
Church	Church	n1	Church	church	0
despi	despi	vvb	despi	despi	0
∣	∣	sy	∣	∣	0
sed	sed	vvd	said	say	0
her	her	pno31	her	she	0
proud	proud	j	proud	proud	0
adversary	adversary	n1	adversary	adversary	0
,	,	,	,	,	0
that	that	cst	that	that	0
terrible	terrible	j	terrible	terrible	0
one	one	pi	one	one	0
,	,	,	,	,	0
laughing	laughing	vvg	laughing	laugh	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
scorne	scorne	vvi	scorn	scorn	0
,	,	,	,	,	0
regarding	regarding	vvg	regarding	regard	0
his	his	po31	his	his	0
huge	huge	j	huge	huge	0
Host	Host	n1	Host	host	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
2	2	crd	2	2	0
Kings	Kings	n2	Kings	king	0
91.	91.	crd	91.	91.	0
2.	2.	crd	2.	2.	1
a	a	dt	a	a	0
legion	legion	n1	legion	legion	0
of	of	pp-f	of	of	0
froggs	froggs	n2	frogs	frog	0
,	,	,	,	,	0
an	an	dt	and	a	0
armie	armie	n1	army	army	0
of	of	pp-f	of	of	0
lice	lice	n1	lice	lice	0
,	,	,	,	,	0
or	or	cc	or	or	0
swarme	swarme	n1	swarm	swarm	0
of	of	pp-f	of	of	0
flies	flies	n2	flies	fly	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
Egyptian	Egyptian	jp	Egyptian	egyptian	0
,	,	,	,	,	0
these	these	d	these	these	0
Northerne	Northerne	j	Northern	northern	0
Troops	Troops	n2	Troops	troop	0
(	(	(	(	(	0
the	the	dt	the	the	0
Armies	Armies	n2	Armies	army	0
of	of	pp-f	of	of	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Hosts	Hosts	n2	Hosts	host	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
plague	plague	n1	plague	plague	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
