HONORABLE	HONORABLE	j	HONOURABLE	honourable	0
knōwne	knōwne	n1	knonwne	knonwne	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
later	later	jc	later	late	0
times	times	n2	times	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
all	all	d	all	all	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
ages	ages	n2	ages	age	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
all	all	d	all	all	0
things	things	n2	things	thing	0
perish	perish	vvi	perish	perish	0
,	,	,	,	,	0
Psa.	Psa.	np1	Psa.	Psa.	1
102.26	102.26	crd	102.26	102.26	0
yet	yet	av	yet	yet	0
God	God	n1	God	god	0
endures	endures	vvz	endures	endure	0
;	;	;	;	;	0
and	and	cc	and	and	0
though	though	cs	though	though	0
all	all	d	all	all	0
creatures	creatures	n2	creatures	creature	0
waxe	waxe	vvb	wax	wax	0
old	old	j	old	old	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
garment	garment	n1	garment	garment	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
still	still	av	still	still	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
hundreth	hundreth	ord	hundreth	hundred	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
that	that	cst	that	that	0
(	(	(	(	(	0
after	after	c-acp	after	after	0
the	the	dt	the	the	0
world	world	n1	world	world	0
had	had	vhd	had	have	0
scarce	scarce	av-j	scarce	scarce	0
dreamed	dreamed	vvn	dreamed	dream	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
habitable	habitable	j	habitable	habitable	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
Asia	Asia	np1	Asia	Asia	0
,	,	,	,	,	0
Africke	Africke	np1	Africke	Africa	0
,	,	,	,	,	0
and	and	cc	and	and	0
Europe	Europe	np1	Europe	Europe	0
)	)	)	)	)	0
God	God	np1	God	God	0
discouered	discouered	vvn	discovered	discover	0
to	to	p-acp	to	to	0
vulgar	vulgar	j	vulgar	vulgar	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
new	new	j	new	new	0
world	world	n1	world	world	0
of	of	pp-f	of	of	0
America	America	np1	America	America	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
foretold	foretold	vvn	foretold	foretell	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
elder	elder	jc-jn	elder	elder	0
ages	ages	n2	ages	age	0
,	,	,	,	,	0
millions	millions	crd	millions	million	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
neuer	neuer	av-x	never	never	0
haue	haue	vhi	have	have	0
beleeued	beleeued	vvn	believed	believe	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
present	present	j	present	present	0
and	and	cc	and	and	0
peruerse	peruerse	j	perverse	perverse	0
age	age	n1	age	age	0
may	may	vmb	may	may	0
also	also	av	also	also	0
knowe	knowe	vvi	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
Times	Times	n2	Times	time	0
and	and	cc	and	and	0
Seasons	Seasons	n2	Seasons	season	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
1.	1.	crd	1.	1.	1
He	He	pns31	He	he	0
hath	hath	vhz	hath	have	0
vouchsafed	vouchsafed	vvn	vouchsafed	vouchsafe	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
many	many	d	many	many	0
excellent	excellent	j	excellent	excellent	0
inuentions	inuentions	n2	inventions	invention	0
and	and	cc	and	and	0
wonderfull	wonderfull	j	wonderful	wonderful	0
discoueries	discoueries	n2	discoveries	discovery	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
times	times	n2	times	time	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
knowne	knowne	vvn	known	know	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
Ʋirginian	Ʋirginian	jp	Ʋirginian	ʋirginian	0
plantation	plantation	n1	plantation	plantation	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
vs	vs	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
hid	hid	vvn	hid	hide	0
∣	∣	sy	∣	∣	0
den	den	n1	den	den	0
and	and	cc	and	and	0
long	long	av-j	long	long	0
concealed	concealed	vvn	concealed	conceal	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Barmuda	Barmuda	np1	Barmuda	Barmuda	0
Ilands	Ilands	n2	Lands	land	0
.	.	.	.	.	1
Who	Who	q-crq	Who	who	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
thinke	thinke	vvi	think	think	0
till	till	p-acp	till	till	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
foure	foure	crd	foure	four	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
those	those	d	those	those	0
Ilands	Ilands	n2	Lands	land	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
rather	rather	av	rather	rather	0
a	a	dt	a	a	0
habitation	habitation	n1	habitation	habitation	0
of	of	pp-f	of	of	0
Diuells	Diuells	n2	Devils	devil	0
,	,	,	,	,	0
then	then	av	then	then	0
fit	fit	j	fit	fit	0
for	for	p-acp	for	for	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
in	in	p-acp	in	in	0
?	?	?	?	?	0
who	who	q-crq	who	who	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
hate	hate	vvi	hate	hate	0
the	the	dt	the	the	0
name	name	n1	name	name	0
when	when	c-crq	when	when	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
on	on	p-acp	on	on	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
shunne	shunne	vvi	shun	shun	0
the	the	dt	the	the	0
place	place	n1	place	place	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Seas	Seas	n2	Seas	sea	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
misprision	misprision	n1	misprision	misprision	0
and	and	cc	and	and	0
misconceits	misconceits	n2	misconceits	misconceit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
!	!	!	!	!	1
For	For	p-acp	For	for	0
true	true	j	true	true	0
and	and	cc	and	and	0
large	large	j	large	large	0
experience	experience	n1	experience	experience	0
hath	hath	vhz	hath	have	0
now	now	av	now	now	0
told	told	vvn	told	tell	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sweetest	sweetest	js	sweetest	sweet	0
Paradises	Paradises	vvz	Paradises	paradise	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
them	them	pno32	them	they	0
hearken	hearken	vvi	harken	hearken	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
mislike	mislike	vvb	mislike	mislike	0
all	all	d	all	all	0
new	new	j	new	new	0
inuentions	inuentions	n2	inventions	invention	0
,	,	,	,	,	0
and	and	cc	and	and	0
suspect	suspect	vvi	suspect	suspect	0
all	all	d	all	all	0
new	new	j	new	new	0
discoue	discoue	n1	discoue	discoue	0
∣	∣	sy	∣	∣	0
ries	ries	vvz	rises	rise	0
,	,	,	,	,	0
and	and	cc	and	and	0
hold	hold	vvb	hold	hold	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
rule	rule	n1	rule	rule	0
,	,	,	,	,	0
That	That	cst	That	that	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
is	is	vbz	is	be	0
new	new	j	new	new	0
is	is	vbz	is	be	0
nought	nought	pix	nought	nought	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
had	had	vhd	had	have	0
said	said	vvn	said	say	0
seuen	seuen	crd	seuen	seven	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
the	the	dt	the	the	0
Barmuda	Barmuda	np1	Barmuda	Barmuda	0
Islands	Islands	n2	Islands	island	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
accessible	accessible	j	accessible	accessible	0
and	and	cc	and	and	0
habitable	habitable	j	habitable	habitable	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
fertile	fertile	j	fertile	fertile	0
,	,	,	,	,	0
fruitfull	fruitfull	j	fruitful	fruitful	0
,	,	,	,	,	0
plentifull	plentifull	j	plentiful	plentiful	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
secure	secure	j	secure	secure	0
,	,	,	,	,	0
temperate	temperate	j	temperate	temperate	0
,	,	,	,	,	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
sweet	sweet	j	sweet	sweet	0
,	,	,	,	,	0
and	and	cc	and	and	0
healthfull	healthfull	j	healthful	healthful	0
habitation	habitation	n1	habitation	habitation	0
for	for	p-acp	for	for	0
Man	Man	n1	Man	man	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
for	for	c-acp	for	for	0
English	English	jp	English	english	0
bodies	bodies	n2	bodies	body	0
;	;	;	;	;	0
oh	oh	uh	o	oh	0
how	how	c-crq	how	how	0
loudly	loudly	av-j	loudly	loud	0
would	would	vmd	would	will	0
he	he	pns31	he	he	0
haue	haue	vhi	have	have	0
beene	beene	vbn	been	be	0
laught	laught	vvn	laughed	laugh	0
at	at	p-acp	at	at	0
,	,	,	,	,	0
and	and	cc	and	and	0
hist	hist	uh	hist	hist	0
our	our	po12	our	our	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
mens	mens	ng2	men's	man	0
companies	companies	n2	companies	company	0
!	!	!	!	!	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
no	no	dx	no	no	0
more	more	dc	more	more	0
then	then	cs	then	than	0
He	He	pns31	He	he	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
beene	beene	vbn	been	be	0
who	who	q-crq	who	who	0
foure	foure	crd	foure	four	0
hundred	hundred	crd	hundred	hundred	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
told	told	vvn	told	tell	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
and	and	cc	and	and	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
stone	stone	n1	stone	stone	0
a	a	dt	a	a	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
more	more	av-dc	more	more	0
safely	safely	av-j	safely	safe	0
saile	saile	vvi	sail	sail	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
Ocean	Ocean	n1	Ocean	ocean	0
,	,	,	,	,	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
then	then	av	then	then	0
formerly	formerly	av-j	formerly	former	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
narrow	narrow	j	narrow	narrow	0
Seas	Seas	n2	Seas	sea	0
:	:	:	:	:	0
Or	Or	cc	Or	or	0
then	then	av	then	then	0
He	He	pns31	He	he	0
who	who	r-crq	who	who	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
said	said	vvn	said	say	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
Art	Art	n1	Art	art	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
writing	writing	n1	writing	writing	0
of	of	pp-f	of	of	0
bookes	bookes	n2	books	book	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
saued	saued	vvn	saved	save	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
two	two	crd	two	two	0
men	men	n2	men	man	0
should	should	vmd	should	shall	0
Print	Print	vvi	Print	print	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
day	day	n1	day	day	0
,	,	,	,	,	0
then	then	cs	then	than	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
can	can	vmb	can	can	0
write	write	vvi	write	write	0
:	:	:	:	:	0
Or	Or	cc	Or	or	0
then	then	av	then	then	0
He	He	pns31	He	he	0
who	who	r-crq	who	who	0
100	100	crd	100	100	0
.	.	.	.	.	1
t	t	sy	tO	t	0
yeares	yeares	n2	years	year	0
agoe	agoe	av	ago	ago	0
did	did	vdd	did	do	0
tell	tell	vvi	tell	tell	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
another	another	j-jn	another	another	0
world	world	n1	world	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
vnder	vnder	p-acp	under	under	0
our	our	po12	our	our	0
feete	feete	n2	feet	foot	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
men	men	n2	men	man	0
liued	liued	vvd	lived	live	0
like	like	av-j	like	like	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
richer	richer	jc	richer	rich	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
then	then	cs	then	than	0
ours	ours	png12	ours	we	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
all	all	d	all	all	0
these	these	d	these	these	0
are	are	vbr	are	be	0
now	now	av	now	now	0
proued	proued	vvn	proved	prove	0
true	true	j	true	true	0
before	before	p-acp	before	before	0
our	our	po12	our	our	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
can	can	vmb	can	can	0
witnesse	witnesse	vvi	witness	witness	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
feeles	feeles	vvz	feels	feel	0
not	not	xx	not	not	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
three	three	crd	three	three	0
blessings	blessings	n2	blessings	blessing	0
?	?	?	?	?	1
Now	Now	av	Now	now	0
therefore	therefore	av	therefore	therefore	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
iealous	iealous	j	jealous	jealous	0
and	and	cc	and	and	0
suspitious	suspitious	j	suspicious	suspicious	0
world	world	n1	world	world	0
beare	beare	vvi	bear	bear	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
reproofe	reproofe	n1	reproof	reproof	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
God	God	np1	God	God	0
haue	haue	vhi	have	have	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
glorie	glorie	n1	glory	glory	0
and	and	cc	and	and	0
praise	praise	n1	praise	praise	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
brings	brings	vvz	brings	bring	0
to	to	p-acp	to	to	0
light	light	j	light	light	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
lie	lie	vvb	lie	lie	0
hidde	hidde	vvd	hid	hide	0
in	in	p-acp	in	in	0
darkenesse	darkenesse	n1	darkness	darkness	0
,	,	,	,	,	0
and	and	cc	and	and	0
reueiles	reueiles	vvz	reueiles	reueile	0
his	his	po31	his	his	0
mer	mer	n1	mere	mere	0
∣	∣	sy	∣	∣	0
uailous	uailous	j	uailous	uailous	0
works	works	vvz	works	work	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
time	time	n1	time	time	0
.	.	.	.	.	1
And	And	cc	And	and	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
Planters	Planters	n2	Planters	planter	0
and	and	cc	and	and	0
Patrons	Patrons	n2	Patrons	patron	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ʋirginia	Ʋirginia	np1	Ʋirginia	Ʋirginia	0
Colonies	Colonies	n2	Colonies	colony	0
take	take	vvb	take	take	0
heart	heart	n1	heart	heart	0
and	and	cc	and	and	0
comfort	comfort	vvi	comfort	comfort	0
themselues	themselues	px32	themselves	themselves	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
discouering	discouering	vvg	discovering	discover	0
these	these	d	these	these	0
Ilands	Ilands	n2	Lands	land	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
hath	hath	vhz	hath	have	0
deli	deli	fw-la	deli	deli	0
∣	∣	sy	∣	∣	0
uered	uered	vvd	uered	uer	0
the	the	dt	the	the	0
world	world	n1	world	world	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
old	old	j	old	old	0
inueterate	inueterate	j	inveterate	inveterate	0
errour	errour	n1	error	error	0
,	,	,	,	,	0
and	and	cc	and	and	0
giuen	giuen	vvn	given	give	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
rightfull	rightfull	j	rightful	rightful	0
possession	possession	n1	possession	possession	0
(	(	(	(	(	0
vnder	vnder	p-acp	under	under	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Maiestie	Maiestie	n1	Majesty	majesty	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
rich	rich	j	rich	rich	0
so	so	av	so	so	0
wholesome	wholesome	j	wholesome	wholesome	0
,	,	,	,	,	0
and	and	cc	and	and	0
healthfull	healthfull	j	healthful	healthful	0
Ilands	Ilands	n2	Lands	land	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
as	as	c-acp	as	as	0
nurseries	nurseries	n2	nurseries	nursery	0
to	to	p-acp	to	to	0
Virginia	Virginia	np1	Virginia	Virginia	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
hereby	hereby	av	hereby	hereby	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
world	world	n1	world	world	0
see	see	vvb	see	see	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
vphold	vphold	vvi	uphold	uphold	0
that	that	d	that	that	0
Christian	Christian	njp	Christian	christian	0
plantation	plantation	n1	plantation	plantation	0
,	,	,	,	,	0
if	if	cs	if	if	0
men	men	n2	men	man	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
base	base	j	base	base	0
and	and	cc	and	and	0
beastly	beastly	j	beastly	beastly	0
to	to	p-acp	to	to	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
sake	sake	n1	sake	sake	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
(	(	(	(	(	0
worthy	worthy	j	worthy	worthy	0
Sir	Sir	n1	Sir	sir	0
)	)	)	)	)	0
if	if	cs	if	if	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
were	were	vbdr	were	be	0
like	like	j	like	like	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
needed	needed	vvd	needed	need	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
that	that	cst	that	that	0
(	(	(	(	(	0
If	If	cs	If	if	0
)	)	)	)	)	0
if	if	cs	if	if	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
able	able	j	able	able	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
as	as	a-acp	as	as	0
willing	willing	j	willing	willing	0
,	,	,	,	,	0
and	and	cc	and	and	0
forward	forward	av-j	forward	forward	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
should	should	vmd	should	shall	0
soone	soone	av	soon	soon	0
see	see	vvi	see	see	0
a	a	dt	a	a	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
Christian	Christian	njp	Christian	christian	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
Common-wealth	Common-wealth	n1	Commonwealth	commonwealth	0
in	in	p-acp	in	in	0
Virginia	Virginia	np1	Virginia	Virginia	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
let	let	vvb	let	let	0
this	this	d	this	this	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
One	One	pi	One	one	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
able	able	j	able	able	0
,	,	,	,	,	0
is	is	vbz	is	be	0
also	also	av	also	also	0
more	more	av-dc	more	more	0
willing	willing	j	willing	willing	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
and	and	cc	and	and	0
earth	earth	n1	earth	earth	0
:	:	:	:	:	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
his	his	po31	his	his	0
worke	worke	n1	work	work	0
you	you	pn22	you	you	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
nage	nage	n1	nage	nage	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
cause	cause	n1	cause	cause	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
;	;	;	;	;	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
worke	worke	vvi	work	work	0
with	with	p-acp	with	with	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
that	that	cst	that	that	0
works	works	vvz	works	work	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
;	;	;	;	;	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
works	works	vvz	works	work	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
sure	sure	j	sure	sure	0
to	to	pc-acp	to	to	0
preuaile	preuaile	vvi	prevail	prevail	0
;	;	;	;	;	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
works	works	vvz	works	work	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
sure	sure	j	sure	sure	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
rewarded	rewarded	vvn	rewarded	reward	0
.	.	.	.	.	1
You	You	pn22	You	you	0
know	know	vvb	know	know	0
good	good	j	good	good	0
Sir	Sir	n1	Sir	sir	0
(	(	(	(	(	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
better	better	j	better	better	0
then	then	av	then	then	0
many	many	d	many	many	0
)	)	)	)	)	0
that	that	cst	that	that	0
He	He	pns31	He	he	0
is	is	vbz	is	be	0
well	well	av	well	well	0
kept	kept	vvn	kept	keep	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
keepes	keepes	vvz	keeps	keep	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
also	also	av	also	also	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
roially	roially	av-j	royally	royal	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
warded	warded	vvn	warded	ward	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
rewards	rewards	vvz	rewards	reward	0
.	.	.	.	.	1
And	And	cc	And	and	0
know	know	vvb	know	know	0
further	further	av-jc	further	further	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
,	,	,	,	,	0
that	that	cst	that	that	0
though	though	cs	though	though	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
lye	lye	vvb	lie	lie	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
a	a	dt	a	a	0
few	few	d	few	few	0
more	more	dc	more	more	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
are	are	vbr	are	be	0
there	there	pc-acp	there	there	0
many	many	d	many	many	0
honorable	honorable	j	honourable	honourable	0
&	&	cc	&	and	0
worthy	worthy	j	worthy	worthy	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
neuer	neuer	av-x	never	never	0
shrinke	shrinke	vvi	shrink	shrink	0
from	from	p-acp	from	from	0
you	you	pn22	you	you	0
:	:	:	:	:	0
Goe	Goe	vvb	Go	go	0
on	on	a-acp	on	on	0
therefore	therefore	av	therefore	therefore	0
with	with	p-acp	with	with	0
courage	courage	n1	courage	courage	0
and	and	cc	and	and	0
constan	constan	fw-mi	constan	constan	0
∣	∣	sy	∣	∣	0
