Your	Your	po22	Your	your	0
had	had	vhd	had	have	0
over	over	p-acp	over	over	0
Jerusa	Jerusa	np1	Jerusa	Jerusa	0
∣	∣	sy	∣	∣	0
lem	lem	n1	lem	lem	0
;	;	;	;	;	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
Jerusalem	Jerusalem	np1	Jerusalem	Jerusalem	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
23.	23.	crd	23.	23.	0
37.	37.	crd	37.	37.	1
&c.	&c.	av	etc.	etc	0
So	So	av	So	so	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
O	O	uh	Oh	oh	0
Preston	Preston	np1	Preston	Preston	0
,	,	,	,	,	0
Preston	Preston	np1	Preston	Preston	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
that	that	cst	that	that	0
hast	hast	vh2	hast	have	0
been	been	vbn	been	be	0
seduced	seduced	vvn	seduced	seduce	0
by	by	p-acp	by	by	0
blinde	blinde	j	blind	blind	0
Guides	Guides	n2	Guides	guide	0
;	;	;	;	;	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
worshipped	worshipped	vvn	worshipped	worship	0
that	that	d	that	that	0
for	for	p-acp	for	for	0
God	God	np1	God	God	0
which	which	r-crq	which	which	0
really	really	av-j	really	real	0
was	was	vbds	was	be	0
no	no	xx	not	not	0
God	God	np1	God	God	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
instance	instance	n1	instance	instance	0
thy	thy	po21	thy	thy	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
alting	alting	j-vvg	alting	alt	0
the	the	dt	the	the	0
Common	Common	j	Common	common	0
Prayer	Prayer	n1	Prayer	prayer	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
cruci	cruci	fw-la	cruci	cruci	0
∣	∣	sy	∣	∣	0
fix	fix	vvb	fix	fix	0
in	in	p-acp	in	in	0
baptism	baptism	n1	baptism	baptism	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
kneeling	kneeling	vvg	kneeling	kneel	0
at	at	p-acp	at	at	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
crament	crament	n1	crament	crament	0
;	;	;	;	;	0
thy	thy	po21	thy	thy	0
reverence	reverence	n1	reverence	reverence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Steeple	Steeple	n1	Steeple	steeple	0
was	was	vbds	was	be	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
reproved	reproved	vvn	reproved	reprove	0
for	for	p-acp	for	for	0
turning	turning	vvg	turning	turn	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
wall	wall	n1	wall	wall	0
;	;	;	;	;	0
soBy	soBy	np1	soBy	soBy	0
Mr.	Mr.	n1	Mr.	mr.	0
Huddson	Huddson	np1	Huddson	Huddson	0
then	then	cs	then	than	0
your	your	po22	your	your	0
Lecturer	Lecturer	n1	Lecturer	lecturer	0
.	.	.	.	.	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
that	that	d	that	that	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
spisest	spisest	vv2	spisest	spise	0
the	the	dt	the	the	0
Prpohets	Prpohets	n2	Prpohets	prpohet	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
jecteth	jecteth	vvz	jecteth	ject	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
sent	sent	vvn	sent	send	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
often	often	av	often	often	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
unsheathed	unsheathed	vvd	unsheathed	unsheathe	0
his	his	po31	his	his	0
Sword	Sword	n1	Sword	sword	0
against	against	p-acp	against	against	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
often	often	av	often	often	0
hath	hath	vhz	hath	have	0
he	he	pns31	he	he	0
plundred	plundred	vvn	plundered	plunder	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
&	&	cc	&	and	0
yet	yet	av	yet	yet	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
thou	thou	pns21	thou	thou	0
canst	canst	vm2	canst	can	0
not	not	xx	not	not	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
not	not	xx	not	not	0
returne	returne	vvi	return	return	0
,	,	,	,	,	0
returne	returne	vvb	return	return	0
unto	unto	p-acp	unto	unto	0
thy	thy	po21	thy	thy	0
God	God	n1	God	god	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
Preston	Preston	np1	Preston	Preston	0
my	my	po11	my	my	0
request	request	n1	request	request	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Love	Love	n1	Love	love	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
may	may	vmb	may	may	0
plunder	plunder	vvi	plunder	plunder	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
may	may	vmb	may	may	0
perswade	perswade	vvi	persuade	persuade	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
may	may	vmb	may	may	0
conquer	conquer	vvi	conquer	conquer	0
thee	thee	pno21	thee	thou	0
in	in	p-acp	in	in	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
:	:	:	:	:	0
that	that	cst	that	that	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
become	become	vvi	become	become	0
truly	truly	av-j	truly	true	0
Noble	Noble	j	Noble	noble	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Berea	Berea	np1	Berea	Berea	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
receiving	receiving	vvg	receiving	receive	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
ofActs	ofActs	vvz	ofActs	ofact	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	0
10.	10.	crd	10.	10.	1
God	God	np1	God	God	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
readinesse	readinesse	n1	readiness	readiness	0
of	of	pp-f	of	of	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
holy	holy	j	holy	holy	0
wisedome	wisedome	n1	wisdom	wisdom	0
search	search	vvi	search	search	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
truly	truly	av-j	truly	true	0
understand	understand	vvi	understand	understand	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
was	was	vbds	was	be	0
preached	preached	vvn	preached	preach	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
authorized	authorized	vvn	authorized	authorize	0
.	.	.	.	.	1
That	That	cst	That	that	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
doing	doing	vdg	doing	do	0
this	this	d	this	this	0
poore	poore	j	poor	poor	0
Tallent	Tallent	n1	Talent	talent	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
may	may	vmb	may	may	0
finde	finde	vvi	find	find	0
entertainment	entertainment	n1	entertainment	entertainment	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
received	received	vvn	received	receive	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hearing	hearing	n-vvg	hearing	hear	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
eare	eare	n1	ear	ear	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
understanding	understanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hart	hart	n1	heart	hart	0
;	;	;	;	;	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Christian	Christian	njp	Christian	christian	0
love	love	n1	love	love	0
present	present	j	present	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
consideration	consideration	n1	consideration	consideration	0
,	,	,	,	,	0
desiring	desiring	vvg	desiring	desire	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
used	used	vvn	used	use	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
single	single	j	single	single	0
eye	eye	n1	eye	eye	0
and	and	cc	and	and	0
impartiall	impartiall	j	impartial	impartial	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
approve	approve	vvi	approve	approve	0
or	or	cc	or	or	0
disprove	disprove	vvi	disprove	disprove	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
few	few	d	few	few	0
lines	lines	n2	lines	line	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
refe	refe	n1	refe	refe	0
∣	∣	sy	∣	∣	0
rence	rence	vvi	rence	rinse	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
derstand	derstand	vvb	derstand	derstand	0
the	the	pno32	thee	they	0
matter	matter	n1	matter	matter	0
herein	herein	av	herein	herein	0
contained	contained	vvn	contained	contain	0
,	,	,	,	,	0
so	so	av	so	so	0
Judge	Judge	vvb	Judge	judge	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
Speake	Speake	vvb	Speak	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
I	I	pns11	I	i	0
intreat	intreat	vvb	entreat	entreat	0
you	you	pn22	you	you	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
apprehend	apprehend	vvb	apprehend	apprehend	0
any	any	d	any	any	0
er	er	fw-ge	er	er	0
∣	∣	sy	∣	∣	0
ror	ror	n1	ror	ror	0
through	through	p-acp	through	through	0
weaknesse	weaknesse	n1	weakness	weakness	0
,	,	,	,	,	0
delivered	delivered	vvn	delivered	deliver	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
weakest	weakest	js	weakest	weak	0
of	of	pp-f	of	of	0
thou	thou	pns21	thou	thou	0
∣	∣	sy	∣	∣	0
sands	sands	n2	sands	sand	0
:	:	:	:	:	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	p-acp	to	to	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
pute	pute	n1	pute	pute	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
Truth	Truth	n1	Truth	truth	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
Scandali	Scandali	np1	Scandali	Scandali	0
∣	∣	sy	∣	∣	0
zed	zed	sy	z	z	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
wisedome	wisedome	n1	wisdom	wisdom	0
Vindicated	Vindicated	vvn	Vindicated	vindicate	0
,	,	,	,	,	0
Iames	Iames	np1	Iames	Iames	0
1.	1.	crd	1.	1.	0
27.	27.	crd	27.	27.	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
pure	pure	j	pure	pure	0
and	and	cc	and	and	0
undefiled	undefiled	j	undefiled	undefiled	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
turn	turn	vvb	turn	turn	0
your	your	po22	your	your	0
eyes	eyes	n2	eyes	eye	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
subject	subject	n-jn	subject	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
give	give	vvb	give	give	0
you	you	pn22	you	you	0
understanding	understanding	n1	understanding	understanding	0
to	to	p-acp	to	to	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
prehend	prehend	vvb	prehend	prehend	0
the	the	pno32	thee	they	0
truth	truth	n1	truth	truth	0
therein	therein	av	therein	therein	0
contained	contained	vvn	contained	contain	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
nothing	nothing	pix	nothing	nothing	0
there	there	a-acp	there	there	0
from	from	p-acp	from	from	0
is	is	vbz	is	be	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sented	sented	vvd	scented	scent	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
eye	eye	n1	eye	eye	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
the	the	dt	the	the	0
text	text	n1	text	text	0
will	will	vmb	will	will	0
beare	beare	vvi	bear	bear	0
me	me	pno11	me	i	0
out	out	av	out	out	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
liah	liah	uh	liah	liah	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
of	of	pp-f	of	of	0
equity	equity	n1	equity	equity	0
was	was	vbds	was	be	0
enga	enga	fw-la	enga	enga	0
∣	∣	sy	∣	∣	0
ged	ged	n1	ged	ged	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
the	the	dt	the	the	0
Ishues	Ishues	n2	Ishues	ishue	0
of	of	pp-f	of	of	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
habs	habs	n2	habs	hab	0
unjust	unjust	j-u	unjust	just	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
truth	truth	n1	truth	truth	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
vindicated	vindicated	vvn	vindicated	vindicate	0
,	,	,	,	,	0
the	the	dt	the	the	0
Gentry	Gentry	n1	Gentry	gentry	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Comonalty	Comonalty	n1	Commonalty	commonalty	0
satisfied	satisfied	vvn	satisfied	satisfy	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
troubler	troubler	n1	troubler	troubler	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
:	:	:	:	:	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
same	same	d	same	same	0
ingagement	ingagement	n1	engagement	engagement	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
same	same	d	same	same	0
Co	Co	n1	Counterfeit	counterfeit	0
∣	∣	sy	∣	∣	0
venant	venant	n1	venant	venant	0
,	,	,	,	,	0
are	are	vbr	are	be	0
Elias	Elias	np1	Elias	Elias	0
friends	friends	n2	friends	friend	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
vindicate	vindicate	vvi	vindicate	vindicate	0
their	their	po32	their	their	0
call	call	n1	call	call	0
,	,	,	,	,	0
their	their	po32	their	their	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
&	&	cc	&	and	0
their	their	po32	their	their	0
Profession	Profession	n1	Profession	profession	0
;	;	;	;	;	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
report	report	n1	report	report	0
or	or	cc	or	or	0
scandal	scandal	n1	scandal	scandal	0
,	,	,	,	,	0
imputed	imputed	vvn	imputed	impute	0
on	on	p-acp	on	on	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
Ahabs	Ahabs	npg1	Ahabs	ahabs	0
Kinsmen	Kinsmen	n2	Kinsmen	kinsman	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
what	what	r-crq	what	what	0
term	term	n1	term	term	0
soever	soever	av	soever	soever	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
appeare	appeare	vvi	appear	appear	0
who	who	r-crq	who	who	0
halts	halts	vvz	halts	halt	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
tweene	tweene	p-acp	tween	between	0
two	two	crd	two	two	0
opinions	opinions	n2	opinions	opinion	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
Newters	Newters	n2	Newters	newter	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
turnes	turnes	vvz	turns	turn	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
times	times	n2	times	time	0
:	:	:	:	:	0
that	that	cst	that	that	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
troublers	troublers	n2	troublers	troubler	0
of	of	pp-f	of	of	0
Is	Is	vbz	Is	be	0
∣	∣	sy	∣	∣	0
rael	rael	n1	rael	rael	0
.	.	.	.	.	1
Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
,	,	,	,	,	0
this	this	d	this	this	0
(	(	(	(	(	0
and	and	cc	and	and	0
onely	onely	av-j	only	only	0
this	this	d	this	this	0
)	)	)	)	)	0
is	is	vbz	is	be	0
my	my	po11	my	my	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
my	my	po11	my	my	0
Petition	Petition	vvb	Petition	petition	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
;	;	;	;	;	0
that	that	d	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
discerning	discerning	j-vvg	discerning	discern	0
people	people	n1	people	people	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
such	such	d	such	such	0
a	a	dt	a	a	0
people	people	n1	people	people	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
delights	delights	vvz	delights	delight	0
to	to	pc-acp	to	to	0
enhabit	enhabit	fw-la	enhabit	enhabit	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
then	then	av	then	then	0
will	will	vmb	will	will	0
your	your	po22	your	your	0
Shire	Shire	n1	Shire	shire	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
joy	joy	n1	joy	joy	0
to	to	p-acp	to	to	0
England	England	np1	England	England	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
your	your	po22	your	your	0
Towne	Towne	n1	Town	town	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
terror	terror	n1	terror	terror	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Enemies	Enemies	n2	Enemies	enemy	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
stronger	stronger	jc	stronger	strong	0
then	then	cs	then	than	0
Kings	Kings	n2	Kings	king	0
:	:	:	:	:	0
Truth	Truth	n1	Truth	truth	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Ark	Ark	n1	Ark	ark	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Philistines	Philistines	njp2	Philistines	philistine	0
,	,	,	,	,	0
make	make	vvb	make	make	0
them	them	pno32	them	they	0
fear	fear	vvi	fear	fear	0
and	and	cc	and	and	0
trem	trem	fw-la	trem	trem	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
so	so	av	so	so	0
farr	farr	av-j	far	far	0
from	from	p-acp	from	from	0
troubling1	troubling1	n1	troubling1	troubling1	0
Sam.	Sam.	np1	Sam.	Sam	1
4.	4.	crd	4.	4.	0
4.	4.	crd	4.	4.	0
7.	7.	crd	7.	7.	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
their	their	po32	their	their	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
their	their	po32	their	their	0
chifest	chifest	j	chifest	chife	0
treasure	treasure	n1	treasure	treasure	0
:	:	:	:	:	0
So	So	av	So	so	0
that	that	cst	that	that	0
my	my	po11	my	my	0
conclusion	conclusion	n1	conclusion	conclusion	0
is	is	vbz	is	be	0
,	,	,	,	,	0
truth	truth	n1	truth	truth	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
Governor	Governor	n1	Governor	governor	0
,	,	,	,	,	0
your	your	po22	your	your	0
Weapon	Weapon	n1	Weapon	weapon	0
,	,	,	,	,	0
your	your	po22	your	your	0
refuge	refuge	n1	refuge	refuge	0
,	,	,	,	,	0
your	your	po22	your	your	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
;	;	;	;	;	0
that	that	d	that	that	0
truth	truth	n1	truth	truth	0
may	may	vmb	may	may	0
preserve	preserve	vvi	preserve	preserve	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
your	your	po22	your	your	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
that	that	cst	that	that	0
truth	truth	n1	truth	truth	0
may	may	vmb	may	may	0
support	support	vvi	support	support	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
misery	misery	n1	misery	misery	0
,	,	,	,	,	0
that	that	cst	that	that	0
truth	truth	n1	truth	truth	0
may	may	vmb	may	may	0
possesse	possesse	vvi	possess	possess	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
ever	ever	av	ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	vvg	lasting	last	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
So	So	np1	So	So	0
prayeth	prayeth	vvz	prayeth	pray	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	1
