DEar	DEar	av-jn	DEar	dear	0
will	will	vmb	will	will	0
;	;	;	;	;	0
and	and	cc	and	and	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
some	some	d	some	some	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
surrection	surrection	n1	surrection	surrection	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
yet	yet	av	yet	yet	0
do	do	vdb	do	do	0
much	much	av-d	much	much	0
before	before	p-acp	before	before	0
that	that	d	that	that	0
day	day	n1	day	day	0
.	.	.	.	.	1
Well	Well	uh-av	Well	well	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
,	,	,	,	,	0
not	not	xx	not	not	0
questioning	questioning	vvg	questioning	question	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
unsatisfied	unsatisfied	j-vvn	unsatisfied	unsatisfy	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
writ	writ	vvn	writ	write	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
speak	speak	vvi	speak	speak	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
God	God	np1	God	God	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
wisdom	wisdom	n1	wisdom	wisdom	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
to	to	pc-acp	to	to	0
confirme	confirme	vvi	confirm	confirm	0
it	it	pn31	it	it	0
;	;	;	;	;	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
writ	writ	vvn	writ	write	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
to	to	pc-acp	to	to	0
confirme	confirme	vvi	confirm	confirm	0
it	it	pn31	it	it	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
private	private	j	private	private	0
fancie	fancie	n1	fancy	fancy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
written	written	j-vvn	written	write	0
Word	Word	n1	Word	word	0
.	.	.	.	.	1
Farwell	Farwell	np1	Farwell	Farwell	0
.	.	.	.	.	1
