AMongst	AMongst	p-acp	among	among	0
acceptance	acceptance	n1	acceptance	acceptance	0
,	,	,	,	,	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
intreate	intreate	vvi	entreat	entreat	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
sticke	sticke	vvi	stick	stick	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
title	title	n1	title	title	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
subiect	subiect	j-jn	subject	subject	0
vnworthy	vnworthy	j	unworthy	unworthy	0
your	your	po22	your	your	0
grauitie	grauitie	n1	gravity	gravity	0
,	,	,	,	,	0
being	being	vbg	being	be	0
grauely	grauely	av-j	gravely	grave	0
handled	handled	vvn	handled	handle	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
of	of	pp-f	of	of	0
passion	passion	n1	passion	passion	0
,	,	,	,	,	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
subiect	subiect	j-jn	subject	subject	0
to	to	p-acp	to	to	0
passion	passion	n1	passion	passion	0
.	.	.	.	.	1
The	The	dt	The	the	0
best	best	js	best	best	0
and	and	cc	and	and	0
grauest	grauest	js	gravest	grave	0
writers	writers	n2	writers	writer	0
haue	haue	vhb	have	have	0
writte	writte	vvn	written	write	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
vnbe	vnbe	n1	vnbe	vnbe	0
∣	∣	sy	∣	∣	0
fittes	fittes	vvz	fits	fit	0
not	not	xx	not	not	0
any	any	d	any	any	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
.	.	.	.	.	1
The	The	dt	The	the	0
Author	Author	n1	Author	author	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
commend	commend	vvi	commend	commend	0
:	:	:	:	:	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
commend	commend	vvb	commend	commend	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
.	.	.	.	.	1
The	The	dt	The	the	0
translation	translation	n1	translation	translation	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
commend	commend	vvi	commend	commend	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
the	the	dt	the	the	0
volume	volume	n1	volume	volume	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
farre	farre	j	far	far	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
,	,	,	,	,	0
so	so	av	so	so	0
lesse	lesse	av-dc	less	less	0
Philosophicall	Philosophicall	j	Philosophical	philosophical	0
.	.	.	.	.	1
How	How	np1	How	How	0
∣	∣	sy	∣	∣	0
soeuer	soeuer	av	soever	soever	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
finde	finde	vvb	find	find	0
fauour	fauour	n1	favour	favour	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
thinke	thinke	vvi	think	think	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
grea	grea	zz	grea	grea	0
∣	∣	sy	∣	∣	0
test	test	n1	test	test	0
happinesse	happinesse	n1	happiness	happiness	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fell	fell	vvi	fell	fell	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
done	done	vdn	done	do	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
content	content	vvi	content	content	0
him	him	pno31	him	he	0
by	by	p-acp	by	by	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
liue	liue	vvb	live	live	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
I	I	pns11	I	i	0
end	end	vvb	end	end	0
,	,	,	,	,	0
wishing	wishing	vvg	wishing	wish	0
you	you	pn22	you	you	0
all	all	d	all	all	0
happinesse	happinesse	n1	happiness	happiness	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
neuer	neuer	av	never	never	0
hath	hath	vhz	hath	have	0
end	end	n1	end	end	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
my	my	po11	my	my	0
lodging	lodging	n1	lodging	lodging	0
in	in	p-acp	in	in	0
Westmin	Westmin	n1	Westmin	westmin	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
30.	30.	crd	30.	30.	1
Aprilis	Aprilis	np1	Aprilis	Aprilis	0
1606.	1606.	crd	1606.	1606.	1
