GOd	GOd	np1	GOd	God	0
youe	youe	po22	youe	your	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
moche	moche	d	much	much	0
as	as	c-acp	as	as	0
youe	youe	po22	youe	your	0
haue	haue	n1	have	haven	0
best	best	av-js	best	best	0
∣	∣	sy	∣	∣	0
owed	owed	vvd	owed	owe	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
tyme	tyme	n1	time	time	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fruitefull	fruitefull	j	fruitful	fruitful	0
studies	studies	n2	studies	study	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
scrip	scrip	n1	scrip	scrip	0
¦	¦	sy	¦	¦	0
ture	ture	n1	ture	ture	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
tyme	tyme	n1	time	time	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
monumēt	monumēt	n1	monument	monument	0
&	&	cc	&	and	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
towar	towar	p-acp	toward	toward	0
¦	¦	sy	¦	¦	0
des	des	fw-fr	des	des	0
youe	youe	po22	youe	your	0
whiche	whiche	r-crq	which	which	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
(	(	(	(	(	0
except	except	c-acp	except	except	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
chāged	chāged	vvn	changed	change	0
in	in	p-acp	in	in	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
worse	worse	jc	worse	worse	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
thā	thā	cs	than	than	0
anye	anye	d	any	any	0
barbarouse	barbarouse	j	barbarous	barbarous	0
Scithian	Scithian	jp	Scythian	scythian	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
most	most	ds	most	most	0
louyng	louyng	j-vvg	loving	love	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
whan	whan	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
desti	desti	n1	desti	desti	0
¦	¦	sy	¦	¦	0
tute	tute	n1	tute	tute	0
of	of	pp-f	of	of	0
father	father	n1	father	father	0
&	&	cc	&	and	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
youe	youe	po22	youe	your	0
concea	concea	n2	concea	concea	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
a	a	zz	a	a	0
very	very	av	very	very	0
fatherly	fatherly	j	fatherly	fatherly	0
affection	affection	n1	affection	affection	0
towarde	towarde	p-acp	toward	toward	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
onelye	onelye	av-j	only	only	0
brought	brought	vvn	brought	bring	0
me	me	pno11	me	i	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
vniuersities	vniuersities	n2	universities	university	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
&	&	cc	&	and	0
forayne	forayne	vvi	forayne	forayne	0
real	real	j	real	real	0
¦	¦	sy	¦	¦	0
mes	mes	fw-fr	mes	mes	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
great	great	j	great	great	0
costes	costes	n2	costs	cost	0
and	and	cc	and	and	0
char	char	n1	char	char	0
¦	¦	sy	¦	¦	0
ges	ges	n1	ges	guess	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
moste	moste	av-ds	most	most	0
earnestly	earnestly	av-j	earnestly	earnest	0
exhorted	exhorted	vvd	exhorted	exhort	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
the	the	dt	the	the	0
puddels	puddels	n2	puddles	puddle	0
of	of	pp-f	of	of	0
sophist	sophist	n1	sophist	sophist	0
∣	∣	sy	∣	∣	0
ers	ers	j	ers	ers	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
fetche	fetche	vvi	fetch	fetch	0
water	water	n1	water	water	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
fountaynes	fountaynes	n2	fountains	fountain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
scripture	scripture	n1	scripture	scripture	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
youe	youe	po22	youe	your	0
haue	haue	n1	have	haven	0
drawen	drawen	vvn	drawn	draw	0
out	out	av	out	out	0
such	such	d	such	such	0
a	a	dt	a	a	0
sam	sam	d	same	same	0
∣	∣	sy	∣	∣	0
plar	plar	n1	plar	plar	0
to	to	p-acp	to	to	0
al	al	d	all	all	0
fathers	fathers	n2	father's	father	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
called	called	vvn	called	call	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
hitherto	hitherto	av	hitherto	hitherto	0
of	of	pp-f	of	of	0
fewe	fewe	d	few	few	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
deuysed	deuysed	vvn	devised	devise	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
none	none	pi	none	none	0
welnyghe	welnyghe	j	welnyghe	welnyghe	0
practised	practised	vvn	practised	practise	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
in	in	p-acp	in	in	0
vse	vse	n1	use	use	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
seyng	seyng	vvb	sing	sing	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
ben	ben	vbn	been	be	0
the	the	dt	the	the	0
autour	autour	fw-fr	autour	autour	0
and	and	cc	and	and	0
cause	cause	vvi	cause	cause	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
simple	simple	j	simple	simple	0
lernyng	lernyng	n1	learning	learning	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
teyned	teyned	vvd	teyned	teyn	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
duetie	duetie	n1	duty	duty	0
to	to	p-acp	to	to	0
ren	ren	fw-it	ren	ren	0
¦	¦	sy	¦	¦	0
der	der	zf	der	there	0
the	the	dt	the	the	0
fruytes	fruytes	n2	fruits	fruit	0
therof	therof	av	thereof	thereof	0
vnto	vnto	p-acp	unto	unto	0
youe	youe	po22	youe	your	0
.	.	.	.	.	1
And	And	cc	And	and	0
albeit	albeit	cs	albeit	albeit	0
that	that	cst	that	that	0
bothe	bothe	d	both	both	0
youe	youe	po22	youe	your	0
desyre	desyre	n1	desire	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
delyte	delyte	vvb	delight	delight	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
trauayle	trauayle	vvi	travail	travail	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holye	holye	j	holy	holy	0
wrytynges	wrytynges	n2-vvg	writings	writing	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
beyng	beyng	vbg	being	be	0
so	so	av	so	so	0
necessary	necessary	j	necessary	necessary	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
commune	commune	j	commune	common	0
weale	weale	n1	weal	weal	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
vnto	vnto	p-acp	unto	unto	0
youe	youe	po22	youe	your	0
ryght	ryght	j-jn	right	right	0
pleasaunt	pleasaunt	j	pleasant	pleasant	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
know	know	vvi	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
of	of	pp-f	of	of	0
oure	oure	po12	our	our	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
holye	holye	j	holy	holy	0
and	and	cc	and	and	0
onelye	onelye	av-j	only	only	0
restethe	restethe	vvz	resteth	rest	0
in	in	p-acp	in	in	0
goddes	goddes	n2	gods	god	0
anoyn	anoyn	vvb	anoyn	anoyn	0
∣	∣	sy	∣	∣	0
ted	ted	j	ted	ted	0
kynge	kynge	n1	king	king	0
,	,	,	,	,	0
we	we	pns12	we	we	0
maye	maye	vmb	may	may	0
conueniently	conueniently	av-j	conveniently	convenient	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
cure	cure	n1	cure	cure	0
,	,	,	,	,	0
not	not	xx	not	not	0
the	the	dt	the	the	0
lustes	lustes	n2	lusts	lust	0
and	and	cc	and	and	0
pleasures	pleasures	n2	pleasures	pleasure	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
requisite	requisite	j	requisite	requisite	0
helth	helth	n1	health	health	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
bodies	bodies	n2	bodies	body	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
our	our	po12	our	our	0
turne	turne	n1	turn	turn	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
labour	labour	vvi	labour	labour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lordes	lordes	n2	lords	lord	0
vy	vy	zz	vy	vy	0
∣	∣	sy	∣	∣	0
niarde	niarde	n1	niarde	niarde	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
telle	telle	fw-fr	telle	telle	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
anye	anye	d	any	any	0
man	man	n1	man	man	0
hath	hath	vhz	hath	have	0
receyued	receyued	vvn	received	receive	0
the	the	dt	the	the	0
true	true	j	true	true	0
knowleage	knowleage	n1	knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
spirite	spirite	n1	spirit	spirit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
that	that	cst	that	that	0
pitieth	pitieth	vvz	pitieth	pity	0
not	not	xx	not	not	0
the	the	dt	the	the	0
greate	greate	j	great	great	0
sickenesses	sickenesses	n2	sicknesses	sickness	0
,	,	,	,	,	0
and	and	cc	and	and	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
wherin	wherin	c-crq	wherein	wherein	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
wrapped	wrapped	vvn	wrapped	wrap	0
on	on	p-acp	on	on	0
euerye	euerye	d	every	every	0
syde	syde	n1	side	side	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
vnprofitable	vnprofitable	j	unprofitable	unprofitable	0
(	(	(	(	(	0
let	let	vvb	let	let	0
some	some	d	some	some	0
busie	busie	j	busy	busy	0
speakers	speakers	n2	speakers	speaker	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
doers	doers	n2	doers	doer	0
ba	ba	uh	ba	ba	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
lyste	lyste	vvb	list	list	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
bestowe	bestowe	vvi	bestow	bestow	0
some	some	d	some	some	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
and	and	cc	and	and	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
translatyng	translatyng	n-vvg	translating	translate	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
conteynethe	conteynethe	vvz	conteynethe	conteynethe	0
so	so	av	so	so	0
manye	manye	d	many	many	0
goodly	goodly	j	goodly	goodly	0
remedies	remedies	n2	remedies	remedy	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
diseases	diseases	n2	diseases	disease	0
that	that	cst	that	that	0
communelye	communelye	av-j	communelye	communelye	0
,	,	,	,	,	0
and	and	cc	and	and	0
iustelye	iustelye	av-j	iustelye	iustelye	0
happen	happen	vvb	happen	happen	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
to	to	pc-acp	to	to	0
vs.	vs.	pno12	us	we	0
Whyche	Whyche	r-crq	Which	which	0
thyng	thyng	n1	thing	thing	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
plese	plese	vvb	please	please	0
your	your	po22	your	your	0
ryghte	ryghte	j-jn	right	right	0
godlye	godlye	j	godly	godly	0
iudgemente	iudgemente	n1	judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
suche	suche	d	such	such	0
as	as	c-acp	as	as	0
youe	youe	po22	youe	your	0
be	be	vbi	be	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
barkynges	barkynges	n2	barkings	barking	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
o	o	fw-la	o	o	0
¦	¦	sy	¦	¦	0
ther	ther	a-acp	there	there	0
shall	shall	vmb	shall	shall	0
lytle	lytle	av-j	little	little	0
trouble	trouble	vvi	trouble	trouble	0
me	me	pno11	me	i	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
nowe	nowe	av	now	now	0
I	I	pns11	I	i	0
wylle	wylle	vmb	will	will	0
hynder	hynder	vvi	hinder	hinder	0
youe	youe	po22	youe	your	0
no	no	dx	no	no	0
longer	longer	av-jc	longer	long	0
frome	frome	p-acp	from	from	0
the	the	dt	the	the	0
readenge	readenge	n1	readenge	readenge	0
of	of	pp-f	of	of	0
Iohn	Iohn	np1	Iohn	John	0
Vigo	Vigo	np1	Vigo	Vigo	0
his	his	po31	his	his	0
woor	woor	n1	woor	woor	0
¦	¦	sy	¦	¦	0
kes	kes	uh	kes	kes	0
,	,	,	,	,	0
trustynge	trustynge	vvg	trusting	trust	0
that	that	cst	that	that	0
youe	youe	po22	youe	your	0
wylle	wylle	n1	will	will	0
take	take	vvi	take	take	0
this	this	d	this	this	0
my	my	po11	my	my	0
dedication	dedication	n1	dedication	dedication	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
parte	parte	n1	part	part	0
,	,	,	,	,	0
&	&	cc	&	and	0
haue	haue	vhb	have	have	0
such	such	d	such	such	0
gentle	gentle	j	gentle	gentle	0
remēbraūce	remēbraūce	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
euer	euer	av	ever	ever	0
bound	bound	vvn	bound	bind	0
too	too	av	too	too	0
haue	haue	vhi	have	have	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
FINIS	FINIS	fw-la	FINIS	finis	0
.	.	.	.	.	1
