ALthough	ALthough	cs	ALthough	although	0
blind	blind	j	blind	blind	0
World	World	n1	World	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
see	see	vvi	see	see	0
their	their	po32	their	their	0
mad	mad	j	mad	mad	0
Wic	Wic	zz	Wic	wic	0
∣	∣	sy	∣	∣	0
kedness	kedness	n1	kedness	kedness	0
and	and	cc	and	and	0
Folly	Folly	n1	Folly	folly	0
.	.	.	.	.	1
That	That	cst	That	that	0
the	the	dt	the	the	0
great	great	j	great	great	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
infinite	infinite	j	infinite	infinite	0
Mercy	Mercy	n1	Mercy	mercy	0
would	would	vmd	would	will	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
true	true	j	true	true	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Healers	Healers	n2	Healers	healer	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Breaches	Breaches	n2	Breaches	breach	0
,	,	,	,	,	0
and	and	cc	and	and	0
Restorers	Restorers	n2	Restorers	restorer	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Paths	Paths	n2	Paths	path	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Prayer	Prayer	n1	Prayer	prayer	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
My	My	po11	My	my	0
Lords	Lords	n2	Lords	lord	0
and	and	cc	and	and	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
,	,	,	,	,	1
