WHat	WHat	q-crq	WHat	what	0
this	this	d	this	this	0
multitude	multitude	n1	multitude	multitude	0
walk	walk	vvi	walk	walk	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
his	his	po31	his	his	0
people	people	n1	people	people	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
spel-communion	spel-communion	n1	spel-communion	spel-communion	0
can	can	vmb	can	can	0
there	there	a-acp	there	there	0
be	be	vbi	be	be	0
expe	expe	j	expe	expe	0
∣	∣	sy	∣	∣	0
cted	cted	vvd	cted	ct	0
?	?	?	?	?	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
purging	purging	n-vvg	purging	purge	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
body	body	n1	body	body	0
,	,	,	,	,	0
we	we	pns12	we	we	0
suspect	suspect	vvb	suspect	suspect	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
body	body	n1	body	body	0
)	)	)	)	)	0
suppo	suppo	n1	suppo	suppo	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
diversion	diversion	n1	diversion	diversion	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
reall	reall	j	real	real	0
duty	duty	n1	duty	duty	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
beside	beside	p-acp	beside	beside	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
apprehend	apprehend	vvb	apprehend	apprehend	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
impossible	impossible	j	impossible	impossible	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
far	far	av-j	far	far	0
lesser	lesser	jc	lesser	lesser	0
number	number	n1	number	number	0
(	(	(	(	(	0
retaining	retaining	vvg	retaining	retain	0
their	their	po32	their	their	0
present	present	j	present	present	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
stitution	stitution	n1	stitution	stitution	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
regularly	regularly	av-j	regularly	regular	0
cast	cast	vvi	cast	cast	0
out	out	av	out	out	0
the	the	dt	the	the	0
greater	greater	jc	greater	great	0
part	part	n1	part	part	0
therefrom	therefrom	av	therefrom	therefrom	0
;	;	;	;	;	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
formed	formed	vvn	formed	form	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
worser	worser	jc	worse	worse	0
and	and	cc	and	and	0
greater	greater	jc	greater	great	0
part	part	n1	part	part	0
,	,	,	,	,	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
able	able	j	able	able	0
and	and	cc	and	and	0
willing	willing	j	willing	willing	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
formall	formall	j	formal	formal	0
ejection	ejection	n1	ejection	ejection	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
then	then	cs	then	than	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
:	:	:	:	:	0
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
this	this	d	this	this	0
ten	ten	crd	ten	ten	0
years	years	n2	years	year	0
talk	talk	vvb	talk	talk	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lips	lips	n2	lips	lip	0
(	(	(	(	(	0
about	about	p-acp	about	about	0
purging	purging	vvg	purging	purge	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
tended	tended	vvn	tended	tend	0
only	only	av-j	only	only	0
to	to	p-acp	to	to	0
penury	penury	n1	penury	penury	0
,	,	,	,	,	0
Pro.	Pro.	np1	Pro.	Pro.	1
14.	14.	crd	14.	14.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
last	last	ord	last	last	0
years	years	n2	years	year	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
further	further	jc	further	further	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
work	work	n1	work	work	0
then	then	av	then	then	0
the	the	dt	the	the	0
former	former	j	former	former	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
now	now	av	now	now	0
hope	hope	vvi	hope	hope	0
,	,	,	,	,	0
some	some	d	some	some	0
more	more	dc	more	more	0
reall	reall	j	real	real	0
truth	truth	n1	truth	truth	0
and	and	cc	and	and	0
course	course	n1	course	course	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
place	place	n1	place	place	0
.	.	.	.	.	1
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
found	found	vvn	found	find	0
Scotland	Scotland	np1	Scotland	Scotland	0
,	,	,	,	,	0
Act.	Act.	n1	Act.	act	0
12.	12.	crd	12.	12.	0
as	as	p-acp	as	as	0
Peter	Peter	np1	Peter	Peter	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
prison	prison	n1	prison	prison	0
,	,	,	,	,	0
and	and	cc	and	and	0
asleep	asleep	j	asleep	asleep	0
,	,	,	,	,	0
between	between	p-acp	between	between	0
two	two	crd	two	two	0
armed	armed	j-vvn	armed	arm	0
Keepers	Keepers	n2	Keepers	keeper	0
,	,	,	,	,	0
the	the	dt	the	the	0
Kirk	Kirk	np1	Kirk	Kirk	0
,	,	,	,	,	0
(	(	(	(	(	0
so	so	av	so	so	0
called	called	vvn	called	call	0
)	)	)	)	)	0
and	and	cc	and	and	0
the	the	dt	the	the	0
State	State	n1	State	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
bound	bound	vvn	bound	bind	0
with	with	p-acp	with	with	0
two	two	crd	two	two	0
chaines	chaines	n2	chains	chain	0
.	.	.	.	.	1
May	May	np1	May	May	0
there	there	pc-acp	there	there	0
not	not	xx	not	not	0
a	a	dt	a	a	0
light	light	n1	light	light	0
have	have	vhb	have	have	0
now	now	av	now	now	0
shone	shone	vvn	shone	shine	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Prison	Prison	n1	Prison	prison	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
kening	kening	vvg	kening	ken	0
stroke	stroke	n1	stroke	stroke	0
have	have	vhb	have	have	0
smitten	smitten	vvn	smitten	smite	0
her	her	pno31	her	she	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
side	side	n1	side	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
bid	bid	vvb	bid	bid	0
her	her	pno31	her	she	0
rise	rise	vvi	rise	rise	0
quickly	quickly	av-j	quickly	quick	0
?	?	?	?	?	1
And	And	cc	And	and	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
her	her	po31	her	her	0
chains	chains	n2	chains	chain	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
voyce	voyce	n1	voice	voice	0
fall	fall	vvi	fallen	fall	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
she	she	pns31	she	she	0
gird	gird	vvi	gird	gird	0
her	her	po31	her	her	0
loins	loins	n2	loins	loin	0
,	,	,	,	,	0
and	and	cc	and	and	0
get	get	vvi	get	get	0
her	her	pno31	her	she	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
bondage	bondage	n1	bondage	bondage	0
?	?	?	?	?	1
Scotland's	Scotland's	npg1	Scotland's	Scotland	0
sicknes	sicknes	n1	sickness	sickness	0
discovered	discovered	vvd	discovered	discover	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
twelve	twelve	crd	twelve	twelve	0
years	years	n2	years	year	0
her	her	po31	her	her	0
issue	issue	n1	issue	issue	0
,	,	,	,	,	0
or	or	cc	or	or	0
fountain	fountain	n1	fountain	fountain	0
of	of	pp-f	of	of	0
blood	blood	n1	blood	blood	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
opened	opened	vvn	opened	open	0
,	,	,	,	,	0
Mark	Mark	vvb	Mark	mark	0
5.	5.	crd	5.	5.	0
and	and	cc	and	and	0
she	she	pns31	she	she	0
hath	hath	vhz	hath	have	0
suffered	suffered	vvn	suffered	suffer	0
many	many	d	many	many	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
Physicians	Physicians	n2	Physicians	physician	0
,	,	,	,	,	0
and	and	cc	and	and	0
spent	spent	vvd	spent	spend	0
all	all	d	all	all	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
had	had	vhd	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
bettered	bettered	vvn	bettered	better	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
the	the	dt	the	the	0
worse	worse	jc	worse	worse	0
;	;	;	;	;	0
her	her	po31	her	her	0
touching	touching	vvg	touching	touch	0
other	other	n-jn	other	other	0
garments	garments	n2	garments	garment	0
and	and	cc	and	and	0
garbs	garbs	n2	garbs	garb	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
healed	healed	vvn	healed	heal	0
her	her	pno31	her	she	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
that	that	cst	that	that	0
now	now	av	now	now	0
she	she	pns31	she	she	0
would	would	vmd	would	will	0
try	try	vvi	try	try	0
in	in	p-acp	in	in	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
touch	touch	n1	touch	touch	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
will	will	vmb	will	will	0
do	do	vdi	do	do	0
!	!	!	!	!	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
fountain	fountain	n1	fountain	fountain	0
of	of	pp-f	of	of	0
bloud	bloud	n1	blood	blood	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
dryed	dryed	vvn	dried	dry	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
she	she	pns31	she	she	0
might	might	vmd	might	may	0
feel	feel	vvi	feel	feel	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
her	her	po31	her	her	0
plague	plague	n1	plague	plague	0
was	was	vbds	was	be	0
healed	healed	vvn	healed	heal	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
our	our	po12	our	our	0
mercies	mercies	n2	mercies	mercy	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
people	people	n1	people	people	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
endeavours	endeavours	n2	endeavours	endeavour	0
be	be	vbb	be	be	0
joyned	joyned	vvn	joined	join	0
the	the	dt	the	the	0
requests	requests	n2	requests	request	0
of	of	pp-f	of	of	0
Dalkeith	Dalkeith	np1	Dalkeith	Dalkeith	0
,	,	,	,	,	0
April	April	np1	April	April	0
22.	22.	crd	22.	22.	0
1652.	1652.	crd	1652.	1652.	1
