Honoured	Honoured	j-vvn	Honoured	honour	0
unto	unto	p-acp	unto	unto	0
perpetuall	perpetuall	j	perpetual	perpetual	0
oblivion	oblivion	n1	oblivion	oblivion	0
all	all	d	all	all	0
inveterate	inveterate	j	inveterate	inveterate	0
envies	envies	n2	envies	envy	0
and	and	cc	and	and	0
enmities	enmities	n2	enmities	enmity	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
end	end	n1	end	end	0
that	that	cst	that	that	0
Magi	Magi	np1	Magi	Magi	0
∣	∣	sy	∣	∣	0
strates	strates	n2	strates	strate	0
would	would	vmd	would	will	0
equally	equally	av-jn	equally	equal	0
and	and	cc	and	and	0
gently	gently	av-j	gently	gentle	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
Brethren	Brethren	n2	Brothers	brethren	0
)	)	)	)	)	0
admi	admi	fw-la	admi	admi	0
∣	∣	sy	∣	∣	0
nister	nister	n1	nister	nister	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
onely	onely	av-j	only	only	0
such	such	d	such	such	0
a	a	dt	a	a	0
gentlenesse	gentlenesse	n1	gentleness	gentleness	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ecute	ecute	vvi	ecute	ecute	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Gospell	Gospell	n1	Gospel	gospel	0
spirit	spirit	n1	spirit	spirit	0
)	)	)	)	)	0
that	that	cst	that	that	0
the	the	dt	the	the	0
people	people	n1	people	people	0
would	would	vmd	would	will	0
submit	submit	vvi	submit	submit	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
not	not	xx	not	not	0
wear	wear	vvi	wear	wear	0
out	out	av	out	out	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Rulers	Rulers	n2	Rulers	ruler	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
cumbrance	cumbrance	n1	cumbrance	cumbrance	0
and	and	cc	and	and	0
strife	strife	n1	strife	strife	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
turn	turn	vvb	turn	turn	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
complaints	complaints	n2	complaints	complaint	0
into	into	p-acp	into	into	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
obliged	obliged	vvn	obliged	oblige	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
Rule1	Rule1	np1	Rule1	Rule1	0
Tim	Tim	np1	Tim	Tim	0
2.	2.	crd	2.	2.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2.	2.	crd	2.	2.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
easier	easier	jc	easier	easy	0
to	to	pc-acp	to	to	0
blame	blame	vvi	blame	blame	0
then	then	av	then	then	0
understand	understand	vvi	understand	understand	0
the	the	dt	the	the	0
work	work	n1	work	work	0
and	and	cc	and	and	0
weight	weight	n1	weight	weight	0
of	of	pp-f	of	of	0
Magi	Magi	np1	Magi	Magi	0
∣	∣	sy	∣	∣	0
stracy	stracy	n1	stracy	stracy	0
and	and	cc	and	and	0
Ministery	Ministery	n1	Ministry	ministry	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
to	to	pc-acp	to	to	0
deal	deal	vvi	deal	deal	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
people	people	n1	people	people	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
poor	poor	j	poor	poor	0
&	&	cc	&	and	0
foolish	foolish	j	foolish	foolish	0
,	,	,	,	,	0
and	and	cc	and	and	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
way	way	n1	way	way	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
God	God	n1	God	god	0
,	,	,	,	,	0
Jer.	Jer.	np1	Jer.	Jer.	1
5.	5.	crd	5.	5.	0
4.	4.	crd	4.	4.	1
And	And	cc	And	and	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
tend	tend	vvi	tend	tend	0
much	much	d	much	much	0
to	to	p-acp	to	to	0
unity	unity	n1	unity	unity	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
very	very	j	very	very	0
care	care	vvb	care	care	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
what	what	r-crq	what	what	0
Ministers	Ministers	n2	Ministers	minister	0
are	are	vbr	are	be	0
planted	planted	vvn	planted	plant	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
give	give	vvi	give	give	0
some	some	d	some	some	0
evidence	evidence	n1	evidence	evidence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
dwelling	dwelling	vvg	dwelling	dwell	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
fruits	fruits	n2	fruits	fruit	0
are	are	vbr	are	be	0
love	love	n1	love	love	0
and	and	cc	and	and	0
peace	peace	n1	peace	peace	0
;	;	;	;	;	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
desi	desi	fw-fr	desi	desi	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
of	of	pp-f	of	of	0
Reformation	Reformation	n1	Reformation	reformation	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
vanitie	vanitie	n1	vanity	vanity	0
and	and	cc	and	and	0
strife	strife	n1	strife	strife	0
proceed	proceed	vvb	proceed	proceed	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
who	who	r-crq	who	who	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
promoters	promoters	n2	promoters	promoter	0
of	of	pp-f	of	of	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
Truth	Truth	n1	Truth	truth	0
and	and	cc	and	and	0
Peace	Peace	n1	Peace	peace	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
tain	tain	vvb	tain	tain	0
you	you	pn22	you	you	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
erred	erred	vvn	erred	err	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
impute	impute	vvb	impute	impute	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
largenesse	largenesse	n1	largeness	largeness	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
affe	affe	n1	affe	ass	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Citie	Citie	n1	City	city	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
possibly	possibly	av-j	possibly	possible	0
have	have	vhi	have	have	0
intrenched	intrenched	vvn	entrenched	entrench	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
understanding	understanding	n1	understanding	understanding	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
said	said	vvn	said	say	0
.	.	.	.	.	1
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	0
13.	13.	crd	13.	13.	0
11.	11.	crd	11.	11.	1
Finally	Finally	av-j	Finally	final	0
,	,	,	,	,	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
farewell	farewell	uh-n	farewell	farewell	0
:	:	:	:	:	0
Be	Be	vbb	Be	be	0
perfect	perfect	j	perfect	perfect	0
,	,	,	,	,	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
comfort	comfort	n1	comfort	comfort	0
,	,	,	,	,	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
live	live	vvb	live	live	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
und	und	cc	and	and	0
peace	peace	n1	peace	peace	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Yorke	Yorke	np1	Yorke	York	0
,	,	,	,	,	0
March	March	vvb	March	march	0
,	,	,	,	,	0
15.	15.	crd	15.	15.	0
1655.	1655.	crd	1655.	1655.	1
