Worshipful	Worshipful	j	Worshipful	worshipful	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
every	every	d	every	every	0
day	day	n1	day	day	0
be	be	vbb	be	be	0
expecting	expecting	vvg	expecting	expect	0
Dea	Dea	np1	Dea	Dea	0
and	and	cc	and	and	0
preparing	preparing	vvg	preparing	prepare	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
more	more	av-dc	more	more	0
particularly	particularly	av-jn	particularly	particular	0
,	,	,	,	,	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
long	long	j	long	long	0
ime	ime	pns11|vbm	ime	I|be	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
various	various	j	various	various	0
distempers	distempers	n2	distempers	distemper	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
somuch	somuch	av	somuch	somuch	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
despaired	despaired	vvd	despaired	despair	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
received	received	vvd	received	receive	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
self	self	n1	self	self	0
the	the	dt	the	the	0
sentence	sentence	n1	sentence	sentence	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
disabled	disabled	vvn	disabled	disable	0
for	for	p-acp	for	for	0
other	other	n-jn	other	other	0
concerns	concerns	vvz	concerns	concern	0
;	;	;	;	;	0
and	and	cc	and	and	0
although	although	cs	although	although	0
my	my	po11	my	my	0
distempers	distempers	n2	distempers	distemper	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
violent	violent	j	violent	violent	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
hreaten	hreaten	vvi	hreaten	hreaten	0
a	a	dt	a	a	0
sudden	sudden	j	sudden	sudden	0
dissolution	dissolution	n1	dissolution	dissolution	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
being	being	vbg	being	be	0
so	so	av	so	so	0
complicated	complicated	vvn	complicated	complicate	0
,	,	,	,	,	0
and	and	cc	and	and	0
continuing	continuing	vvg	continuing	continue	0
so	so	av	so	so	0
long	long	av-j	long	long	0
without	without	p-acp	without	without	0
check	check	n1	check	check	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
used	used	vvn	used	use	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
felt	felt	vvd	felt	feel	0
Nature	Nature	n1	Nature	nature	0
so	so	av	so	so	0
fast	fast	av-j	fast	fast	0
decay	decay	vvi	decay	decay	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
God	God	np1	God	God	0
had	had	vhd	had	have	0
spoken	spoken	vvn	spoken	speak	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
vidence	vidence	n1	vidence	vidence	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
sometime	sometime	av	sometime	sometime	0
to	to	p-acp	to	to	0
Hezekiah	Hezekiah	np1	Hezekiah	Hezekiah	0
,	,	,	,	,	0
2	2	crd	2	2	0
King	King	n1	King	king	0
.	.	.	.	.	1
20.1	20.1	crd	20.1	20.1	0
.	.	.	.	.	1
Put	Put	vvb	Put	put	0
thy	thy	po21	thy	thy	0
house	house	n1	house	house	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
die	die	vvi	die	die	0
and	and	cc	and	and	0
not	not	xx	not	not	0
live	live	vvi	live	live	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
my	my	po11	my	my	0
Cly	Cly	np1	Cly	Cly	0
∣	∣	sy	∣	∣	0
masterical	masterical	j	masterical	masterical	0
year	year	n1	year	year	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
prove	prove	vvi	prove	prove	0
fatal	fatal	j	fatal	fatal	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
many	many	d	many	many	0
old	old	j	old	old	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
;	;	;	;	;	0
and	and	cc	and	and	0
these	these	d	these	these	0
apprehensions	apprehensions	n2	apprehensions	apprehension	0
were	were	vbdr	were	be	0
much	much	av-d	much	much	0
heightned	heightned	vvn	heightened	heighten	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
continued	continued	j-vvn	continued	continue	0
rumors	rumors	n2	rumours	rumour	0
we	we	pns12	we	we	0
then	then	av	then	then	0
had	had	vhd	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
have	have	vhb	have	have	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Popish	Popish	j	Popish	popish	0
Plots	Plots	n2	Plots	plot	0
,	,	,	,	,	0
and	and	cc	and	and	0
ur	ur	zz	ur	ur	0
intended	intended	j-vvn	intended	intend	0
Massacre	Massacre	n1	Massacre	massacre	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
little	little	j	little	little	0
fastened	fastened	vvn	fastened	fasten	0
also	also	av	also	also	0
by	by	p-acp	by	by	0
Melancholy	Melancholy	j-jn	Melancholy	melancholy	0
Conceits	Conceits	n2	Conceits	conceit	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	d	that	that	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
tween	tween	n1	tween	tween	0
the	the	cs	the	than	0
one	one	crd	one	one	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
I	I	pns11	I	i	0
raised	raised	vvd	raised	raise	0
this	this	d	this	this	0
Conclusion	Conclusion	n1	Conclusion	conclusion	0
,	,	,	,	,	0
My	My	po11	My	my	0
dayes	dayes	n2	days	day	0
were	were	vbdr	were	be	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
life	life	n1	life	life	0
drew	drew	vvd	drew	draw	0
near	near	av-j	near	near	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
period	period	n1	perjod	period	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
whether	whether	cs	whither	whether	0
a	a	dt	a	a	0
natural	natural	j	natural	natural	0
disease	disease	n1	disease	disease	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
violent	violent	j	violent	violent	0
hand	hand	n1	hand	hand	0
would	would	vmd	would	will	0
do	do	vdi	do	do	0
my	my	po11	my	my	0
work	work	n1	work	work	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
loss	loss	n1	loss	loss	0
:	:	:	:	:	0
Sometimes	Sometimes	av	Sometime	sometime	0
I	I	pns11	I	i	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
cluded	cluded	vvn	cluded	clude	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
one	one	pi	one	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
sometime	sometime	av	sometime	sometime	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
as	as	p-acp	as	as	0
my	my	po11	my	my	0
disease	disease	n1	disease	disease	0
or	or	cc	or	or	0
our	our	po12	our	our	0
weekly	weekly	j	weekly	weekly	0
News	News	n1	News	news	0
prevailed	prevailed	vvn	prevailed	prevail	0
.	.	.	.	.	1
However	However	c-acp	However	however	0
,	,	,	,	,	0
this	this	d	this	this	0
put	put	vvd	put	put	0
me	me	pno11	me	i	0
on	on	a-acp	on	on	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
more	more	dc	more	more	0
serious	serious	j	serious	serious	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
and	and	cc	and	and	0
Judgment	Judgment	n1	Judgement	judgement	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
usually	usually	av-j	usually	usual	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
Interest	Interest	n1	Interest	interest	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
preparation	preparation	n1	preparation	preparation	0
for	for	p-acp	for	for	0
death	death	n1	death	death	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
worst	worst	js	worst	worst	0
of	of	pp-f	of	of	0
deaths	deaths	n2	death's	death	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
often	often	av	often	often	0
ask	ask	vvi	ask	ask	0
my	my	po11	my	my	0
self	self	n1	self	self	0
this	this	d	this	this	0
questi	questi	n1	question	question	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
What	What	r-crq	What	what	0
if	if	cs	if	if	0
Death	Death	n1	Death	death	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Stake	Stake	n1	Stake	stake	0
for	for	p-acp	for	for	0
Christ	Christ	np1	Christ	Christ	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
comfort	comfort	n1	comfort	comfort	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
find	find	vvi	find	find	0
?	?	?	?	?	1
And	And	cc	And	and	0
consider	consider	vvb	consider	consider	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
my	my	po11	my	my	0
memory	memory	n1	memory	memory	0
was	was	vbds	was	be	0
treacherous	treacherous	j	treacherous	treacherous	0
,	,	,	,	,	0
being	being	vbg	being	be	0
much	much	av-d	much	much	0
disabled	disabled	vvn	disabled	disable	0
by	by	p-acp	by	by	0
my	my	po11	my	my	0
distemper	distemper	n1	distemper	distemper	0
,	,	,	,	,	0
lying	lying	vvg	lying	lie	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
head	head	n1	head	head	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wrote	wrote	vvd	wrote	write	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
Answer	Answer	n1	Answer	answer	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
mind	mind	n1	mind	mind	0
dictated	dictated	vvn	dictated	dictate	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
God	God	np1	God	God	0
gave	gave	vvd	gave	give	0
me	me	pno11	me	i	0
any	any	d	any	any	0
lu	lu	crd	lu	lu	0
∣	∣	sy	∣	∣	0
cida	cida	fw-la	cida	cida	0
intervalla	intervalla	fw-la	intervalla	intervalla	0
,	,	,	,	,	0
any	any	d	any	any	0
breathing	breathing	j-vvg	breathing	breathe	0
times	times	n2	times	time	0
,	,	,	,	,	0
I	I	pns11	I	i	0
lost	lost	vvd	lost	lose	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
can	can	vmb	can	can	0
say	say	vvi	say	say	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Philoso	Philoso	np1	Philoso	Philoso	0
∣	∣	sy	∣	∣	0
pher	pher	n1	pher	pher	0
,	,	,	,	,	0
Nulla	Nulla	fw-la	Nulla	nulla	0
dies	dies	fw-la	dies	dies	0
sine	sine	fw-la	sine	sine	0
linia	linia	fw-la	linia	linia	0
,	,	,	,	,	0
no	no	dx	no	no	0
day	day	n1	day	day	0
pass'd	pass'd	vvn	passed	pass	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
something	something	pi	something	something	0
;	;	;	;	;	0
and	and	cc	and	and	0
thus	thus	av	thus	thus	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
little	little	j	little	little	0
time	time	n1	time	time	0
the	the	dt	the	the	0
materials	materials	n2-jn	materials	material	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
Structure	Structure	n1	Structure	structure	0
were	were	vbdr	were	be	0
ga	ga	vvd	gam	give	0
∣	∣	sy	∣	∣	0
thered	thered	j-jn	red	red	0
together	together	av	together	together	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
rude	rude	j	rude	rude	0
,	,	,	,	,	0
confused	confused	j-vvn	confused	confuse	0
and	and	cc	and	and	0
disorderly	disorderly	j	disorderly	disorderly	0
Chaos	Chaos	n1	Chaos	chaos	0
,	,	,	,	,	0
suitable	suitable	j	suitable	suitable	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
distract	distract	vvb	distract	distract	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
Thoughts	Thoughts	n2	Thoughts	thought	0
and	and	cc	and	and	0
disturbed	disturbed	j-vvn	disturbed	disturb	0
Fancy	Fancy	n1	Fancy	fancy	0
,	,	,	,	,	0
suited	suited	vvn	suited	suit	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
end	end	n1	end	end	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
recourse	recourse	n1	recourse	recourse	0
thereto	thereto	av	thereto	thereto	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
necessity	necessity	n1	necessity	necessity	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
through	through	p-acp	through	through	0
Gods	Gods	npg1	Gods	God	0
bles	bles	n1	bles	bles	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
endeavour	endeavour	n1	endeavour	endeavour	0
,	,	,	,	,	0
those	those	d	those	those	0
fogs	fogs	n2	fogs	fog	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
little	little	j	little	little	0
blown	blown	vvn	blown	blow	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
bodily	bodily	j	bodily	bodily	0
strength	strength	n1	strength	strength	0
a	a	dt	a	a	0
little	little	j	little	little	0
restored	restored	vvn	restored	restore	0
,	,	,	,	,	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
that	that	cst	that	that	0
the	the	dt	the	the	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
my	my	po11	my	my	0
distemper	distemper	n1	distemper	distemper	0
alone	alone	av-j	alone	alone	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
an	an	dt	and	a	0
Epidemical	Epidemical	j	Epidemical	epidemical	0
disease	disease	n1	disease	disease	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
that	that	cst	that	that	0
some	some	d	some	some	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worser	worser	jc	worse	worse	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
are	are	vbr	are	be	0
all	all	d	all	all	0
their	their	po32	their	their	0
life-time	life-time	n1	lifetime	life-time	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
bondage	bondage	n1	bondage	bondage	0
;	;	;	;	;	0
Heb.	Heb.	np1	Heb.	Heb.	1
2.15	2.15	crd	2.15	2.15	0
.	.	.	.	.	0
and	and	cc	and	and	0
considering	considering	vvg	considering	consider	0
also	also	av	also	also	0
the	the	dt	the	the	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
at	at	p-acp	at	at	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
prudent	prudent	j	prudent	prudent	0
persons	persons	n2	persons	person	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
danger	danger	n1	danger	danger	0
Foreign	Foreign	j	Foreign	foreign	0
Invasion	Invasion	n1	Invasion	invasion	0
,	,	,	,	,	0
or	or	cc	or	or	0
Domestick	Domestick	j-jn	Domestic	domestic	0
Insur	Insur	np1	Insur	Insur	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
,	,	,	,	,	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
an	an	dt	and	a	0
undertaking	undertaking	n-vvg	undertaking	undertake	0
of	of	pp-f	of	of	0
is	is	vbz	is	be	0
nature	nature	n1	nature	nature	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
unsuitable	unsuitable	j	unsuitable	unsuitable	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
not	not	xx	not	not	0
unwelcome	unwelcome	j	unwelcome	unwelcome	0
;	;	;	;	;	0
and	and	cc	and	and	0
hereupon	hereupon	av	hereupon	hereupon	0
I	I	pns11	I	i	0
review	review	vvi	review	review	0
∣	∣	sy	∣	∣	0
my	my	po11	my	my	0
scattered	scattered	j-vvn	scattered	scatter	0
Papers	Papers	n2	Papers	paper	0
,	,	,	,	,	0
set	set	vvd	set	set	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
,	,	,	,	,	0
d	d	zz	d	d	0
polished	polished	j-vvn	polished	polish	0
them	them	pno32	them	they	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
as	as	c-acp	as	as	0
could	could	vmd	could	can	0
,	,	,	,	,	0
presuming	presuming	vvg	presuming	presume	0
a	a	dt	a	a	0
good	good	j	good	good	0
Stomack	Stomack	n1	Stomach	stomach	0
(	(	(	(	(	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
ch	ch	n1	changed	chamber	0
I	I	pns11	I	i	0
write	write	vvb	write	write	0
)	)	)	)	)	0
will	will	vmb	will	will	0
digest	digest	vvi	digest	digest	0
wholsome	wholsome	j	wholesome	wholesome	0
meat	meat	n1	meat	meat	0
,	,	,	,	,	0
ough	ough	av-d	ough	ough	0
not	not	xx	not	not	0
modishly	modishly	av-j	modishly	modish	0
drest	drest	vvn	dressed	dress	0
:	:	:	:	:	0
Those	Those	d	Those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
wil	wil	vmb	will	will	0
∣	∣	sy	∣	∣	0
ng	ng	vvi	ng	hang	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
holily	holily	av-j	holily	holy	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
dye	dye	vvi	die	dye	0
happily	happily	av-j	happily	happy	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
ve	ve	zz	ve	ve	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
cal'd	cal'd	vvn	called	call	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
r	r	zz	r	r	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
their	their	po32	their	their	0
ears	ears	n2	ears	ear	0
and	and	cc	and	and	0
doubts	doubts	n2	doubts	doubt	0
,	,	,	,	,	0
these	these	d	these	these	0
be	be	vbb	be	be	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
nimate	nimate	vvi	nimate	nimate	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
that	that	cst	that	that	0
esteem	esteem	vvb	esteem	esteem	0
the	the	dt	the	the	0
appear	appear	vvi	appear	appear	0
∣	∣	sy	∣	∣	0
ance	ance	n1	ance	ance	0
of	of	pp-f	of	of	0
Vertue	Vertue	n1	Virtue	virtue	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Vertue	Vertue	n1	Virtue	virtue	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
here	here	av	here	here	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
also	also	av	also	also	0
think	think	vvi	think	think	0
the	the	dt	the	the	0
appearance	appearance	n1	appearance	appearance	0
of	of	pp-f	of	of	0
Hap	Hap	vvb	Hap	hap	0
∣	∣	sy	∣	∣	0
piness	piness	n1	piness	piness	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
Happiness	Happiness	n1	Happiness	happiness	0
and	and	cc	and	and	0
Heaven	Heaven	n1	Heaven	heaven	0
it	it	pn31	it	it	0
lf	lf	zz	lf	lf	0
.	.	.	.	.	1
However	However	c-acp	However	however	0
,	,	,	,	,	0
my	my	po11	my	my	0
end	end	n1	end	end	0
drawing	drawing	vvg	drawing	draw	0
near	near	av-j	near	near	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
ay	ay	uh	ay	ay	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Prophesie	Prophesie	vvb	Prophesy	prophesy	0
foresee	foresee	vvi	foresee	foresee	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
upon	upon	p-acp	upon	upon	0
record	record	n1	record	record	0
what	what	r-crq	what	what	0
my	my	po11	my	my	0
present	present	j	present	present	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
are	are	vbr	are	be	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
benefit	benefit	n1	benefit	benefit	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
in	in	p-acp	in	in	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
apprehension	apprehension	n1	apprehension	apprehension	0
I	I	pns11	I	i	0
lay	lay	vvd	lay	lie	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
death-bed	death-bed	n1	deathbed	deathbed	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
may	may	vmb	may	may	0
comfort	comfort	vvi	comfort	comfort	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
like	like	j	like	like	0
condition	condition	n1	condition	condition	0
.	.	.	.	.	1
If	If	cs	If	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
objected	objected	vvn	objected	object	0
,	,	,	,	,	0
that	that	cst	that	that	0
many	many	d	many	many	0
learned	learned	j	learned	learned	0
Treatises	Treatises	n2	Treatises	treatise	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
by	by	p-acp	by	by	0
able	able	j	able	able	0
Divines	Divines	n2-jn	Divines	divine	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
Sub	Sub	fw-la	Sub	sub	0
∣	∣	sy	∣	∣	0
ject	ject	n1	ject	ject	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
granted	granted	vvn	granted	grant	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
all	all	d	all	all	0
those	those	d	those	those	0
great	great	j	great	great	0
Lamps	Lamps	n2	Lamps	lamp	0
,	,	,	,	,	0
many	many	d	many	many	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
th	th	dt	that	the	0
dark	dark	j	dark	dark	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
knows	knows	vvz	knows	know	0
but	but	p-acp	but	but	0
my	my	po11	my	my	0
small	small	j	small	small	0
Taper	Taper	n1	Taper	taper	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
useful	useful	j	useful	useful	0
to	to	pc-acp	to	to	0
light	light	vvi	light	light	0
some	some	d	some	some	0
one	one	crd	one	one	0
or	or	cc	or	or	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
dark	dark	j	dark	dark	0
corner	corner	n1	corner	corner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
house	house	n1	house	house	0
?	?	?	?	?	0
the	the	dt	the	the	0
Lesson	Lesson	n1	Lesson	lesson	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
taught	taught	vvn	taught	teach	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
sufficient	sufficient	j	sufficient	sufficient	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
learnt	learnt	vvn	learned	learn	0
:	:	:	:	:	0
Those	Those	d	Those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
better	better	jc	better	better	0
,	,	,	,	,	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
;	;	;	;	;	0
