COnsidering	COnsidering	vvg	COnsidering	consider	0
liuelilie	liuelilie	av-j	livelily	lively	0
beholde	beholde	vvb	behold	behold	0
the	the	dt	the	the	0
true	true	j	true	true	0
lustre	lustre	n1	lustre	lustre	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
and	and	cc	and	and	0
receiue	receiue	vvb	receive	receive	0
most	most	av-ds	most	most	0
sweete	sweete	j	sweet	sweet	0
content	content	n1	content	content	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
them	them	pno32	them	they	0
euer	euer	av	ever	ever	0
to	to	pc-acp	to	to	0
delight	delight	vvi	delight	delight	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
shall	shall	vmb	shall	shall	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
vndoubtedly	vndoubtedly	av-j	undoubtedly	undoubted	0
trust	trust	vvb	trust	trust	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
receiue	receiue	vvi	receive	receive	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
bee	bee	vbi	be	be	0
incouraged	incouraged	vvn	encouraged	encourage	0
to	to	pc-acp	to	to	0
proceede	proceede	vvi	proceed	proceed	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
accomplishing	accomplishing	n-vvg	accomplishing	accomplish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
euer	euer	av	ever	ever	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
imployed	imployed	vvn	employed	employ	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
common	common	j	common	common	0
good	good	j	good	good	0
,	,	,	,	,	0
vntill	vntill	c-acp	until	until	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
spent	spent	vvn	spent	spend	0
my	my	po11	my	my	0
last	last	ord	last	last	0
breath	breath	n1	breath	breath	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
vnfained	vnfained	j	unfeigned	unfeigned	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
I	I	pns11	I	i	0
rest	rest	vvb	rest	rest	0
&	&	cc	&	and	0
euer	euer	av	ever	ever	0
shall	shall	vmb	shall	shall	1
