AMong	AMong	p-acp	AMong	among	0
an	an	dt	and	a	0
idle	idle	j	idle	idle	0
and	and	cc	and	and	0
wicked	wicked	j	wicked	wicked	0
rout	rout	n1	rout	rout	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rule	rule	n1	rule	rule	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Apostle	Apostle	n1	Apostle	apostle	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
altogether	altogether	av	altogether	altogether	0
vnworthy	vnworthy	j	unworthy	unworthy	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
almes	almes	n2	alms	alm	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
vtterly	vtterly	av-j	utterly	utter	0
refused	refused	vvn	refused	refuse	0
to	to	pc-acp	to	to	0
work	work	vvi	work	work	0
.	.	.	.	.	1
And	And	cc	And	and	0
be	be	vbb	be	be	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
confidence	confidence	n1	confidence	confidence	0
and	and	cc	and	and	0
proud	proud	j	proud	proud	0
presumption	presumption	n1	presumption	presumption	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
imagined	imagined	j-vvn	imagined	imagine	0
prescription	prescription	n1	prescription	prescription	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
mention	mention	n1	mention	mention	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
restraint	restraint	n1	restraint	restraint	0
,	,	,	,	,	0
they	they	pns32	they	they	0
feared	feared	vvd	feared	fear	0
not	not	xx	not	not	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
dores	dores	n2	doors	door	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
contemp	contemp	n1	contempt	contempt	0
∣	∣	sy	∣	∣	0
tuously	tuously	av-j	tuously	tuous	0
and	and	cc	and	and	0
skornfully	skornfully	av-j	skornfully	skornful	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
holy	holy	j	holy	holy	0
a	a	dt	a	a	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
an	an	dt	and	a	0
impossible	impossible	j	impossible	impossible	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
rogues	rogues	n2	rogues	rogue	0
shold	shold	vmd	should	shall	0
haue	haue	vhi	have	have	0
abiding	abiding	j-vvg	abiding	abide	0
places	places	n2	places	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
beggers	beggers	n2	beggars	beggar	0
should	should	vmd	should	shall	0
liue	liue	vvi	live	live	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
labours	labours	n2	labours	labour	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
thankes	thankes	n2	thanks	thanks	0
be	be	vbb	be	be	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
:	:	:	:	:	0
this	this	d	this	this	0
excellent	excellent	j	excellent	excellent	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
mercifull	mercifull	j	merciful	merciful	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
was	was	vbds	was	be	0
no	no	av-dx	no	no	0
sooner	sooner	av-c	sooner	soon	0
aduan	aduan	j	aduan	aduan	0
∣	∣	sy	∣	∣	0
ced	ced	j	ced	ced	0
and	and	cc	and	and	0
authorised	authorised	vvn	authorised	authorise	0
by	by	p-acp	by	by	0
gratious	gratious	j	gracious	gracious	0
Statute	Statute	n1	Statute	statute	0
wisely	wisely	av-j	wisely	wise	0
penned	penned	vvn	penned	pen	0
,	,	,	,	,	0
and	and	cc	and	and	0
enacted	enacted	vvn	enacted	enact	0
by	by	p-acp	by	by	0
high	high	j	high	high	0
Court	Court	n1	Court	court	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
effect	effect	n1	effect	effect	0
and	and	cc	and	and	0
purpose	purpose	n1	purpose	purpose	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
prosperously	prosperously	av-j	prosperously	prosperous	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
spee	spee	fw-mi	spee	spee	0
∣	∣	sy	∣	∣	0
die	die	vvb	die	die	0
successe	successe	n1	success	success	0
preuailed	preuailed	vvd	prevailed	prevail	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
comfort	comfort	n1	comfort	comfort	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
that	that	cst	that	that	0
loue	loue	vvb	love	love	0
true	true	j	true	true	0
iudgement	iudgement	n1	judgement	judgement	0
&	&	cc	&	and	0
mercie	mercie	n1	mercy	mercy	0
,	,	,	,	,	0
shewed	shewed	vvd	showed	show	0
euident	euident	j	evident	evident	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
that	that	cst	that	that	0
his	his	po31	his	his	0
good	good	j	good	good	0
hand	hand	n1	hand	hand	0
went	went	vvd	went	go	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
execution	execution	n1	execution	execution	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
his	his	po31	his	his	0
good	good	j	good	good	0
Spirit	Spirit	n1	Spirit	spirit	0
was	was	vbds	was	be	0
formerly	formerly	av-j	formerly	former	0
president	president	n1	president	precedent	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
holy	holy	j	holy	holy	0
consultation	consultation	n1	consultation	consultation	0
and	and	cc	and	and	0
aduise	aduise	n1	advise	advice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
taken	taken	vvn	taken	take	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
which	which	r-crq	which	which	0
one	one	crd	one	one	0
Act	Act	n1	Act	act	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
Honorable	Honorable	j	Honourable	honourable	0
)	)	)	)	)	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
good	good	j	good	good	0
acts	acts	n2	acts	act	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
wrought	wrought	vvn	wrought	wrought	0
,	,	,	,	,	0
highly	highly	av-j	highly	high	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
her	her	po31	her	her	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
gouernment	gouernment	n1	government	government	0
;	;	;	;	;	0
and	and	cc	and	and	0
also	also	av	also	also	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
good	good	j	good	good	0
&	&	cc	&	and	0
cōmodious	cōmodious	j	commodious	commodious	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
weale	weale	n1	weal	weal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
natiō	natiō	n1	nation	nation	0
,	,	,	,	,	0
a	a	dt	a	a	0
long	long	j	long	long	0
narration	narration	n1	narration	narration	0
would	would	vmd	would	will	0
hardly	hardly	av	hardly	hardly	0
suffice	suffice	vvi	suffice	suffice	0
worthily	worthily	av-j	worthily	worthy	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
.	.	.	.	.	1
O	O	sy	O	o	0
how	how	q-crq	how	how	0
much	much	d	much	much	0
filthinesse	filthinesse	n1	filthiness	filthiness	0
of	of	pp-f	of	of	0
adulterie	adulterie	n1	adultery	adultery	0
and	and	cc	and	and	0
fornication	fornication	n1	fornication	fornication	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
vagabonds	vagabonds	n2	vagabonds	vagabond	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
is	is	vbz	is	be	0
hereby	hereby	av	hereby	hereby	0
cut	cut	vvn	cut	cut	0
off	off	a-acp	off	off	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
wont	wont	vvn	wont	wont	0
in	in	p-acp	in	in	0
more	more	dc	more	more	0
then	then	cs	then	than	0
brutish	brutish	j	brutish	brutish	0
maner	maner	n1	manner	manner	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
practised	practised	vvn	practised	practise	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
confused	confused	j-vvn	confused	confuse	0
lodging	lodging	n1	lodging	lodging	0
together	together	av	together	together	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
euery	euery	d	every	every	0
Faire	Faire	j	Fair	fair	0
and	and	cc	and	and	0
mar	mar	vvi	mar	mar	0
∣	∣	sy	∣	∣	0
ket	ket	n1	ket	ket	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
filled	filled	vvn	filled	fill	0
themseues	themseues	px32	themselves	themselves	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
fattest	fattest	js	fattest	fat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rost	rost	n1	rost	roast	0
,	,	,	,	,	0
and	and	cc	and	and	0
drunke	drunke	vvn	drunk	drink	0
themselues	themselues	px32	themselves	themselves	0
drunken	drunken	j	drunken	drunken	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
strongest	strongest	js	strongest	strong	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Beere	Beere	n1	Beer	beer	0
that	that	cst	that	that	0
their	their	po32	their	their	0
Hostesse	Hostesse	n1	Hostess	hostess	0
could	could	vmd	could	can	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
uide	uide	fw-la	uide	uide	0
for	for	c-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
partly	partly	av	partly	partly	0
begged	begged	vvn	begged	beg	0
and	and	cc	and	and	0
partly	partly	av	partly	partly	0
stollen	stollen	vvn	stolen	steal	0
the	the	dt	the	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
!	!	!	!	!	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
cloake	cloake	n1	cloak	cloak	0
and	and	cc	and	and	0
couert	couert	n1	covert	covert	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
bastardize	bastardize	vvi	bastardise	bastardize	0
,	,	,	,	,	0
practised	practised	vvn	practised	practise	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
rogues	rogues	n2	rogues	rogue	0
bad-good	bad-good	j	bad-good	bad-good	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
,	,	,	,	,	0
mistresses	mistresses	n2	mistress's	mistress	0
,	,	,	,	,	0
&	&	cc	&	and	0
dames	dames	n2	dams	dame	0
,	,	,	,	,	0
is	is	vbz	is	be	0
hereby	hereby	av	hereby	hereby	0
taken	taken	vvn	taken	take	0
away	away	av	away	away	0
;	;	;	;	;	0
seeing	seeing	vvg	seeing	see	0
they	they	pns32	they	they	0
shal	shal	vmb	shall	shall	0
henceforth	henceforth	av	henceforth	henceforth	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
cary	cary	vvi	carry	carry	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
base-born	base-born	j	baseborn	base-born	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
hide	hide	vvi	hide	hide	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
farre	farre	av-j	far	far	0
remoued	remoued	vvn	removed	remove	0
places	places	n2	places	place	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
leade	leade	vvi	lead	lead	0
them	them	pno32	them	they	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
naturall	naturall	j	natural	natural	0
children	children	n2	children	child	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
!	!	!	!	!	1
How	How	q-crq	How	how	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
disordered	disordered	j-vvn	disordered	disorder	0
births	births	n2	births	birth	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
the	the	dt	the	the	0
vntimely	vntimely	j	untimely	untimely	0
deaths	deaths	n2	death's	death	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
young	young	j	young	young	0
infants	infants	n2	infants	infant	0
,	,	,	,	,	0
preuented	preuented	vvn	prevented	prevent	0
;	;	;	;	;	0
the	the	dt	the	the	0
liues	liues	n2	lives	life	0
whereof	whereof	c-crq	whereof	whereof	0
(	(	(	(	(	0
though	though	cs	though	though	0
the	the	dt	the	the	0
fruite	fruite	n1	fruit	fruit	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
bodies	bodies	n2	bodies	body	0
)	)	)	)	)	0
this	this	d	this	this	0
mercilesse	mercilesse	j	merciless	merciless	0
and	and	cc	and	and	0
sauage	sauage	j-jn	savage	savage	0
people	people	n1	people	people	0
little	little	av-j	little	little	0
regarded	regarded	vvn	regarded	regard	0
!	!	!	!	!	1
How	How	np1	How	How	0
grati	grati	fw-la	grati	grati	0
∣	∣	sy	∣	∣	0
ously	ously	av-j	ously	ous	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
man-stealing	man-stealing	j	manstealing	manstealing	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
proper	proper	j	proper	proper	0
children	children	n2	children	child	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
intollerable	intollerable	j	intolerable	intolerable	0
misusage	misusage	n1	misusage	misusage	0
and	and	cc	and	and	0
disfiguring	disfiguring	vvg	disfiguring	disfigure	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
hereby	hereby	av	hereby	hereby	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
feated	feated	vvd	feated	feat	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
their	their	po32	their	their	0
cruell	cruell	j	cruel	cruel	0
and	and	cc	and	and	0
vnnaturall	vnnaturall	j	unnatural	unnatural	0
practises	practises	n2	practises	practise	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
abuse	abuse	vvi	abuse	abuse	0
the	the	dt	the	the	0
pitie	pitie	n1	pity	pity	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
by	by	p-acp	by	by	0
begging	begging	vvg	begging	beg	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
!	!	!	!	!	1
Who	Who	q-crq	Who	who	0
knoweth	knoweth	vvz	knoweth	know	0
howe	howe	c-crq	how	how	0
manie	manie	d	many	many	0
priuate	priuate	j	private	private	0
persons	persons	n2	persons	person	0
shall	shall	vmb	shall	shall	0
bee	bee	vbi	be	be	0
hereby	hereby	av	hereby	hereby	0
safegarded	safegarded	vvn	safegarded	safegard	0
from	from	p-acp	from	from	0
robberies	robberies	n2	robberies	robbery	0
and	and	cc	and	and	0
pilferies	pilferies	n2	pilferies	pilfery	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
the	the	dt	the	the	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
like	like	av-j	like	like	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
dangerous	dangerous	j	dangerous	dangerous	0
mutinies	mutinies	n2	mutinies	mutiny	0
&	&	cc	&	and	0
rebellions	rebellions	n2	rebellions	rebellion	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
euil	euil	j-jn	evil	evil	0
instruments	instruments	n2	instruments	instrument	0
(	(	(	(	(	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
counterfeit	counterfeit	j-jn	counterfeit	counterfeit	0
souldiers	souldiers	n2	soldiers	soldier	0
)	)	)	)	)	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
tering	tering	vvg	tering	tere	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
rude	rude	j	rude	rude	0
faction	faction	n1	faction	faction	0
?	?	?	?	?	1
In	In	p-acp	In	in	0
al	al	d	all	all	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
soules	soules	n2	souls	soul	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
miserable	miserable	j	miserable	miserable	0
and	and	cc	and	and	0
forlorne	forlorne	j-vvn	forlorn	forlese	0
sinners	sinners	n2	sinners	sinner	0
,	,	,	,	,	0
tendered	tendered	vvn	tendered	tender	0
and	and	cc	and	and	0
plucked	plucked	vvd	plucked	pluck	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuels	diuels	ng1	devils	devil	0
iawes	iawes	n2	jaws	jaw	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
abominable	abominable	j	abominable	abominable	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
life	life	n1	life	life	0
is	is	vbz	is	be	0
dammed	dammed	vvn	dammed	dam	0
or	or	cc	or	or	0
hedged	hedged	vvn	hedged	hedge	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
if	if	cs	if	if	0
happily	happily	av-j	happily	happy	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
held	held	vvn	held	hold	0
by	by	p-acp	by	by	0
due	due	j-jn	due	due	0
correction	correction	n1	correction	correction	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
orderly	orderly	j	orderly	orderly	0
conuersation	conuersation	n1	conversation	conversation	0
,	,	,	,	,	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
hope	hope	n1	hope	hope	0
that	that	cst	that	that	0
God	God	np1	God	God	0
wil	wil	vmb	will	will	0
giue	giue	vvi	give	give	0
many	many	d	many	many	0
that	that	cst	that	that	0
grace	grace	n1	grace	grace	0
!	!	!	!	!	1
To	To	p-acp	To	to	0
speak	speak	vvi	speak	speak	0
the	the	dt	the	the	0
sum	sum	n1	sum	sum	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
in	in	p-acp	in	in	0
few	few	d	few	few	0
words	words	n2	words	word	0
;	;	;	;	;	0
how	how	c-crq	how	how	0
happily	happily	av-j	happily	happy	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
lawlesse	lawlesse	j	lawless	lawless	0
&	&	cc	&	and	0
licētious	licētious	j	licentious	licentious	0
multitude	multitude	n1	multitude	multitude	0
,	,	,	,	,	0
whch	whch	r-crq	which	which	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
wādering	wādering	j-vvg	wandering	wander	0
disorder	disorder	n1	disorder	disorder	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
eluded	eluded	vvn	eluded	elude	0
all	all	d	all	all	0
law	law	n1	law	law	0
,	,	,	,	,	0
brought	brought	vvn	brought	bring	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
iust	iust	j	just	just	0
limits	limits	n2	limits	limit	0
&	&	cc	&	and	0
disciplin	disciplin	n1	discipline	discipline	0
of	of	pp-f	of	of	0
lawe	lawe	n1	law	law	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
such	such	d	such	such	0
a	a	dt	a	a	0
monstrous	monstrous	j	monstrous	monstrous	0
and	and	cc	and	and	0
sottish	sottish	j	sottish	sottish	0
multitude	multitude	n1	multitude	multitude	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
nei	nei	n1	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
regarded	regarded	vvn	regarded	regard	0
Church	Church	n1	Church	church	0
nor	nor	ccx	nor	nor	0
common	common	j	common	common	0
wealth	wealth	n1	wealth	wealth	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
God	God	n1	God	god	0
nor	nor	ccx	nor	nor	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
word	word	n1	word	word	0
,	,	,	,	,	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
sacrament	sacrament	n1	sacrament	sacrament	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
mariage	mariage	n1	marriage	marriage	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
child	child	n1	child	child	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
honest	honest	j	honest	honest	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
either	either	av-d	either	either	0
tou	tou	pns21	tou	thou	0
∣	∣	sy	∣	∣	0
ching	ching	j-vvg	ching	ch	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
education	education	n1	education	education	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
adulterous	adulterous	j	adulterous	adulterous	0
off-spring	off-spring	n1	offspring	offspring	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
liued	liued	vvd	lived	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
delighted	delighted	vvd	delighted	delight	0
themselues	themselues	px32	themselves	themselves	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
barbarous	barbarous	j	barbarous	barbarous	0
and	and	cc	and	and	0
beastly	beastly	j	beastly	beastly	0
confusion	confusion	n1	confusion	confusion	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
multiplying	multiplying	j-vvg	multiplying	multiply	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
vile	vile	j	vile	vile	0
generation	generation	n1	generation	generation	0
!	!	!	!	!	1
And	And	cc	And	and	0
how	how	q-crq	how	how	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
land	land	n1	land	land	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
seat	seat	n1	seat	seat	0
of	of	pp-f	of	of	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
disburthened	disburthened	vvn	disburdened	disburden	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
guiltinesse	guiltinesse	n1	guiltiness	guiltiness	0
and	and	cc	and	and	0
dāger	dāger	n1	danger	danger	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
wrath	wrath	n1	wrath	wrath	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
in	in	p-acp	in	in	0
short	short	j	short	short	0
space	space	n1	space	space	0
haue	haue	vhb	have	have	0
growne	growne	vvn	grown	grow	0
,	,	,	,	,	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
ouer	ouer	p-acp	over	over	0
long	long	j	long	long	0
sufferance	sufferance	n1	sufferance	sufferance	0
:	:	:	:	:	0
seeing	seeing	vvg	seeing	see	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
foule	foule	j	foul	foul	0
euils	euils	n2-jn	evils	evil	0
,	,	,	,	,	0
would	would	vmd	would	will	0
certainly	certainly	av-j	certainly	certain	0
haue	haue	vhi	have	have	0
cried	cried	vvn	cried	cry	0
to	to	p-acp	to	to	0
heauen	heauen	n1	heaven	heaven	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
loud	loud	j	loud	loud	0
and	and	cc	and	and	0
shrill	shrill	j	shrill	shrill	0
voyce	voyce	n1	voice	voice	0
for	for	p-acp	for	for	0
vengeance	vengeance	n1	vengeance	vengeance	0
;	;	;	;	;	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
thus	thus	av	thus	thus	0
tempestiuely	tempestiuely	av-j	tempestiuely	tempestiue	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
lawfull	lawfull	j	lawful	lawful	0
authoritie	authoritie	n1	authority	authority	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
care	care	n1	care	care	0
and	and	cc	and	and	0
remorse	remorse	n1	remorse	remorse	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
,	,	,	,	,	0
bene	bene	vbi	be	be	0
made	made	vvn	made	make	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
