SIRS	SIRS	np1	SIRS	Sirs	0
or	or	cc	or	or	0
declaration	declaration	n1	declaration	declaration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
I	I	pns11	I	i	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
clare	clare	vvb	clare	clare	0
positively	positively	av-j	positively	positive	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
;	;	;	;	;	0
doe	doe	vdb	do	do	0
you	you	pn22	you	you	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
and	and	cc	and	and	0
disprove	disprove	vvb	disprove	disprove	0
me	me	pno11	me	i	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
The	The	dt	The	the	0
Gospel	Gospel	n1	Gospel	gospel	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
that	that	cst	that	that	0
ruled	ruled	vvd	ruled	rule	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
and	and	cc	and	and	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
testified	testified	vvd	testified	testify	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
daies	daies	n2	days	day	0
the	the	dt	the	the	0
same	same	d	same	same	0
Spirit	Spirit	n1	Spirit	spirit	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
pou	pou	vvn	pou	pou	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
out	out	av	out	out	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
flesh	flesh	n1	flesh	flesh	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
then	then	cs	then	than	0
their	their	po32	their	their	0
writings	writings	n2-vvg	writings	write	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
port	port	n1	port	port	0
or	or	cc	or	or	0
declaration	declaration	n1	declaration	declaration	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
law	law	n1	law	law	0
and	and	cc	and	and	0
te	te	dt	to	the	0
∣	∣	sy	∣	∣	0
stimony	stimony	n1	stimony	stimony	0
which	which	q-crq	which	which	0
was	was	vbds	was	be	0
within	within	p-acp	within	within	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
spreading	spreading	vvg	spreading	spread	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
from	from	p-acp	from	from	0
East	East	n1	East	east	0
to	to	p-acp	to	to	0
West	West	n1	West	west	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
North	North	n1	North	north	0
to	to	p-acp	to	to	0
South	South	n1	South	south	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
sonnes	sonnes	n2	sons	son	0
and	and	cc	and	and	0
daughters	daughters	n2	daughters	daughter	0
,	,	,	,	,	0
is	is	vbz	is	be	0
ever	ever	av	ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	j-vvg	lasting	last	0
,	,	,	,	,	0
and	and	cc	and	and	0
never	never	av-x	never	never	0
dies	dies	vvz	die	die	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
is	is	vbz	is	be	0
still	still	av	still	still	0
ever	ever	av	ever	ever	0
∣	∣	sy	∣	∣	0
lasting	lasting	j-vvg	lasting	last	0
,	,	,	,	,	0
and	and	cc	and	and	0
rising	rising	vvg	rising	rise	0
higher	higher	av-jc	higher	high	0
and	and	cc	and	and	0
higher	higher	jc	higher	high	0
in	in	p-acp	in	in	0
manifesting	manifesting	vvg	manifesting	manifest	0
himselfe	himselfe	px31	himself	himself	0
in	in	p-acp	in	in	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
man	man	n1	man	man	0
∣	∣	sy	∣	∣	0
kinde	kinde	n1	kind	kind	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
the	the	dt	the	the	0
declaration	declaration	n1	declaration	declaration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spi	Spi	vvb	Spi	spi	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
,	,	,	,	,	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
words	words	n2	words	word	0
gon	gon	vvn	gone	go	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
daily	daily	av-j	daily	daily	0
are	are	vbr	are	be	0
corrup	corrup	n1	corrup	corrup	0
∣	∣	sy	∣	∣	0
ted	ted	n1	ted	ted	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
subtilty	subtilty	n1	subtlety	subtlety	0
of	of	pp-f	of	of	0
imaginary	imaginary	j	imaginary	imaginary	0
flesh	flesh	n1	flesh	flesh	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
within	within	p-acp	within	within	0
every	every	d	every	every	0
man	man	n1	man	man	0
that	that	cst	that	that	0
tries	tries	vvz	tries	try	0
all	all	d	all	all	0
things	things	n2	things	thing	0
:	:	:	:	:	0
words	words	n2	words	word	0
cannot	cannot	vmbx	cannot	can	0
try	try	vvi	try	try	0
all	all	d	all	all	0
things	things	n2	things	thing	0
:	:	:	:	:	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
speakes	speakes	vvz	speaks	speak	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
;	;	;	;	;	0
shall	shall	vmb	shall	shall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
reap	reap	vvb	reap	reap	0
corruption	corruption	n1	corruption	corruption	0
;	;	;	;	;	0
shall	shall	vmb	shall	shall	0
tast	tast	vvi	taste	taste	0
of	of	pp-f	of	of	0
misery	misery	n1	misery	misery	0
that	that	cst	that	that	0
flesh	flesh	n1	flesh	flesh	0
brings	brings	vvz	brings	bring	0
upon	upon	p-acp	upon	upon	0
himselfe	himselfe	px31	himself	himself	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
speaks	speaks	vvz	speaks	speak	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
reap	reap	vvb	reap	reap	0
life	life	n1	life	life	0
:	:	:	:	:	0
or	or	cc	or	or	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
preaches	preaches	vvz	preaches	preach	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
live	live	vvi	live	live	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
;	;	;	;	;	0
that	that	d	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
speakes	speakes	vvz	speaks	speak	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
inward	inward	j	inward	inward	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
liberty	liberty	n1	liberty	liberty	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
worldly	worldly	j	worldly	worldly	0
straights	straights	n2	straights	straight	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
want	want	vvi	want	want	0
life	life	n1	life	life	0
and	and	cc	and	and	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
You	You	pn22	You	you	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
this	this	d	this	this	0
?	?	?	?	?	1
I	I	pns11	I	i	0
answer	answer	vvb	answer	answer	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
concernment	concernment	n1	concernment	concernment	0
;	;	;	;	;	0
your	your	po22	your	your	0
Pulpit	Pulpit	n1	Pulpit	pulpit	0
wrings	wrings	vvz	wrings	wring	0
against	against	p-acp	against	against	0
Errors	Errors	n2	Errors	error	0
:	:	:	:	:	0
The	The	dt	The	the	0
People	People	n1	People	people	0
cries	cries	vvz	cries	cry	0
what	what	r-crq	what	what	0
are	are	vbr	are	be	0
those	those	d	those	those	0
errors	errors	n2	errors	error	0
?	?	?	?	?	1
You	You	pn22	You	you	0
answere	answere	vvb	answer	answer	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
company	company	n1	company	company	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
ro	ro	p-acp	ro	to	0
up	up	a-acp	up	up	0
that	that	cst	that	that	0
denies	denies	vvz	denies	deny	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
th	th	dt	that	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
pray	pray	vvb	pray	pray	0
¦	¦	sy	¦	¦	0
er	er	fw-mi	er	er	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
yo	yo	pn22	the	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
considered	considered	vvn	considered	consider	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
meek	meek	j	meek	meek	0
spiri	spiri	fw-la	spiri	spiri	0
what	what	r-crq	what	what	0
these	these	d	these	these	0
men	men	n2	men	man	0
say	say	vvb	say	say	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
cry	cry	vvb	cry	cry	0
then	then	av	then	then	0
down	down	a-acp	down	down	0
without	without	p-acp	without	without	0
tryall	tryall	n1	trial	trial	0
:	:	:	:	:	0
is	is	vbz	is	be	0
this	this	d	this	this	0
spiritual	spiritual	j	spiritual	spiritual	0
judging	judging	n-vvg	judging	judge	0
.	.	.	.	.	1
Well	Well	uh-av	Well	well	0
,	,	,	,	,	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
judged	judged	vvn	judged	judge	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
wary	wary	j	wary	wary	0
and	and	cc	and	and	0
moderate	moderate	j	moderate	moderate	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
;	;	;	;	;	0
covetous	covetous	j	covetous	covetous	0
rashnesse	rashnesse	n1	rashness	rashness	0
can	can	vmb	can	can	0
judge	judge	vvi	judge	judge	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
.	.	.	.	.	1
I	I	pns11	I	i	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
being	being	vbg	being	be	0
branded	branded	vvn	branded	brand	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
mouthes	mouthes	n2	mouths	mouth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
horrid	horrid	j	horrid	horrid	0
blasphemy	blasphemy	n1	blasphemy	blasphemy	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
denying	denying	vvg	denying	deny	0
all	all	d	all	all	0
these	these	d	these	these	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
prove	prove	vvi	prove	prove	0
it	it	pn31	it	it	0
,	,	,	,	,	0
was	was	vbds	was	be	0
drawn	drawn	vvn	drawn	draw	0
forth	forth	av	forth	forth	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
what	what	r-crq	what	what	0
here	here	av	here	here	0
followes	followes	vvz	follows	follow	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
spirituall	spirituall	j	spiritual	spiritual	0
men	men	n2	men	man	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
over	over	a-acp	over	over	0
to	to	pc-acp	to	to	0
judge	judge	vvi	judge	judge	0
.	.	.	.	.	1
Whether	Whether	cs	Whither	whether	0
you	you	pn22	you	you	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
very	very	j	very	very	0
men	men	n2	men	man	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
deny	deny	vvi	deny	deny	0
God	God	np1	God	God	0
,	,	,	,	,	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
tures	tures	av	tures	tures	0
and	and	cc	and	and	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	d	that	that	0
turnes	turnes	vvz	turns	turn	0
the	the	dt	the	the	0
trthes	trthes	n2	trthes	trthe	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
lye	lye	n1	lie	lie	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
leaving	leaving	vvg	leaving	leave	0
the	the	dt	the	the	0
letter	letter	n1	letter	letter	0
,	,	,	,	,	0
and	and	cc	and	and	0
walk	walk	vvi	walk	walk	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
own	own	d	own	own	0
inferences	inferences	n2	inferences	inference	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
holding	holding	vvg	holding	hold	0
forth	forth	av	forth	forth	0
spirituall	spirituall	j	spiritual	spiritual	0
things	things	n2	things	thing	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
imagination	imagination	n1	imagination	imagination	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
law	law	n1	law	law	0
and	and	cc	and	and	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
within	within	a-acp	within	within	0
;	;	;	;	;	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
likewise	likewise	av	likewise	likewise	0
judge	judge	vvi	judge	judge	0
whether	whether	cs	whither	whether	0
those	those	d	those	those	0
men	men	n2	men	man	0
you	you	pn22	you	you	0
count	count	vvb	count	count	0
such	such	d	such	such	0
blasphemers	blasphemers	n2	blasphemers	blasphemer	0
;	;	;	;	;	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
those	those	d	those	those	0
men	men	n2	men	man	0
that	that	cst	that	that	0
doth	doth	vdz	does	do	0
advance	advance	vvi	advance	advance	0
God	God	np1	God	God	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
and	and	cc	and	and	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
spirituality	spirituality	n1	spirituality	spirituality	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
the	the	dt	the	the	0
Apostolicall	Apostolicall	j	Apostolical	apostolical	0
gifts	gifts	n2	gifts	gift	0
ceased	ceased	vvn	ceased	cease	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
speak	speak	vvi	speak	speak	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
inward	inward	j	inward	inward	0
te	te	fw-fr	te	te	0
∣	∣	sy	∣	∣	0
stimony	stimony	n1	stimony	stimony	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
heard	heard	vvd	herd	hear	0
and	and	cc	and	and	0
saw	saw	vvd	saw	see	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
did	did	vdd	did	do	0
will	will	vvi	will	will	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
cease	cease	vvi	cease	cease	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
times	times	n2	times	time	0
and	and	cc	and	and	0
halfe	halfe	j-jn	half	half	0
time	time	n1	time	time	0
;	;	;	;	;	0
or	or	cc	or	or	0
fourty	fourty	crd	fourty	forty	0
two	two	crd	two	two	0
moneths	moneths	n2	months	month	0
;	;	;	;	;	0
then	then	av	then	then	0
began	began	vvd	began	begin	0
the	the	dt	the	the	0
false	false	j	false	false	0
Christs	Christs	npg1	Christs	Christ	0
and	and	cc	and	and	0
false	false	j	false	false	0
Prophets	Prophets	n2	Prophets	prophet	0
to	to	pc-acp	to	to	0
arise	arise	vvi	arise	arise	0
,	,	,	,	,	0
that	that	cst	that	that	0
speak	speak	vvb	speak	speak	0
from	from	p-acp	from	from	0
tradition	tradition	n1	tradition	tradition	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
read	read	vvn	read	read	0
in	in	p-acp	in	in	0
Books	Books	n2	Books	book	0
;	;	;	;	;	0
expounding	expounding	vvg	expounding	expound	0
those	those	d	those	those	0
wri	wri	n1	wri	wri	0
∣	∣	sy	∣	∣	0
tings	tings	zf	tings	thing	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
imaginary	imaginary	j	imaginary	imaginary	0
thoughts	thoughts	n2	thoughts	thought	0
;	;	;	;	;	0
getting	getting	vvg	getting	get	0
a	a	dt	a	a	0
power	power	n1	power	power	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
to	to	pc-acp	to	to	0
protect	protect	vvi	protect	protect	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
punish	punish	vvi	punish	punish	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
speak	speak	vvi	speak	speak	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
within	within	p-acp	within	within	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
flesh	flesh	n1	flesh	flesh	0
is	is	vbz	is	be	0
willin	willin	j	willing	willing	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
vanced	vanced	vvd	vanced	vance	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
time	time	n1	time	time	0
that	that	cst	that	that	0
the	the	dt	the	the	0
universall	universall	j	universal	universal	0
Bishop	Bishop	n1	Bishop	bishop	0
was	was	vbds	was	be	0
raised	raised	vvn	raised	raise	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
very	very	j	very	very	0
hour	hour	n1	hour	hour	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
go	go	n1	go	go	0
∣	∣	sy	∣	∣	0
vernment	vernment	n1	vernment	vernment	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
imagination	imagination	n1	imagination	imagination	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
up	up	a-acp	up	up	0
since	since	p-acp	since	since	0
that	that	d	that	that	0
time	time	n1	time	time	0
false	false	j	false	false	0
Christs	Christs	npg1	Christs	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
false	false	j	false	false	0
Prophets	Prophets	n2	Prophets	prophet	0
have	have	vhb	have	have	0
arose	arose	vvn	arose	arise	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Schools	Schools	n2	Schools	school	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
filled	filled	vvn	filled	fill	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
with	with	p-acp	with	with	0
darknesse	darknesse	n1	darkness	darkness	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
now	now	av	now	now	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
righteousnesse	righteousnesse	n1	righteousness	righteousness	0
begins	begins	vvz	begins	begin	0
to	to	pc-acp	to	to	0
arise	arise	vvi	arise	arise	0
,	,	,	,	,	0
and	and	cc	and	and	0
fill	fill	vvi	fill	fill	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
light	light	n1	light	light	0
;	;	;	;	;	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
growes	growes	vvz	grows	grow	0
mad	mad	j	mad	mad	0
&	&	cc	&	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
rage	rage	n1	rage	rage	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
though	though	cs	though	though	0
flesh	flesh	n1	flesh	flesh	0
be	be	vbb	be	be	0
angry	angry	j	angry	angry	0
;	;	;	;	;	0
assure	assure	vvb	assure	assure	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
Christ	Christ	np1	Christ	Christ	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
rule	rule	vvi	rule	rule	0
in	in	p-acp	in	in	0
flesh	flesh	n1	flesh	flesh	0
.	.	.	.	.	1
And	And	cc	And	and	0
here	here	av	here	here	0
I	I	pns11	I	i	0
rest	rest	vvb	rest	rest	0
,	,	,	,	,	0
Oct.	Oct.	np1	Oct.	Oct.	1
16.	16.	crd	16.	16.	0
1648.	1648.	crd	1648.	1648.	1
