REuerend	REuerend	n-jn	REuerend	reuerend	0
cunnyng	cunnyng	j-jn	cunning	cunning	0
Alcumist	Alcumist	n1	Alcumist	alchemist	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
turne	turne	vvi	turn	turn	0
euery	euery	d	every	every	0
thing	thing	n1	thing	thing	0
into	into	p-acp	into	into	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
list	list	vvd	list	list	0
,	,	,	,	,	0
&	&	cc	&	and	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
supposed	supposed	vvd	supposed	suppose	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
men	men	n2	men	man	0
bewitched	bewitched	vvn	bewitched	bewitch	0
and	and	cc	and	and	0
transformed	transformed	vvn	transformed	transform	0
into	into	p-acp	into	into	0
beastes	beastes	n2	beasts	beast	0
,	,	,	,	,	0
sticketh	sticketh	vvz	sticketh	stick	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
such	such	d	such	such	0
constructions	constructions	n2	constructions	construction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
scriptures	scriptures	n2	scriptures	scripture	0
and	and	cc	and	and	0
Fathers	Fathers	ng1	Father's	father	0
sayings	sayings	n2-vvg	sayings	say	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
no	no	dx	no	no	0
man	man	n1	man	man	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
but	but	p-acp	but	but	0
the	the	dt	the	the	0
common	common	j	common	common	0
reason	reason	n1	reason	reason	0
and	and	cc	and	and	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
man	man	n1	man	man	0
,	,	,	,	,	0
can	can	vmb	can	can	0
but	but	p-acp	but	but	0
see	see	vvi	see	see	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
leaudly	leaudly	av-j	lewdly	lewd	0
and	and	cc	and	and	0
vnreasonably	vnreasonably	av-j	unreasonably	unreasonable	0
deuised	deuised	vvn	devised	devise	0
.	.	.	.	.	1
Wherat	Wherat	c-crq	Whereat	whereat	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
maruell	maruell	n1	marvel	marvel	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
only	only	av-j	only	only	0
this	this	d	this	this	0
mans	mans	ng1	men	man	0
deuise	deuise	n1	devise	device	0
:	:	:	:	:	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
impute	impute	vvi	impute	impute	0
this	this	d	this	this	0
folly	folly	n1	folly	folly	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
onely	onely	av-j	only	only	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
hee	hee	pns31	he	he	0
hath	hath	vhz	hath	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
learned	learned	j	learned	learned	0
Treatises	Treatises	n2	Treatises	treatise	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
sooth	sooth	n1	sooth	sooth	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
oft	oft	av	oft	oft	0
referreth	referreth	vvz	referreth	refer	0
me	me	pno11	me	i	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Oracle	Oracle	n1	Oracle	oracle	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
phrensie	phrensie	n1	frenzy	frenzy	0
and	and	cc	and	and	0
madnesse	madnesse	n1	madness	madness	0
go	go	vvb	go	go	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
heades	heades	n2	heads	head	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
take	take	vvb	take	take	0
delight	delight	n1	delight	delight	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
know	know	vvi	know	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
absurd	absurd	j	absurd	absurd	0
.	.	.	.	.	1
That	That	d	That	that	0
their	their	po32	their	their	0
maisters	maisters	n2	masters	master	0
know	know	vvb	know	know	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
it	it	pn31	it	it	0
seemeth	seemeth	vvz	seems	seem	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
apparant	apparant	j	apparent	apparent	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
forbid	forbid	vvb	forbid	forbid	0
their	their	po32	their	their	0
scholers	scholers	n2	scholars	scholar	0
and	and	cc	and	and	0
followers	followers	n2	followers	follower	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
writings	writings	n2	writings	write	0
wherein	wherein	c-crq	wherein	wherein	0
theyr	theyr	po32	their	their	0
absurdities	absurdities	n2	absurdities	absurdity	0
and	and	cc	and	and	0
falshoods	falshoods	n2	falsehoods	falsehood	0
are	are	vbr	are	be	0
layd	layd	vvn	laid	lay	0
open	open	j	open	open	0
:	:	:	:	:	0
and	and	cc	and	and	0
wheras	wheras	cs	whereas	whereas	0
we	we	pns12	we	we	0
in	in	p-acp	in	in	0
answearing	answearing	vvg	answering	answer	0
them	them	pno32	them	they	0
,	,	,	,	,	0
propose	propose	vvb	propose	propose	0
both	both	d	both	both	0
theirs	theirs	png32	theirs	they	0
and	and	cc	and	and	0
ours	ours	png12	ours	we	0
indifferent	indifferent	j	indifferent	indifferent	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
iudged	iudged	vvn	judged	judge	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
they	they	pns32	they	they	0
giue	giue	vvb	give	give	0
their	their	po32	their	their	0
pupils	pupils	n2	pupils	pupil	0
some	some	d	some	some	0
liber	liber	fw-la	liber	libre	0
∣	∣	sy	∣	∣	0
tie	tie	n1	tie	tie	0
to	to	p-acp	to	to	0
read	read	vvi	read	read	0
their	their	po32	their	their	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
damnation	damnation	n1	damnation	damnation	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
ours	ours	png12	ours	we	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
schollers	schollers	n2	scholars	scholar	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
suspicious	suspicious	j	suspicious	suspicious	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
mai	mai	fw-gr	mai	mai	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
maruellously	maruellously	av-j	marvellously	marvellous	0
blinded	blinded	vvn	blinded	blind	0
with	with	p-acp	with	with	0
preiudice	preiudice	n1	prejudice	prejudice	0
and	and	cc	and	and	0
selfe	selfe	n1	self	self	0
will	will	vmb	will	will	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
other	other	n-jn	other	other	0
by	by	p-acp	by	by	0
other	other	j-jn	other	other	0
occasions	occasions	n2	occasions	occasion	0
,	,	,	,	,	0
so	so	av	so	so	0
I	I	pns11	I	i	0
the	the	dt	the	the	0
least	least	ds	least	least	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
by	by	p-acp	by	by	0
occasion	occasion	n1	occasion	occasion	0
offered	offered	vvn	offered	offer	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
taken	taken	vvn	taken	take	0
vpon	vpon	p-acp	upon	upon	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
present	present	j	present	present	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
how	how	c-crq	how	how	0
vainly	vainly	av-j	vainly	vain	0
&	&	cc	&	and	0
fond	fond	av-j	found	fond	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
wickedly	wickedly	av-j	wickedly	wicked	0
and	and	cc	and	and	0
vnshamefastly	vnshamefastly	av-j	unshamefastly	unshamefast	0
they	they	pns32	they	they	0
deale	deale	vvb	deal	deal	0
in	in	p-acp	in	in	0
peruerting	peruerting	vvg	perverting	pervert	0
(	(	(	(	(	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
it	it	pn31	it	it	0
answering	answering	n-vvg	answering	answer	0
)	)	)	)	)	0
the	the	dt	the	the	0
testimonies	testimonies	n2	testimonies	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ancient	ancient	j	ancient	ancient	0
Fathers	Fathers	n2	Father's	father	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
atteined	atteined	vvn	attained	attain	0
vnto	vnto	p-acp	unto	unto	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
I	I	pns11	I	i	0
leaue	leaue	vvb	leave	leave	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
esteemed	esteemed	vvn	esteemed	esteem	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
reader	reader	n1	reader	reader	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
will	will	n1	will	will	0
and	and	cc	and	and	0
conuenient	conuenient	j	convenient	convenient	0
leysure	leysure	n1	leisure	leisure	0
doth	doth	vdz	does	do	0
serue	serue	vvi	serve	serve	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
exercised	exercised	vvn	exercised	exercise	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
readings	readings	n2-vvg	readings	reading	0
.	.	.	.	.	1
Whatsoeuer	Whatsoeuer	r-crq	Whatsoever	whatsoever	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fauour	fauour	n1	favour	favour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
good	good	j	good	good	0
LL.	LL.	np1	LL.	Ll.	1
Humbly	Humbly	av-j	Humbly	humble	0
cra	cra	fw-la	cra	cra	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
that	that	zz	that	that	0
my	my	po11	my	my	0
willingnesse	willingnesse	n1	willingness	willingness	0
and	and	cc	and	and	0
care	care	n1	care	care	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
allowed	allowed	vvn	allowed	allow	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
∣	∣	sy	∣	∣	0
soeuer	soeuer	av	soever	soever	0
my	my	po11	my	my	0
ablenesse	ablenesse	n1	ableness	ableness	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
fully	fully	av-j	fully	full	0
answerable	answerable	j	answerable	answerable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
weighti	weighti	n1	weighti	weighti	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
The	The	dt	The	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
grace	grace	n1	grace	grace	0
multiply	multiply	vvi	multiply	multiply	0
his	his	po31	his	his	0
graces	graces	n2	graces	grace	0
and	and	cc	and	and	0
blessings	blessings	n2	blessings	blessing	0
vppon	vppon	p-acp	upon	upon	0
your	your	po22	your	your	0
LL.	LL.	np1	LL.	Ll.	0
and	and	cc	and	and	0
so	so	av	so	so	0
direct	direct	vvb	direct	direct	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
spirit	spirit	n1	spirit	spirit	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
faithfulnesse	faithfulnesse	n1	faithfulness	faithfulness	0
and	and	cc	and	and	0
care	care	n1	care	care	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
feedyng	feedyng	n-vvg	feeding	feed	0
and	and	cc	and	and	0
guyding	guyding	n-vvg	guiding	guide	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
receiue	receiue	vvi	receive	receive	0
that	that	d	that	that	0
incorrup	incorrup	n1	incorrup	incorrup	0
∣	∣	sy	∣	∣	0
tible	tible	j	tible	tible	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
shall	shall	vmb	shall	shall	0
yeeld	yeeld	vvi	yield	yield	0
vnto	vnto	p-acp	unto	unto	0
his	his	po31	his	his	0
faithfull	faithfull	j	faithful	faithful	0
seruants	seruants	n2	servants	servant	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
iudge	iudge	vvi	judge	judge	0
the	the	dt	the	the	0
quicke	quicke	j	quick	quick	0
and	and	cc	and	and	0
the	the	dt	the	the	0
dead	dead	j	dead	dead	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Worcest	Worcest	vv2	Worcest	worce	0
.	.	.	.	.	1
Ianu.	Ianu.	np1	Ianu.	Ianu.	0
7.	7.	crd	7.	7.	0
1593.	1593.	crd	1593.	1593.	1
