outline	outline	vvi	outline	outline	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
remebred	remebred	j	remebred	remebred	0
,	,	,	,	,	0
next	next	ord	next	next	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
thirdly	thirdly	ord	thirdly	three	0
some	some	d	some	some	0
principall	principall	n-jn	principal	principal	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
lastly	lastly	ord	lastly	last	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
common	common	j	common	common	0
Christian	Christian	njp	Christian	christian	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
case	case	n1	case	case	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
intended	intended	vvn	intended	intend	0
.	.	.	.	.	1
The	The	dt	The	the	0
third	third	ord	third	three	0
point	point	n1	point	point	0
therefore	therefore	av	therefore	therefore	0
is	is	vbz	is	be	0
two	two	crd	two	two	0
fold	fold	n1	fold	fold	0
:	:	:	:	:	0
Tibi	Tibi	fw-la	Tibi	tibi	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
the	the	dt	the	the	0
patron	patron	n1	patron	patron	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
paines	paines	n2	pains	pain	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
the	the	dt	the	the	0
reader	reader	n1	reader	reader	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
bookes	bookes	n2	books	book	0
:	:	:	:	:	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
also	also	av	also	also	0
being	being	vbg	being	be	0
different	different	j	different	different	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
requiring	requiring	vvg	requiring	require	0
an	an	dt	and	a	0
Emphasis	Emphasis	n1	Emphasis	emphasis	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
cluding	cluding	vvg	cluding	clude	0
an	an	dt	and	a	0
Antithesis	Antithesis	n1	Antithesis	antithesis	0
.	.	.	.	.	1
First	First	ord	First	first	0
Emphatics	Emphatics	n1	Emphatics	emphatics	0
,	,	,	,	,	0
and	and	cc	and	and	0
principaliter	principaliter	fw-la	principaliter	principaliter	0
,	,	,	,	,	0
emphatically	emphatically	av-j	emphatically	emphatical	0
and	and	cc	and	and	0
principally	principally	av-j	principally	principal	0
,	,	,	,	,	0
putting	putting	vvg	putting	put	0
a	a	dt	a	a	0
difference	difference	n1	difference	difference	0
betweene	betweene	p-acp	between	between	0
the	the	dt	the	the	0
protector	protector	n1	protector	protector	0
and	and	cc	and	and	0
the	the	dt	the	the	0
partner	partner	n1	partner	partner	0
,	,	,	,	,	0
betweene	betweene	p-acp	between	between	0
a	a	dt	a	a	0
father	father	n1	father	father	0
and	and	cc	and	and	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
.	.	.	.	.	1
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
thou	thou	pns21	thou	thou	0
painfull	painfull	j	painful	painful	0
pillar	pillar	n1	pillar	pillar	0
,	,	,	,	,	0
and	and	cc	and	and	0
stout	stout	j	stout	stout	0
stā	stā	n1	stan	stan	0
∣	∣	sy	∣	∣	0
derd	derd	n1	derd	derd	0
bearer	bearer	n1	bearer	bearer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
tibi	tibi	fw-la	tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
thou	thou	pns21	thou	thou	0
chiefi	chiefi	n2	chiefi	chiefi	0
prelate	prelate	n1	prelate	prelate	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
our	our	po12	our	our	0
prouince	prouince	n1	province	province	0
:	:	:	:	:	0
tibi	tibi	fw-la	tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
thou	thou	pns21	thou	thou	0
most	most	av-ds	most	most	0
famous	famous	j	famous	famous	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
fertile	fertile	j	fertile	fertile	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
and	and	cc	and	and	0
faithsull	faithsull	n1	faithsull	faithsull	0
people	people	n1	people	people	0
:	:	:	:	:	0
tibi	tibi	fw-la	tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
reuerend	reuerend	j-jn	reverend	reverend	0
father	father	n1	father	father	0
,	,	,	,	,	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
worthie	worthie	j	worthy	worthy	0
Worcester	Worcester	np1	Worcester	Worcester	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
I	I	pns11	I	i	0
commend	commend	vvb	commend	commend	0
and	and	cc	and	and	0
dedicate	dedicate	vvi	dedicate	dedicate	0
these	these	d	these	these	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
labours	labours	n2	labours	labour	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
bouring	bouring	j-vvg	bouring	bour	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
known	known	vvn	known	know	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
,	,	,	,	,	0
aswel	aswel	p-acp	aswell	aswell	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
behalfe	behalfe	n1	behalf	behalf	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
case	case	n1	case	case	0
Itender	Itender	n1	Itender	itender	0
as	as	p-acp	as	as	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
wretched	wretched	j	wretched	wretched	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
formerly	formerly	av-j	formerly	former	0
beyond	beyond	p-acp	beyond	beyond	0
all	all	d	all	all	0
deserts	deserts	n2	deserts	desert	0
fauoured	fauoured	vvn	favoured	favour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
dutie	dutie	n1	duty	duty	0
bound	bound	vvn	bound	bind	0
to	to	pc-acp	to	to	0
honour	honour	vvi	honour	honour	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
too	too	av	too	too	0
forgetful	forgetful	j	forgetful	forgetful	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
dutie	dutie	n1	duty	duty	0
herein	herein	av	herein	herein	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
also	also	av	also	also	0
confesse	confesse	vvi	confess	confess	0
my	my	po11	my	my	0
weake	weake	j	weak	weak	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
and	and	cc	and	and	0
vnworthinesse	vnworthinesse	n1	unworthiness	unworthiness	0
herein	herein	av	herein	herein	0
:	:	:	:	:	0
and	and	cc	and	and	0
even	even	av	even	even	0
this	this	d	this	this	0
is	is	vbz	is	be	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
degrees	degrees	n2	degrees	degree	0
of	of	pp-f	of	of	0
happinesse	happinesse	n1	happiness	happiness	0
:	:	:	:	:	0
primus	primus	fw-la	primus	primus	0
foeli	foeli	fw-la	foeli	foeli	0
∣	∣	sy	∣	∣	0
citatis	citatis	fw-la	citatis	citatis	0
gradus	gradus	fw-la	gradus	gradus	0
est	est	fw-la	est	est	0
non	non	fw-fr	non	non	0
delinquere	delinquere	vvi	delinquere	delinquere	0
,	,	,	,	,	0
secundus	secundus	fw-la	secundus	secundus	0
delicta	delicta	fw-la	delicta	delicta	0
agnoscere	agnoscere	fw-la	agnoscere	agnoscere	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
and	and	cc	and	and	0
chiefest	chiefest	js-jn	chiefest	chief	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
happinesse	happinesse	n1	happiness	happiness	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
offend	offend	vvi	offend	offend	0
,	,	,	,	,	0
the	the	dt	the	the	0
second	second	ord	second	second	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
our	our	po12	our	our	0
offences	offences	n2	offences	offence	0
;	;	;	;	;	0
saith	saith	vvz	says	say	0
S.	S.	np1	S.	S.	0
Cyprian	Cyprian	jp	Cyprian	cyprian	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
therefore	therefore	av	therefore	therefore	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
faithfull	faithfull	j	faithful	faithful	0
messenger	messenger	n1	messenger	messenger	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
gratefull	gratefull	j	grateful	grateful	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
I	I	pns11	I	i	0
send	send	vvb	send	send	0
this	this	d	this	this	0
sun	sun	n1	sun	sun	0
∣	∣	sy	∣	∣	0
burnt	burnt	vvn	burned	burn	0
child	child	n1	child	child	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
father	father	n1	father	father	0
of	of	pp-f	of	of	0
goodnesse	goodnesse	n1	goodness	goodness	0
;	;	;	;	;	0
O	O	uh	Oh	oh	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
,	,	,	,	,	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
countenance	countenance	n1	countenance	countenance	0
of	of	pp-f	of	of	0
authoritie	authoritie	n1	authority	authority	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
fatherly	fatherly	j	fatherly	fatherly	0
goodnesse	goodnesse	n1	goodness	goodness	0
.	.	.	.	.	1
This	This	np1	This	This	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
difference	difference	n1	difference	difference	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
preheminence	preheminence	n1	pre-eminence	pre-eminence	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
another	another	j-jn	another	another	0
without	without	p-acp	without	without	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ception	ception	n1	ception	ception	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
publisheth	publisheth	vvz	publisheth	publish	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
can	can	vmb	can	can	0
forbid	forbid	vvi	forbid	forbid	0
none	none	pix	none	none	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
committeth	committeth	vvz	committeth	commit	0
his	his	po31	his	his	0
writings	writings	n2	writings	write	0
indif	indif	j	indif	indif	0
∣	∣	sy	∣	∣	0
ferently	ferently	av-j	ferently	ferent	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
exception	exception	n1	exception	exception	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
.	.	.	.	.	1
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	d	that	that	0
art	art	n1	art	art	0
learned	learned	j	learned	learned	0
,	,	,	,	,	0
or	or	cc	or	or	0
art	art	n1	art	art	0
vnlear	vnlear	j	vnlear	vnlear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
:	:	:	:	:	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	d	that	that	0
art	art	n1	art	art	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
or	or	cc	or	or	0
art	art	n1	art	art	0
vngod	vngod	n1	ungod	ungod	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	d	that	that	0
art	art	n1	art	art	0
good	good	j	good	good	0
,	,	,	,	,	0
or	or	cc	or	or	0
art	art	n1	art	art	0
bad	bad	j	bad	bad	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	d	that	that	0
art	art	n1	art	art	0
sound	sound	n1	found	sound	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
or	or	cc	or	or	0
art	art	vb2r	art	be	0
not	not	xx	not	not	0
sound	sound	j	found	sound	0
:	:	:	:	:	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
louest	louest	vvb	love	love	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tiburn	Tiburn	np1	Tiburn	Tyburn	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
louest	louest	vvb	love	love	0
not	not	xx	not	not	0
learning	learning	n1	learning	learning	0
:	:	:	:	:	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
hast	hast	vh2	hast	have	0
money	money	n1	money	money	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
hast	hast	vvb	hast	haste	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
:	:	:	:	:	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
buyest	buyest	vv2	buyest	buy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
borrowest	borrowest	vv2	borrowest	borrow	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
:	:	:	:	:	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
passest	passest	vv2	passest	pass	0
by	by	p-acp	by	by	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
comest	comest	vv2	comest	come	0
in	in	p-acp	in	in	0
▪	▪	▪	▪	▪	0
to	to	p-acp	to	to	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
seuerally	seuerally	av-j	severally	several	0
sparing	sparing	vvg	sparing	spare	0
none	none	pi	none	none	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
pluc	pluc	j	pluc	pluc	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
them	them	pno32	them	they	0
secretly	secretly	av-jn	secretly	secret	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
sleeues	sleeues	n2	sleeves	sleeve	0
:	:	:	:	:	0
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
belogeth	belogeth	vvz	belogeth	beloge	0
to	to	pc-acp	to	to	0
harken	harken	vvi	harken	hearken	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Tibi	Tibi	fw-la	Tibi	tibi	0
to	to	pc-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
printest	printest	vv2	printest	print	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sold	sold	vvn	sold	sell	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
sellest	sellest	vv2	sellest	sell	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
my	my	po11	my	my	0
be	be	vbi	be	be	0
bought	bought	vvn	bought	buy	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
buyest	buyest	vv2	buyest	buy	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
read	read	vvi	read	read	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
readest	readest	vv2	readest	read	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
vn	vn	zz	vn	vn	0
∣	∣	sy	∣	∣	0
derstand	derstand	vvb	derstand	derstand	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
vnderstandest	vnderstandest	vv2	understandest	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
beleeue	beleeue	vvi	believe	believe	0
▪	▪	▪	▪	▪	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
beleeuest	beleeuest	vv2	believest	believe	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
practise	practise	vvi	practise	practise	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
practisest	practisest	js	practisest	practise	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
maist	maist	vm2	mayest	may	0
continue	continue	vvi	continue	continue	0
:	:	:	:	:	0
to	to	p-acp	to	to	0
thee	thee	pno21	thee	thou	0
that	that	cst	that	that	0
printest	printest	vv2	printest	print	0
,	,	,	,	,	0
sellest	sellest	js	sellest	sell	0
▪	▪	▪	▪	▪	0
buyest	buyest	vv2	buyest	buy	0
,	,	,	,	,	0
readest	readest	vv2	readest	read	0
,	,	,	,	,	0
vnderstandest	vnderstandest	vv2	understandest	understand	0
,	,	,	,	,	0
eleeuest	eleeuest	vv2	eleeuest	eleeu	0
,	,	,	,	,	0
pra	pra	fw-it	pra	pra	0
∣	∣	sy	∣	∣	0
ctisest	ctisest	js	ctisest	ctise	0
,	,	,	,	,	0
continuest	continuest	vv2	continuest	continue	0
,	,	,	,	,	0
and	and	cc	and	and	0
perseuerest	perseuerest	js	perseverest	persevere	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
is	is	vbz	is	be	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
committed	committed	vvn	committed	commit	0
.	.	.	.	.	1
And	And	cc	And	and	0
thus	thus	av	thus	thus	0
we	we	pns12	we	we	0
commit	commit	vvb	commit	commit	0
all	all	d	all	all	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
.	.	.	.	.	1
God	God	np1	God	God	0
saue	saue	p-acp	save	save	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
King	King	n1	King	king	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
people	people	n1	people	people	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
God	God	np1	God	God	0
blesse	blesse	vvb	bless	bless	0
Worcester	Worcester	np1	Worcester	Worcester	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Bishop	Bishop	n1	Bishop	bishop	0
thereof	thereof	av	thereof	thereof	0
:	:	:	:	:	0
God	God	np1	God	God	0
send	send	vvb	send	send	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
.	.	.	.	.	1
Suckley	Suckley	np1	Suckley	Suckley	0
in	in	p-acp	in	in	0
Worcestershire	Worcestershire	np1	Worcestershire	Worcestershire	0
:	:	:	:	:	0
Nouemb.	Nouemb.	np1	Nouemb.	Nouemb.	0
the	the	dt	the	the	0
6.	6.	crd	6.	6.	1
Anno	Anno	fw-la	Anno	anno	0
Dom.	Dom.	np1	Dom.	Dom.	0
1604.	1604.	crd	1604.	1604.	1
