MAny	MAny	av-d	MAny	many	0
and	and	cc	and	and	0
perfectly	perfectly	av-j	perfectly	perfect	0
to	to	p-acp	to	to	0
euerie	euerie	d	every	every	0
Grammar	Grammar	n1	Grammar	grammar	0
question	question	n1	question	question	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
(	(	(	(	(	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
well	well	av	well	well	0
applied	applied	vvn	applied	apply	0
)	)	)	)	)	0
will	will	vmb	will	will	0
winne	winne	vvi	win	win	0
them	them	pno32	them	they	0
such	such	d	such	such	0
loue	loue	n1	love	love	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
maisters	maisters	n2	masters	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
Parents	Parents	n2	Parents	parent	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
such	such	d	such	such	0
praise	praise	n1	praise	praise	0
and	and	cc	and	and	0
commendations	commendations	n2	commendations	commendation	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
who	who	r-crq	who	who	0
examine	examine	vvb	examine	examine	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
heare	heare	vvi	hear	hear	0
them	them	pno32	them	they	0
posed	posed	vvd	posed	pose	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
much	much	av-d	much	much	0
ease	ease	vvi	ease	ease	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
plainenesse	plainenesse	n1	plainness	plainness	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
striue	striue	vvi	strive	strive	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
carrie	carrie	vvi	carry	carry	0
away	away	av	away	away	0
most	most	ds	most	most	0
commendations	commendations	n2	commendations	commendation	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
who	who	q-crq	who	who	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
paines	paines	n2	pains	pain	0
.	.	.	.	.	1
And	And	cc	And	and	0
then	then	av	then	then	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Authors	Authors	n2	Authors	author	0
being	being	vbg	being	be	0
seconded	seconded	vvn	seconded	second	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
Grammaticall	Grammaticall	j	Grammatical	grammatical	0
translations	translations	n2	translations	translation	0
,	,	,	,	,	0
so	so	av	so	so	0
v	v	crd	v	five	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
prescribed	prescribed	vvn	prescribed	prescribe	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
truants	truants	n2	truants	truant	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
lead	lead	vvi	led	lead	0
them	them	pno32	them	they	0
surely	surely	av-j	surely	sure	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
hand	hand	n1	hand	hand	0
▪	▪	▪	▪	▪	0
past	past	p-acp	passed	past	0
the	the	dt	the	the	0
difficultie	difficultie	n1	difficulty	difficulty	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
schoole	schoole	n1	school	school	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
afterward	afterward	av	afterwards	afterward	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
new	new	j	new	new	0
supplies	supplies	n2	supplies	supply	0
of	of	pp-f	of	of	0
Commentaries	Commentaries	n2	Commentaries	commentary	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
way	way	n1	way	way	0
so	so	av	so	so	0
delght	delght	n1	delght	delight	0
some	some	d	some	some	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
neuer	neuer	av-x	never	never	0
wex	wex	vvi	wex	wax	0
wearie	wearie	j	weary	weary	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
their	their	po32	their	their	0
course	course	n1	course	course	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
euer	euer	av	ever	ever	0
made	made	vvn	made	make	0
more	more	av-dc	more	more	0
earnest	earnest	j	earnest	earnest	0
to	to	pc-acp	to	to	0
climbe	climbe	vvi	climb	climb	0
vp	vp	a-acp	up	up	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
top	top	n1	top	top	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
Learning	Learning	n1	Learning	learning	0
.	.	.	.	.	1
If	If	cs	If	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
obiected	obiected	vvn	objected	object	0
that	that	d	that	that	0
questions	questions	n2	questions	question	0
of	of	pp-f	of	of	0
Accidence	Accidence	n1	Accidence	accidence	0
and	and	cc	and	and	0
Grammar	Grammar	n1	Grammar	grammar	0
haue	haue	vhb	have	have	0
been	been	vbn	been	be	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
by	by	p-acp	by	by	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
answere	answere	vvb	answer	answer	0
that	that	cst	that	that	0
sundry	sundry	j	sundry	sundry	0
haue	haue	vhb	have	have	0
indeede	indeede	av	indeed	indeed	0
taken	taken	vvn	taken	take	0
very	very	av	very	very	0
profitable	profitable	j	profitable	profitable	0
and	and	cc	and	and	0
commendable	commendable	j	commendable	commendable	0
paines	paines	n2	pains	pain	0
heerein	heerein	av	herein	herein	0
:	:	:	:	:	0
To	To	p-acp	To	to	0
all	all	d	all	all	0
them	them	pno32	them	they	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
our	our	po12	our	our	0
Schooles	Schooles	n2	Schools	school	0
much	much	d	much	much	0
beholden	beholden	vvi	beholden	behold	0
;	;	;	;	;	0
and	and	cc	and	and	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
especially	especially	av-j	especially	especial	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
ayming	ayming	vvg	aiming	aim	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
generall	generall	j	general	general	0
benefit	benefit	n1	benefit	benefit	0
and	and	cc	and	and	0
furtherance	furtherance	n1	furtherance	furtherance	0
of	of	pp-f	of	of	0
Learning	Learning	n1	Learning	learning	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
offended	offended	vvn	offended	offend	0
,	,	,	,	,	0
if	if	cs	if	if	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
laied	laied	vvd	laid	lay	0
together	together	av	together	together	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
iniuring	iniuring	vvg	injuring	injure	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
indeuou	indeuou	vvn	indeuou	indeuou	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
to	to	pc-acp	to	to	0
gather	gather	vvi	gather	gather	0
one	one	pi	one	one	0
more	more	av-dc	more	more	0
plaine	plaine	j	plain	plain	0
,	,	,	,	,	0
easie	easie	j	easy	easy	0
,	,	,	,	,	0
full	full	j	full	full	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
agreeing	agreeing	vvg	agreeing	agree	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Accidence	Accidence	n1	Accidence	accidence	0
and	and	cc	and	and	0
Grammar	Grammar	n1	Grammar	grammar	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
all	all	d	all	all	0
their	their	po32	their	their	0
la	la	fw-fr	la	la	0
∣	∣	sy	∣	∣	0
bours	bours	n2	bours	bour	0
of	of	pp-f	of	of	0
much	much	d	much	much	0
more	more	dc	more	more	0
vse	vse	n1	use	use	0
to	to	p-acp	to	to	0
Schooles	Schooles	n2	Schools	school	0
then	then	av	then	then	0
euer	euer	av	ever	ever	0
heertofore	heertofore	av	heretofore	heretofore	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
sides	sides	n2	sides	side	0
that	that	cst	that	that	0
som	som	d	some	some	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
principal	principal	j-jn	principal	principal	0
vse	vse	n1	use	use	0
&	&	cc	&	and	0
arising	arising	vvg	arising	arise	0
directly	directly	av-j	directly	direct	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
are	are	vbr	are	be	0
wanting	wanting	vvg	wanting	want	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
them	them	pno32	them	they	0
which	which	r-crq	which	which	0
heere	heere	av	here	here	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
,	,	,	,	,	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
more-ouer	more-ouer	j	moreover	moreov	0
many	many	d	many	many	0
hard	hard	j	hard	hard	0
and	and	cc	and	and	0
strange	strange	j	strange	strange	0
questions	questions	n2	questions	question	0
intermixed	intermixed	vvn	intermixed	intermix	0
,	,	,	,	,	0
not	not	xx	not	not	0
so	so	av	so	so	0
necessarie	necessarie	j	necessary	necessary	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
first	first	ord	first	first	0
enterers	enterers	n2	enterers	enterer	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	q-crq	which	which	0
doe	doe	vdb	do	do	0
much	much	av-d	much	much	0
trouble	trouble	vvi	trouble	trouble	0
the	the	dt	the	the	0
younger	younger	jc	younger	young	0
sort	sort	n1	sort	sort	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
questions	questions	n2	questions	question	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
ga	ga	fw-es	ga	ga	0
∣	∣	sy	∣	∣	0
thered	thered	j-jn	red	red	0
directly	directly	av-j	directly	direct	0
,	,	,	,	,	0
are	are	vbr	are	be	0
placed	placed	vvn	placed	place	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Accidence	Accidence	n1	Accidence	accidence	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
distinctions	distinctions	n2	distinctions	distinction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chapters	Chapters	n2	Chapters	chapter	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
obserued	obserued	vvn	observed	observe	0
,	,	,	,	,	0
or	or	cc	or	or	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
set	set	vvn	set	set	0
down	down	a-acp	down	down	0
in	in	p-acp	in	in	0
too	too	av	too	too	0
obscure	obscure	j	obscure	obscure	0
tearmes	tearmes	n2	terms	term	0
,	,	,	,	,	0
or	or	cc	or	or	0
ouershort	ouershort	j	overshort	overshort	0
for	for	p-acp	for	for	0
children	children	n2	children	child	0
to	to	pc-acp	to	to	0
conceiue	conceiue	vvi	conceive	conceive	0
:	:	:	:	:	0
that	that	cst	that	that	0
both	both	d	both	both	0
maisters	maisters	n2	masters	master	0
and	and	cc	and	and	0
schollars	schollars	n2	scholars	scholar	0
doe	doe	vdb	do	do	0
soone	soone	av	soon	soon	0
cast	cast	vvi	cast	cast	0
them	them	pno32	them	they	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
very	very	av	very	very	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
knowne	knowne	vvn	known	know	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Grammar	Grammar	n1	Grammar	grammar	0
Schooles	Schooles	n2	Schools	school	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
therefore	therefore	av	therefore	therefore	0
laboured	laboured	vvn	laboured	labour	0
to	to	pc-acp	to	to	0
drawe	drawe	vvi	draw	draw	0
these	these	d	these	these	0
so	so	av	so	so	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
serue	serue	vvi	serve	serve	0
most	most	av-ds	most	most	0
fitly	fitly	av-j	fitly	fit	0
and	and	cc	and	and	0
easily	easily	av-j	easily	easy	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
all	all	d	all	all	0
schooles	schooles	n2	schools	school	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
course	course	n1	course	course	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
of	of	pp-f	of	of	0
necessitie	necessitie	n1	necessity	necessity	0
be	be	vbb	be	be	0
taken	taken	vvn	taken	take	0
,	,	,	,	,	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
Accidence	Accidence	n1	Accidence	accidence	0
and	and	cc	and	and	0
Gram	Gram	np1	Gram	Gram	0
∣	∣	sy	∣	∣	0
mar	mar	vvb	mar	mar	0
remaine	remaine	vvb	remain	remain	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
altered	altered	vvn	altered	alter	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
very	very	av	very	very	0
great	great	j	great	great	0
incon	incon	n1	incon	incon	0
∣	∣	sy	∣	∣	0
ueniences	ueniences	n2	ueniences	uenience	0
to	to	p-acp	to	to	0
Schooles	Schooles	n2	Schools	school	0
,	,	,	,	,	0
and	and	cc	and	and	0
setting	setting	vvg	setting	set	0
both	both	d	both	both	0
maisters	maisters	n2	masters	master	0
aend	aend	vvn	aend	aend	0
schollar	schollar	n1	scholar	scholar	0
al	al	av-d	all	all	0
∣	∣	sy	∣	∣	0
most	most	av-ds	most	most	0
newly	newly	av-j	newly	new	0
to	to	pc-acp	to	to	0
begn	begn	vvi	begn	begn	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
new	new	j	new	new	0
rules	rules	n2	rules	rule	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
least	least	ds	least	least	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
much	much	d	much	much	0
disturbance	disturbance	n1	disturbance	disturbance	0
.	.	.	.	.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
also	also	av	also	also	0
striuen	striuen	vvn	striven	strive	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
so	so	av	so	so	0
plaine	plaine	av-j	plain	plain	0
,	,	,	,	,	0
that	that	cst	that	that	0
not	not	xx	not	not	0
oely	oely	av-j	oely	oe	0
the	the	dt	the	the	0
Teachrs	Teachrs	n2	Teachrs	teachr	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
euen	euen	av-j	even	even	0
the	the	dt	the	the	0
young	young	j	young	young	0
schollars	schollars	n2	scholars	scholar	0
themselues	themselues	px32	themselves	themselves	0
may	may	vmb	may	may	0
appoe	appoe	vvi	appoe	appoe	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stand	stand	n1	stand	stand	0
each	each	d	each	each	0
thing	thing	n1	thing	thing	0
fully	fully	av-j	fully	full	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
necessarie	necessarie	j	necessary	necessary	0
qustions	qustions	n2	qustions	qustion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
adioyned	adioyned	vvn	adjoined	adjoin	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
making	making	vvg	making	make	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
more	more	av-dc	more	more	0
clare	clare	vvi	clare	clare	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
set	set	vvn	set	set	0
an	an	dt	and	a	0
Asteriske	Asteriske	j	Asterisk	asterisk	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
▪	▪	▪	▪	▪	0
to	to	p-acp	to	to	0
distinguish	distinguish	vvb	distinguish	distinguish	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
contained	contained	vvn	contained	contain	0
directly	directly	av-j	directly	direct	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
or	or	cc	or	or	0
omit	omit	vvi	omit	omit	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
maister	maister	n1	master	master	0
will	will	vmb	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
hand	hand	n1	hand	hand	0
pinting	pinting	vvg	pinting	pint	0
at	at	p-acp	at	at	0
some	some	d	some	some	0
places	places	n2	places	place	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
necessarie	necessarie	j	necessary	necessary	0
vse	vse	n1	use	use	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
other	other	j-jn	other	other	0
questions	questions	n2	questions	question	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
th'end	th'end	dt|n1	th'end	the|end	0
that	that	cst	that	that	0
our	our	po12	our	our	0
young	young	j	young	young	0
schollars	schollars	n2	scholars	scholar	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
troubled	troubled	vvn	troubled	trouble	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
hindred	hindred	vvd	hindered	hinder	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
learning	learning	vvg	learning	learn	0
their	their	po32	their	their	0
Accidence	Accidence	n1	Accidence	accidence	0
;	;	;	;	;	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
may	may	vmb	may	may	0
in	in	p-acp	in	in	0
fit	fit	j	fit	fit	0
time	time	n1	time	time	0
be	be	vbi	be	be	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
needfull	needfull	j	needful	needful	0
:	:	:	:	:	0
that	that	cst	that	that	0
nothing	nothing	pix	nothing	nothing	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
wanting	wanting	vvg	wanting	want	0
hereunto	hereunto	av	hereunto	hereunto	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
our	our	po12	our	our	0
schoa	schoa	uh	schoa	schoa	0
a	a	dt	a	a	0
sound	sound	j	found	sound	0
Gramarian	Gramarian	n1	Gramarian	grammarian	0
)	)	)	)	)	0
I	I	pns11	I	i	0
purpose	purpose	vvb	purpose	purpose	0
(	(	(	(	(	0
God	God	np1	God	God	0
willing	willing	vvg	willing	will	0
)	)	)	)	)	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	a-acp	as	as	0
(	(	(	(	(	0
vpon	vpon	p-acp	upon	upon	0
further	further	jc	further	further	0
aduise	aduise	n1	advise	advice	0
)	)	)	)	)	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
fit	fit	j	fit	fit	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
them	them	pno32	them	they	0
briefly	briefly	av-j	briefly	brief	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
margts	margts	n2	margts	margt	0
ouer	ouer	a-acp	over	over	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
ruls	ruls	n2	ruls	rul	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
belong	belong	vvb	belong	belong	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
some	some	d	some	some	0
fewe	fewe	d	few	few	0
alreadi	alreadi	n1	alreadi	alreadi	0
;	;	;	;	;	0
or	or	cc	or	or	0
ele	ele	uh	ele	ele	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
most	most	av-ds	most	most	0
shortly	shortly	av-j	shortly	short	0
by	by	p-acp	by	by	0
themselues	themselues	px32	themselves	themselves	0
.	.	.	.	.	1
Accept	Accept	vvb	Accept	accept	0
this	this	d	this	this	0
beginning	beginning	n1	beginning	beginning	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thankefulnesse	thankefulnesse	n1	thankfulness	thankfulness	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
your	your	po22	your	your	0
graue	graue	j	graven	grave	0
father	father	n1	father	father	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
haue	haue	vhb	have	have	0
desr	desr	av	desr	desr	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
so	so	av	so	so	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
a	a	dt	a	a	0
perpetuall	perpetuall	j	perpetual	perpetual	0
memorie	memorie	n1	memory	memory	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
pledge	pledge	n1	pledge	pledge	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thankefull	thankefull	j	thankful	thankful	0
affection	affection	n1	affection	affection	0
euen	euen	av	even	even	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
ancient	ancient	j	ancient	ancient	0
loue	loue	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
heartie	heartie	j	hearty	hearty	0
desire	desire	n1	desire	desire	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
adde	adde	vvi	add	add	0
somewhat	somewhat	av	somewhat	somewhat	0
to	to	p-acp	to	to	0
yours	yours	png22	yours	you	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
my	my	po11	my	my	0
trauails	trauails	n2	travails	travail	0
.	.	.	.	.	1
Accept	Accept	vvb	Accept	accept	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
witnesse	witnesse	n1	witness	witness	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
vnfained	vnfained	j	unfeigned	unfeigned	0
study	study	n1	study	study	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
good	good	j	good	good	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
trust	trust	n1	trust	trust	0
shall	shall	vmb	shall	shall	0
hereby	hereby	av	hereby	hereby	0
be	be	vbi	be	be	0
conueyed	conueyed	vvn	conveyed	convey	0
vnto	vnto	p-acp	unto	unto	0
Schooles	Schooles	n2	Schools	school	0
and	and	cc	and	and	0
all	all	d	all	all	0
good	good	j	good	good	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
the	the	dt	the	the	0
first	first	ord	first	first	0
entrance	entrance	n1	entrance	entrance	0
so	so	av	so	so	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
run	run	vvn	run	run	0
in	in	p-acp	in	in	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
louing	louing	j-vvg	loving	love	0
emulation	emulation	n1	emulation	emulation	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
the	the	dt	the	the	0
wel	wel	av	well	well	0
∣	∣	sy	∣	∣	0
come	come	vvd	come	come	0
and	and	cc	and	and	0
kinde	kinde	j	kind	kind	0
entertainement	entertainement	n1	entertainment	entertainment	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
first	first	ord	first	first	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
incouraged	incouraged	vvn	encouraged	encourage	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
forward	forward	av-j	forward	forward	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
work	work	n1	work	work	0
during	during	p-acp	during	during	0
my	my	po11	my	my	0
life	life	n1	life	life	0
;	;	;	;	;	0
vntill	vntill	c-acp	until	until	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
either	either	av-d	either	either	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
