HAuing	HAuing	vhg	Having	have	0
mistresse	mistresse	n1	mistress	mistress	0
:	:	:	:	:	0
the	the	dt	the	the	0
widowe	widowe	n1	widow	widow	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
comfort	comfort	vvi	comfort	comfort	0
hir	hir	png31	his	he	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
sorrowes	sorrowes	n2	sorrows	sorrow	0
:	:	:	:	:	0
the	the	dt	the	the	0
old	old	j	old	old	0
woman	woman	n1	woman	woman	0
to	to	pc-acp	to	to	0
number	number	vvi	number	number	0
hir	hir	png31	his	he	0
daies	daies	n2	days	day	0
,	,	,	,	,	0
that	that	cst	that	that	0
she	she	pns31	she	she	0
may	may	vmb	may	may	0
applie	applie	vvi	apply	apply	0
hir	hir	png31	his	he	0
hart	hart	n1	heart	hart	0
vnto	vnto	p-acp	unto	unto	0
wisedome	wisedome	n1	wisdom	wisdom	0
:	:	:	:	:	0
both	both	d	both	both	0
yoong	yoong	j	young	young	0
and	and	cc	and	and	0
old	old	j	old	old	0
,	,	,	,	,	0
one	one	crd	one	one	0
and	and	cc	and	and	0
other	other	n-jn	other	other	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
their	their	po32	their	their	0
creation	creation	n1	creation	creation	0
,	,	,	,	,	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
vocation	vocation	n1	vocation	vocation	0
,	,	,	,	,	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
the	the	dt	the	the	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
learne	learne	vvi	learn	learn	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
a	a	dt	a	a	0
Lampe	Lampe	n1	Lamp	lamp	0
(	(	(	(	(	0
I	I	pns11	I	i	0
saie	saie	vvb	say	say	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
estates	estates	n2	estates	estate	0
and	and	cc	and	and	0
degrees	degrees	n2	degrees	degree	0
of	of	pp-f	of	of	0
women	women	n2	women	woman	0
generallie	generallie	av-j	generally	general	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
carrie	carrie	vvi	carry	carry	0
euer	euer	av	ever	ever	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
and	and	cc	and	and	0
hart	hart	n1	heart	hart	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
burning	burning	j-vvg	burning	burn	0
light	light	n1	light	light	0
and	and	cc	and	and	0
flaming	flaming	j-vvg	flaming	flame	0
fire	fire	n1	fire	fire	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
whereof	whereof	c-crq	whereof	whereof	0
,	,	,	,	,	0
their	their	po32	their	their	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
zeale	zeale	n1	zeal	zeal	0
,	,	,	,	,	0
deuotion	deuotion	n1	devotion	devotion	0
,	,	,	,	,	0
perseuerance	perseuerance	n1	perseverance	perseverance	0
in	in	p-acp	in	in	0
praier	praier	n1	prayer	prayer	0
,	,	,	,	,	0
almes	almes	n2	alms	alm	0
deeds	deeds	n2	deeds	deed	0
,	,	,	,	,	0
fasting	fasting	vvg	fasting	fast	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
their	their	po32	their	their	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
godlinesse	godlinesse	n1	godliness	godliness	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
thoroughlie	thoroughlie	av-j	thoroughly	thorough	0
kindled	kindled	vvn	kindled	kindle	0
and	and	cc	and	and	0
increased	increased	vvn	increased	increase	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
so	so	av	so	so	0
oft	oft	av	oft	oft	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
war	war	vvb	war	war	0
cold	cold	j-jn	cold	cold	0
,	,	,	,	,	0
heauie	heauie	j	heavy	heavy	0
,	,	,	,	,	0
drowsie	drowsie	j	drowsy	drowsy	0
,	,	,	,	,	0
slouthfull	slouthfull	j	slothful	slothful	0
,	,	,	,	,	0
dull	dull	j	dull	dull	0
,	,	,	,	,	0
negligent	negligent	j	negligent	negligent	0
,	,	,	,	,	0
and	and	cc	and	and	0
remisse	remisse	j	remiss	remiss	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
too	too	av	too	too	0
much	much	d	much	much	0
bodilie	bodilie	j	bodily	bodily	0
ease	ease	n1	ease	ease	0
,	,	,	,	,	0
worldlie	worldlie	j	worldly	worldly	0
prosperitie	prosperitie	n1	prosperity	prosperity	0
,	,	,	,	,	0
vaine	vaine	j	vain	vain	0
pleasures	pleasures	n2	pleasures	pleasure	0
,	,	,	,	,	0
pomps	pomps	n2	pomps	pomp	0
,	,	,	,	,	0
and	and	cc	and	and	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
lights	lights	n2	lights	light	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
wretched	wretched	j	wretched	wretched	0
life	life	n1	life	life	0
:	:	:	:	:	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
times	times	n2	times	time	0
made	made	vvd	made	make	0
readie	readie	j	ready	ready	0
,	,	,	,	,	0
like	like	av-j	like	like	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
pru	pru	n2	pru	pru	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
virgins	virgins	n2	virgins	virgin	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
the	the	dt	the	the	0
bridegroome	bridegroome	n1	bridegroom	bridegroom	0
whensoeuer	whensoeuer	c-crq	whensoever	whensoever	0
he	he	pns31	he	he	0
commeth	commeth	vvz	comes	come	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
receiued	receiued	vvn	received	receive	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
enter	enter	vvi	enter	enter	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
ioifullie	ioifullie	av-j	joyfully	joyful	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
celestiall	celestiall	j	celestial	celestial	0
wedding	wedding	n1	wedding	wedding	0
chamber	chamber	n1	chamber	chamber	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
eternall	eternall	j	eternal	eternal	0
happinesse	happinesse	n1	happiness	happiness	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
glorifie	glorifie	vvi	glorify	glorify	0
and	and	cc	and	and	0
praise	praise	vvi	praise	praise	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
and	and	cc	and	and	0
euer	euer	av	ever	ever	0
.	.	.	.	.	1
Secondlie	Secondlie	ord	Secondlie	secondlie	0
,	,	,	,	,	0
a	a	dt	a	a	0
Mirrour	Mirrour	n1	Mirror	mirror	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
wicked	wicked	j	wicked	wicked	0
women	women	n2	women	woman	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
cleere	cleere	j	clear	clear	0
glasse	glasse	n1	glass	glass	0
with	with	p-acp	with	with	0
Athalia	Athalia	fw-la	Athalia	athalia	0
,	,	,	,	,	0
Iezabell	Iezabell	np1	Iezabell	Iezabell	0
,	,	,	,	,	0
Herodias	Herodias	np1	Herodias	Herodias	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
,	,	,	,	,	0
perfectlie	perfectlie	av-j	perfectly	perfect	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
their	their	po32	their	their	0
shamelesse	shamelesse	j	shameless	shameless	0
pride	pride	n1	pride	pride	0
,	,	,	,	,	0
crueltie	crueltie	n1	cruelty	cruelty	0
,	,	,	,	,	0
idolatrie	idolatrie	n1	idolatry	idolatry	0
,	,	,	,	,	0
and	and	cc	and	and	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
Putiphers	Putiphers	n2	Putiphers	putipher	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
their	their	po32	their	their	0
incontinencie	incontinencie	n1	incontinency	incontinency	0
and	and	cc	and	and	0
infidelitie	infidelitie	n1	infidelity	infidelity	0
towards	towards	p-acp	towards	towards	0
their	their	po32	their	their	0
husbands	husbands	n2	husbands	husband	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Appam	Appam	np1	Appam	Appam	0
their	their	po32	their	their	0
shame	shame	n1	shame	shame	0
∣	∣	sy	∣	∣	0
lesse	lesse	av-dc	less	less	0
impudencie	impudencie	n1	impudency	impudency	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Cozbi	Cozbi	fw-la	Cozbi	cozbi	0
,	,	,	,	,	0
their	their	po32	their	their	0
manifest	manifest	j	manifest	manifest	0
whoordomè	whoordomè	fw-la	whoordomè	whoordomè	0
and	and	cc	and	and	0
adulterie	adulterie	n1	adultery	adultery	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
witch	witch	n1	witch	witch	0
of	of	pp-f	of	of	0
Fndor	Fndor	n1	Fndor	fndor	0
,	,	,	,	,	0
their	their	po32	their	their	0
abhominable	abhominable	j	abominable	abominable	0
sorceries	sorceries	n2	sorceries	sorcery	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Queene	Queene	n1	Queen	queen	0
Dasthy	Dasthy	j	Dasthy	dasthy	0
their	their	po32	their	their	0
disobe	disobe	n1	disobe	disobe	0
∣	∣	sy	∣	∣	0
ence	ence	av	ence	ence	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
souereigne	souereigne	j-jn	sovereign	sovereign	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Bethshemah	Bethshemah	np1	Bethshemah	Bethshemah	0
and	and	cc	and	and	0
Iudith	Iudith	np1	Iudith	Judith	0
their	their	po32	their	their	0
rebellious	rebellious	j	rebellious	rebellious	0
stubbor	stubbor	n1	stubbor	stubbor	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
louing	louing	j-vvg	loving	love	0
parents	parents	n2	parents	parent	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Hagar	Hagar	np1	Hagar	Hagar	0
their	their	po32	their	their	0
contempt	contempt	n1	contempt	contempt	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
mi	mi	fw-mi	mi	mi	0
∣	∣	sy	∣	∣	0
stresse	stresse	n1	stress	stress	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Miviant	Miviant	n1	Miviant	miviant	0
their	their	po32	their	their	0
murmuring	murmuring	vvg	murmuring	murmur	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
onelie	onelie	j	only	only	0
brother	brother	n1	brother	brother	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Heua	Heua	np1	Heua	Heua	0
their	their	po32	their	their	0
subtiltie	subtiltie	n1	subtlety	subtlety	0
and	and	cc	and	and	0
couetousnes	couetousnes	n1	covetousness	covetousness	0
to	to	pc-acp	to	to	0
beguile	beguile	vvi	beguile	beguile	0
their	their	po32	their	their	0
husbands	husbands	n2	husbands	husband	0
:	:	:	:	:	0
with	with	p-acp	with	with	0
Zipporah	Zipporah	np1	Zipporah	Zipporah	0
,	,	,	,	,	0
Mi	Mi	fw-mi	Mi	mi	0
∣	∣	sy	∣	∣	0
chol	chol	j-jn	chol	chol	0
,	,	,	,	,	0
Iobs	Iobs	n2	Jobs	job	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
old	old	j	old	old	0
Anna	Anna	np1	Anna	Anna	0
,	,	,	,	,	0
Tobit	Tobit	np1	Tobit	Tobit	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
their	their	po32	their	their	0
vnsemelie	vnsemelie	j	unseemly	unseemly	0
vpbraidings	vpbraidings	n2-vvg	upbraidings	upbraid	0
and	and	cc	and	and	0
bitter	bitter	j	bitter	bitter	0
taun	taun	n1	taun	taun	0
∣	∣	sy	∣	∣	0
ting	ting	uh	ting	ting	0
,	,	,	,	,	0
or	or	cc	or	or	0
chiding	chiding	vvg	chiding	chide	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
godlie	godlie	j	godly	godly	0
husbands	husbands	n2	husbands	husband	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
least	least	cs	lest	lest	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
great	great	j	great	great	0
impietie	impietie	n1	impiety	impiety	0
and	and	cc	and	and	0
vngodlinesse	vngodlinesse	n1	ungodliness	ungodliness	0
with	with	p-acp	with	with	0
Queene	Queene	n1	Queen	queen	0
Maacha	Maacha	np1	Maacha	Maacha	0
,	,	,	,	,	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
deposed	deposed	vvn	deposed	depose	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
seate	seate	n1	seat	seat	0
of	of	pp-f	of	of	0
maiestie	maiestie	n1	majesty	majesty	0
:	:	:	:	:	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
Baara	Baara	np1	Baara	Baara	0
,	,	,	,	,	0
and	and	cc	and	and	0
Q.	Q.	np1	Q.	Q.	0
Dasthy	Dasthy	j	Dasthy	dasthy	0
,	,	,	,	,	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
diuorced	diuorced	vvn	divorced	divorce	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
husbands	husbands	n2	husbands	husband	0
:	:	:	:	:	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
thalia	thalia	fw-la	thalia	thalia	0
,	,	,	,	,	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
slaine	slaine	vvn	slain	slay	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
:	:	:	:	:	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
Cozbi	Cozbi	np1	Cozbi	Cozbi	0
,	,	,	,	,	0
be	be	vbb	be	be	0
thrust	thrust	vvn	thrust	thrust	0
through	through	p-acp	through	through	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
Iezabel	Iezabel	np1	Iezabel	Iezabel	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
their	their	po32	their	their	0
brauerie	brauerie	n1	bravery	bravery	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
throwne	throwne	vvn	thrown	throw	0
headlong	headlong	av-j	headlong	headlong	0
downe	downe	a-acp	down	down	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
street	street	n1	street	street	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
windowe	windowe	n1	window	window	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
eaten	eaten	vvn	eaten	eat	0
and	and	cc	and	and	0
deuoured	deuoured	vvn	devoured	devour	0
of	of	pp-f	of	of	0
dogs	dogs	n2	dogs	dog	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
want	want	vvb	want	want	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
christian	christian	njp	christian	christian	0
buriall	buriall	n1	burial	burial	0
:	:	:	:	:	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
Saphyra	Saphyra	np1	Saphyra	Saphyra	0
be	be	vbb	be	be	0
striken	striken	vvn	stricken	strike	0
with	with	p-acp	with	with	0
sudden	sudden	j	sudden	sudden	0
death	death	n1	death	death	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
feete	feete	n2	feet	foot	0
:	:	:	:	:	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Leuites	Leuites	np2	Leuites	leuite	0
wife	wife	n1	wife	wife	0
be	be	vbb	be	be	0
shamefullie	shamefullie	av-j	shamefully	shameful	0
abused	abused	vvn	abused	abuse	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
after	after	a-acp	after	after	0
chopt	chopt	vvn	chopped	chop	0
in	in	p-acp	in	in	0
peeces	peeces	n2	pieces	piece	0
:	:	:	:	:	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
Samsons	Samsons	np2	Samsons	Samson	0
wife	wife	n1	wife	wife	0
be	be	vbi	be	be	0
burnt	burnt	vvn	burned	burn	0
to	to	p-acp	to	to	0
ashes	ashes	n2	ashes	ash	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
house	house	n1	house	house	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
dwell	dwell	vvb	dwell	dwell	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
whoore	whoore	n1	whore	whore	0
of	of	pp-f	of	of	0
Babel	Babel	np1	Babel	Babel	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
cast	cast	vvn	cast	cast	0
quicke	quicke	j	quick	quick	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
bottomlesse	bottomlesse	j	bottomless	bottomless	0
pit	pit	n1	pit	pit	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
:	:	:	:	:	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
flue	flue	vvd	slew	fly	0
foolish	foolish	j	foolish	foolish	0
virgins	virgins	n2	virgins	virgin	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
shut	shut	vvn	shut	shut	0
cleane	cleane	av-j	clean	clean	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
go	go	vvb	go	go	0
aliue	aliue	j	alive	alive	0
downe	downe	a-acp	down	down	0
into	into	p-acp	into	into	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
damned	damned	vvn	damned	damn	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
grace	grace	n1	grace	grace	0
to	to	pc-acp	to	to	0
beware	beware	vvi	beware	beware	0
and	and	cc	and	and	0
repent	repent	vvi	repent	repent	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
former	former	j	former	former	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
.	.	.	.	.	1
Againe	Againe	av	Again	again	0
,	,	,	,	,	0
a	a	dt	a	a	0
Mirrour	Mirrour	n1	Mirror	mirror	0
contrariwise	contrariwise	av	contrariwise	contrariwise	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
godlie	godlie	j	godly	godly	0
and	and	cc	and	and	0
vertuous	vertuous	j	virtuous	virtuous	0
women	women	n2	women	woman	0
plainlie	plainlie	av-j	plainly	plain	0
to	to	pc-acp	to	to	0
behold	behold	vvi	behold	behold	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
modestie	modestie	n1	modesty	modesty	0
,	,	,	,	,	0
sobrietie	sobrietie	n1	sobriety	sobriety	0
,	,	,	,	,	0
sinceritie	sinceritie	n1	sincerity	sincerity	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
and	and	cc	and	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
uersation	uersation	n1	versation	versation	0
of	of	pp-f	of	of	0
Sara	Sara	np1	Sara	Sara	0
,	,	,	,	,	0
Ruth	Ruth	n1	Ruth	ruth	0
,	,	,	,	,	0
Q.	Q.	np1	Q.	Q.	0
Candaces	Candaces	n2	Candace's	candace	0
,	,	,	,	,	0
Bernice	Bernice	np1	Bernice	Bernice	0
,	,	,	,	,	0
Susanna	Susanna	np1	Susanna	Susanna	0
,	,	,	,	,	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
,	,	,	,	,	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
virgine	virgine	n1	virgin	virgin	0
Marie	Marie	uh	Marry	marie	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
holinesse	holinesse	n1	holiness	holiness	0
,	,	,	,	,	0
deuotion	deuotion	n1	devotion	devotion	0
,	,	,	,	,	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
iustice	iustice	n1	justice	justice	0
,	,	,	,	,	0
vprightnesse	vprightnesse	n1	uprightness	uprightness	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
of	of	pp-f	of	of	0
Hanna	Hanna	np1	Hanna	Hanna	0
,	,	,	,	,	0
Q.	Q.	np1	Q.	Q.	0
Hester	Hester	np1	Hester	Hester	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
rare	rare	j	rare	rare	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
excellent	excellent	j	excellent	excellent	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
great	great	j	great	great	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
po	po	fw-it	po	po	0
∣	∣	sy	∣	∣	0
litike	litike	j	litike	litike	0
gouernement	gouernement	n1	government	government	0
,	,	,	,	,	0
courage	courage	n1	courage	courage	0
,	,	,	,	,	0
magnanimitie	magnanimitie	n1	magnanimity	magnanimity	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
memorable	memorable	j	memorable	memorable	0
vertues	vertues	n2	virtues	virtue	0
of	of	pp-f	of	of	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
borah	borah	n1	borah	borah	0
,	,	,	,	,	0
Abigael	Abigael	np1	Abigael	Abigael	0
,	,	,	,	,	0
Bethsheba	Bethsheba	np1	Bethsheba	Bethsheba	0
,	,	,	,	,	0
Huldah	Huldah	np1	Huldah	Huldah	0
,	,	,	,	,	0
Iacl	Iacl	np1	Iacl	Iacl	0
,	,	,	,	,	0
the	the	dt	the	the	0
woman	woman	n1	woman	woman	0
of	of	pp-f	of	of	0
Tekoah	Tekoah	np1	Tekoah	Tekoah	0
,	,	,	,	,	0
Philips	Philips	vvz	Philips	fillip	0
foure	foure	crd	foure	four	0
daughters	daughters	n2	daughters	daughter	0
,	,	,	,	,	0
the	the	dt	the	the	0
Ladie	Ladie	n1	Lady	lady	0
commended	commended	vvn	commended	commend	0
by	by	p-acp	by	by	0
saint	saint	n1	saint	saint	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
famous	famous	j	famous	famous	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
and	and	cc	and	and	0
state	state	n1	state	state	0
∣	∣	sy	∣	∣	0
lie	lie	vvb	lie	lie	0
territories	territories	n2	territories	territory	0
and	and	cc	and	and	0
towers	towers	n2	towers	tower	0
built	built	vvn	built	build	0
by	by	p-acp	by	by	0
Sherah	Sherah	np1	Sherah	Sherah	0
that	that	cst	that	that	0
noble	noble	j	noble	noble	0
Gentlewoman	Gentlewoman	n1	Gentlewoman	gentlewoman	0
to	to	p-acp	to	to	0
hir	hir	png31	his	he	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
petuall	petuall	j	petuall	petuall	0
renowme	renowme	n1	renown	renown	0
.	.	.	.	.	1
The	The	dt	The	the	0
bountifull	bountifull	j	bountiful	bountiful	0
hospitalitie	hospitalitie	n1	hospitality	hospitality	0
,	,	,	,	,	0
great	great	j	great	great	0
liberalitie	liberalitie	n1	liberality	liberality	0
,	,	,	,	,	0
and	and	cc	and	and	0
often	often	av	often	often	0
almes	almes	n2	alms	alm	0
deeds	deeds	n2	deeds	deed	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Shunamitesse	Shunamitesse	np1	Shunamitesse	Shunamitesse	0
that	that	cst	that	that	0
vertuous	vertuous	j	virtuous	virtuous	0
Gentlewoman	Gentlewoman	n1	Gentlewoman	gentlewoman	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Dorcas	Dorcas	np1	Dorcas	Dorcas	0
,	,	,	,	,	0
Lydia	Lydia	np1	Lydia	Lydia	0
,	,	,	,	,	0
Io	Io	uh	Io	io	0
∣	∣	sy	∣	∣	0
anna	anna	n1	anna	anna	0
,	,	,	,	,	0
Iudith	Iudith	np1	Iudith	Judith	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
constant	constant	j	constant	constant	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
loue	loue	n1	love	love	0
towards	towards	p-acp	towards	towards	0
their	their	po32	their	their	0
husbands	husbands	n2	husbands	husband	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Sara	Sara	np1	Sara	Sara	0
,	,	,	,	,	0
Michol	Michol	np1	Michol	Michol	0
,	,	,	,	,	0
Susanna	Susanna	np1	Susanna	Susanna	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
The	The	dt	The	the	0
motherlie	motherlie	j	motherly	motherly	0
and	and	cc	and	and	0
carefull	carefull	j	careful	careful	0
affection	affection	n1	affection	affection	0
towards	towards	p-acp	towards	towards	0
their	their	po32	their	their	0
children	children	n2	children	child	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Sara	Sara	np1	Sara	Sara	0
