MANY	MANY	av-d	MANY	many	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
ought	ought	pi	ought	aught	0
we	we	pns12	we	we	0
know	know	vvi	know	know	0
)	)	)	)	)	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
nothing	nothing	pix	nothing	nothing	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
.	.	.	.	.	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
suffice	suffice	vvi	suffice	suffice	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
partakers	partakers	n2	partakers	partaker	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
good	good	j	good	good	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
land	land	n1	land	land	0
;	;	;	;	;	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
thanke	thanke	vvi	thank	thank	0
God	God	np1	God	God	0
and	and	cc	and	and	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
quiet	quiet	j-jn	quiet	quiet	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
verily	verily	av-j	verily	very	0
perswaded	perswaded	vvn	persuaded	persuade	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
none	none	pix	none	none	0
such	such	d	such	such	0
;	;	;	;	;	0
that	that	cst	that	that	0
this	this	d	this	this	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
is	is	vbz	is	be	0
given	given	vvn	given	give	0
out	out	av	out	out	0
vnder	vnder	p-acp	under	under	0
hand	hand	n1	hand	hand	0
among	among	p-acp	among	among	0
their	their	po32	their	their	0
credulous	credulous	j	credulous	credulous	0
adherents	adherents	n2	adherents	adherent	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
ad	ad	fw-la	ad	ad	0
facien	facien	n1	facien	facien	0
∣	∣	sy	∣	∣	0
dum	dum	fw-la	dum	dum	0
populum	populum	fw-la	populum	populum	0
.	.	.	.	.	1
A	A	dt	A	a	0
tricke	tricke	n1	trick	trick	0
of	of	pp-f	of	of	0
theirs	theirs	png32	theirs	they	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
bin	bin	vbn	been	be	0
long	long	av-j	long	long	0
acquainted	acquainted	vvn	acquainted	acquaint	0
.	.	.	.	.	1
This	This	d	This	this	0
course	course	n1	course	course	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
)	)	)	)	)	0
did	did	vdd	did	do	0
make	make	vvi	make	make	0
vs	vs	pno12	us	we	0
thinke	thinke	vvi	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
nowe	nowe	av	now	now	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
altered	altered	vvn	altered	alter	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
foresaide	foresaide	j-vvn	foresaid	foresay	0
Schedule	Schedule	n1	Schedule	schedule	0
;	;	;	;	;	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Intitled	Intitled	vvn	Entitled	entitle	0
Petition	Petition	vvb	Petition	petition	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Maiesty	Maiesty	n1	Majesty	majesty	0
.	.	.	.	.	1
Had	Had	vhd	Had	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
covert	covert	j	covert	covert	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
libell	libell	n1	libel	libel	0
.	.	.	.	.	1
Wherby	Wherby	c-crq	Whereby	whereby	0
(	(	(	(	(	0
securely	securely	av-j	securely	secure	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
thought	thought	vvd	thought	think	0
)	)	)	)	)	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
depraue	depraue	vvi	deprave	deprave	0
and	and	cc	and	and	0
slaunder	slaunder	vvi	slander	slander	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Communiō	Communiō	n1	Communion	communion	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
standes	standes	vvz	stands	stand	0
reformed	reformed	vvn	reformed	reform	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
late	late	j	late	late	0
Soveraigne	Soveraigne	n-jn	Sovereign	sovereign	0
.	.	.	.	.	1
VVhich	VVhich	r-crq	Which	which	0
vndue	vndue	j	undue	undue	0
&	&	cc	&	and	0
dishonest	dishonest	j	dishonest	dishonest	0
practise	practise	n1	practice	practice	0
,	,	,	,	,	0
having	having	vhg	having	have	0
so	so	av	so	so	0
changed	changed	vvn	changed	change	0
the	the	dt	the	the	0
qua	qua	fw-la	qua	qua	0
∣	∣	sy	∣	∣	0
lity	lity	n1	lity	lity	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Petition	Petition	vvb	Petition	petition	0
;	;	;	;	;	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
brought	brought	vvn	brought	bring	0
the	the	dt	the	the	0
Con	Con	vvi	Con	con	0
∣	∣	sy	∣	∣	0
trivers	trivers	n2	trivers	triver	0
and	and	cc	and	and	0
Preferrers	Preferrers	n2	Preferrers	preferrers	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
compasse	compasse	n1	compass	compass	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
statute	statute	n1	statute	statute	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Elizab	Elizab	np1	Elizab	Elizab	0
;	;	;	;	;	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
them	them	pno32	them	they	0
lyable	lyable	j	liable	liable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Penalties	Penalties	n2	Penalties	penalty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
we	we	pns12	we	we	0
take	take	vvb	take	take	0
not	not	xx	not	not	0
vpon	vpon	p-acp	upon	upon	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
determine	determine	vvi	determine	determine	0
.	.	.	.	.	1
Howbeit	Howbeit	a-acp	Howbeit	howbeit	0
hereof	hereof	av	hereof	hereof	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
take	take	vvi	take	take	0
notice	notice	n1	notice	notice	0
;	;	;	;	;	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
impu	impu	n1	impu	impu	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
,	,	,	,	,	0
diverse	diverse	j	diverse	diverse	0
other	other	n-jn	other	other	0
very	very	av	very	very	0
lewdly	lewdly	av-j	lewdly	lewd	0
affected	affected	vvn	affected	affect	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
in	in	p-acp	in	in	0
diverse	diverse	j	diverse	diverse	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
presumed	presumed	vvd	presumed	presume	0
to	to	pc-acp	to	to	0
trouble	trouble	vvi	trouble	trouble	0
his	his	po31	his	his	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
and	and	cc	and	and	0
taxe	taxe	vvi	tax	tax	0
the	the	dt	the	the	0
state	state	n1	state	state	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
like	like	j	like	like	0
clamorous	clamorous	j	clamorous	clamorous	0
libelles	libelles	n2	libels	libel	0
,	,	,	,	,	0
and	and	cc	and	and	0
defamatory	defamatory	j	defamatory	defamatory	0
supplications	supplications	n2	supplications	supplication	0
.	.	.	.	.	1
The	The	dt	The	the	0
consideration	consideration	n1	consideration	consideration	0
whereof	whereof	c-crq	whereof	whereof	0
beganne	beganne	vvd	began	begin	0
to	to	pc-acp	to	to	0
admonish	admonish	vvi	admonish	admonish	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
now	now	av	now	now	0
it	it	pn31	it	it	0
sorted	sorted	vvn	sorted	sort	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shewe	shewe	vvi	show	show	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
truly	truly	av-j	truly	true	0
zealous	zealous	j	zealous	zealous	0
,	,	,	,	,	0
&	&	cc	&	and	0
carefully	carefully	av-j	carefully	careful	0
religious	religious	j	religious	religious	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
quieting	quieting	vvg	quieting	quiet	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
mindes	mindes	n2	minds	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
setling	setling	vvg	settling	settle	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
consciences	consciences	n2	consciences	conscience	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
shorte	shorte	j	short	short	0
animadversions	animadversions	n2	animadversions	animadversion	0
vpon	vpon	p-acp	upon	upon	0
their	their	po32	their	their	0
proceedings	proceedings	n2-vvg	proceedings	proceed	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
factious	factious	j	factious	factious	0
persons	persons	n2	persons	person	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
audatiously	audatiously	av-j	audaciously	audacious	0
venterous	venterous	j	venturous	venturous	0
,	,	,	,	,	0
&	&	cc	&	and	0
praeposteriously	praeposteriously	av-j	praeposteriously	praeposterious	0
heddy	heddy	j	heddy	heady	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
nifest	nifest	j	nifest	nife	0
their	their	po32	their	their	0
malice	malice	n1	malice	malice	0
;	;	;	;	;	0
thereby	thereby	av	thereby	thereby	0
to	to	pc-acp	to	to	0
distract	distract	vvi	distract	distract	0
and	and	cc	and	and	0
draw	draw	vvi	draw	draw	0
the	the	dt	the	the	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
loue	loue	n1	love	love	0
&	&	cc	&	and	0
liking	liking	n-vvg	liking	like	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
present	present	j	present	present	0
state	state	n1	state	state	0
.	.	.	.	.	1
Where	Where	c-crq	Where	where	0
∣	∣	sy	∣	∣	0
vnto	vnto	p-acp	unto	unto	0
wee	wee	pns12	we	we	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
invited	invited	vvn	invited	invite	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
commendable	commendable	j	commendable	commendable	0
example	example	n1	example	example	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Reverend	Reverend	n-jn	Reverend	reverend	0
brethren	brethren	n2	brothers	brethren	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Vniversitie	Vniversitie	n1	University	university	0
of	of	pp-f	of	of	0
Cambridge	Cambridge	np1	Cambridge	Cambridge	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
knowne	knowne	vvn	known	know	0
their	their	po32	their	their	0
dislike	dislike	n1	dislike	dislike	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
&	&	cc	&	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
factious	factious	j	factious	factious	0
Schismatikes	Schismatikes	n2	Schismatics	schismatic	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
passed	passed	vvn	passed	pass	0
a	a	dt	a	a	0
grace	grace	n1	grace	grace	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
publicke	publicke	j	public	public	0
Congregation	Congregation	n1	Congregation	congregation	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
effect	effect	n1	effect	effect	0
.	.	.	.	.	1
Placet	Placet	fw-la	Placet	placet	0
vobis	vobis	fw-la	vobis	vobis	0
,	,	,	,	,	0
A	A	dt	A	a	0
grace	grace	n1	grace	grace	0
pas	pas	fw-fr	pas	pas	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Vni	Vni	n1	Vni	vni	0
∣	∣	sy	∣	∣	0
versity	versity	n1	versity	versity	0
of	of	pp-f	of	of	0
Cā	Cā	vmb	Can	can	0
∣	∣	sy	∣	∣	0
bridge	bridge	n1	bridge	bridge	0
Iun.	Iun.	np1	Iun.	Iun.	1
4.	4.	crd	4.	4.	0
1603.	1603.	crd	1603.	1603.	0
against	against	p-acp	against	against	0
factious	factious	j	factious	factious	0
Puri	Puri	fw-la	Puri	puri	0
∣	∣	sy	∣	∣	0
taines	taines	n2	taines	taine	0
.	.	.	.	.	0
vt	vt	fw-la	vt	ut	0
quicun	quicun	fw-fr	quicun	quicun	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
doctrinam	doctrinam	fw-la	doctrinam	doctrinam	0
vel	vel	fw-la	vel	vel	0
disciplinam	disciplinam	fw-la	disciplinam	disciplinam	0
Ecclesiae	Ecclesiae	np1	Ecclesiae	Ecclesiae	0
Anglicanae	Anglicanae	np1	Anglicanae	Anglicanae	0
,	,	,	,	,	0
vel	vel	fw-la	vel	vel	0
eius	eius	fw-la	eius	eius	0
partem	partem	fw-la	partem	partem	0
aliquam	aliquam	fw-la	aliquam	aliquam	0
,	,	,	,	,	0
dictis	dictis	fw-la	dictis	dictis	0
aut	aut	fw-la	aut	aut	0
scriptis	scriptis	fw-la	scriptis	scriptis	0
,	,	,	,	,	0
aut	aut	fw-la	aut	aut	0
quocun	quocun	fw-fr	quocun	quocun	0
{	{	{	{	{	0
que	que	fw-fr	que	que	0
}	}	}	}	}	0
alio	alio	fw-it	alio	alio	0
modo	modo	fw-la	modo	modo	0
,	,	,	,	,	0
in	in	fw-la	in	in	0
Academiâ	Academiâ	fw-la	Academiâ	academiâ	0
Cantabrigi	Cantabrigi	np1	Cantabrigi	Cantabrigi	0
∣	∣	sy	∣	∣	0
ensi	ensi	fw-la	ensi	ensi	0
publicè	publicè	fw-la	publicè	publicè	0
oppugnaverit	oppugnaverit	fw-la	oppugnaverit	oppugnaverit	0
:	:	:	:	:	0
ab	ab	fw-la	ab	ab	0
omni	omni	fw-la	omni	omni	0
suscepto	suscepto	fw-la	suscepto	suscepto	0
gradu	gradu	fw-la	gradu	gradu	0
suspen	suspen	n1	suspen	suspen	0
∣	∣	sy	∣	∣	0
datur	datur	fw-la	datur	datur	0
,	,	,	,	,	0
&	&	cc	&	and	0
à	à	fw-fr	à	à	0
suscipiendo	suscipiendo	fw-la	suscipiendo	suscipiendo	0
excludatur	excludatur	fw-la	excludatur	excludatur	0
ipso	ipso	fw-la	ipso	ipso	0
facto	facto	fw-la	facto	facto	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
which	which	r-crq	which	which	0
their	their	po32	their	their	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
necessary	necessary	j	necessary	necessary	0
Decree	Decree	n1	Decree	decree	0
,	,	,	,	,	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
encouraged	encouraged	vvn	encouraged	encourage	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
this	this	d	this	this	0
our	our	po12	our	our	0
Apology	Apology	n1	Apology	apology	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
assured	assured	vvn	assured	assure	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
both	both	d	both	both	0
they	they	pns32	they	they	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
ceaue	ceaue	vvi	ceaue	ceaue	0
)	)	)	)	)	0
many	many	d	many	many	0
thousands	thousands	crd	thousands	thousand	0
moe	moe	dc	more	more	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
iudicious	iudicious	j	judicious	judicious	0
and	and	cc	and	and	0
obedi	obedi	fw-la	obedi	obedi	0
∣	∣	sy	∣	∣	0
ent	ent	j	ent	ent	0
Ministers	Ministers	np1	Ministers	Ministers	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
land	land	n1	land	land	0
:	:	:	:	:	0
are	are	vbr	are	be	0
readie	readie	j	ready	ready	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
vs	vs	pno12	us	we	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
∣	∣	sy	∣	∣	0
hand	hand	n1	hand	hand	0
of	of	pp-f	of	of	0
fellowship	fellowship	n1	fellowship	fellowship	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
subscribe	subscribe	vvi	subscribe	subscribe	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
did	did	vdd	did	do	0
necessarily	necessarily	av-j	necessarily	necessary	0
require	require	vvi	require	require	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
time	time	n1	time	time	0
would	would	vmd	would	will	0
permitte	permitte	vvi	permit	permit	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
know	know	vvb	know	know	0
right	right	av-jn	right	right	0
well	well	av	well	well	0
,	,	,	,	,	0
that	that	cst	that	that	0
Truth	Truth	n1	Truth	truth	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
taineth	taineth	vvz	taineth	tain	0
no	no	dx	no	no	0
great	great	j	great	great	0
auctoritie	auctoritie	n1	authority	authority	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
many	many	d	many	many	0
voices	voices	n2	voices	voice	0
that	that	cst	that	that	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
knowledge	knowledge	n1	knowledge	knowledge	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
parts	parts	n2	parts	part	0
we	we	pns12	we	we	0
vtterly	vtterly	av-j	utterly	utter	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
demne	demne	vvi	demne	demne	0
the	the	dt	the	the	0
course	course	n1	course	course	0
,	,	,	,	,	0
that	that	cst	that	that	0
these	these	d	these	these	0
Schismatikes	Schismatikes	n2	Schismatics	schismatic	0
have	have	vhb	have	have	0
therein	therein	av	therein	therein	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	1
Who	Who	r-crq	Who	who	0
to	to	pc-acp	to	to	0
bolster	bolster	vvi	bolster	bolster	0
out	out	av	out	out	0
their	their	po32	their	their	0
stale	stale	j	stale	stale	0
obiections	obiections	n2	objections	objection	0
and	and	cc	and	and	0
false	false	j	false	false	0
calumniatiōs	calumniatiōs	n2	calumniations	calumniation	0
,	,	,	,	,	0
have	have	vhb	have	have	0
trudged	trudged	vvn	trudged	trudge	0
vp	vp	a-acp	up	up	0
&	&	cc	&	and	0
downe	downe	a-acp	down	down	0
diverse	diverse	j	diverse	diverse	0
Shires	Shires	n2	Shires	shire	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
the	the	dt	the	the	0
consent	consent	n1	consent	consent	0
,	,	,	,	,	0
of	of	a-acp	of	off	0
they	they	pns32	they	they	0
care	care	vvb	care	care	0
not	not	xx	not	not	0
whom	whom	r-crq	whom	who	0
;	;	;	;	;	0
so	so	av	so	so	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
tale	tale	n1	tale	tale	0
,	,	,	,	,	0
and	and	cc	and	and	0
pretend	pretend	vvb	pretend	pretend	0
a	a	dt	a	a	0
number	number	n1	number	number	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
kind	kind	n1	kind	kind	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
Stratageme	Stratageme	n1	Stratagem	stratagem	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
farre	farre	av-j	far	far	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
Authors	Authors	ng1	Authors	author	0
purpose	purpose	n1	purpose	purpose	0
)	)	)	)	)	0
we	we	pns12	we	we	0
did	did	vdd	did	do	0
light	light	vvi	light	light	0
vpon	vpon	p-acp	upon	upon	0
of	of	pp-f	of	of	0
late	late	av-j	late	late	0
.	.	.	.	.	1
May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
while	while	cs	while	while	0
wee	wee	pns12	we	we	0
propose	propose	vvb	propose	propose	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
leaue	leaue	vvb	leave	leave	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honorable	Honorable	j	Honourable	honourable	0
censure	censure	n1	censure	censure	0
.	.	.	.	.	1
H.	H.	np1	H.	H.	0
I.	I.	np1	I.	I.	0
a	a	dt	a	a	0
man	man	n1	man	man	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
ordinarie	ordinarie	j	ordinary	ordinary	0
partes	partes	n2	parts	part	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
as	as	p-acp	as	as	0
or	or	cc	or	or	0
∣	∣	sy	∣	∣	0
dinary	dinary	j	dinary	dinary	0
place	place	n1	place	place	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
lived	lived	vvd	lived	live	0
among	among	p-acp	among	among	0
vs	vs	pno12	us	we	0
;	;	;	;	;	0
is	is	vbz	is	be	0
now	now	av	now	now	0
,	,	,	,	,	0
it	it	pn31	it	it	0
seemes	seemes	vvz	seems	seem	0
,	,	,	,	,	0
become	become	vvb	become	become	0
a	a	dt	a	a	0
principall	principall	j-jn	principal	principal	0
Agent	Agent	n1	Agent	agent	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
speciall	speciall	j	special	special	0
Procurator	Procurator	n1	Procurator	procurator	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
publicke	publicke	j	public	public	0
cause	cause	n1	cause	cause	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
factious	factious	j	factious	factious	0
.	.	.	.	.	1
He	He	pns31	He	he	0
,	,	,	,	,	0
(	(	(	(	(	0
much	much	av-d	much	much	0
mista	mista	fw-la	mista	mista	0
∣	∣	sy	∣	∣	0
king	king	n1	king	king	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
strong	strong	j	strong	strong	0
conceipt	conceipt	n1	conceit	conceit	0
,	,	,	,	,	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
insinuate	insinuate	vvi	insinuate	insinuate	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
wisedome	wisedome	n1	wisdom	wisdom	0
,	,	,	,	,	0
woulde	woulde	vmd	would	will	0
bee	bee	vbi	be	be	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
fetch	fetch	vvi	fetch	fetch	0
him	him	pno31	him	he	0
over	over	a-acp	over	over	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
side	side	n1	side	side	0
.	.	.	.	.	0
)	)	)	)	)	1
Writes	Writes	vvz	Writes	write	0
vnto	vnto	p-acp	unto	unto	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
eminent	eminent	j	eminent	eminent	0
sorte	sorte	n1	sort	sort	0
among	among	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
this	this	d	this	this	0
fashion	fashion	n1	fashion	fashion	0
.	.	.	.	.	1
MOreover	MOreover	av	MOreover	moreover	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
you	you	pn22	you	you	0
vnderstād	vnderstād	vvb	understand	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
many	many	d	many	many	0
lear	lear	j	lear	lear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
Scilicet	Scilicet	fw-la	Scilicet	scilicet	0
in	in	p-acp	in	in	0
Iune	Iune	np1	Iune	June	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
their	their	po32	their	their	0
Petition	Petition	vvi	Petition	petition	0
was	was	vbds	was	be	0
Exhibited	Exhibited	vvn	Exhibited	exhibit	0
in	in	p-acp	in	in	0
April	April	np1	April	April	0
before	before	a-acp	before	before	0
are	are	vbr	are	be	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
exhibite	exhibite	vvi	exhibit	exhibit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
a	a	dt	a	a	0
Petition	Petition	vvb	Petition	petition	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Reformatiō	Reformatiō	n1	Reformation	reformation	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
amisse	amisse	av	amiss	amiss	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
