ACcording	ACcording	vvg	ACcording	accord	0
Christian	Christian	np1	Christian	Christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
honour	honour	n1	honour	honour	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
man	man	n1	man	man	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
saye	saye	vvi	say	say	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Christian	Christian	njp	Christian	christian	0
:	:	:	:	:	0
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
sure	sure	av-j	sure	sure	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
called	called	vvn	called	call	0
a	a	dt	a	a	0
Christiā	Christiā	jp	Christian	christian	0
,	,	,	,	,	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
Christened	Christened	vvn	Christened	christen	0
,	,	,	,	,	0
not	not	xx	not	not	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
sayth	sayth	vvz	say	say	0
Lord	Lord	n1	Lord	lord	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
shal	shal	vmb	shall	shall	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
then	then	cs	then	than	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
cir	cir	n1	cir	cir	0
∣	∣	sy	∣	∣	0
cumcised	cumcised	j	cumcised	cumcised	0
,	,	,	,	,	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
Iewe	Iewe	np1	Iewe	Jew	0
,	,	,	,	,	0
or	or	cc	or	or	0
all	all	d	all	all	0
that	that	cst	that	that	0
descended	descended	vvd	descended	descend	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
race	race	n1	raze	race	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
true	true	j	true	true	0
children	children	n2	children	child	0
to	to	p-acp	to	to	0
Abra	Abra	np1	Abra	Abra	0
∣	∣	sy	∣	∣	0
ham	ham	n1	ham	ham	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
amongest	amongest	p-acp	amongst	amongst	0
them	them	pno32	them	they	0
Ismael	Ismael	np1	Ismael	Ishmael	0
,	,	,	,	,	0
who	who	q-crq	who	who	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
secuted	secuted	vvd	secuted	secute	0
his	his	po31	his	his	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
he	he	pns31	he	he	0
circumcised	circumcised	j-vvn	circumcised	circumcise	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
Esau	Esau	np1	Esau	Esau	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hated	hated	vvd	hated	hate	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
he	he	pns31	he	he	0
circumcised	circumcised	j-vvn	circumcised	circumcise	0
:	:	:	:	:	0
So	So	av	So	so	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
heretikes	heretikes	n2	heretics	heretic	0
amongst	amongst	p-acp	among	among	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
Christened	Christened	vvn	Christened	christen	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
neither	neither	dx	neither	neither	0
the	the	dt	the	the	0
cutting	cutting	n-vvg	cutting	cut	0
of	of	pp-f	of	of	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
of	of	pp-f	of	of	0
skinne	skinne	n1	skin	skin	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
did	did	vdd	did	do	0
make	make	vvi	make	make	0
thē	thē	pno32	them	they	0
true	true	j	true	true	0
Israelites	Israelites	np2	Israelites	Israelite	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
dipping	dipping	vvg	dipping	dip	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
litell	litell	j	little	little	0
water	water	n1	water	water	0
,	,	,	,	,	0
maketh	maketh	vvz	makes	make	0
these	these	d	these	these	0
true	true	j	true	true	0
Christians	Christians	np1	Christians	Christians	0
▪	▪	▪	▪	▪	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
standeth	standeth	vvz	stands	stand	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
letter	letter	n1	letter	letter	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
worke	worke	n1	work	work	0
by	by	p-acp	by	by	0
grace	grace	n1	grace	grace	0
and	and	cc	and	and	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
outwarde	outwarde	j	outward	outward	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
this	this	d	this	this	0
honorable	honorable	j	honourable	honourable	0
name	name	n1	name	name	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
a	a	dt	a	a	0
Christiā	Christiā	jp	Christian	christian	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
more	more	dc	more	more	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
tremble	tremble	vvi	tremble	tremble	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
reioyce	reioyce	vvi	rejoice	rejoice	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
he	he	pns31	he	he	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
sure	sure	j	sure	sure	0
testimonie	testimonie	n1	testimony	testimony	0
both	both	av-d	both	both	0
within	within	p-acp	within	within	0
and	and	cc	and	and	0
without	without	a-acp	without	without	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
a	a	dt	a	a	0
Christiā	Christiā	jp	Christian	christian	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
abuse	abuse	n1	abuse	abuse	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
name	name	n1	name	name	0
can	can	vmb	can	can	0
auaile	auaile	vvi	avail	avail	0
man	man	n1	man	man	0
nothing	nothing	pix	nothing	nothing	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
it	it	pn31	it	it	0
furthereth	furthereth	vvz	furthereth	further	0
and	and	cc	and	and	0
increaseth	increaseth	vvz	increases	increase	0
his	his	po31	his	his	0
condemnation	condemnation	n1	condemnation	condemnation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
great	great	j	great	great	0
credite	credite	n1	credit	credit	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
seruant	seruant	n1	servant	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
abused	abused	vvn	abused	abuse	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
seruāt	seruāt	n1	seruamt	servant	0
,	,	,	,	,	0
procureth	procureth	vvz	procureth	procure	0
greater	greater	jc	greater	great	0
displeasure	displeasure	n1	displeasure	displeasure	0
.	.	.	.	.	1
Howe	Howe	np1	Howe	Howe	0
we	we	pns12	we	we	0
shal	shal	vmb	shall	shall	0
come	come	vvi	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
preeminence	preeminence	n1	preeminence	preeminence	0
and	and	cc	and	and	0
excel	excel	vvi	excel	excel	0
∣	∣	sy	∣	∣	0
lencie	lencie	n1	lencie	lencie	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
this	this	d	this	this	0
booke	booke	n1	book	book	0
sheweth	sheweth	vvz	shows	show	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
so	so	av	so	so	0
plainely	plainely	av-j	plainly	plain	0
and	and	cc	and	and	0
shortely	shortely	av-j	shortly	short	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
stande	stande	vvi	stand	stand	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
any	any	d	any	any	0
discourse	discourse	n1	discourse	discourse	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
I	I	pns11	I	i	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
beseche	beseche	vvi	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
reade	reade	vvi	read	read	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
finde	finde	vvi	find	find	0
it	it	pn31	it	it	0
so	so	av	so	so	0
well	well	av	well	well	0
layd	layd	vvn	laid	lay	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
shalbe	shalbe	vmb	shall	shall	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
contentment	contentment	n1	contentment	contentment	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
very	very	av	very	very	0
willingly	willingly	av-j	willingly	willing	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
cō	cō	vvb	con	con	0
∣	∣	sy	∣	∣	0
tent	tent	vvb	tent	tent	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
entred	entred	vvn	entered	enter	0
somewhat	somewhat	av	somewhat	somewhat	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
feare	feare	vvb	fear	fear	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
ouerslipped	ouerslipped	vvn	overslipped	overslip	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
confesse	confesse	vvi	confess	confess	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
of	of	pp-f	of	of	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
easelier	easelier	av-jc	easilier	easy	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
it	it	pn31	it	it	0
,	,	,	,	,	0
then	then	av	then	then	0
come	come	vvb	come	come	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
so	so	av	so	so	0
great	great	j	great	great	0
comfort	comfort	n1	comfort	comfort	0
I	I	pns11	I	i	0
receiue	receiue	vvb	receive	receive	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ioye	ioye	n1	joy	joy	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
saluation	saluation	n1	salvation	salvation	0
.	.	.	.	.	1
Were	Were	vbdr	Were	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
good	good	j	good	good	0
as	as	p-acp	as	as	0
∣	∣	sy	∣	∣	0
surance	surance	n1	surance	surance	0
,	,	,	,	,	0
and	and	cc	and	and	0
feeling	feeling	vvg	feeling	feel	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
markes	markes	n2	marks	mark	0
whiche	whiche	r-crq	which	which	0
hee	hee	pns31	he	he	0
setteth	setteth	vvz	sets	set	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
the	the	dt	the	the	0
true	true	j	true	true	0
mar	mar	vvb	mar	mar	0
∣	∣	sy	∣	∣	0
kes	kes	n1	kes	kes	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
vs	vs	pno12	us	we	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
saued	saued	vvn	saved	save	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
despayre	despayre	vvi	despair	despair	0
rather	rather	av-c	rather	rather	0
then	then	cs	then	than	0
hope	hope	vvi	hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
bende	bende	vvi	bend	bend	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
wholly	wholly	av-jn	wholly	whole	0
against	against	p-acp	against	against	0
God	God	np1	God	God	0
,	,	,	,	,	0
then	then	av	then	then	0
euer	euer	av	ever	ever	0
bee	bee	vbi	be	be	0
subiect	subiect	j-jn	subject	subject	0
or	or	cc	or	or	0
submit	submit	vvi	submit	submit	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
GOD	GOD	np1	GOD	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
so	so	av	so	so	0
oft	oft	av	oft	oft	0
as	as	c-acp	as	as	0
euer	euer	av	ever	ever	0
I	I	pns11	I	i	0
enter	enter	vvb	enter	enter	0
into	into	p-acp	into	into	0
conside	conside	n1-an	conside	conside	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
doctrines	doctrines	n2	doctrines	doctrine	0
,	,	,	,	,	0
whiche	whiche	r-crq	which	which	0
the	the	dt	the	the	0
repro	repro	n1	repro	repro	0
∣	∣	sy	∣	∣	0
bate	bate	n1	bore	bate	0
and	and	cc	and	and	0
condemned	condemned	vvd	condemned	condemn	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
,	,	,	,	,	0
giueth	giueth	vvz	gives	give	0
out	out	av	out	out	0
and	and	cc	and	and	0
teacheth	teacheth	vvz	teaches	teach	0
,	,	,	,	,	0
I	I	pns11	I	i	0
finde	finde	vvb	find	find	0
none	none	pix	none	none	0
so	so	av	so	so	0
detestable	detestable	j	detestable	detestable	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
poynt	poynt	n1	point	point	0
,	,	,	,	,	0
that	that	cst	that	that	0
laboureth	laboureth	vvz	laboureth	labour	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
swasion	swasion	n1	suasion	suasion	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
loue	loue	n1	love	love	0
towarde	towarde	p-acp	toward	toward	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
moste	moste	av-ds	most	most	0
sure	sure	j	sure	sure	0
and	and	cc	and	and	0
certaine	certaine	j	certain	certain	0
redemption	redemption	n1	redemption	redemption	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
They	They	pns32	They	they	0
call	call	vvb	call	call	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
presumptuous	presumptuous	j	presumptuous	presumptuous	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
a	a	dt	a	a	0
des	des	fw-fr	des	des	0
∣	∣	sy	∣	∣	0
perate	perate	j	perate	perate	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
a	a	dt	a	a	0
doctrine	doctrine	n1	doctrine	doctrine	0
that	that	cst	that	that	0
leadeth	leadeth	vvz	leads	lead	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
dissolutenes	dissolutenes	n1	dissoluteness	dissoluteness	0
,	,	,	,	,	0
an	an	dt	and	a	0
enemie	enemie	n1	enemy	enemy	0
to	to	p-acp	to	to	0
godlynes	godlynes	n1	godliness	godliness	0
of	of	pp-f	of	of	0
lyfe	lyfe	n1	life	life	0
and	and	cc	and	and	0
deuotion	deuotion	n1	devotion	devotion	0
,	,	,	,	,	0
a	a	dt	a	a	0
furtherer	furtherer	n1	furtherer	furtherer	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sensualitie	sensualitie	n1	sensuality	sensuality	0
,	,	,	,	,	0
all	all	d	all	all	0
lust	lust	n1	lust	lust	0
,	,	,	,	,	0
all	all	d	all	all	0
wickednes	wickednes	n1	wickedness	wickedness	0
and	and	cc	and	and	0
rebellion	rebellion	n1	rebellion	rebellion	0
agaynst	agaynst	p-acp	against	against	0
GOD	GOD	np1	GOD	God	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
taught	taught	vvn	taught	teach	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
that	that	cst	that	that	0
none	none	pix	none	none	0
can	can	vmb	can	can	0
beleeue	beleeue	vvi	believe	believe	0
but	but	p-acp	but	but	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
appointed	appointed	vvn	appointed	appoint	0
to	to	p-acp	to	to	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
can	can	vmb	can	can	0
receyue	receyue	vvi	receive	receive	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
beleeue	beleeue	vvi	believe	believe	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
name	name	n1	name	name	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
this	this	d	this	this	0
prerogatiue	prerogatiue	n1	prerogative	prerogative	0
giuen	giuen	vvn	given	give	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
though	though	cs	though	though	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
say	say	vvb	say	say	0
,	,	,	,	,	0
Knowe	Knowe	vvb	Know	know	0
ye	ye	pn22	you	you	0
not	not	xx	not	not	0
that	that	d	that	that	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
dwelleth	dwelleth	vvz	dwells	dwell	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
:	:	:	:	:	0
and	and	cc	and	and	0
agayne	agayne	av	again	again	0
,	,	,	,	,	0
The	The	dt	The	the	0
Temple	Temple	n1	Temple	temple	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Temple	Temple	n1	Temple	temple	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
:	:	:	:	:	0
though	though	cs	though	though	0
Christ	Christ	np1	Christ	Christ	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
saye	saye	vvi	say	say	0
,	,	,	,	,	0
Reioyce	Reioyce	vvb	Rejoice	rejoice	0
that	that	d	that	that	0
your	your	po22	your	your	0
names	names	n2	names	name	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
lyfe	lyfe	n1	life	life	0
:	:	:	:	:	0
and	and	cc	and	and	0
,	,	,	,	,	0
Of	Of	pp-f	Of	of	0
those	those	d	those	those	0
whom	whom	r-crq	whom	who	0
my	my	po11	my	my	0
Father	Father	n1	Father	father	0
hath	hath	vhz	hath	have	0
giuen	giuen	vvn	given	give	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
leese	leese	vvi	lose	lose	0
one	one	pi	one	one	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
cease	cease	vvb	cease	cease	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
agaynst	agaynst	p-acp	against	against	0
so	so	av	so	so	0
manifest	manifest	j	manifest	manifest	0
trueths	trueths	n2	truths	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
witnes	witnes	n1	witness	witness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sonne	Sonne	n1	Son	son	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
and	and	cc	and	and	0
euident	euident	j	evident	evident	0
spea	spea	n1	spea	spea	0
∣	∣	sy	∣	∣	0
ches	ches	n1	ches	ches	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
disgorge	disgorge	vvi	disgorge	disgorge	0
their	their	po32	their	their	0
blasphe	blasphe	n1	blasphe	blasphe	0
∣	∣	sy	∣	∣	0
mies	mies	np2-n	mies	mie	0
tending	tending	vvg	tending	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
subuersion	subuersion	n1	subversion	subversion	0
of	of	pp-f	of	of	0
soules	soules	n2	souls	soul	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
enuie	enuie	vvb	envy	envy	0
at	at	p-acp	at	at	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
not	not	xx	not	not	0
passing	passing	vvg	passing	pass	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
seemeth	seemeth	vvz	seems	seem	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
,	,	,	,	,	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
iudge	iudge	vvb	judge	judge	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
.	.	.	.	.	1
Is	Is	vbz	Is	be	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
presumption	presumption	n1	presumption	presumption	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Christi	Christi	np1	Christi	Christi	0
∣	∣	sy	∣	∣	0
an	an	dt	and	a	0
man	man	n1	man	man	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
as	as	p-acp	as	as	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
commaunded	commaunded	vvn	commanded	command	0
vs	vs	pno12	us	we	0
and	and	cc	and	and	0
taught	taught	vvd	taught	teach	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Our	Our	po12	Our	our	0
Father	Father	n1	Father	father	0
which	which	r-crq	which	which	0
art	art	n1	art	art	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
?	?	?	?	?	1
Or	Or	cc	Or	or	0
may	may	vmb	may	may	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
Our	Our	po12	Our	our	0
father	father	n1	father	father	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
doubt	doubt	n1	doubt	doubt	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
so	so	av	so	so	0
or	or	cc	or	or	0
no	no	dx	no	no	0
?	?	?	?	?	1
No	No	dx	No	no	0
man	man	n1	man	man	0
can	can	vmb	can	can	0
call	call	vvi	call	call	0
