THou	THou	pns21	THou	thou	0
,	,	,	,	,	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
Charity	Charity	n1	Charity	charity	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
good	good	j	good	good	0
heed	heed	n1	heed	heed	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
deciding	deciding	vvg	deciding	decide	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
difficult	difficult	j	difficult	difficult	0
Question	Question	n1	Question	question	0
,	,	,	,	,	0
so	so	av	so	so	0
unthought	unthought	j	unthought	unthink	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
moment	moment	n1	moment	moment	0
.	.	.	.	.	1
I	I	pns11	I	i	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
adde	adde	vvb	add	add	0
a	a	dt	a	a	0
Book	Book	n1	Book	book	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
demonstrated	demonstrated	vvn	demonstrated	demonstrate	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Causes	Causes	n2	Causes	cause	0
,	,	,	,	,	0
Remedies	Remedies	n2	Remedies	remedy	0
and	and	cc	and	and	0
also	also	av	also	also	0
the	the	dt	the	the	0
Manner	Manner	n1	Manner	manner	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
the	the	dt	the	the	0
Stone	Stone	n1	Stone	stone	0
in	in	p-acp	in	in	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
constantly	constantly	av-j	constantly	constant	0
unknown	unknown	j	unknown	unknown	0
hitherto	hitherto	av	hitherto	hitherto	0
.	.	.	.	.	1
That	That	cst	That	that	0
the	the	dt	the	the	0
Pest	Pest	n1	Pest	pest	0
also	also	av	also	also	0
,	,	,	,	,	0
Apoplexie	Apoplexie	n1	Apoplexy	apoplexy	0
,	,	,	,	,	0
Palsie	Palsie	n1	Palsy	palsy	0
,	,	,	,	,	0
Leprosie	Leprosie	n1	Leprosy	leprosy	0
,	,	,	,	,	0
Lethargy	Lethargy	n1	Lethargy	lethargy	0
,	,	,	,	,	0
Convulsion	Convulsion	n1	Convulsion	convulsion	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
Diseases	Diseases	n2	Diseases	disease	0
,	,	,	,	,	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
yet	yet	av	yet	yet	0
alike	alike	av-j	alike	alike	0
unknown	unknown	j	unknown	unknown	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Schools	Schools	n2	Schools	school	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
these	these	d	these	these	0
Paradoxes	Paradoxes	n2	Paradoxes	paradox	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Pledge	Pledge	n1	Pledge	pledge	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
bigger	bigger	jc	bigger	big	0
Section	Section	n1	Section	section	0
promi	promi	n2	promi	promi	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
;	;	;	;	;	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
lay	lay	vvi	lay	lay	0
open	open	av-j	open	open	0
the	the	dt	the	the	0
Beginnings	Beginnings	n2	Beginnings	beginning	0
of	of	pp-f	of	of	0
Natural	Natural	j	Natural	natural	0
Phylosophy	Phylosophy	n1	Philosophy	philosophy	0
,	,	,	,	,	0
and	and	cc	and	and	0
new	new	j	new	new	0
Maxims	Maxims	n2	Maxims	maxim	0
of	of	pp-f	of	of	0
Healing	Healing	np1	Healing	Healing	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
publick	publick	j	public	public	0
good	good	j	good	good	0
;	;	;	;	;	0
To	To	p-acp	To	to	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Schools	Schools	n2	Schools	school	0
may	may	vmb	may	may	0
learn	learn	vvi	learn	learn	0
,	,	,	,	,	0
and	and	cc	and	and	0
repent	repent	vvi	repent	repent	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
them	them	pno32	them	they	0
learn	learn	vvi	learn	learn	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
have	have	vhb	have	have	0
always	always	av	always	always	0
despised	despised	vvn	despised	despise	0
all	all	d	all	all	0
vain	vain	j	vain	vain	0
glory	glory	n1	glory	glory	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Giver	Giver	n1	Giver	giver	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Good	Good	j	Good	good	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
endeavoured	endeavoured	vvn	endeavoured	endeavour	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
nifest	nifest	j	nifest	nife	0
my	my	po11	my	my	0
Talent	Talent	n1	Talon	talon	0
received	received	vvd	received	receive	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Neighbour	Neighbour	n1	Neighbour	neighbour	0
,	,	,	,	,	0
that	that	cst	that	that	0
hereafter	hereafter	av	hereafter	hereafter	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sound	sound	j	found	sound	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
confess	confess	vvi	confess	confess	0
whether	whether	cs	whither	whether	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
or	or	cc	or	or	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
that	that	cst	that	that	0
very	very	av	very	very	0
dark	dark	j	dark	dark	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
banished	banished	vvn	banished	banish	0
Truth	Truth	n1	Truth	truth	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Schools	Schools	n2	Schools	school	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
.	.	.	.	.	1
And	And	cc	And	and	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
may	may	vmb	may	may	0
speak	speak	vvi	speak	speak	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
World	World	n1	World	world	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
decreed	decreed	vvd	decreed	decree	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
the	the	dt	the	the	0
same	same	d	same	same	0
unto	unto	p-acp	unto	unto	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
Pledge	Pledge	n1	Pledge	pledge	0
of	of	pp-f	of	of	0
Friendship	Friendship	n1	Friendship	friendship	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
thou	thou	pns21	thou	thou	0
wert	wert	vbd2r	wertenberg	be	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Muses	Muses	np2	Muses	Muse	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Favourer	Favourer	n1	Favourer	favourer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Fire	Fire	n1	Fire	fire	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
never	never	av-x	never	never	0
dedicated	dedicated	vvn	dedicated	dedicate	0
my	my	po11	my	my	0
Books	Books	n2	Books	book	0
unto	unto	p-acp	unto	unto	0
chief	chief	j-jn	chief	chief	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
represent	represent	vvi	represent	represent	0
their	their	po32	their	their	0
famous	famous	j	famous	famous	0
deeds	deeds	n2	deeds	deed	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
pictures	pictures	n2	pictures	picture	0
and	and	cc	and	and	0
pedigrees	pedigrees	n2	pedigrees	pedigree	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
:	:	:	:	:	0
Indeed	Indeed	av	Indeed	indeed	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
seem	seem	vvi	seem	seem	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
willing	willing	j	willing	willing	0
by	by	p-acp	by	by	0
flattery	flattery	n1	flattery	flattery	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
corrupt	corrupt	vvi	corrupt	corrupt	0
their	their	po32	their	their	0
integrity	integrity	n1	integrity	integrity	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
also	also	av	also	also	0
,	,	,	,	,	0
that	that	cst	that	that	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
flatterers	flatterers	n2	flatterers	flatterer	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
no	no	av-dx	no	no	0
less	less	av-dc	less	less	0
displease	displease	vvi	displease	displease	0
thee	thee	pno21	thee	thou	0
than	than	cs	than	than	0
my	my	po11	my	my	0
self	self	n1	self	self	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
offer	offer	vvi	offer	offer	0
my	my	po11	my	my	0
Writings	Writings	n2-vvg	Writings	write	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
fenced	fenced	vvn	fenced	fence	0
under	under	p-acp	under	under	0
thy	thy	po21	thy	thy	0
authority	authority	n1	authority	authority	0
:	:	:	:	:	0
Far	Far	av-j	Far	far	0
also	also	av	also	also	0
,	,	,	,	,	0
be	be	vbb	be	be	0
such	such	d	such	such	0
stupidity	stupidity	n1	stupidity	stupidity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
knows	knows	vvz	knows	know	0
not	not	xx	not	not	0
,	,	,	,	,	0
that	that	cst	that	that	0
Kings	Kings	n2	Kings	king	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
are	are	vbr	are	be	0
unfit	unfit	j	unfit	unfit	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
Protection	Protection	n1	Protection	protection	0
:	:	:	:	:	0
Nor	Nor	ccx	Nor	nor	0
that	that	cst	that	that	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
can	can	vmb	can	can	0
subsist	subsist	vvi	subsist	subsist	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
obtained	obtained	vvn	obtained	obtain	0
its	its	po31	its	its	0
Patronage	Patronage	n1	Patronage	patronage	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
.	.	.	.	.	1
I	I	pns11	I	i	0
give	give	vvb	give	give	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
(	(	(	(	(	0
O	O	uh	Oh	oh	0
Illustrious	Illustrious	j	Illustrious	illustrious	0
Man	Man	n1	Man	man	0
)	)	)	)	)	0
and	and	cc	and	and	0
dedicate	dedicate	vvb	dedicate	dedicate	0
these	these	d	these	these	0
my	my	po11	my	my	0
Labours	Labours	n2	Labours	labour	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
to	to	a-acp	to	to	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
naked	naked	j	naked	naked	0
title	title	n1	title	title	0
,	,	,	,	,	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
mayest	mayest	vm2	mayest	may	0
proceed	proceed	vvi	proceed	proceed	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
me	me	pno11	me	i	0
,	,	,	,	,	0
thy	thy	po21	thy	thy	0
most	most	av-ds	most	most	0
lo	lo	uh	lo	lo	0
∣	∣	sy	∣	∣	0
ving	ving	vvg	ving	ve	0
Friend	Friend	n1	Friend	friend	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
intreateth	intreateth	vvz	intreateth	intreat	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
preserve	preserve	vvi	preserve	preserve	0
thee	thee	pno21	thee	thou	0
in	in	p-acp	in	in	0
health	health	n1	health	health	0
!	!	!	!	!	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
time	time	n1	time	time	0
,	,	,	,	,	0
Enjoy	Enjoy	vvb	Enjoy	enjoy	0
thou	thou	pns21	thou	thou	0
,	,	,	,	,	0
Rejoyce	Rejoyce	vvb	Rejoice	rejoice	0
,	,	,	,	,	0
and	and	cc	and	and	0
Farewel	Farewel	n1	Farewell	farewell	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
thy	thy	po21	thy	thy	0
Friend	Friend	n1	Friend	friend	0
Bruxels	Bruxels	np1	Bruxels	Brussels	0
,	,	,	,	,	0
the	the	dt	the	the	0
6th	6th	ord	6th	6th	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kalends	Kalends	n2	Kalends	kalend	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
,	,	,	,	,	0
1643.	1643.	crd	1643.	1643.	1
