AT	AT	p-acp	AT	at	0
admo	admo	fw-la	admo	admo	0
∣	∣	sy	∣	∣	0
nished	nished	j	nished	nished	0
and	and	cc	and	and	0
instructed	instructed	vvn	instructed	instruct	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
after	after	p-acp	after	after	0
all	all	d	all	all	0
this	this	d	this	this	0
,	,	,	,	,	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
(	(	(	(	(	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
sufficient	sufficient	j	sufficient	sufficient	0
reason	reason	n1	reason	reason	0
)	)	)	)	)	0
,	,	,	,	,	0
be	be	vbi	be	be	0
and	and	cc	and	and	0
continue	continue	vvi	continue	continue	0
perverse	perverse	j	perverse	perverse	0
and	and	cc	and	and	0
obstinate	obstinate	j	obstinate	obstinate	0
,	,	,	,	,	0
then	then	av	then	then	0
must	must	vmb	must	must	0
terror	terror	n1	terror	terror	0
,	,	,	,	,	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
and	and	cc	and	and	0
co	co	vvn	counterfeit	continue	0
∣	∣	sy	∣	∣	0
active	active	j	active	active	0
Lawes	Lawes	n2	Laws	law	0
,	,	,	,	,	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
reclay	reclay	n1	reclay	reclay	0
∣	∣	sy	∣	∣	0
ming	ming	n1	ming	ming	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
Qui	Qui	fw-la	Qui	qui	0
Phreneticum	Phreneticum	np1	Phreneticum	Phreneticum	0
ligat	ligat	n1	ligat	ligat	0
&	&	cc	&	and	0
Le	Le	fw-fr	Le	le	0
∣	∣	sy	∣	∣	0
thargicū	thargicū	fw-la	thargicū	thargicū	0
excitat	excitat	fw-la	excitat	excitat	0
,	,	,	,	,	0
ambobus	ambobus	fw-la	ambobus	ambobus	0
molestus	molestus	fw-la	molestus	molestus	0
,	,	,	,	,	0
ambos	ambos	fw-mi	ambos	ambos	0
amat	amat	fw-la	amat	amat	0
,	,	,	,	,	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
same	same	d	same	same	0
S.	S.	n1	S.	saint	0
Augustine	Augustine	np1	Augustine	Augustine	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
point	point	n1	point	point	0
concer	concer	fw-fr	concer	concer	0
∣	∣	sy	∣	∣	0
ning	ning	j	ning	ning	0
the	the	dt	the	the	0
authoritie	authoritie	n1	authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Regall	Regall	j	Regal	regal	0
&	&	cc	&	and	0
Civill	Civill	j	Civil	civil	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
and	and	cc	and	and	0
power	power	n1	power	power	0
coactive	coactive	j	coactive	coactive	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
extended	extended	vvn	extended	extend	0
against	against	p-acp	against	against	0
re	re	fw-mi	re	re	0
∣	∣	sy	∣	∣	0
fractary	fractary	n1	fractary	fractary	0
and	and	cc	and	and	0
contemptuous	contemptuous	j	contemptuous	contemptuous	0
offenders	offenders	n2	offenders	offender	0
,	,	,	,	,	0
(	(	(	(	(	0
aswell	aswell	av	aswell	aswell	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
,	,	,	,	,	0
and	and	cc	and	and	0
touching	touching	vvg	touching	touch	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
temporall	temporall	j	temporal	temporal	0
,	,	,	,	,	0
and	and	cc	and	and	0
concerning	concerning	vvg	concerning	concern	0
the	the	pno32	thee	they	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mon-wealth	mon-wealth	n1	monwealth	monwealth	0
)	)	)	)	)	0
,	,	,	,	,	0
more	more	n1	more	moor	0
is	is	vbz	is	be	0
spoken	spoken	vvn	spoken	speak	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
former	former	j	former	former	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
also	also	av	also	also	0
afterward	afterward	av	afterwards	afterward	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
occasion	occasion	n1	occasion	occasion	0
given	given	vvn	given	give	0
by	by	p-acp	by	by	0
mine	mine	po11	mine	my	0
Adversarie	Adversarie	n1	Adversary	adversary	0
:	:	:	:	:	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
neede	neede	vvi	need	need	0
,	,	,	,	,	0
heere	heere	av	here	here	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
any	any	d	any	any	0
further	further	av-jc	further	further	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordshippe	Lordshippe	n1	Lordship	lordship	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
wisedome	wisedome	n1	wisdom	wisdom	0
can	can	vmb	can	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
easily	easily	av-j	easily	easy	0
perceive	perceive	vvi	perceive	perceive	0
,	,	,	,	,	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
how	how	q-crq	how	how	0
lawfull	lawfull	j	lawful	lawful	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
how	how	c-crq	how	how	0
expedient	expedient	j	expedient	expedient	0
,	,	,	,	,	0
requisite	requisite	j	requisite	requisite	0
,	,	,	,	,	0
and	and	cc	and	and	0
neces	neces	n2	nieces	niece	0
∣	∣	sy	∣	∣	0
sary	sary	j	sary	sary	0
also	also	av	also	also	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
extended	extended	vvn	extended	extend	0
and	and	cc	and	and	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
due	due	j-jn	due	due	0
time	time	n1	time	time	0
and	and	cc	and	and	0
place	place	n1	place	place	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
things	things	n2	things	thing	0
,	,	,	,	,	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
Honora	Honora	np1	Honora	Honora	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
)	)	)	)	)	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
humbly	humbly	av-j	humbly	humble	0
bould	bould	j	bold	bold	0
to	to	p-acp	to	to	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordshippe	Lordshippe	n1	Lordship	lordship	0
:	:	:	:	:	0
Both	Both	d	Both	both	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
under	under	p-acp	under	under	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
Excellent	Excellent	j	Excellent	excellent	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
matters	matters	n2	matters	matter	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
King	King	n1	King	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
appertayne	appertayne	vvb	appertain	appertain	0
:	:	:	:	:	0
And	And	cc	And	and	0
because	because	c-acp	because	because	0
also	also	av	also	also	0
,	,	,	,	,	0
such	such	d	such	such	0
is	is	vbz	is	be	0
knowne	knowne	vvn	known	know	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
your	your	po22	your	your	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
pious	pious	j	pious	pious	0
disposition	disposition	n1	disposition	disposition	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
sorte	sorte	n1	sort	sort	0
,	,	,	,	,	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
ever	ever	av	ever	ever	0
most	most	av-ds	most	most	0
readie	readie	j	ready	ready	0
and	and	cc	and	and	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
and	and	cc	and	and	0
patronize	patronize	vvi	patronise	patronize	0
.	.	.	.	.	1
God	God	np1	God	God	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
will	will	n1	will	will	0
)	)	)	)	)	0
convert	convert	vvb	convert	convert	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
errors	errors	n2	errors	error	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
truth	truth	n1	truth	truth	0
:	:	:	:	:	0
and	and	cc	and	and	0
preserve	preserve	vvb	preserve	preserve	0
your	your	po22	your	your	0
Lordshippe	Lordshippe	n1	Lordship	lordship	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
,	,	,	,	,	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Common	Common	j	Common	common	0
∣	∣	sy	∣	∣	0
weale	weale	n1	weal	weal	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
honor	honor	n1	honour	honour	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
everlasting	everlasting	j	everlasting	everlasting	0
happinesse	happinesse	n1	happiness	happiness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
IESVS	IESVS	np1	IESVS	IESVS	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
