Sheweth	Sheweth	vvz	Shows	show	0
,	,	,	,	,	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
believe	believe	vvi	believe	believe	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
proved	proved	vvn	proved	prove	0
false	false	j	false	false	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
own	own	d	own	own	0
true	true	j	true	true	0
,	,	,	,	,	0
just	just	j	just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
lawful	lawful	j	lawful	lawful	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
will	will	vmb	will	will	0
scarce	scarce	av-j	scarce	scarce	0
ever	ever	av	ever	ever	0
prove	prove	vvi	prove	prove	0
faithful	faithful	j	faithful	faithful	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
seem	seem	vvi	seem	seem	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
either	either	d	either	either	0
for	for	c-acp	for	for	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
reap	reap	vvi	reap	reap	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Subtlety	Subtlety	n1	Subtlety	subtlety	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Winde	Winde	n1	Wind	wind	0
turns	turns	vvz	turns	turn	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
fear	fear	n1	fear	fear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
dash'd	dash'd	vvn	dashed	dash	0
in	in	p-acp	in	in	0
Pieces	Pieces	n2	Pieces	piece	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
turn	turn	vvb	turn	turn	0
not	not	xx	not	not	0
their	their	po32	their	their	0
Sayls	Sayls	n2	Sails	sail	0
to	to	pc-acp	to	to	0
escape	escape	vvi	escape	escape	0
those	those	d	those	those	0
Rocks	Rocks	n2	Rocks	rock	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
cannot	cannot	vmbx	cannot	can	0
otherwise	otherwise	av	otherwise	otherwise	0
avoid	avoid	vvi	avoid	avoid	0
;	;	;	;	;	0
and	and	cc	and	and	0
no	no	dx	no	no	0
thanks	thanks	n2	thanks	thank	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
men	men	n2	men	man	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
good	good	j	good	good	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
it	it	pn31	it	it	0
perforce	perforce	av	perforce	perforce	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
trusted	trusted	vvn	trusted	trust	0
perchance	perchance	av	perchance	perchance	0
.	.	.	.	.	1
And	And	cc	And	and	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
very	very	j	very	very	0
Murderers	Murderers	n2	Murderers	murderer	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
good	good	j	good	good	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
loyal	loyal	j	loyal	loyal	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
have	have	vhb	have	have	0
robbed	robbed	vvn	robbed	rob	0
,	,	,	,	,	0
and	and	cc	and	and	0
spoyled	spoyled	vvn	spoiled	spoil	0
,	,	,	,	,	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Aegyptians	Aegyptians	njp2	Egyptians	egyptian	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Jewels	Jewels	n2	Jewels	jewel	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Israelites	Israelites	np2	Israelites	Israelite	0
,	,	,	,	,	0
their	their	po32	their	their	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Goods	Goods	n2-j	Goods	good	0
,	,	,	,	,	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
Possessions	Possessions	n2	Possessions	possession	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
gotten	gotten	vvn	got	get	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
own	own	d	own	own	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
became	became	vvd	became	become	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
rich	rich	j	rich	rich	0
,	,	,	,	,	0
and	and	cc	and	and	0
enabled	enabled	vvd	enabled	enable	0
themselves	themselves	px32	themselves	themselves	0
to	to	pc-acp	to	to	0
match	match	vvi	match	match	0
their	their	po32	their	their	0
Sons	Sons	n2	Sons	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Daughters	Daughters	n2	Daughters	daughter	0
to	to	p-acp	to	to	0
great	great	j	great	great	0
Families	Families	n2	Families	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
large	large	j	large	large	0
Gifts	Gifts	n2	Gifts	gift	0
,	,	,	,	,	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
blind	blind	vvi	blind	blind	0
the	the	dt	the	the	0
eyes	eyes	n2	eyes	eye	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
to	to	p-acp	to	to	0
themselves	themselves	px32	themselves	themselves	0
Friends	Friends	n2	Friends	friend	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
rig	rig	vvi	rig	rig	0
hteous	hteous	j	hteous	hteous	0
Mammon	Mammon	np1	Mammon	Mammon	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
preserve	preserve	vvi	preserve	preserve	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
ther	ther	po32	their	their	0
just	just	j	just	just	0
deserts	deserts	n2	deserts	desert	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
pull	pull	vvi	pull	pull	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
Wrath	Wrath	n1	Wrath	wrath	0
,	,	,	,	,	0
and	and	cc	and	and	0
Vengeance	Vengeance	n1	Vengeance	vengeance	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
on	on	p-acp	on	on	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
their	their	po32	their	their	0
obstructing	obstructing	n-vvg	obstructing	obstruct	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
straight	straight	j	straight	straight	0
rule	rule	n1	rule	rule	0
of	of	pp-f	of	of	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
that	that	cst	that	that	0
teacheth	teacheth	vvz	teaches	teach	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
otherwise	otherwise	av	otherwise	otherwise	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
,	,	,	,	,	0
many	many	d	many	many	0
men	men	n2	men	man	0
do	do	vdb	do	do	0
wonder	wonder	vvi	wonder	wonder	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
so	so	av	so	so	0
many	many	d	many	many	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
were	were	vbdr	were	be	0
conceived	conceived	vvn	conceived	conceive	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
active	active	j	active	active	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
their	their	po32	their	their	0
hands	hands	n2	hands	hand	0
embrued	embrued	vvn	embrued	imbrue	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
good	good	j	good	good	0
King's	King's	ng1	King's	king	0
Blood	Blood	n1	Blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
likewise	likewise	av	likewise	likewise	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
His	His	po31	His	his	0
innocent	innocent	j-jn	innocent	innocent	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
escape	escape	vvi	escape	escape	0
uncensured	uncensured	j	uncensured	uncensured	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
sentenced	sentenced	vvn	sentenced	sentence	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
expiate	expiate	vvi	expiate	expiate	0
,	,	,	,	,	0
and	and	cc	and	and	0
appease	appease	vvi	appease	appease	0
the	the	dt	the	the	0
Wrath	Wrath	n1	Wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
horrible	horrible	j	horrible	horrible	0
,	,	,	,	,	0
unparallebd	unparallebd	vvn	unparallebd	unparallebd	0
,	,	,	,	,	0
and	and	cc	and	and	0
transcen	transcen	vvi	transcend	transcend	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
Murthers	Murthers	vvz	Murders	murder	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
eight	eight	crd	eight	eight	0
persons	persons	n2	persons	person	0
executed	executed	vvn	executed	execute	0
at	at	p-acp	at	at	0
Dublin	Dublin	np1	Dublin	Dublin	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Murther	Murther	n1	Murder	murder	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
ordinary	ordinary	j	ordinary	ordinary	0
Traveller	Traveller	n1	Traveller	traveller	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Trial	Trial	n1	Trial	trial	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
a	a	dt	a	a	0
Saughter	Saughter	n1	Saughter	saughter	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
upon	upon	p-acp	upon	upon	0
our	our	po12	our	our	0
good	good	j	good	good	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
His	His	po31	His	his	0
innocent	innocent	j-jn	innocent	innocent	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
so	so	av	so	so	0
judi	judi	fw-la	judi	judi	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
so	so	av	so	so	0
illegally	illegally	av-j	illegally	illegal	0
,	,	,	,	,	0
and	and	cc	and	and	0
altogether	altogether	av	altogether	altogether	0
unjustly	unjustly	av-j	unjustly	unjust	0
sentenced	sentenced	vvn	sentenced	sentence	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
?	?	?	?	?	0
or	or	cc	or	or	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
think	think	vvi	think	think	0
,	,	,	,	,	0
that	that	cst	that	that	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
were	were	vbdr	were	be	0
guilty	guilty	j	guilty	guilty	0
,	,	,	,	,	0
then	then	av	then	then	0
were	were	vbdr	were	be	0
condemned	condemned	vvn	condemned	condemn	0
?	?	?	?	?	0
or	or	cc	or	or	0
not	not	xx	not	not	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
guilty	guilty	j	guilty	guilty	0
Murtherers	Murtherers	n2	Murderers	murderer	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Wealth	Wealth	n1	Wealth	wealth	0
,	,	,	,	,	0
Subtlety	Subtlety	n1	Subtlety	subtlety	0
,	,	,	,	,	0
and	and	cc	and	and	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
made	made	vvd	made	make	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
anger	anger	n1	anger	anger	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
pulling	pulling	vvg	pulling	pull	0
down	down	a-acp	down	down	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
vengeance	vengeance	n1	vengeance	vengeance	0
upon	upon	p-acp	upon	upon	0
many	many	d	many	many	0
more	more	dc	more	more	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
excusing	excusing	vvg	excusing	excuse	0
,	,	,	,	,	0
covering	covering	vvg	covering	cover	0
,	,	,	,	,	0
and	and	cc	and	and	0
clearing	clearing	vvg	clearing	clear	0
such	such	d	such	such	0
abominable	abominable	j	abominable	abominable	0
Transgressours	Transgressours	n2	Transgressors	transgressor	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
all	all	d	all	all	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
duly	duly	av-jn	duly	due	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
destructive	destructive	j	destructive	destructive	0
Murther	Murther	n1	Murder	murder	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
mankinde	mankinde	n1	mankind	mankind	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
odious	odious	j	odious	odious	0
,	,	,	,	,	0
and	and	cc	and	and	0
hate	hate	vvb	hate	hate	0
∣	∣	sy	∣	∣	0
full	full	j	full	full	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
sins	sins	n2	sins	sin	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
an	an	dt	and	a	0
innocent	innocent	j-jn	innocent	innocent	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
judicially	judicially	av-j	judicially	judicial	0
,	,	,	,	,	0
and	and	cc	and	and	0
illegally	illegally	av-j	illegally	illegal	0
Murthered	Murthered	vvd	Murdered	murder	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
rightly	rightly	av-jn	rightly	right	0
finde	finde	vvi	find	find	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
hereof	hereof	av	hereof	hereof	0
fully	fully	av-j	fully	full	0
proved	proved	vvn	proved	prove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fifth	fifth	ord	fifth	five	0
Chapter	Chapter	n1	Chapter	chapter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
The	The	dt	The	the	0
Great	Great	j	Great	great	0
Anti-Christ	Anti-Christ	np1	Anti-Christ	Antichrist	0
revealed	revealed	vvn	revealed	reveal	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
Sermons	Sermons	n2	Sermons	sermon	0
following	following	vvg	following	follow	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
the	the	dt	the	the	0
Protectours	Protectours	n2	Protectors	protector	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King's	King's	ng1	King's	king	0
Murtherers	Murtherers	n2	Murderers	murderer	0
would	would	vmd	would	will	0
rightly	rightly	av-jn	rightly	right	0
weigh	weigh	vvb	weigh	weigh	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
people	people	n1	people	people	0
sayd	sayd	vvd	said	say	0
to	to	p-acp	to	to	0
King	King	n1	King	king	0
David	David	np1	David	David	0
,	,	,	,	,	0
that	that	cst	that	that	0
His	His	po31	His	his	0
life	life	n1	life	life	0
was	was	vbds	was	be	0
worth	worth	j	worth	worth	0
ten	ten	crd	ten	ten	0
thousand	thousand	crd	thousand	thousand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lives	lives	n2	lives	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
;	;	;	;	;	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
punished	punished	vvn	punished	punish	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
house	house	n1	house	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
poste	poste	n1	post	post	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
of	of	pp-f	of	of	0
Saul	Saul	np1	Saul	Saul	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
until	until	p-acp	until	until	0
his	his	po31	his	his	0
wrath	wrath	n1	wrath	wrath	0
was	was	vbds	was	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
innocent	innocent	j-jn	innocent	innocent	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gibeonites	Gibeonites	np1	Gibeonites	Gibeonites	0
,	,	,	,	,	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
contemptible	contemptible	j	contemptible	contemptible	0
people	people	n1	people	people	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
killed	killed	vvd	killed	kill	0
without	without	p-acp	without	without	0
cause	cause	n1	cause	cause	0
;	;	;	;	;	0
2.	2.	crd	2.	2.	1
Sam.	Sam.	np1	Sam.	Sam	0
xxi	xxi	crd	xxi	twenty-one	0
.	.	.	.	.	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
any	any	d	any	any	0
more	more	dc	more	more	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
two	two	crd	two	two	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
finde	finde	vvi	find	find	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Book	Book	n1	Book	book	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
pardoned	pardoned	vvn	pardoned	pardon	0
,	,	,	,	,	0
and	and	cc	and	and	0
obliterated	obliterated	j	obliterated	obliterated	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
their	their	po32	their	their	0
due	due	j-jn	due	due	0
punishment	punishment	n1	punishment	punishment	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	1
The	The	dt	The	the	0
high	high	j	high	high	0
Abuse	Abuse	vvi	Abuse	abuse	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
Messengers	Messengers	n2	Messengers	messenger	0
,	,	,	,	,	0
and	and	cc	and	and	0
Publishers	Publishers	n2	Publishers	publisher	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Will	Will	n1	Will	will	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
The	The	dt	The	the	0
unjust	unjust	j	unjust	unjust	0
shedding	shedding	n-vvg	shedding	shed	0
of	of	pp-f	of	of	0
innocent	innocent	j-jn	innocent	innocent	0
Blood	Blood	n1	Blood	blood	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Of	Of	pp-f	Of	of	0
the	the	dt	the	the	0
First	First	ord	First	first	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
sent	sent	vvd	sent	send	0
his	his	po31	his	his	0
Messengers	Messengers	n2	Messengers	messenger	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Children	Children	n2	Children	child	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
mocked	mocked	vvd	mocked	mock	0
the	the	dt	the	the	0
Messengers	Messengers	n2	Messengers	messenger	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
despised	despised	vvd	despised	despise	0
his	his	po31	his	his	0
words	words	n2	words	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
misused	misused	vvd	misused	misuse	0
his	his	po31	his	his	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
arose	arose	vvd	arose	arise	0
against	against	p-acp	against	against	0
his	his	po31	his	his	0
People	People	n1	People	people	0
,	,	,	,	,	0
until	until	c-acp	until	until	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
medy	medy	n1	medy	medy	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
said	said	vvn	said	say	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
other	other	j-jn	other	other	0
sins	sins	n2	sins	sin	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Israelites	Israelites	np2	Israelites	Israelite	0
,	,	,	,	,	0
some	some	d	some	some	0
ways	ways	n2	ways	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
remedies	remedies	n2	remedies	remedy	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
found	found	vvn	found	find	0
out	out	av	out	out	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
and	and	cc	and	and	0
Aaron	Aaron	np1	Aaron	Aaron	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
prayers	prayers	n2	prayers	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
censers	censers	n2	censers	censer	0
appeased	appeased	vvn	appeased	appease	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
turn	turn	vvi	turn	turn	0
away	away	av	away	away	0
the	the	dt	the	the	0
Punishment	Punishment	n1	Punishment	punishment	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
David	David	np1	David	David	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ezra	Ezra	np1	Ezra	Ezra	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Jews	Jews	np2	Jews	Jew	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
mocked	mocked	vvd	mocked	mock	0
his	his	po31	his	his	0
Messengers	Messengers	n2	Messengers	messenger	0
,	,	,	,	,	0
despised	despised	vvd	despised	despise	0
his	his	po31	his	his	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
misused	misused	vvd	misused	misuse	0
his	his	po31	his	his	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
onely	onely	av-j	only	only	0
Sve	Sve	vvi	Sue	sue	0
,	,	,	,	,	0
or	or	cc	or	or	0
Medicine	Medicine	n1	Medicine	medicine	0
,	,	,	,	,	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
heal	heal	vvi	heal	heal	0
their	their	po32	their	their	0
sickned	sickned	vvd	sickened	sicken	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
refused	refused	vvd	refused	refuse	0
,	,	,	,	,	0
and	and	cc	and	and	0
cast	cast	vvd	cast	cast	0
away	away	av	away	away	0
these	these	d	these	these	0
Remedies	Remedies	n2	Remedies	remedy	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
,	,	,	,	,	0
then	then	av	then	then	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
Remedy	Remedy	n1	Remedy	remedy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
for	for	p-acp	for	for	0
