Sheweth	Sheweth	vvz	Shows	show	0
∣	∣	sy	∣	∣	0
lished	lished	vvn	lished	lish	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
oppressive	oppressive	j	oppressive	oppressive	0
Monopoly	Monopoly	n1	Monopoly	monopoly	0
of	of	pp-f	of	of	0
Merchant	Merchant	n1	Merchant	merchant	0
adventurers	adventurers	n2	adventurers	adventurer	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
do	do	vdi	do	do	0
still	still	av	still	still	0
remain	remain	vvi	remain	remain	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
abridgement	abridgement	n1	abridgement	abridgement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
liberty	liberty	n1	liberty	liberty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
extreame	extreame	j-jn	extreme	extreme	0
prejudice	prejudice	n1	prejudice	prejudice	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
such	such	d	such	such	0
industrious	industrious	j	industrious	industrious	0
people	people	n1	people	people	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
doe	doe	vdb	do	do	0
depend	depend	vvi	depend	depend	0
on	on	p-acp	on	on	0
Clothing	Clothing	vvg	Clothing	clothe	0
,	,	,	,	,	0
or	or	cc	or	or	0
woollen	woollen	j	woollen	woollen	0
manufacture	manufacture	n1	manufacture	manufacture	0
,	,	,	,	,	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
staple	staple	n1	staple	staple	0
commodity	commodity	n1	commodity	commodity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
and	and	cc	and	and	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
discouragement	discouragement	n1	discouragement	discouragement	0
and	and	cc	and	and	0
disadvantage	disadvantage	n1	disadvantage	disadvantage	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
Trades-men	Trades-men	n2	Tradesmen	tradesman	0
,	,	,	,	,	0
Seafaring-men	Seafaring-men	n2	Seafaring-men	seafaring-man	0
,	,	,	,	,	0
and	and	cc	and	and	0
hinderance	hinderance	n1	hindrance	hindrance	0
of	of	pp-f	of	of	0
Shipping	Shipping	n-vvg	Shipping	ship	0
,	,	,	,	,	0
and	and	cc	and	and	0
Navigation	Navigation	n1	Navigation	navigation	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
the	the	dt	the	the	0
old	old	j	old	old	0
tedious	tedious	j	tedious	tedious	0
and	and	cc	and	and	0
chargeable	chargeable	j	chargeable	chargeable	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
deciding	deciding	vvg	deciding	decide	0
Con	Con	vvi	Con	con	0
∣	∣	sy	∣	∣	0
troversies	troversies	n2	troversies	troversy	0
,	,	,	,	,	0
or	or	cc	or	or	0
suits	suits	n2	suits	suit	0
in	in	p-acp	in	in	0
law	law	n1	law	law	0
is	is	vbz	is	be	0
continued	continued	vvn	continued	continue	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
extreme	extreme	j-jn	extreme	extreme	0
vexation	vexation	n1	vexation	vexation	0
,	,	,	,	,	0
and	and	cc	and	and	0
utter	utter	j	utter	utter	0
undoing	undoing	n-vvg	undoing	undo	0
of	of	pp-f	of	of	0
multitudes	multitudes	n2	multitudes	multitude	0
of	of	pp-f	of	of	0
Families	Families	n2	Families	family	0
(	(	(	(	(	0
a	a	dt	a	a	0
grievance	grievance	n1	grievance	grievance	0
as	as	c-acp	as	as	0
great	great	j	great	great	0
and	and	cc	and	and	0
pal	pal	j-jn	pal	pal	0
∣	∣	sy	∣	∣	0
pable	pable	zz	pable	pable	0
as	as	p-acp	as	as	0
any	any	d	any	any	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
)	)	)	)	)	0
that	that	cst	that	that	0
old	old	j	old	old	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
unequall	unequall	j	unequal	unequal	0
punishment	punishment	n1	punishment	punishment	0
of	of	pp-f	of	of	0
male	male	n1	male	mail	0
∣	∣	sy	∣	∣	0
factors	factors	n2	factors	factor	0
,	,	,	,	,	0
is	is	vbz	is	be	0
still	still	av	still	still	0
continued	continued	vvn	continued	continue	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
mens	mens	ng2	men's	man	0
lives	lives	n2	lives	life	0
and	and	cc	and	and	0
liberties	liberties	n2	liberties	liberty	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
liable	liable	j	liable	liable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
corporall	corporall	j	corporal	corporal	0
paines	paines	n2	pains	pain	0
as	as	a-acp	as	as	0
much	much	av-d	much	much	0
inflicted	inflicted	vvn	inflicted	inflict	0
for	for	p-acp	for	for	0
small	small	j	small	small	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
great	great	j	great	great	0
offences	offences	n2	offences	offence	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
most	most	av-ds	most	most	0
,	,	,	,	,	0
most	most	ds	most	most	0
unjustly	unjustly	av-j	unjustly	unjust	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
Witnesse	Witnesse	n1	Witness	witness	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
both	both	av-d	both	both	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
law	law	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
common	common	j	common	common	0
equity	equity	n1	equity	equity	0
,	,	,	,	,	0
a	a	dt	a	a	0
grievance	grievance	n1	grievance	grievance	0
very	very	av	very	very	0
great	great	j	great	great	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
lit	lit	vvn	lit	light	0
∣	∣	sy	∣	∣	0
tle	tle	j	tle	tle	0
regarded	regarded	vvn	regarded	regard	0
;	;	;	;	;	0
And	And	cc	And	and	0
also	also	av	also	also	0
Tithes	Tithes	n2	Tithes	tithe	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
inforced	inforced	j-vvn	enforced	enforce	0
maintenance	maintenance	n1	maintenance	maintenance	0
are	are	vbr	are	be	0
still	still	av	still	still	0
continued	continued	vvn	continued	continue	0
,	,	,	,	,	0
though	though	cs	though	though	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
ground	ground	n1	ground	ground	0
for	for	p-acp	for	for	0
either	either	d	either	either	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
though	though	cs	though	though	0
the	the	dt	the	the	0
same	same	d	same	same	0
have	have	vhb	have	have	0
occasioned	occasioned	vvn	occasioned	occasion	0
multitudes	multitudes	n2	multitudes	multitude	0
of	of	pp-f	of	of	0
suits	suits	n2	suits	suit	0
,	,	,	,	,	0
quarrells	quarrells	n2	quarrels	quarrel	0
and	and	cc	and	and	0
debates	debates	n2	debates	debate	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
former	former	j	former	former	0
and	and	cc	and	and	0
latter	latter	d	latter	latter	0
times	times	n2	times	time	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
multitudes	multitudes	n2	multitudes	multitude	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
,	,	,	,	,	0
poore	poore	j	poor	poor	0
distres	distres	n1	distres	distress	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
prisoners	prisoners	n2	prisoners	prisoner	0
for	for	p-acp	for	for	0
debt	debt	n1	debt	debt	0
,	,	,	,	,	0
lye	lye	vvb	lie	lie	0
still	still	av	still	still	0
unregarded	unregarded	j	unregarded	unregarded	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
miserable	miserable	j	miserable	miserable	0
and	and	cc	and	and	0
wofull	wofull	j	woeful	woeful	0
condition	condition	n1	condition	condition	0
throughout	throughout	p-acp	throughout	throughout	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
great	great	j	great	great	0
reproach	reproach	n1	reproach	reproach	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
;	;	;	;	;	0
Like	Like	vvb	Like	like	0
∣	∣	sy	∣	∣	0
wise	wise	j	wise	wise	0
Prison-keepers	Prison-keepers	n2	Prison-keepers	prison-keeper	0
or	or	cc	or	or	0
Jaylors	Jaylors	n2	Jailors	jailer	0
are	are	vbr	are	be	0
as	as	a-acp	as	as	0
presumptuous	presumptuous	j	presumptuous	presumptuous	0
as	as	c-acp	as	as	0
ever	ever	av	ever	ever	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
receiving	receiving	vvg	receiving	receive	0
and	and	cc	and	and	0
detaining	detaining	vvg	detaining	detain	0
of	of	pp-f	of	of	0
prisoners	prisoners	n2	prisoners	prisoner	0
,	,	,	,	,	0
illegally	illegally	av-j	illegally	illegal	0
committed	committed	vvn	committed	commit	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
cruell	cruell	j	cruel	cruel	0
and	and	cc	and	and	0
inhumane	inhumane	j	inhumane	inhumane	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
well-affected	well-affected	j	well-affected	well-affected	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
oppressive	oppressive	j	oppressive	oppressive	0
and	and	cc	and	and	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
torting	torting	vvg	torting	tort	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Fees	Fees	n2	Fees	fee	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
attended	attended	vvn	attended	attend	0
with	with	p-acp	with	with	0
under	under	p-acp	under	under	0
Officers	Officers	n2	Officers	officer	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
vile	vile	j	vile	vile	0
and	and	cc	and	and	0
unchristian	unchristian	j	unchristian	unchristian	0
demeanour	demeanour	n1	demeanour	demeanour	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
most	most	ds	most	most	0
abominable	abominable	j	abominable	abominable	0
;	;	;	;	;	0
Also	Also	av	Also	also	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
and	and	cc	and	and	0
women	women	n2	women	woman	0
are	are	vbr	are	be	0
permitted	permitted	vvn	permitted	permit	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
beggery	beggery	n1	beggary	beggary	0
and	and	cc	and	and	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
all	all	d	all	all	0
their	their	po32	their	their	0
life	life	n1	life	life	0
long	long	av-j	long	long	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
breed	breed	vvi	breed	breed	0
their	their	po32	their	their	0
children	children	n2	children	child	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
same	same	d	same	same	0
idle	idle	j	idle	idle	0
and	and	cc	and	and	0
vitious	vitious	j	vicious	vicious	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
effectuall	effectuall	j	effectual	effectual	0
meanes	meanes	n2	means	mean	0
used	used	vvd	used	use	0
to	to	pc-acp	to	to	0
reclaime	reclaime	vvi	reclaim	reclaim	0
either	either	d	either	either	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
reduce	reduce	vvi	reduce	reduce	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
vertue	vertue	n1	virtue	virtue	0
or	or	cc	or	or	0
industry	industry	n1	industry	industry	0
.	.	.	.	.	1
And	And	cc	And	and	0
last	last	ord	last	last	0
as	as	p-acp	as	as	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
found	found	vvd	found	find	0
themselves	themselves	px32	themselves	themselves	0
agrieved	agrieved	vvn	aggrieved	aggrieve	0
formerly	formerly	av-j	formerly	former	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
bur	bur	n1	burr	burr	0
∣	∣	sy	∣	∣	0
dens	dens	n2	dens	den	0
and	and	cc	and	and	0
oppressions	oppressions	n2	oppressions	oppression	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
times	times	n2	times	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
conforme	conforme	vvi	conform	conform	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
government	government	n1	government	government	0
then	then	av	then	then	0
established	established	vvn	established	establish	0
,	,	,	,	,	0
refused	refused	vvd	refused	refuse	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
Ship-mony	Ship-mony	n1	Shipmoney	shipmoney	0
,	,	,	,	,	0
or	or	cc	or	or	0
yeild	yeild	vvi	yield	yield	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
unjust	unjust	j	unjust	unjust	0
Patents	Patents	n2	Patents	patent	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
reviled	reviled	vvn	reviled	revile	0
and	and	cc	and	and	0
reproached	reproached	vvn	reproached	reproach	0
with	with	p-acp	with	with	0
Nick-names	Nick-names	n2	Nicknames	nickname	0
of	of	pp-f	of	of	0
Pu	Pu	fw-fr	Pu	pu	0
∣	∣	sy	∣	∣	0
ritans	ritans	n2	ritans	ritan	0
,	,	,	,	,	0
Hereticks	Hereticks	n2	Heretics	heretic	0
,	,	,	,	,	0
Schismaticks	Schismaticks	n1	Schismatics	schismatics	0
,	,	,	,	,	0
Sectaries	Sectaries	n2	Sectaries	sectary	0
,	,	,	,	,	0
or	or	cc	or	or	0
were	were	vbdr	were	be	0
termed	termed	vvn	termed	term	0
factions	factions	n2	factions	faction	0
or	or	cc	or	or	0
seditious	seditious	j	seditious	seditious	0
,	,	,	,	,	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
turbulent	turbulent	j	turbulent	turbulent	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
despisers	despisers	n2	despisers	despiser	0
of	of	pp-f	of	of	0
government	government	n1	government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
disturbers	disturbers	n2	disturbers	disturber	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
peace	peace	n1	peace	peace	0
;	;	;	;	;	0
even	even	av	even	even	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
respects	respects	n2	respects	respect	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
,	,	,	,	,	0
that	that	cst	that	that	0
shew	shew	vvb	show	show	0
any	any	d	any	any	0
sensibility	sensibility	n1	sensibility	sensibility	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fore-recited	fore-recited	j	forerecited	fore-recited	0
grievances	grievances	n2	grievances	grievance	0
,	,	,	,	,	0
or	or	cc	or	or	0
move	move	vvi	move	move	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
manner	manner	n1	manner	manner	0
or	or	cc	or	or	0
measure	measure	n1	measure	measure	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
remedy	remedy	n1	remedy	remedy	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
all	all	d	all	all	0
the	the	dt	the	the	0
reproaches	reproaches	n2	reproaches	reproach	0
,	,	,	,	,	0
evills	evills	n2-jn	evils	evil	0
,	,	,	,	,	0
and	and	cc	and	and	0
mischiefs	mischiefs	n2	mischiefs	mischief	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
devised	devised	vvn	devised	devise	0
,	,	,	,	,	0
are	are	vbr	are	be	0
thought	thought	vvn	thought	think	0
too	too	av	too	too	0
few	few	d	few	few	0
,	,	,	,	,	0
or	or	cc	or	or	0
too	too	av	too	too	0
little	little	j	little	little	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
layd	layd	vvn	laid	lay	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Round-heads	Round-heads	n2	Roundheads	roundhead	0
,	,	,	,	,	0
Sectaries	Sectaries	n2	Sectaries	sectary	0
,	,	,	,	,	0
Independants	Independants	n2-jn	Independents	independent	0
,	,	,	,	,	0
Hereticks	Hereticks	n2	Heretics	heretic	0
,	,	,	,	,	0
Schismaticks	Schismaticks	n1	Schismatics	schismatics	0
,	,	,	,	,	0
facti	facti	fw-la	facti	facti	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
,	,	,	,	,	0
seditious	seditious	j	seditious	seditious	0
,	,	,	,	,	0
Rebellious	Rebellious	j	Rebellious	rebellious	0
,	,	,	,	,	0
disturbers	disturbers	n2	disturbers	disturber	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
publike	publike	j	public	public	0
peace	peace	n1	peace	peace	0
:	:	:	:	:	0
destroyers	destroyers	n2	destroyers	destroyer	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
civill	civill	j	civil	civil	0
relations	relations	n2	relations	relation	0
,	,	,	,	,	0
and	and	cc	and	and	0
subordinations	subordinations	n2	subordinations	subordination	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
and	and	cc	and	and	0
beyond	beyond	p-acp	beyond	beyond	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
former	former	j	former	former	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
,	,	,	,	,	0
non-conformity	non-conformity	n1	nonconformity	nonconformity	0
is	is	vbz	is	be	0
now	now	av	now	now	0
judged	judged	vvn	judged	judge	0
a	a	dt	a	a	0
sufficient	sufficient	j	sufficient	sufficient	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
disable	disable	vvi	disable	disable	0
any	any	d	any	any	0
person	person	n1	person	person	0
(	(	(	(	(	0
though	though	cs	though	though	0
of	of	pp-f	of	of	0
known	known	j-vvn	known	know	0
fidelity	fidelity	n1	fidelity	fidelity	0
)	)	)	)	)	0
from	from	p-acp	from	from	0
bearing	bearing	vvg	bearing	bear	0
any	any	d	any	any	0
offices	offices	n2	offices	office	0
of	of	pp-f	of	of	0
trust	trust	n1	trust	trust	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mon-wealth	mon-wealth	n1	mon-wealth	mon-wealth	0
,	,	,	,	,	0
whiles	whiles	cs	while	while	0
Neuters	Neuters	n2	Neuters	neuter	0
,	,	,	,	,	0
malignant	malignant	j	malignant	malignant	0
and	and	cc	and	and	0
disaffected	disaffected	j-vvn	disaffected	disaffect	0
,	,	,	,	,	0
are	are	vbr	are	be	0
admitted	admitted	vvn	admitted	admit	0
and	and	cc	and	and	0
countenanced	countenanced	vvn	countenanced	countenance	0
;	;	;	;	;	0
and	and	cc	and	and	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
now	now	av	now	now	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
crime	crime	n1	crime	crime	0
to	to	pc-acp	to	to	0
mention	mention	vvi	mention	mention	0
a	a	dt	a	a	0
Par	Par	fw-fr	Par	par	0
∣	∣	sy	∣	∣	0
liament	liament	n1	liament	liament	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
little	little	av-j	little	little	0
lesse	lesse	av-dc	less	less	0
to	to	pc-acp	to	to	0
mention	mention	vvi	mention	mention	0
the	the	dt	the	the	0
supreme	supreme	j	supreme	supreme	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Honou	Honou	np1	Honou	Honou	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
House	House	n1	House	house	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
these	these	d	these	these	0
respects	respects	n2	respects	respect	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
remaines	remaines	vvz	remains	remain	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
very	very	j	very	very	0
sad	sad	j	sad	sad	0
and	and	cc	and	and	0
disconsolate	disconsolate	j	disconsolate	disconsolate	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
so	so	av	so	so	0
long	long	av-j	long	long	0
a	a	dt	a	a	0
Session	Session	n1	Session	session	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
powerfull	powerfull	j	powerful	powerful	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
free	free	j	free	free	0
a	a	dt	a	a	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
made	made	vvn	made	make	0
and	and	cc	and	and	0
maintained	maintained	vvn	maintained	maintain	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
abundant	abundant	j	abundant	abundant	0
love	love	n1	love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
liberall	liberall	j	liberal	liberal	0
effusion	effusion	n1	effusion	effusion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
knowing	knowing	vvg	knowing	know	0
no	no	dx	no	no	0
danger	danger	n1	danger	danger	0
nor	nor	ccx	nor	nor	0
thraldome	thraldome	n1	thraldom	thraldom	0
,	,	,	,	,	0
like	like	av-j	like	like	0
unto	unto	p-acp	unto	unto	0
our	our	po12	our	our	0
being	being	n1	being	being	0
left	left	vvn	left	leave	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
so	so	av	so	so	0
sad	sad	j	sad	sad	0
a	a	dt	a	a	0
condition	condition	n1	condition	condition	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
observing	observing	vvg	observing	observe	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
now	now	av	now	now	0
drawing	drawing	vvg	drawing	draw	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
weighty	weighty	j	weighty	weighty	0
affaires	affaires	n2	affairs	affair	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
conclusion	conclusion	n1	conclusion	conclusion	0
,	,	,	,	,	0
and	and	cc	and	and	0
fearing	fearing	vvg	fearing	fear	0
that	that	cst	that	that	0
ere	ere	c-acp	ere	ere	0
long	long	av-j	long	long	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
obstru	obstru	fw-fr	obstru	obstru	0
∣	∣	sy	∣	∣	0
cted	cted	n1	cted	cted	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
something	something	pi	something	something	0
equally	equally	av-j	equally	equal	0
evill	evill	n-jn	evil	evil	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Negative	Negative	j-jn	Negative	negative	0
votes	votes	n2	votes	vote	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
induced	induced	vvn	induced	induce	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
strength	strength	n1	strength	strength	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
hitherto	hitherto	av	hitherto	hitherto	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
powerfull	powerfull	j	powerful	powerful	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
whilest	whilest	cs	whilst	while	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
yet	yet	av	yet	yet	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
hope	hope	vvi	hope	hope	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
helpe	helpe	vvi	help	help	0
,	,	,	,	,	0
and	and	cc	and	and	0
lest	lest	cs	lest	lest	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
silence	silence	n1	silence	silence	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
ruine	ruine	n1	ruin	ruin	0
and	and	cc	and	and	0
slavery	slavery	n1	slavery	slavery	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
without	without	p-acp	without	without	0
your	your	po22	your	your	0
speedy	speedy	j	speedy	speedy	0
help	help	n1	help	help	0
,	,	,	,	,	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
fall	fall	vvi	fallen	fall	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
,	,	,	,	,	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
presumed	presumed	vvn	presumed	presume	0
to	to	pc-acp	to	to	0
spread	spread	vvi	spread	spread	0
our	our	po12	our	our	0
cause	cause	n1	cause	cause	0
thus	thus	av	thus	thus	0
plainly	plainly	av-j	plainly	plain	0
