Beloved	Beloved	j-vvn	Beloved	belove	0
if	if	cs	if	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
purchased	purchased	j-vvn	purchased	purchase	0
ones	ones	pi2	ones	one	0
should	should	vmd	should	shall	0
win	win	vvi	win	win	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
win	win	vvi	win	win	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
lose	lose	vvb	loose	lose	0
their	their	po32	their	their	0
souls	souls	n2	souls	soul	0
?	?	?	?	?	0
and	and	cc	and	and	0
all	all	d	all	all	0
grant	grant	vvb	grant	grant	0
,	,	,	,	,	0
most	most	ds	most	most	0
men	men	n2	men	man	0
will	will	vmb	will	will	0
lose	lose	vvi	loose	lose	0
their	their	po32	their	their	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
blasphemy	blasphemy	n1	blasphemy	blasphemy	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
died	died	vvd	died	die	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
For	For	p-acp	For	for	0
your	your	po22	your	your	0
Triall	Triall	n1	Trial	trial	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	0
13.	13.	crd	13.	13.	0
2	2	crd	2	2	0
,	,	,	,	,	1
3.	3.	crd	3.	3.	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
doe	doe	vdb	do	do	0
soundly	soundly	av-j	soundly	sound	0
love	love	vvi	love	love	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fesse	fesse	vvb	fesse	fesse	0
Christ	Christ	np1	Christ	Christ	0
crucified	crucified	vvd	crucified	crucify	0
.	.	.	.	.	1
There	There	pc-acp	There	there	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
such	such	d	such	such	0
heresies	heresies	n2	heresies	heresy	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
approved	approved	vvn	approved	approve	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
manifest	manifest	j	manifest	manifest	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
11.	11.	crd	11.	11.	0
19.	19.	crd	19.	19	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
solidity	solidity	n1	solidity	solidity	0
of	of	pp-f	of	of	0
judgement	judgement	n1	judgement	judgement	0
,	,	,	,	,	0
sincerity	sincerity	n1	sincerity	sincerity	0
of	of	pp-f	of	of	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
stedfastnesse	stedfastnesse	n1	steadfastness	steadfastness	0
of	of	pp-f	of	of	0
conversation	conversation	n1	conversation	conversation	0
,	,	,	,	,	0
among	among	p-acp	among	among	0
you	you	pn22	you	you	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
For	For	p-acp	For	for	0
your	your	po22	your	your	0
caution	caution	n1	caution	caution	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
contending	contending	vvg	contending	contend	0
for	for	p-acp	for	for	0
circumstances	circumstances	n2	circumstances	circumstance	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
you	you	pn22	you	you	0
lose	lose	vvb	loose	lose	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
while	while	cs	while	while	0
you	you	pn22	you	you	0
catch	catch	vvb	catch	catch	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
shadow	shadow	n1	shadow	shadow	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Satan	Satan	np1	Satan	Satan	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
permission	permission	n1	permission	permission	0
)	)	)	)	)	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
Pioneers	Pioneers	n2	Pioneers	pioner	0
,	,	,	,	,	0
while	while	cs	while	while	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
seeking	seeking	vvg	seeking	seek	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Roof	Roof	n1	Roof	roof	0
,	,	,	,	,	0
on	on	p-acp	on	on	0
work	work	n1	work	work	0
to	to	pc-acp	to	to	0
undermine	undermine	vvi	undermine	undermine	0
and	and	cc	and	and	0
rase	rase	vvi	raze	raze	0
the	the	dt	the	the	0
Foundation	Foundation	n1	Foundation	foundation	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	1
To	To	p-acp	To	to	0
quicken	quicken	vvi	quicken	quicken	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
diligence	diligence	n1	diligence	diligence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
search	search	n1	search	search	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scri	Scri	np1	Scri	Scri	0
∣	∣	sy	∣	∣	0
ptures	ptures	n2	ptures	pture	0
.	.	.	.	.	1
And	And	cc	And	and	0
lastly	lastly	ord	lastly	last	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
more	more	av-dc	more	more	0
carefull	carefull	j	careful	careful	0
in	in	p-acp	in	in	0
holding	holding	vvg	holding	hold	0
fast	fast	av-j	fast	fast	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Gospel-truth	Gospel-truth	n1	Gospel-truth	gospel-truth	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
plunder	plunder	vvi	plunder	plunder	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
plundered	plundered	vvn	plundered	plunder	0
,	,	,	,	,	0
tis	tis	pn31|vbz	this	it|be	0
possible	possible	j	possible	possible	0
Brethren	Brethren	n2	Brothers	brethren	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
this	this	d	this	this	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
other	other	j-jn	other	other	0
truths	truths	n2	truths	truth	0
)	)	)	)	)	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
spoilers	spoilers	n2	spoilers	spoiler	0
.	.	.	.	.	1
Bestir	Bestir	vvb	Bestir	bestir	0
you	you	pn22	you	you	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
and	and	cc	and	and	0
quit	quit	vvb	quit	quit	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
as	as	p-acp	as	as	0
living	living	j-vvg	living	live	0
stones	stones	n2	stones	stone	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spirituall	spirituall	j	spiritual	spiritual	0
Temple	Temple	n1	Temple	temple	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
living	living	j-vvg	living	live	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pillar	Pillar	n1	Pillar	pillar	0
and	and	cc	and	and	0
ground	ground	n1	ground	ground	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Doe	Doe	vdb	Do	do	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
regain	regain	vvi	regain	regain	0
,	,	,	,	,	0
hold	hold	vvb	hold	hold	0
fast	fast	av-j	fast	fast	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
hold	hold	vvb	hold	hold	0
out	out	av	out	out	0
any	any	d	any	any	0
colours	colours	n2	colours	colour	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
visible	visible	j	visible	visible	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
hold	hold	vvb	hold	hold	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
truths	truths	n2	truths	truth	0
that	that	cst	that	that	0
appertain	appertain	vvb	appertain	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Head	Head	n1	Head	head	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
visibly	visibly	av-j	visibly	visible	0
,	,	,	,	,	0
gloriously	gloriously	av-j	gloriously	glorious	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
now	now	av	now	now	0
more	more	av-dc	more	more	0
solemnly	solemnly	av-j	solemnly	solemn	0
call	call	vvb	call	call	0
you	you	pn22	you	you	0
out	out	av	out	out	0
to	to	pc-acp	to	to	0
witnes	witnes	vvi	witness	witness	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
against	against	p-acp	against	against	0
this	this	d	this	this	0
Errour	Errour	n1	Error	error	0
of	of	pp-f	of	of	0
Vniversall	Vniversall	j	Universal	universal	0
Redemption	Redemption	n1	Redemption	redemption	0
(	(	(	(	(	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
qualified	qualified	vvn	qualified	qualify	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
)	)	)	)	)	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
an	an	dt	and	a	0
ill	ill	j-jn	ill	ill	0
savour	savour	n1	savour	savour	0
and	and	cc	and	and	0
report	report	n1	report	report	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
most	most	av-ds	most	most	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
present	present	j	present	present	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
any	any	d	any	any	0
one	one	crd	one	one	0
who	who	r-crq	who	who	0
joyns	joyns	vvz	joins	join	0
in	in	p-acp	in	in	0
vi	vi	crd	vi	vi	0
∣	∣	sy	∣	∣	0
sible	sible	av-j	sible	sible	0
,	,	,	,	,	0
publique	publique	j	public	public	0
Communion	Communion	n1	Communion	communion	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
)	)	)	)	)	0
free	free	j	free	free	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
leven	leven	crd	leven	eleven	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Town	Town	n1	Town	town	0
are	are	vbr	are	be	0
yet	yet	av	yet	yet	0
nibling	nibling	vvg	nibbling	nibble	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
bait	bait	n1	bait	bait	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Fisher	Fisher	n1	Fisher	fisher	0
brought	brought	vvd	brought	bring	0
,	,	,	,	,	0
near	near	av-j	near	near	0
a	a	dt	a	a	0
twelve-moneth	twelve-moneth	n1	twelvemonth	twelvemonth	0
since	since	a-acp	since	since	0
;	;	;	;	;	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
lookt	lookt	vvd	looked	look	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
common	common	j	common	common	0
vagrants	vagrants	n2	vagrants	vagrant	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
scattereth	scattereth	vvz	scattereth	scatter	0
vermine	vermine	n1	vermin	vermin	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
bench	bench	n1	bench	bench	0
or	or	cc	or	or	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
nestleth	nestleth	vvz	nestleth	nestle	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
hour	hour	n1	hour	hour	0
or	or	cc	or	or	0
two	two	crd	two	two	0
;	;	;	;	;	0
and	and	cc	and	and	0
still	still	av	still	still	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
look	look	vvi	look	look	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
errours	errours	n2	errors	error	0
(	(	(	(	(	0
with	with	p-acp	with	with	0
every	every	d	every	every	0
Sermon	Sermon	n1	Sermon	sermon	0
that	that	cst	that	that	0
broacheth	broacheth	vvz	broacheth	broach	0
them	them	pno32	them	they	0
)	)	)	)	)	0
as	as	p-acp	as	as	0
very	very	av	very	very	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
river	river	n1	river	river	0
Nilus	Nilus	np1	Nilus	Nilus	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
over-flow	over-flow	j	overflow	overflow	0
leaveth	leaveth	vvz	leaveth	leave	0
a	a	dt	a	a	0
world	world	n1	world	world	0
of	of	pp-f	of	of	0
mud	mud	n1	mud	mud	0
behinde	behinde	a-acp	behind	behind	0
,	,	,	,	,	0
that	that	cst	that	that	0
breeds	breeds	vvz	breeds	breed	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
venemous	venemous	j	venomous	venomous	0
crea	crea	n1	crea	crea	0
∣	∣	sy	∣	∣	0
tures	tures	n1	tures	tures	0
.	.	.	.	.	1
Such	Such	d	Such	such	0
muddy	muddy	j	muddy	muddy	0
mindes	mindes	n2	minds	mind	0
had	had	vhd	had	have	0
many	many	d	many	many	0
after	after	p-acp	after	after	0
M.	M.	n1	M.	m.	0
Oates	Oates	n2	Oats	oat	0
his	his	po31	his	his	0
Sermon	Sermon	n1	Sermon	sermon	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
imagined	imagined	vvn	imagined	imagine	0
of	of	pp-f	of	of	0
free	free	j	free	free	0
grace	grace	n1	grace	grace	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
engendred	engendred	vvn	engendered	engender	0
to	to	p-acp	to	to	0
strange	strange	j	strange	strange	0
conceits	conceits	n2	conceits	conceit	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Redeemer	Redeemer	n1	Redeemer	redeemer	0
,	,	,	,	,	0
free-will	free-will	n1	freewill	freewill	0
,	,	,	,	,	0
falling	falling	vvg	falling	fall	0
away	away	av	away	away	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
me	me	pno11	me	i	0
think	think	vvi	think	think	0
,	,	,	,	,	0
some	some	d	some	some	0
are	are	vbr	are	be	0
very	very	av	very	very	0
neer	neer	av-j	near	near	0
to	to	p-acp	to	to	0
falling	falling	vvg	falling	fall	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
imagined	imagined	vvn	imagined	imagine	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
true	true	j	true	true	0
doctrin	doctrin	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
free-grace	free-grace	n1	freegrace	freegrace	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
sure	sure	j	sure	sure	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
retained	retained	vvn	retained	retain	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
publike	publike	j	public	public	0
Congregations	Congregations	n2	Congregations	congregation	0
.	.	.	.	.	1
My	My	po11	My	my	0
counsell	counsell	n1	counsel	counsel	0
and	and	cc	and	and	0
request	request	n1	request	request	0
further	further	av-jc	further	further	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
witnesse	witnesse	vvi	witness	witness	0
against	against	p-acp	against	against	0
errours	errours	n2	errors	error	0
and	and	cc	and	and	0
heresies	heresies	n2	heresies	heresy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
love	love	vvb	love	love	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Beware	Beware	vvb	Beware	beware	0
of	of	pp-f	of	of	0
subtle	subtle	j	subtle	subtle	0
spirituall	spirituall	j	spiritual	spiritual	0
pride	pride	n1	pride	pride	0
;	;	;	;	;	0
keep	keep	vvb	keep	keep	0
close	close	av-j	close	close	0
to	to	p-acp	to	to	0
fellowship	fellowship	n1	fellowship	fellowship	0
;	;	;	;	;	0
help	help	vvb	help	help	0
to	to	pc-acp	to	to	0
reduce	reduce	vvi	reduce	reduce	0
seduced	seduced	vvd	seduced	seduce	0
ones	ones	pi2	ones	one	0
;	;	;	;	;	0
follow	follow	vvb	follow	follow	0
peace	peace	n1	peace	peace	0
with	with	p-acp	with	with	0
holines	holines	n1	holiness	holiness	0
.	.	.	.	.	1
Beware	Beware	vvb	Beware	beware	0
of	of	pp-f	of	of	0
scattering	scattering	j-vvg	scattering	scatter	0
opinions	opinions	n2	opinions	opinion	0
,	,	,	,	,	0
ungroun	ungroun	n1	ungroun	ungroun	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
jealousies	jealousies	n2	jealousies	jealousy	0
;	;	;	;	;	0
make	make	vvb	make	make	0
no	no	dx	no	no	0
needlesse	needlesse	j	needless	needless	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
,	,	,	,	,	0
sinfull	sinfull	j	sinful	sinful	0
separa	separa	fw-la	separa	separa	0
∣	∣	sy	∣	∣	0
tions	tions	n2	tions	tion	0
;	;	;	;	;	0
Come	Come	vvb	Come	come	0
in	in	p-acp	in	in	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
wilfully	wilfully	av-j	wilfully	wilful	0
or	or	cc	or	or	0
weakly	weakly	av-j	weakly	weak	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
distance	distance	n1	distance	distance	0
;	;	;	;	;	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
hear	hear	vvi	hear	hear	0
us	us	pno12	us	we	0
,	,	,	,	,	0
read	read	vvb	read	read	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
recover	recover	vvb	recover	recover	0
your	your	po22	your	your	0
hearing	hearing	n-vvg	hearing	hear	0
;	;	;	;	;	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
hear	hear	vvb	hear	hear	0
,	,	,	,	,	0
redeem	redeem	vvb	redeem	redeem	0
sometime	sometime	av	sometime	sometime	0
for	for	p-acp	for	for	0
reading	reading	vvg	reading	read	0
these	these	d	these	these	0
poor	poor	j	poor	poor	0
Labours	Labours	n2	Labours	labour	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Read	Read	np1	Read	Read	0
,	,	,	,	,	0
and	and	cc	and	and	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
read	read	vvb	read	read	0
and	and	cc	and	and	0
meditate	meditate	vvi	meditate	meditate	0
.	.	.	.	.	1
You	You	pn22	You	you	0
have	have	vhb	have	have	0
here	here	av	here	here	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
words	words	n2	words	word	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
preached	preached	vvd	preached	preach	0
them	them	pno32	them	they	0
;	;	;	;	;	0
a	a	dt	a	a	0
few	few	d	few	few	0
enlargements	enlargements	n2	enlargements	enlargement	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
then	then	av	then	then	0
pen'd	pen'd	vvn	penned	pen	0
not	not	xx	not	not	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
are	are	vbr	are	be	0
wanting	wanting	vvg	wanting	want	0
;	;	;	;	;	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
recompence	recompence	n1	recompense	recompense	0
thereof	thereof	av	thereof	thereof	0
some	some	d	some	some	0
enlargement	enlargement	n1	enlargement	enlargement	0
added	added	vvn	added	add	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Answer	Answer	n1	Answer	answer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Question	Question	n1	Question	question	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
Christs	Christs	npg1	Christs	Christ	0
purchase	purchase	n1	purchase	purchase	0
of	of	pp-f	of	of	0
common	common	j	common	common	0
benefits	benefits	n2	benefits	benefit	0
for	for	p-acp	for	for	0
wicked	wicked	j	wicked	wicked	0
men	men	n2	men	man	0
:	:	:	:	:	0
And	And	cc	And	and	0
all	all	d	all	all	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
inserted	inserted	vvn	inserted	insert	0
against	against	p-acp	against	against	0
Testardus	Testardus	np1	Testardus	Testardus	0
his	his	po31	his	his	0
tenet	tenet	n1	tenet	tenet	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
dying	dying	vvg	dying	die	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
a	a	dt	a	a	0
present	present	j	present	present	0
freedom	freedom	n1	freedom	freedom	0
from	from	p-acp	from	from	0
perishing	perishing	vvg	perishing	perish	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
to	to	p-acp	to	to	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
shores	shores	n2	shores	shore	0
up	up	a-acp	up	up	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
assertions	assertions	n2	assertions	assertion	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
generall	generall	j	general	general	0
intention	intention	n1	intention	intention	0
,	,	,	,	,	0
Covenant	Covenant	n1	Covenant	covenant	0
,	,	,	,	,	0
Cal	Cal	vvi	Call	call	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
and	and	cc	and	and	0
Grace	Grace	n1	Grace	grace	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
discourse	discourse	n1	discourse	discourse	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
familiar	familiar	j-jn	familiar	familiar	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Countrey-understandings	Countrey-understandings	n2	Countrey-understandings	countrey-understanding	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
insert	insert	vvi	insert	insert	0
it	it	pn31	it	it	0
here	here	av	here	here	0
,	,	,	,	,	0
the	the	dt	the	the	0
rather	rather	av-c	rather	rather	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
since	since	c-acp	since	since	0
Oates	Oates	n2	Oats	oat	0
his	his	po31	his	his	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
,	,	,	,	,	0
much	much	d	much	much	0
noise	noise	n1	noise	noise	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
Town	Town	n1	Town	town	0
and	and	cc	and	and	0
Coun	Coun	fw-mi	Coun	coun	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Call	Call	n1	Call	call	0
that	that	cst	that	that	0
all	all	d	all	all	0
men	men	n2	men	man	0
have	have	vhb	have	have	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
creatures	creatures	n2	creatures	creature	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
Nature	Nature	n1	Nature	nature	0
is	is	vbz	is	be	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Minde	Minde	n1	Mind	mind	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
practicall	practicall	j	practical	practical	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
controversall	controversall	j	controversal	controversal	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
misled	misled	vvn	misled	mislead	0
and	and	cc	and	and	0
blinded	blinded	vvn	blinded	blind	0
by	by	p-acp	by	by	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
have	have	vhb	have	have	0
cooled	cooled	vvn	cooled	cool	0
and	and	cc	and	and	0
decaied	decaied	vvn	decayed	decay	0
,	,	,	,	,	0
recover	recover	vvb	recover	recover	0
any	any	d	any	any	0
heat	heat	n1	heat	heat	0
with	with	p-acp	with	with	0
light	light	n1	light	light	0
;	;	;	;	;	0
or	or	cc	or	or	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
