KINDE	KINDE	j	KIND	kind	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
meanes	meanes	n2	means	mean	0
dissemble	dissemble	vvi	dissemble	dissemble	0
it	it	pn31	it	it	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
epistles	epistles	n2	epistles	epistle	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
Iude	Iude	np1	Iude	Judas	0
,	,	,	,	,	0
Ia	Ia	zz	Ia	ia	0
∣	∣	sy	∣	∣	0
mes	mes	fw-fr	mes	mes	0
,	,	,	,	,	0
and	and	cc	and	and	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Hebrevves	Hebrevves	njp2	Hebrews	hebrews	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
compendium	compendium	fw-la	compendium	compendium	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
to	to	p-acp	to	to	0
longe	longe	av-j	long	long	0
to	to	pc-acp	to	to	0
proue	proue	vvi	prove	prove	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
yet	yet	av	yet	yet	0
more	more	av-dc	more	more	0
nere	nere	av-j	never	near	0
you	you	pn22	you	you	0
.	.	.	.	.	1
Do	Do	vdb	Do	do	0
not	not	xx	not	not	0
also	also	av	also	also	0
your	your	po22	your	your	0
later	later	jc	later	late	0
Doctoures	Doctoures	n2	Doctores	doctore	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
especially	especially	av-j	especially	especial	0
imitate	imitate	vvi	imitate	imitate	0
these	these	d	these	these	0
their	their	po32	their	their	0
predecessours	predecessours	n2	predecessors	predecessor	0
?	?	?	?	?	0
yes	yes	uh	yes	yes	0
most	most	av-ds	most	most	0
exactly	exactly	av-j	exactly	exact	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
heere	heere	av	here	here	0
is	is	vbz	is	be	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
confirmed	confirmed	vvn	confirmed	confirm	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
fourth	fourth	ord	fourth	four	0
disputation	disputation	n1	disputation	disputation	0
had	had	vhd	had	have	0
with	with	p-acp	with	with	0
F.	F.	np1	F.	F.	0
Campian	Campian	np1	Campian	Campian	0
the	the	dt	the	the	0
Iesuit	Iesuit	np1	Iesuit	Jesuit	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
tower	tower	n1	tower	tower	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
,	,	,	,	,	0
your	your	po22	your	your	0
Doctoures	Doctoures	n2	Doctores	doctore	0
did	did	vdd	did	do	0
expresly	expresly	av-j	expressly	express	0
censure	censure	vvi	censure	censure	0
these	these	d	these	these	0
bookes	bookes	n2	books	book	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
authority	authority	n1	authority	authority	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
fower	fower	crd	fower	four	0
or	or	cc	or	or	0
siue	siue	fw-la	siue	siue	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Apocriphall	Apocriphall	j	Apocryphal	apocryphal	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
witt	witt	n1	wit	wit	0
,	,	,	,	,	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
vvisdome	vvisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
Syrach	Syrach	np1	Syrach	Syrach	0
,	,	,	,	,	0
Iudith	Iudith	np1	Iudith	Judith	0
,	,	,	,	,	0
Toby	Toby	np1	Toby	Toby	0
,	,	,	,	,	0
the	the	dt	the	the	0
4.	4.	crd	4.	4.	0
bookes	bookes	n2	books	book	0
of	of	pp-f	of	of	0
Esdras	Esdras	np1	Esdras	Esdras	0
,	,	,	,	,	0
Baruch	Baruch	np1	Baruch	Baruch	0
,	,	,	,	,	0
Ecclesiasticus	Ecclesiasticus	fw-la	Ecclesiasticus	ecclesiasticus	0
,	,	,	,	,	0
Hester	Hester	np1	Hester	Hester	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Machabees	Machabees	np2	Machabees	Machabee	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
new	new	j	new	new	0
testa	testa	fw-la	testa	testa	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
;	;	;	;	;	0
the	the	dt	the	the	0
ghospell	ghospell	n1	gospel	gospel	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Luke	Luke	av	Lycia	luke	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Hebrevves	Hebrevves	njp2	Hebrews	hebrews	0
,	,	,	,	,	0
the	the	dt	the	the	0
second	second	ord	second	second	0
epistle	epistle	n1	epistle	epistle	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
the	the	dt	the	the	0
tvvoe	tvvoe	n1	tvvoe	tvvoe	0
last	last	ord	last	last	0
epistles	epistles	n2	epistles	epistle	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Iohn	Iohn	np1	Iohn	John	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Iames	Iames	np1	Iames	Iames	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Apocalypse	Apocalypse	np1	Apocalypse	Apocalypse	0
,	,	,	,	,	0
Luther	Luther	np1	Luther	Luther	0
also	also	av	also	also	0
calls	calls	vvz	calls	call	0
the	the	dt	the	the	0
epi	epi	fw-la	epi	epi	0
∣	∣	sy	∣	∣	0
stle	stle	n1	stle	stle	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Iames	Iames	np1	Iames	Iames	0
a	a	dt	a	a	0
strawen	strawen	j	strawen	strawen	0
epistle	epistle	n1	epistle	epistle	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Apostle	Apostle	n1	Apostle	apostle	0
.	.	.	.	.	1
All	All	av-d	All	all	0
which	which	r-crq	which	which	0
compared	compared	vvd	compared	compare	0
together	together	av	together	together	0
your	your	po22	your	your	0
Doctours	Doctours	n2	Doctors	doctor	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
paring	paring	n-vvg	paring	pare	0
scripture	scripture	n1	scripture	scripture	0
,	,	,	,	,	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
drinke	drinke	vvi	drink	drink	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
cuppe	cuppe	n1	cup	cup	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
old	old	j	old	old	0
condemned	condemned	j-vvn	condemned	condemn	0
hereti	hereti	n1	hereti	hereti	0
∣	∣	sy	∣	∣	0
ques	ques	n1	ques	ques	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
after	after	a-acp	after	after	0
;	;	;	;	;	0
seeing	seeing	vvg	seeing	see	0
their	their	po32	their	their	0
folly	folly	n1	folly	folly	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
means	means	n2	means	mean	0
defend	defend	vvi	defend	defend	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
thus	thus	av	thus	thus	0
rashly	rashly	av-j	rashly	rash	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
enterprized	enterprized	vvn	enterprised	enterprise	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
often	often	av	often	often	0
mutation	mutation	n1	mutation	mutation	0
and	and	cc	and	and	0
change	change	n1	change	change	0
they	they	pns32	they	they	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
text	text	n1	text	text	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
now	now	av	now	now	0
haue	haue	vhb	have	have	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
euen	euen	av-j	even	even	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
dubitation	dubitation	n1	dubitation	dubitation	0
this	this	d	this	this	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
and	and	cc	and	and	0
correction	correction	n1	correction	correction	0
(	(	(	(	(	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
truth	truth	n1	truth	truth	0
corruption	corruption	n1	corruption	corruption	0
)	)	)	)	)	0
their	their	po32	their	their	0
often	often	av	often	often	0
impressions	impressions	n2	impressions	impression	0
doe	doe	vdb	do	do	0
manife	manife	n1	manife	manife	0
∣	∣	sy	∣	∣	0
stly	stly	av-j	stly	st	0
testifie	testifie	vvb	testify	testify	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
thinke	thinke	vvb	think	think	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
seuerall	seuerall	j	several	several	0
translations	translations	n2	translations	translation	0
there	there	pc-acp	there	there	0
haue	haue	vhi	have	have	0
beene	beene	vbn	been	be	0
within	within	p-acp	within	within	0
these	these	d	these	these	0
few	few	d	few	few	0
yeeres	yeeres	n2	years	year	0
,	,	,	,	,	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
remember	remember	vvi	remember	remember	0
thee	thee	pno21	thee	thou	0
since	since	p-acp	since	since	0
my	my	po11	my	my	0
first	first	ord	first	first	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
with	with	p-acp	with	with	0
London	London	np1	London	London	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
mutabilitie	mutabilitie	n1	mUTABILITY	mutability	0
plainly	plainly	av-j	plainly	plain	0
argueth	argueth	n1	argue	argue	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
those	those	d	those	those	0
fond	fond	j	found	fond	0
builders	builders	n2	builders	builder	0
of	of	pp-f	of	of	0
whome	whome	r-crq	whom	who	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
maketh	maketh	vvz	makes	make	0
men	men	n2	men	man	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
are	are	vbr	are	be	0
shaken	shaken	vvn	shaken	shake	0
with	with	p-acp	with	with	0
euery	euery	d	every	every	0
blast	blast	n1	blast	blast	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
build	build	vvb	built	build	0
not	not	xx	not	not	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
rocke	rocke	n1	rock	rock	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
church	church	n1	church	church	0
,	,	,	,	,	0
The	The	dt	The	the	0
piller	piller	n1	pillar	pillar	0
and	and	cc	and	and	0
firmament	firmament	n1	firmament	firmament	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
1	1	crd	1	1	0
.	.	.	.	.	1
Tim.	Tim.	np1	Tim.	Tim.	0
3.15	3.15	crd	3.15	3.15	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
shallow	shallow	j	shallow	shallow	0
sandes	sandes	n2	sands	sand	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
vnsetled	vnsetled	j-vvn	unsettled	unsettle	0
braines	braines	n2	brains	brain	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
more	more	av-dc	more	more	0
conuenient	conuenient	j	convenient	convenient	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
discomodious	discomodious	j	discommodious	discommodious	0
if	if	cs	if	if	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
ty	ty	zz	ty	ty	0
∣	∣	sy	∣	∣	0
me	me	pno11	me	i	0
wee	wee	pns12	we	we	0
examine	examine	vvb	examine	examine	0
one	one	pi	one	one	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
chiefest	chiefest	js-jn	chiefest	chief	0
linguists	linguists	n2	linguists	linguist	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
;	;	;	;	;	0
M.	M.	n1	M.	m.	0
Broughton	Broughton	np1	Broughton	Broughton	0
therfore	therfore	av	therefore	therefore	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
epistle	epistle	n1	epistle	epistle	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lordes	Lordes	n2	Lords	lord	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
councell	councell	n1	council	council	0
desireth	desireth	vvz	desires	desire	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
speedily	speedily	av-j	speedily	speedy	0
a	a	dt	a	a	0
new	new	j	new	new	0
translation	translation	n1	translation	translation	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	d	that	that	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
he	he	pns31	he	he	0
)	)	)	)	)	0
vvhich	vvhich	r-crq	which	which	0
is	is	vbz	is	be	0
novv	novv	av	now	now	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
is	is	vbz	is	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
errours	errours	n2	errors	error	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
aduertisment	aduertisment	n1	advertisement	advertisement	0
of	of	pp-f	of	of	0
corruptions	corruptions	n2	corruptions	corruption	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
protestante	protestante	n1	protestant	protestant	0
Bishops	Bishops	n2	Bishops	bishop	0
saith	saith	vvz	says	say	0
:	:	:	:	:	0
That	That	cst	That	that	0
there	there	a-acp	there	there	0
publicke	publicke	j	public	public	0
translatiō	translatiō	n1	translation	translation	0
of	of	pp-f	of	of	0
scriptures	scriptures	n2	scriptures	scripture	0
into	into	p-acp	into	into	0
English	English	jp	English	english	0
is	is	vbz	is	be	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
peruerteth	peruerteth	vvz	perverteth	pervert	0
the	the	dt	the	the	0
text	text	n1	text	text	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
testament	testament	n1	testament	testament	0
in	in	p-acp	in	in	0
eight	eight	crd	eight	eight	0
hundred	hundred	crd	hundred	hundred	0
forty	forty	crd	forty	forty	0
eight	eight	crd	eight	eight	0
places	places	n2	places	place	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
causeth	causeth	vvz	causeth	cause	0
millions	millions	crd	millions	million	0
of	of	pp-f	of	of	0
millions	millions	crd	millions	million	0
to	to	pc-acp	to	to	0
reiect	reiect	vvi	reject	reject	0
the	the	dt	the	the	0
new	new	j	new	new	0
testament	testament	n1	testament	testament	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
runne	runne	vvi	run	run	0
to	to	p-acp	to	to	0
eternall	eternall	j	eternal	eternal	0
flames	flames	n2	flames	flame	0
;	;	;	;	;	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
then	then	av	then	then	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
but	but	p-acp	but	but	0
any	any	d	any	any	0
feeling	feeling	n-vvg	feeling	feel	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
soule	soule	n1	soul	soul	0
looke	looke	vvi	look	look	0
about	about	p-acp	about	about	0
him	him	pno31	him	he	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
said	said	vvd	said	say	0
before	before	a-acp	before	before	0
.	.	.	.	.	1
Euen	Euen	np1	Euen	Even	0
our	our	po12	our	our	0
ene	ene	av	ene	even	0
∣	∣	sy	∣	∣	0
myes	myes	ng1	myes	myes	0
are	are	vbr	are	be	0
iudges	iudges	n2	judges	judge	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
side	side	n1	side	side	0
;	;	;	;	;	0
neither	neither	dx	neither	neither	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
excused	excused	vvn	excused	excuse	0
by	by	p-acp	by	by	0
saying	saying	vvg	saying	say	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
but	but	p-acp	but	but	0
smale	smale	j	small	small	0
differen	differen	j	different	different	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
M.	M.	n1	M.	m.	0
Broughton	Broughton	np1	Broughton	Broughton	0
heere	heere	av	here	here	0
saith	saith	vvz	says	say	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
Cau	Cau	vvd	Caused	cause	0
∣	∣	sy	∣	∣	0
seth	seth	vvz	seth	se	0
Millions	Millions	crd	Millions	million	0
of	of	pp-f	of	of	0
Millions	Millions	crd	Millions	million	0
to	to	pc-acp	to	to	0
runne	runne	vvi	run	run	0
to	to	p-acp	to	to	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nall	nall	n-jn	nall	nall	0
flames	flames	n2	flames	flame	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
good	good	j	good	good	0
Bro	Bro	np1	Bro	Bro	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
loue	loue	vvb	love	love	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
souls	souls	n2	souls	soul	0
healthe	healthe	n1	health	health	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
avoyde	avoyde	vvi	avoid	avoid	0
these	these	d	these	these	0
eternall	eternall	j	eternal	eternal	0
flames	flames	n2	flames	flame	0
,	,	,	,	,	0
passe	passe	vvb	pass	pass	0
not	not	xx	not	not	0
ouer	ouer	p-acp	over	over	0
these	these	d	these	these	0
slightly	slightly	av-j	slightly	slight	0
,	,	,	,	,	0
or	or	cc	or	or	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
once	once	a-acp	once	once	0
did	did	vdd	did	do	0
)	)	)	)	)	0
reiect	reiect	vvb	reject	reject	0
the	the	dt	the	the	0
farther	farther	av-jc	farther	far	0
search	search	vvi	search	search	0
this	this	d	this	this	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
so	so	av	so	so	0
manifestly	manifestly	av-j	manifestly	manifest	0
detect	detect	vvi	detect	detect	0
your	your	po22	your	your	0
horrible	horrible	j	horrible	horrible	0
abuses	abuses	n2	abuses	abuse	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
seeme	seeme	vvi	seem	seem	0
incredible	incredible	j	incredible	incredible	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
exa	exa	fw-la	exa	exa	0
∣	∣	sy	∣	∣	0
mine	mine	n1	mine	mine	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
euident	euident	j	evident	evident	0
&	&	cc	&	and	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
:	:	:	:	:	0
this	this	d	this	this	0
concerns	concerns	vvz	concerns	concern	0
eternity	eternity	n1	eternity	eternity	0
,	,	,	,	,	0
this	this	d	this	this	0
concerns	concerns	vvz	concerns	concern	0
your	your	po22	your	your	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
this	this	d	this	this	0
doth	doth	vdz	does	do	0
admonish	admonish	vvi	admonish	admonish	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
eternall	eternall	j	eternal	eternal	0
glory	glory	n1	glory	glory	0
or	or	cc	or	or	0
perpetuall	perpetuall	j	perpetual	perpetual	0
misery	misery	n1	misery	misery	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
body	body	n1	body	body	0
and	and	cc	and	and	0
soule	soule	n1	soul	soul	0
in	in	p-acp	in	in	0
hell	hell	n1	hell	hell	0
flames	flames	n2	flames	flame	0
without	without	p-acp	without	without	0
redemption	redemption	n1	redemption	redemption	0
;	;	;	;	;	0
wherfor	wherfor	c-crq	wherefore	wherefore	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
tender	tender	vvb	tender	tender	0
your	your	po22	your	your	0
eternall	eternall	j	eternal	eternal	0
weale	weale	n1	weal	weal	0
or	or	cc	or	or	0
woe	woe	n1	woe	woe	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
some	some	d	some	some	0
feeling	feeling	n-vvg	feeling	feel	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
fearfull	fearfull	j	fearful	fearful	0
iudgments	iudgments	n2	judgments	judgment	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
25.41	25.41	crd	25.41	25.41	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
dreadfull	dreadfull	j	dreadful	dreadful	0
sen	sen	fw-la	sen	sen	0
∣	∣	sy	∣	∣	0
tence	tence	n1	tense	tense	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
:	:	:	:	:	0
get	get	vvb	get	get	0
you	you	pn22	you	you	0
avvay	avvay	av	away	away	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
you	you	pn22	you	you	0
cursed	cursed	vvd	cursed	curse	0
into	into	p-acp	into	into	0
fier	fier	n1	fire	fire	0
euerlasting	euerlasting	j	everlasting	everlasting	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
prepared	prepared	vvn	prepared	prepare	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Deuill	Deuill	n1	Devil	devil	0
and	and	cc	and	and	0
his	his	png31	his	he	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
gels	gels	n2	gels	gel	0
.	.	.	.	.	1
Neyther	Neyther	av-dx	Neither	neither	0
may	may	vmb	may	may	0
you	you	pn22	you	you	0
thinke	thinke	vvb	think	think	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
I	I	pns11	I	i	0
speake	speake	vvb	speak	speak	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
knowne	knowne	vvn	known	know	0
)	)	)	)	)	0
that	that	cst	that	that	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
saued	saued	vvn	saved	save	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
religion	religion	n1	religion	religion	0
for	for	c-acp	for	for	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
:	:	:	:	:	0
Matth.	Matth.	np1	Matth.	Matth.	1
7.11	7.11	crd	7.11	7.11	0
.	.	.	.	.	0
not	not	xx	not	not	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
that	that	cst	that	that	0
saith	saith	vvz	says	say	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
shall	shall	vmb	shall	shall	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
will	will	n1	will	will	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
father	father	n1	father	father	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uen	uen	vvn	uen	uen	0
.	.	.	.	.	1
Deere	Deere	n1	Dear	deer	0
Bro	Bro	np1	Bro	Bro	0
:	:	:	:	:	0
if	if	cs	if	if	0
this	this	d	this	this	0
be	be	vbb	be	be	0
true	true	j	true	true	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
false	false	j	false	false	0
,	,	,	,	,	0
proceeding	proceeding	vvg	proceeding	proceed	0
from	from	p-acp	from	from	0
truth	truth	n1	truth	truth	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
attention	attention	n1	attention	attention	0
and	and	cc	and	and	0
diligent	diligent	j	diligent	diligent	0
