YOu	YOu	pn22	YOu	you	0
debts	debts	n2	debts	debt	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
formerly	formerly	av-j	formerly	former	0
burdened	burdened	vvn	burdened	burden	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
have	have	vhb	have	have	0
more	more	dc	more	more	0
∣	∣	sy	∣	∣	0
over	over	a-acp	over	over	0
adorned	adorned	vvn	adorned	adorn	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
beautiful	beautiful	j	beautiful	beautiful	0
structures	structures	n2	structures	structure	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
high	high	j	high	high	0
Tower	Tower	n1	Tower	tower	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
setling	setling	vvg	settling	settle	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Monastery	Monastery	n1	Monastery	monastery	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
pass	pass	vvi	pass	pass	0
over	over	a-acp	over	over	0
your	your	po22	your	your	0
other	other	j-jn	other	other	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
Sobriety	Sobriety	n1	Sobriety	sobriety	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
vertues	vertues	n2	virtues	virtue	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
cause	cause	n1	cause	cause	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
this	this	d	this	this	0
dedication	dedication	n1	dedication	dedication	0
seems	seems	vvz	seems	seem	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
gard	gard	n1	guard	guard	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
ancient	ancient	j	ancient	ancient	0
friendship	friendship	n1	friendship	friendship	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
above	above	p-acp	above	above	0
forty	forty	crd	forty	forty	0
years	years	ng2	years	year	0
space	space	n1	space	space	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
Father	Father	n1	Father	father	0
George	George	np1	George	George	0
Co	Co	zz	Co	co	0
∣	∣	sy	∣	∣	0
librant	librant	n1	librant	librant	0
,	,	,	,	,	0
a	a	dt	a	a	0
learned	learned	j	learned	learned	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
noted	noted	j-vvn	noted	note	0
holiness	holiness	n1	holiness	holiness	0
,	,	,	,	,	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
addicted	addicted	vvn	addicted	addict	0
to	to	p-acp	to	to	0
sobrie	sobrie	n1	sobrie	sobrie	0
∣	∣	sy	∣	∣	0
ty	ty	vvi	ty	tie	0
,	,	,	,	,	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
mortification	mortification	n1	mortification	mortification	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
zeal	zeal	n1	zeal	zeal	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
soul	soul	n1	soul	soul	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
example	example	n1	example	example	0
and	and	cc	and	and	0
wholesome	wholesome	j	wholesome	wholesome	0
admonitions	admonitions	n2	admonitions	admonition	0
,	,	,	,	,	0
many	many	d	many	many	0
Centuries	Centuries	n2	Centuries	century	0
of	of	pp-f	of	of	0
excellent	excellent	j	excellent	excellent	0
young	young	j	young	young	0
men	men	n2	men	man	0
have	have	vhb	have	have	0
in	in	p-acp	in	in	0
sundry	sundry	j	sundry	sundry	0
places	places	n2	places	place	0
given	given	vvn	given	give	0
themselves	themselves	px32	themselves	themselves	0
unto	unto	p-acp	unto	unto	0
holy	holy	j	holy	holy	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
The	The	dt	The	the	0
conjunction	conjunction	n1	conjunction	conjunction	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
likewise	likewise	av	likewise	likewise	0
have	have	vhb	have	have	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
other	other	j-jn	other	other	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
John	John	np1	John	John	0
Colibrant	Colibrant	np1	Colibrant	Colibrant	0
,	,	,	,	,	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
uprightness	uprightness	n1	uprightness	uprightness	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
every	every	d	every	every	0
where	where	c-crq	where	where	0
approved	approved	j-vvn	approved	approve	0
integrity	integrity	n1	integrity	integrity	0
far	far	av-j	far	far	0
excells	excells	vvz	excels	excel	0
rich	rich	j	rich	rich	0
patrimonies	patrimonies	n2	patrimonies	patrimony	0
,	,	,	,	,	0
makes	makes	vvz	makes	make	0
this	this	d	this	this	0
work	work	n1	work	work	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
relate	relate	vvi	relate	relate	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
appertaining	appertaining	vvg	appertaining	appertain	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
own	own	d	own	own	0
and	and	cc	and	and	0
your	your	po22	your	your	0
friends	friends	n2	friends	friend	0
commenda	commenda	fw-la	commenda	commenda	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
spare	spare	vvb	spare	spare	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
offend	offend	vvi	offend	offend	0
your	your	po22	your	your	0
modesty	modesty	n1	modesty	modesty	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
willingly	willingly	av-j	willingly	willing	0
hear	hear	vvi	hear	hear	0
such	such	d	such	such	0
matters	matters	n2	matters	matter	0
.	.	.	.	.	1
Receive	Receive	vvb	Receive	receive	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Lord	Lord	n1	Lord	lord	0
)	)	)	)	)	0
this	this	d	this	this	0
small	small	j	small	small	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
a	a	dt	a	a	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
affection	affection	n1	affection	affection	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
yours	yours	png22	yours	you	0
:	:	:	:	:	0
and	and	cc	and	and	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
wanting	wanting	vvg	wanting	want	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
recommendation	recommendation	n1	recommendation	recommendation	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
excellency	excellency	n1	excellency	excellency	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Sobriety	Sobriety	n1	Sobriety	sobriety	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
proof	proof	n1	proof	proof	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
make	make	vvb	make	make	0
declaration	declaration	n1	declaration	declaration	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Trea	Trea	np1	Trea	Trea	0
∣	∣	sy	∣	∣	0
tise	tise	n1	tise	tise	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
especially	especially	av-j	especially	especial	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
servants	servants	n2	servants	servant	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
means	means	n2	means	mean	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
God	God	np1	God	God	0
more	more	av-dc	more	more	0
perfectly	perfectly	av-j	perfectly	perfect	0
and	and	cc	and	and	0
sweetly	sweetly	av-j	sweetly	sweet	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
obtain	obtain	vvi	obtain	obtain	0
greater	greater	jc	greater	great	0
glory	glory	n1	glory	glory	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
the	the	dt	the	the	0
Divine	Divine	j-jn	Divine	divine	0
Goodness	Goodness	n1	Goodness	goodness	0
to	to	pc-acp	to	to	0
prosper	prosper	vvi	prosper	prosper	0
all	all	d	all	all	0
your	your	po22	your	your	0
holy	holy	j	holy	holy	0
designs	designs	n2	designs	design	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
own	own	d	own	own	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
salvation	salvation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
;	;	;	;	;	0
and	and	cc	and	and	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
adorned	adorned	vvn	adorned	adorn	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
renew	renew	vvi	renew	renew	0
your	your	po22	your	your	0
long	long	j	long	long	0
and	and	cc	and	and	0
happy	happy	j	happy	happy	0
Old	Old	j	Old	old	0
age	age	n1	age	age	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
Youth	Youth	n1	Youth	youth	0
of	of	pp-f	of	of	0
Eternity	Eternity	n1	Eternity	eternity	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
Lovain	Lovain	np1	Lovain	Louvain	0
,	,	,	,	,	0
Gal.	Gal.	np1	Gal.	Gal.	0
Jul.	Jul.	np1	Jul.	Jul.	0
1613.	1613.	crd	1613.	1613.	1
