THe	THe	dt	THe	the	0
2.	2.	crd	2.	2.	0
14.	14.	crd	14.	14.	1
As	As	p-acp	As	as	0
the	the	dt	the	the	0
terrour	terrour	n1	terror	terror	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Law	Law	n1	Law	law	0
has	has	vhz	has	have	0
put	put	vvn	put	put	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
Hostile	Hostile	j	Hostile	hostile	0
condition	condition	n1	condition	condition	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
suspended	suspended	vvn	suspended	suspend	0
all	all	d	all	all	0
those	those	d	those	those	0
good	good	j	good	good	0
Laws	Laws	n2	Laws	law	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
Queen	Queen	n1	Queen	queen	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
and	and	cc	and	and	0
King	King	n1	King	king	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
preservation	preservation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Timber	Timber	n1	Timber	timber	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
and	and	cc	and	and	0
support	support	n1	support	support	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Navy	Navy	n1	Navy	navy	0
Roy	Roy	fw-fr	Roy	roy	0
∣	∣	sy	∣	∣	0
al	al	av-d	all	all	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
best	best	av-js	best	best	0
secured	secured	vvn	secured	secure	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
forrein	forrein	j	foreign	foreign	0
War.	War.	n1	War.	war	1
Your	Your	po22	Your	your	0
Highness	Highness	n1	Highness	highness	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
leisure	leisure	n1	leisure	leisure	0
may	may	vmb	may	may	0
read	read	vvi	read	read	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
ways	ways	n2	ways	way	0
the	the	dt	the	the	0
Trade	Trade	n1	Trade	trade	0
and	and	cc	and	and	0
Navigation	Navigation	n1	Navigation	navigation	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
have	have	vhb	have	have	0
suffered	suffered	vvn	suffered	suffer	0
under	under	p-acp	under	under	0
this	this	d	this	this	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
former	former	j	former	former	0
Treatises	Treatises	n2	Treatises	treatise	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
these	these	d	these	these	0
which	which	r-crq	which	which	0
now	now	av	now	now	0
implore	implore	vvb	implore	implore	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
Protection	Protection	n1	Protection	protection	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
condition	condition	n1	condition	condition	0
then	then	av	then	then	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
involved	involved	vvn	involved	involve	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
War	War	n1	War	war	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Glory	Glory	n1	Glory	glory	0
and	and	cc	and	and	0
Conduct	Conduct	vvb	Conduct	conduct	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
though	though	cs	though	though	0
descended	descended	vvn	descended	descend	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Extraction	Extraction	n1	Extraction	extraction	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Monarch	Monarch	n1	Monarch	monarch	0
of	of	pp-f	of	of	0
Great	Great	j	Great	great	0
Bri	Bri	np1	Bri	Bri	0
∣	∣	sy	∣	∣	0
tain	tain	n1	tain	tain	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
a	a	dt	a	a	0
Forreigner	Forreigner	n1	Foreigner	foreigner	0
born	born	vvn	born	bear	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
not	not	xx	not	not	0
regarded	regarded	vvn	regarded	regard	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
had	had	vhd	had	have	0
lit	lit	vvn	lit	light	0
∣	∣	sy	∣	∣	0
tle	tle	j	tle	tle	0
reason	reason	n1	reason	reason	0
to	to	pc-acp	to	to	0
expose	expose	vvi	expose	expose	0
your	your	po22	your	your	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
imminent	imminent	j	imminent	imminent	0
dan	dan	n1	dan	dan	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
in	in	p-acp	in	in	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
if	if	cs	if	if	0
your	your	po22	your	your	0
innate	innate	j	innate	innate	0
affection	affection	n1	affection	affection	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Happiness	Happiness	n1	Happiness	happiness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Nation	Nation	n1	Nation	nation	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
otherways	otherways	av	otherways	otherways	0
transcend	transcend	vvi	transcend	transcend	0
all	all	d	all	all	0
obstacles	obstacles	n2	obstacles	obstacle	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
.	.	.	.	.	0
)	)	)	)	)	1
The	The	dt	The	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
universal	universal	j	universal	universal	0
suf	suf	fw-fr	suf	suf	0
∣	∣	sy	∣	∣	0
frage	frage	n1	frage	frage	0
,	,	,	,	,	0
was	was	vbds	was	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Conduct	Conduct	vvb	Conduct	conduct	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
preservation	preservation	n1	preservation	preservation	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
as	as	p-acp	as	as	0
well	well	av	well	well	0
understood	understood	vvd	understood	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
these	these	d	these	these	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
Grants	Grants	n2	Grants	grant	0
and	and	cc	and	and	0
Ʋsages	Ʋsages	n2	Ʋsages	ʋsage	0
,	,	,	,	,	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
so	so	av	so	so	0
powerful	powerful	j	powerful	powerful	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
better	better	jc	better	better	0
condition	condition	n1	condition	condition	0
to	to	pc-acp	to	to	0
prescribe	prescribe	vvi	prescribe	prescribe	0
Laws	Laws	n2	Laws	law	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
the	the	dt	the	the	0
vertue	vertue	n1	virtue	virtue	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Noble	Noble	j	Noble	noble	0
minde	minde	n1	mind	mind	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
circumscribed	circumscribed	vvn	circumscribed	circumscribe	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
Pale	Pale	j	Pale	pale	0
of	of	pp-f	of	of	0
Military	Military	j	Military	military	0
Disci	Disci	np1	Disci	Disci	0
∣	∣	sy	∣	∣	0
pline	pline	n1	pline	pline	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
extends	extends	vvz	extends	extend	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Integrity	Integrity	n1	Integrity	integrity	0
and	and	cc	and	and	0
Judgement	Judgement	n1	Judgement	judgement	0
in	in	p-acp	in	in	0
Counsel	Counsel	n1	Counsel	counsel	0
,	,	,	,	,	0
equal	equal	j-jn	equal	equal	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Valour	Valour	n1	Valour	valour	0
and	and	cc	and	and	0
Conduct	Conduct	vvb	Conduct	conduct	0
in	in	p-acp	in	in	0
War.	War.	n1	War.	war	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
stands	stands	vvz	stands	stand	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
less	less	dc	less	less	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Counsel	Counsel	n1	Counsel	counsel	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
,	,	,	,	,	0
than	than	cs	than	than	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
of	of	a-acp	of	off	0
your	your	po22	your	your	0
Conduct	Conduct	vvb	Conduct	conduct	0
abroad	abroad	av	abroad	abroad	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Case	Case	n1	Case	case	0
stands	stands	vvz	stands	stand	0
,	,	,	,	,	0
though	though	cs	though	though	0
God	God	np1	God	God	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
Crowned	Crowned	vvn	Crowned	crown	0
your	your	po22	your	your	0
Conduct	Conduct	vvb	Conduct	conduct	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
desired	desired	j-vvn	desired	desire	0
success	success	n1	success	success	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
obtained	obtained	vvn	obtained	obtain	0
an	an	dt	and	a	0
entire	entire	j	entire	entire	0
Victory	Victory	n1	Victory	victory	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
Trade	Trade	n1	Trade	trade	0
and	and	cc	and	and	0
Navigation	Navigation	n1	Navigation	navigation	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
restrained	restrained	vvn	restrained	restrain	0
to	to	p-acp	to	to	0
Companies	Companies	n2	Companies	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
English-built	English-built	j	English-built	english-built	0
Ships	Ships	n2	Ships	ship	0
and	and	cc	and	and	0
Marriners	Marriners	n2	Mariners	mariner	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
reap	reap	vvi	reap	reap	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Highness	Highness	n1	Highness	highness	0
is	is	vbz	is	be	0
doubly	doubly	av-j	doubly	double	0
qualified	qualified	vvn	qualified	qualify	0
;	;	;	;	;	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
happy	happy	j	happy	happy	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Counsel	Counsel	n1	Counsel	counsel	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Privy-Councellor	Privy-Councellor	n1	Privy-Councellor	privy-councellor	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Member	Member	n1	Member	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
Peers	Peers	n2	Peers	peer	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Counsel	Counsel	n1	Counsel	counsel	0
shall	shall	vmb	shall	shall	0
partake	partake	vvi	partake	partake	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
benefits	benefits	n2	benefits	benefit	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Enemies	Enemies	n2	Enemies	enemy	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
enjoy	enjoy	vvi	enjoy	enjoy	0
,	,	,	,	,	0
this	this	d	this	this	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
an	an	dt	and	a	0
Eternal	Eternal	j	Eternal	eternal	0
Monument	Monument	n1	Monument	monument	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
never-dying	never-dying	j	never-dying	never-dying	0
Fame	Fame	n1	Fame	fame	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
difficulty	difficulty	n1	difficulty	difficulty	0
of	of	pp-f	of	of	0
overcoming	overcoming	vvg	overcoming	overcome	0
these	these	d	these	these	0
Laws	Laws	n2	Laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
prejudice	prejudice	n1	prejudice	prejudice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
times	times	n2	times	time	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
the	the	dt	the	the	0
vertues	vertues	n2	virtues	virtue	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Noble	Noble	j	Noble	noble	0
Minde	Minde	n1	Mind	mind	0
,	,	,	,	,	0
is	is	vbz	is	be	0
added	added	vvn	added	add	0
your	your	po22	your	your	0
being	being	vbg	being	be	0
born	born	vvn	born	bear	0
free	free	j	free	free	0
from	from	p-acp	from	from	0
Subjection	Subjection	n1	Subjection	subjection	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
Laws	Laws	n2	Laws	law	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
indifference	indifference	n1	indifference	indifference	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
may	may	vmb	may	may	0
better	better	av-jc	better	better	0
judge	judge	vvi	judge	judge	0
between	between	p-acp	between	between	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Interest	Interest	n1	Interest	interest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
than	than	cs	than	than	0
another	another	j-jn	another	another	0
born	born	vvn	born	bear	0
in	in	p-acp	in	in	0
Subjection	Subjection	n1	Subjection	subjection	0
,	,	,	,	,	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
long	long	j	long	long	0
habit	habit	n1	habit	habit	0
hath	hath	vhz	hath	have	0
wonted	wonted	vvn	wonted	wont	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Ʋnder	Ʋnder	av-d	Ʋnder	ʋnder	0
all	all	d	all	all	0
these	these	d	these	these	0
Attributes	Attributes	n2	Attributes	attribute	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
cellencies	cellencies	n2	cellencies	cellency	0
,	,	,	,	,	0
do	do	vdb	do	do	0
these	these	d	these	these	0
Humble	Humble	j	Humble	humble	0
Treatises	Treatises	n2	Treatises	treatise	0
implore	implore	vvb	implore	implore	0
your	your	po22	your	your	0
Protection	Protection	n1	Protection	protection	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
stand	stand	vvb	stand	stand	0
in	in	p-acp	in	in	0
need	need	n1	need	need	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
though	though	cs	though	though	0
one	one	crd	one	one	0
end	end	n1	end	end	0
designed	designed	vvn	designed	design	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
Peace	Peace	n1	Peace	peace	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
will	will	vmb	will	will	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
War	War	n1	War	war	0
at	at	p-acp	at	at	0
home	home	n1-an	home	home	0
with	with	p-acp	with	with	0
three	three	crd	three	three	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
:	:	:	:	:	0
the	the	dt	the	the	0
Ignorant	Ignorant	j	Ignorant	ignorant	0
,	,	,	,	,	0
Prejudiced	Prejudiced	vvn	Prejudiced	prejudice	0
,	,	,	,	,	0
and	and	cc	and	and	0
Par	Par	fw-fr	Par	par	0
∣	∣	sy	∣	∣	0
tial	tial	j-jn	tial	tial	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
(	(	(	(	(	0
God	God	np1	God	God	0
knows	knows	vvz	knows	know	0
)	)	)	)	)	0
sully	sully	vvi	sully	sully	0
your	your	po22	your	your	0
High	High	j	High	high	0
Name	Name	n1	Name	name	0
with	with	p-acp	with	with	0
Flattery	Flattery	n1	Flattery	flattery	0
,	,	,	,	,	0
or	or	cc	or	or	0
private	private	j	private	private	0
designe	designe	n1	design	design	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
:	:	:	:	:	0
nor	nor	ccx	nor	nor	0
could	could	vmd	could	can	0
a	a	dt	a	a	0
less	less	av-dc	less	less	0
excitation	excitation	n1	excitation	excitation	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Happiness	Happiness	n1	Happiness	happiness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
have	have	vhb	have	have	0
invited	invited	vvn	invited	invite	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
this	this	d	this	this	0
Humble	Humble	j	Humble	humble	0
Address	Address	n1	Address	address	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Highness	Highness	n1	Highness	highness	0
.	.	.	.	.	1
With	With	p-acp	With	with	0
a	a	dt	a	a	0
sincere	sincere	j	sincere	sincere	0
Heart	Heart	n1	Heart	heart	0
then	then	av	then	then	0
(	(	(	(	(	0
so	so	av	so	so	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
)	)	)	)	)	0
from	from	p-acp	from	from	0
cau	cau	vvn	caused	cause	0
∣	∣	sy	∣	∣	0
ses	ses	fw-fr	ses	ses	0
before	before	a-acp	before	before	0
known	known	vvn	known	know	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
which	which	r-crq	which	which	0
all	all	d	all	all	0
the	the	dt	the	the	0
Consequences	Consequences	n2	Consequences	consequence	0
are	are	vbr	are	be	0
inferred	inferred	vvn	inferred	infer	0
,	,	,	,	,	0
I	I	pns11	I	i	0
submit	submit	vvb	submit	submit	0
these	these	d	these	these	0
Treatises	Treatises	n2	Treatises	treatise	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Cen	Cen	n1	Cen	cen	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
.	.	.	.	.	1
If	If	cs	If	if	0
I	I	pns11	I	i	0
fail	fail	vvb	fail	fail	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
end	end	n1	end	end	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
understand	understand	vvi	understand	understand	0
how	how	c-crq	how	how	0
otherways	otherways	av	otherways	otherways	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
so	so	av	so	so	0
well	well	av	well	well	0
attain'd	attain'd	vvd	attained	attain	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
measure	measure	n1	measure	measure	0
plead	plead	vvi	plead	plead	0
a	a	dt	a	a	0
Pardon	Pardon	n1	Pardon	pardon	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
Presumption	Presumption	n1	Presumption	presumption	0
in	in	p-acp	in	in	0
(	(	(	(	(	0
Most	Most	av-ds	Most	most	0
Eminent	Eminent	j	Eminent	eminent	0
Prince	Prince	n1	Prince	prince	0
)	)	)	)	)	1
