SYR	SYR	n1	SYR	sir	0
his	his	po31	his	his	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
Many	Many	d	Many	many	0
others	others	n2-jn	others	other	0
besides	besides	p-acp	beside	beside	0
these	these	d	these	these	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Tertulian	Tertulian	np1	Tertulian	Tertulian	0
and	and	cc	and	and	0
Appollinaris	Appollinaris	np1	Appollinaris	Appollinaris	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
pleaded	pleaded	vvn	pleaded	plead	0
and	and	cc	and	and	0
mayn	mayn	j	main	main	0
∣	∣	sy	∣	∣	0
tayned	tayned	vvd	tayned	tayn	0
the	the	dt	the	the	0
same	same	d	same	same	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
setting	setting	vvg	setting	set	0
forth	forth	av	forth	forth	0
A	A	np1	A	A	0
∣	∣	sy	∣	∣	0
pologies	pologies	n2	pologies	pology	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
greatly	greatly	av-j	greatly	great	0
auayled	auayled	vvd	availed	avail	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Heathen	Heathen	j-jn	Heathen	heathen	0
Emperors	Emperors	n2	Emperor's	emperor	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
times	times	n2	times	time	0
:	:	:	:	:	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
)	)	)	)	)	0
as	as	p-acp	as	as	0
heathenish	heathenish	j	heathenish	heathenish	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
treden	treden	n1	treden	treden	0
out	out	av	out	out	0
the	the	dt	the	the	0
way	way	n1	way	way	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Princes	Princes	n2	Princes	prince	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
beare	beare	vvb	bear	bear	0
the	the	dt	the	the	0
titles	titles	n2	titles	title	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
and	and	cc	and	and	0
Catholicks	Catholicks	njp2	Catholics	catholic	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
them	them	pno32	them	they	0
what	what	r-crq	what	what	0
vprightnes	vprightnes	n1	uprightness	uprightness	0
and	and	cc	and	and	0
modesty	modesty	n1	modesty	modesty	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
case	case	n1	case	case	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
Forasmuch	Forasmuch	av	Forasmuch	forasmuch	0
therfore	therfore	av	therefore	therefore	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
reformed	reformed	vvn	reformed	reform	0
reli	reli	fw-la	reli	reli	0
∣	∣	sy	∣	∣	0
giō	giō	n1	gion	gion	0
is	is	vbz	is	be	0
blamed	blamed	vvn	blamed	blame	0
and	and	cc	and	and	0
outragiously	outragiously	av-j	outrageously	outrageous	0
defaced	defaced	vvn	defaced	deface	0
now	now	av	now	now	0
∣	∣	sy	∣	∣	0
adayes	adayes	av	adays	adays	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
neither	neither	dx	neither	neither	0
do	do	n1	doe	do	0
nor	nor	ccx	nor	nor	0
wil	wil	n1	will	will	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stand	stand	n1	stand	stand	0
it	it	pn31	it	it	0
:	:	:	:	:	0
I	I	pns11	I	i	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
good	good	j	good	good	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
set	set	vvn	set	set	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pen	pen	n1	pen	pen	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
short	short	j	short	short	0
defence	defence	n1	defence	defence	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
same	same	d	same	same	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
on	on	p-acp	on	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
grounded	grounded	vvn	grounded	ground	0
vpon	vpon	p-acp	upon	upon	0
Gods	Gods	npg1	Gods	God	0
pure	pure	j	pure	pure	0
word	word	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
sequently	sequently	av-j	sequently	sequent	0
agreeing	agreeing	vvg	agreeing	agree	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Christen	Christen	jp	christian	christian	0
Reli	Reli	np1	Reli	Reli	0
∣	∣	sy	∣	∣	0
gion	gion	n1	gion	gion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
primatiue	primatiue	j	primitive	primitive	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
warranted	warranted	vvn	warranted	warrant	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
very	very	j	very	very	0
Canons	Canons	n2	Canons	canon	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popes	Popes	n2	Popes	pope	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
sure	sure	j	sure	sure	0
that	that	cst	that	that	0
your	your	po22	your	your	0
maiestye	maiestye	n1	majesty	majesty	0
(	(	(	(	(	0
being	being	vbg	being	be	0
naturally	naturally	av-j	naturally	natural	0
enclined	enclined	vvd	inclined	incline	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
)	)	)	)	)	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
take	take	vvi	take	take	0
more	more	dc	more	more	0
pleasure	pleasure	n1	pleasure	pleasure	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
the	the	dt	the	the	0
sound	sound	n1	found	sound	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Canons	Canons	n2	Canons	canon	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
sound	sound	n1	found	sound	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
so	so	av	so	so	0
often	often	av	often	often	0
times	times	n2	times	time	0
ter	ter	zz	ter	ter	0
∣	∣	sy	∣	∣	0
ribly	ribly	av-j	ribly	rible	0
thundered	thundered	vvd	thundered	thunder	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
solate	solate	j	solate	solate	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
be	be	vbi	be	be	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
to	to	p-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
the	the	dt	the	the	0
same	same	d	same	same	0
Religion	Religion	n1	Religion	religion	0
constant	constant	j	constant	constant	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
more	more	n1	more	moor	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
meane	meane	j	mean	mean	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
French	French	jp	French	french	0
king	king	n1	king	king	0
our	our	po12	our	our	0
soueraign	soueraign	j-jn	sovereign	sovereign	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
liefe	liefe	j	lief	lief	0
and	and	cc	and	and	0
quietnes	quietnes	n1	quietness	quietness	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
professe	professe	vvi	profess	profess	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
the	the	dt	the	the	0
heathen	heathen	j-jn	heathen	heathen	0
Emperors	Emperors	n2	Emperor's	emperor	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
named	named	vvn	nam	name	0
afore	afore	a-acp	afore	afore	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
vouchsafed	vouchsafed	vvn	vouchsafed	vouchsafe	0
to	to	pc-acp	to	to	0
releeue	releeue	vvi	relieve	relieve	0
and	and	cc	and	and	0
fauor	fauor	vvi	favour	favour	0
the	the	dt	the	the	0
Christians	Christians	njpg2	Christians	christian	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
times	times	n2	times	time	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
hauing	hauing	vhg	having	have	0
any	any	d	any	any	0
further	further	jc	further	further	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Christi	Christi	np1	Christi	Christi	0
∣	∣	sy	∣	∣	0
an	an	dt	and	a	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
than	than	cs	than	than	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
contayned	contayned	vvn	contained	contain	0
not	not	xx	not	not	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ciuill	Ciuill	j	Civil	civil	0
Lawes	Lawes	n2	Laws	law	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
more	more	dc	more	more	0
ought	ought	vmd	ought	ought	0
we	we	pns12	we	we	0
to	to	pc-acp	to	to	0
hope	hope	vvi	hope	hope	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
like	like	j	like	like	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
handes	handes	n2	hands	hand	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
Christian	Christian	njp	Christian	christian	0
king	king	n1	king	king	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
intercession	intercession	n1	intercession	intercession	0
,	,	,	,	,	0
specially	specially	av-j	specially	special	0
seeing	seeing	vvg	seeing	see	0
that	that	cst	that	that	0
our	our	po12	our	our	0
Re	Re	zz	Re	re	0
¦	¦	sy	¦	¦	0
ligion	ligion	n1	ligion	ligion	0
(	(	(	(	(	0
thanks	thanks	n2	thanks	thank	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
)	)	)	)	)	0
contayneth	contayneth	vvz	containeth	contain	0
not	not	xx	not	not	0
any	any	d	any	any	0
doctrine	doctrine	n1	doctrine	doctrine	0
which	which	r-crq	which	which	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
well	well	av	well	well	0
beseeme	beseeme	vvi	beseem	beseem	0
good	good	j	good	good	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
tendeth	tendeth	vvz	tendeth	tend	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
uancing	uancing	vvg	uancing	uance	0
of	of	pp-f	of	of	0
kings	kings	n2	kings	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
estates	estates	n2	estates	estate	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
maiestie	maiestie	n1	majesty	majesty	0
may	may	vmb	may	may	0
easely	easely	av-j	easily	easy	0
discerne	discerne	vvi	discern	discern	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
our	our	po12	our	our	0
reasons	reasons	n2	reasons	reason	0
,	,	,	,	,	0
or	or	cc	or	or	0
but	but	p-acp	but	but	0
only	only	j	only	only	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
vpon	vpon	p-acp	upon	upon	0
this	this	d	this	this	0
litle	litle	j	little	little	0
Apologie	Apologie	n1	Apology	apology	0
.	.	.	.	.	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
we	we	pns12	we	we	0
assure	assure	vvb	assure	assure	0
ourselues	ourselues	px12	ourselves	ourselves	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
alwayes	alwayes	av	always	always	0
continue	continue	vvi	continue	continue	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
mean	mean	j	mean	mean	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Maiestie	Maiestie	n1	Majesty	majesty	0
euery	euery	d	every	every	0
day	day	n1	day	day	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
other	other	j-jn	other	other	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
and	and	cc	and	and	0
quyetnes	quyetnes	n1	quietness	quietness	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
brought	brought	vvn	brought	bring	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
young	young	j	young	young	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
good	good	j	good	good	0
pro	pro	fw-la	pro	pro	0
¦	¦	sy	¦	¦	0
fession	fession	n1	fession	fession	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
this	this	d	this	this	0
,	,	,	,	,	0
the	the	dt	the	the	0
famous	famous	j	famous	famous	0
exam	exam	n1	exam	exam	0
∣	∣	sy	∣	∣	0
ples	ples	fw-fr	ples	ples	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
noble	noble	j	noble	noble	0
ancestors	ancestors	n2	ancestors	ancestor	0
which	which	r-crq	which	which	0
haue	haue	vhb	have	have	0
been	been	vbn	been	be	0
euer	euer	av	ever	ever	0
renowmed	renowmed	vvn	renowned	renown	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
godlynes	godlynes	n1	godliness	godliness	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
direct	direct	vvi	direct	direct	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
following	following	vvg	following	follow	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
footesteps	footesteps	n2	footsteps	footstep	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
Histories	Histories	n2	Histories	history	0
doe	doe	vdb	do	do	0
auow	auow	vvi	avow	avow	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
renowmed	renowmed	j-vvn	renowned	renown	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
speake	speake	vvi	speak	speak	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
time	time	n1	time	time	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
remembrance	remembrance	n1	remembrance	remembrance	0
being	being	vbg	being	be	0
yet	yet	av	yet	yet	0
fresh	fresh	j	fresh	fresh	0
in	in	p-acp	in	in	0
mens	mens	ng2	men's	man	0
mindes	mindes	n2	minds	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
continue	continue	vvi	continue	continue	0
honorable	honorable	j	honourable	honourable	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
come	come	vvb	come	come	0
after	after	p-acp	after	after	0
vs	vs	pno12	us	we	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
wayes	wayes	n2	ways	way	0
been	been	vbn	been	be	0
had	had	vhn	had	have	0
in	in	p-acp	in	in	0
honor	honor	n1	honour	honour	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
great	great	j	great	great	0
zeale	zeale	n1	zeal	zeal	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Religiō	Religiō	n1	Religion	religion	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
feruent	feruent	j	fervent	fervent	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mayntenance	mayntenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
crown	crown	n1	crown	crown	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
quyetnes	quyetnes	n1	quietness	quietness	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
trey	trey	n1	trey	trey	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
principall	principall	j-jn	principal	principal	0
points	points	n2	points	point	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
godlynes	godlynes	n1	godliness	godliness	0
shineth	shineth	vvz	shines	shine	0
forth	forth	av	forth	forth	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
dangerous	dangerous	j	dangerous	dangerous	0
voyages	voyages	n2	voyages	voyage	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
haue	haue	vhb	have	have	0
made	made	vvn	made	make	0
with	with	p-acp	with	with	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
warre	warre	n1	war	war	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
East	East	n1	East	east	0
countreys	countreys	ng2	countries'	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
into	into	p-acp	into	into	0
Affrike	Affrike	np1	Affrike	Africa	0
,	,	,	,	,	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Turkes	Turkes	np2	Turkes	Turk	0
&	&	cc	&	and	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
rasyns	rasyns	vvz	rasyns	rasyn	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
great	great	j	great	great	0
desire	desire	n1	desire	desire	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
uance	uance	vvi	vance	vance	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
two	two	crd	two	two	0
voyages	voyages	n2	voyages	voyage	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Lewis	Lewis	np1	Lewis	Lewis	0
the	the	dt	the	the	0
saint	saint	n1	saint	saint	0
:	:	:	:	:	0
The	The	dt	The	the	0
two	two	crd	two	two	0
voyages	voyages	n2	voyages	voyage	0
of	of	pp-f	of	of	0
Lewes	Lewes	np1	Lewes	Lewes	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Burbon	Burbon	np1	Burbon	Bourbon	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
voyages	voyages	n2	voyages	voyage	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
princes	princes	n2	princes	prince	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
race	race	n1	raze	race	0
)	)	)	)	)	0
doe	doe	n1	doe	doe	0
yeald	yeald	vvd	yeald	yield	0
sufficient	sufficient	j	sufficient	sufficient	0
record	record	n1	record	record	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Religious	Religious	j	Religious	religious	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
disposition	disposition	n1	disposition	disposition	0
.	.	.	.	.	1
And	And	cc	And	and	0
although	although	cs	although	although	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
dayes	dayes	n2	days	day	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
ignorance	ignorance	n1	ignorance	ignorance	0
of	of	pp-f	of	of	0
languages	languages	n2	languages	language	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
conse	conse	fw-fr	conse	conse	0
∣	∣	sy	∣	∣	0
quently	quently	av-j	quently	quent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
doctrine	doctrine	n1	doctrine	doctrine	0
)	)	)	)	)	0
Religion	Religion	n1	Religion	religion	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
well	well	av	well	well	0
vnderstoode	vnderstoode	vvd	understood	understand	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
so	so	av	so	so	0
purely	purely	av-j	purely	pure	0
taught	taught	vvn	taught	teach	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
nowadayes	nowadayes	av	nowadays	nowadays	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
douted	douted	vvd	doubted	doubt	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
had	had	vhn	had	have	0
a	a	dt	a	a	0
purer	purer	jc	purer	pure	0
and	and	cc	and	and	0
cleerer	cleerer	jc	clearer	clear	0
vnderstanding	vnderstanding	n1	understanding	understanding	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
haue	haue	vhi	have	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
ear	ear	n1	ear	ear	0
∣	∣	sy	∣	∣	0
nest	nest	n1	nest	nest	0
and	and	cc	and	and	0
zealous	zealous	j	zealous	zealous	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
touching	touching	vvg	touching	touch	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
dutifulnes	dutifulnes	n1	dutifulness	dutifulness	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
their	their	po32	their	their	0
countrey	countrey	n1	country	country	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
second	second	ord	second	second	0
poynt	poynt	n1	point	point	0
wherin	wherin	c-crq	wherein	wherein	0
godlynes	godlynes	n1	godliness	godliness	0
consisteth	consisteth	vvz	consisteth	consist	0
)	)	)	)	)	0
your	your	po22	your	your	0
sayd	sayd	j-vvn	said	say	0
aūcestors	aūcestors	n2	ancestors	ancestor	0
haue	haue	vhb	have	have	0
geuen	geuen	vvn	given	give	0
so	so	av	so	so	0
good	good	j	good	good	0
tryall	tryall	n1	trial	trial	0
therof	therof	av	thereof	thereof	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
contynuall	contynuall	j	continual	continual	0
imploying	imploying	vvg	employing	employ	0
of	of	pp-f	of	of	0
themselues	themselues	px32	themselves	themselves	0
va	va	fw-fr	va	va	0
∣	∣	sy	∣	∣	0
lyantly	lyantly	av-j	lyantly	lyant	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
defence	defence	n1	defence	defence	0
and	and	cc	and	and	0
inlarging	inlarging	n-vvg	enlarging	enlarge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
of	of	pp-f	of	of	0
Fraunce	Fraunce	np1	Fraunce	France	0
,	,	,	,	,	0
aswell	aswell	av	aswell	aswell	0
against	against	p-acp	against	against	0
forrain	forrain	j	foreign	foreign	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
nemies	nemies	n2	nemies	nemy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
