DIuers	DIuers	j	Diverse	diverse	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
Germany	Germany	np1	Germany	Germany	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
places	places	n2	places	place	0
also	also	av	also	also	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
diuers	diuers	av-j	diverse	diverse	0
haue	haue	vhb	have	have	0
reuol	reuol	fw-it	reuol	reuol	0
¦	¦	sy	¦	¦	0
ted	ted	n1	ted	ted	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
remained	remained	vvn	remained	remain	0
constant	constant	j	constant	constant	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
tumultes	tumultes	n2	tumults	tumult	0
,	,	,	,	,	0
warres	warres	n2	wars	war	0
and	and	cc	and	and	0
battels	battels	n2	battles	battle	0
haue	haue	vhb	have	have	0
risen	risen	vvn	risen	rise	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
occa	occa	fw-it	occa	occa	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
:	:	:	:	:	0
these	these	d	these	these	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
sondry	sondry	j	sundry	sundry	0
things	things	n2	things	thing	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
vnspoken	vnspoken	j-vvn-u	unspoken	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
commit	commit	vvi	commit	commit	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
∣	∣	sy	∣	∣	0
mory	mory	n1	mory	mory	0
by	by	p-acp	by	by	0
wryting	wryting	vvg	writing	write	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
ther	ther	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
man	man	n1	man	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
iudge	iudge	vvi	judge	judge	0
it	it	pn31	it	it	0
blame	blame	vvi	blame	blame	0
worthy	worthy	j	worthy	worthy	0
.	.	.	.	.	1
Moreouer	Moreouer	av	Moreover	moreover	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
passed	passed	vvn	passed	pass	0
ouer	ouer	a-acp	over	over	0
in	in	p-acp	in	in	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
common	common	j	common	common	0
wealthe	wealthe	n1	wealth	wealth	0
,	,	,	,	,	0
during	during	p-acp	during	during	0
this	this	d	this	this	0
mans	mans	ng1	men	man	0
Empire	Empire	n1	Empire	empire	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
space	space	n1	space	space	0
now	now	av	now	now	0
of	of	pp-f	of	of	0
six	six	crd	six	six	0
and	and	cc	and	and	0
thyrty	thyrty	crd	thyrty	thyrty	0
yeres	yeres	n2	years	year	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
wars	wars	n2	wars	war	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
kept	kept	vvn	kept	keep	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
commotions	commotions	n2	commotions	commotion	0
and	and	cc	and	and	0
tumultes	tumultes	n2	tumults	tumult	0
haue	haue	vhb	have	have	0
ben	ben	vbn	been	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
meane	meane	j	mean	mean	0
season	season	n1	season	season	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
things	things	n2	things	thing	0
haue	haue	vhb	have	have	0
chaun	chaun	n1	chaun	chaun	0
∣	∣	sy	∣	∣	0
ced	ced	vvn	ced	ce	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
realmes	realmes	n2	realms	realm	0
and	and	cc	and	and	0
prouinces	prouinces	n2	provinces	province	0
.	.	.	.	.	1
Neuerthelesse	Neuerthelesse	av	Nevertheless	nevertheless	0
,	,	,	,	,	0
thordre	thordre	fw-fr	thordre	thordre	0
that	that	zz	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
argumente	argumente	n1	argument	argument	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
obser	obser	n1	obser	obser	0
∣	∣	sy	∣	∣	0
ued	ued	zz	ued	ued	0
,	,	,	,	,	0
hereafter	hereafter	av	hereafter	hereafter	0
shalbe	shalbe	vmb	shall	shall	0
declared	declared	vvn	declared	declare	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
like	like	av-j	like	like	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
Emperor	Emperor	n1	Emperor	emperor	0
raigneth	raigneth	vvz	reigneth	reign	0
ouer	ouer	p-acp	over	over	0
moste	moste	ds	most	most	0
large	large	j	large	large	0
and	and	cc	and	and	0
ample	ample	j	ample	ample	0
dominions	dominions	n2	dominions	dominion	0
,	,	,	,	,	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
he	he	pns31	he	he	0
had	had	vhn	had	have	0
also	also	av	also	also	0
most	most	av-ds	most	most	0
strong	strong	j	strong	strong	0
and	and	cc	and	and	0
puissant	puissant	j	puissant	puissant	0
enemies	enemies	n2	enemies	enemy	0
.	.	.	.	.	1
Wherfore	Wherfore	c-crq	Wherefore	wherefore	0
the	the	dt	the	the	0
matters	matters	n2	matters	matter	0
haue	haue	vhb	have	have	0
ben	ben	vbn	been	be	0
wonderful	wonderful	j	wondered	wonderful	0
great	great	j	great	great	0
,	,	,	,	,	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
chaunced	chaunced	vvn	chanced	chance	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
memorye	memorye	n1	memory	memory	0
,	,	,	,	,	0
and	and	cc	and	and	0
duringe	duringe	p-acp	during	during	0
the	the	dt	the	the	0
raigne	raigne	n1	reign	reign	0
of	of	pp-f	of	of	0
thys	thys	d	this	this	0
Emperor	Emperor	n1	Emperor	emperor	0
.	.	.	.	.	1
And	And	cc	And	and	0
therfore	therfore	av	therefore	therefore	0
certen	certen	j	certain	certain	0
yeres	yeres	n2	years	year	0
past	past	vvn	passed	pass	0
,	,	,	,	,	0
diuers	diuers	j	diverse	diverse	0
worthy	worthy	j	worthy	worthy	0
and	and	cc	and	and	0
wel	wel	av	well	well	0
lerned	lerned	j	learned	learned	0
men	men	n2	men	man	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
chan	chan	n1	chan	chan	0
∣	∣	sy	∣	∣	0
ced	ced	vvd	ced	ce	0
to	to	p-acp	to	to	0
talke	talke	n1	talk	talk	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
perswade	perswade	vvi	persuade	persuade	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
had	had	vhd	had	have	0
chanced	chanced	vvn	chanced	chance	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
dais	dais	n2	dais	day	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shuld	shuld	vmd	should	shall	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
wrytinge	wrytinge	n1	writing	writing	0
:	:	:	:	:	0
And	And	cc	And	and	0
here	here	av	here	here	0
vnto	vnto	p-acp	unto	unto	0
dyd	dyd	vdd	did	do	0
exhort	exhort	vvi	exhort	exhort	0
me	me	pno11	me	i	0
,	,	,	,	,	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
this	this	d	this	this	0
best	best	js	best	best	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
ther	ther	a-acp	there	there	0
wer	wer	vbdr	were	be	0
not	not	xx	not	not	0
others	others	n2-jn	others	other	0
much	much	d	much	much	0
more	more	av-dc	more	more	0
mete	mete	j	meet	meet	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
saw	saw	vvd	saw	see	0
me	me	pno11	me	i	0
delite	delite	vvi	delight	delight	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
same	same	d	same	same	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
exercise	exercise	n1	exercise	exercise	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
supposed	supposed	vvn	supposed	suppose	0
,	,	,	,	,	0
that	that	cst	that	that	0
through	through	p-acp	through	through	0
acerten	acerten	j-u	acerten	acerten	0
natural	natural	j	natural	natural	0
inclination	inclination	n1	inclination	inclination	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
not	not	xx	not	not	0
bestow	bestow	vvi	bestow	bestow	0
my	my	po11	my	my	0
time	time	n1	time	time	0
and	and	cc	and	and	0
labor	labor	n1	labour	labour	0
amisse	amisse	av	amiss	amiss	0
:	:	:	:	:	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
self	self	n1	self	self	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
knew	knew	vvd	knew	know	0
wel	wel	av	well	well	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
daungerous	daungerous	j	dangerous	dangerous	0
sea	sea	n1	sea	sea	0
I	I	pns11	I	i	0
muste	muste	vmb	must	must	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
that	that	d	that	that	0
case	case	n1	case	case	0
required	required	vvd	required	require	0
an	an	dt	and	a	0
other	other	j-jn	other	other	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
endued	endued	vvn	endued	endue	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
&	&	cc	&	and	0
eloquence	eloquence	n1	eloquence	eloquence	0
:	:	:	:	:	0
Albeit	Albeit	cs	Albeit	albeit	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
almost	almost	av	almost	almost	0
in	in	p-acp	in	in	0
despair	despair	n1	despair	despair	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
vanqui	vanqui	fw-la	vanqui	vanqui	0
∣	∣	sy	∣	∣	0
shed	shed	n1	shed	shed	0
by	by	p-acp	by	by	0
theyr	theyr	po32	their	their	0
auchority	auchority	n1	auchority	auchority	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
that	that	d	that	that	0
opinion	opinion	n1	opinion	opinion	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
,	,	,	,	,	0
I	I	pns11	I	i	0
determined	determined	vvd	determined	determine	0
to	to	pc-acp	to	to	0
assay	assay	vvi	assay	assay	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
:	:	:	:	:	0
And	And	cc	And	and	0
beginning	beginning	vvg	beginning	begin	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
time	time	n1	time	time	0
that	that	cst	that	that	0
Luther	Luther	np1	Luther	Luther	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
inuey	inuey	vvi	inveigh	inveigh	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
selling	selling	vvg	selling	sell	0
of	of	pp-f	of	of	0
pardons	pardons	n2	pardons	pardon	0
,	,	,	,	,	0
&	&	cc	&	and	0
bryn	bryn	av	bryn	bryn	0
∣	∣	sy	∣	∣	0
ging	ging	n1	ging	ging	0
the	the	cs	the	than	0
matter	matter	n1	matter	matter	0
still	still	av	still	still	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
disputation	disputation	n1	disputation	disputation	0
of	of	pp-f	of	of	0
Lipsia	Lipsia	np1	Lipsia	Lipsia	0
,	,	,	,	,	0
appoynted	appoynted	vvn	appointed	appoint	0
by	by	p-acp	by	by	0
Duke	Duke	n1	Duke	duke	0
George	George	np1	George	George	0
,	,	,	,	,	0
that	that	cst	that	that	0
same	same	d	same	same	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
hadde	hadde	vhd	had	have	0
so	so	av	so	so	0
composed	composed	vvn	composed	compose	0
,	,	,	,	,	0
I	I	pns11	I	i	0
sente	sente	vvd	sent	send	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
my	my	po11	my	my	0
setters	setters	n2	setters	setter	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
Woormes	Woormes	n2	Worms	worm	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
that	that	d	that	that	0
time	time	n1	time	time	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
counsel	counsel	n1	counsel	counsel	0
of	of	pp-f	of	of	0
thempire	thempire	n1	th'empire	empire	0
,	,	,	,	,	0
ten	ten	crd	ten	ten	0
yeres	yeres	n2	years	year	0
past	past	j	past	past	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
read	read	vvi	read	read	0
and	and	cc	and	and	0
peruse	peruse	vvi	peruse	peruse	0
ouer	ouer	a-acp	over	over	0
.	.	.	.	.	1
They	They	pns32	They	they	0
afterward	afterward	av	afterwards	afterward	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
letters	letters	n2	letters	letter	0
,	,	,	,	,	0
&	&	cc	&	and	0
by	by	p-acp	by	by	0
mouth	mouth	n1	mouth	mouth	0
also	also	av	also	also	0
did	did	vdd	did	do	0
more	more	av-dc	more	more	0
importune	importune	vvi	importune	importune	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
procede	procede	vvi	proceed	proceed	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
longe	longe	av-j	long	long	0
after	after	c-acp	after	after	0
ther	ther	a-acp	there	there	0
chaunced	chaunced	vvd	chanced	chance	0
a	a	dt	a	a	0
sorowfull	sorowfull	j	sorrowful	sorrowful	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
Germany	Germany	np1	Germany	Germany	0
,	,	,	,	,	0
whan	whan	c-crq	when	when	0
there	there	a-acp	there	there	0
arose	arose	vvd	arose	arise	0
warre	warre	n1	war	war	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
let	let	vvb	let	let	0
and	and	cc	and	and	0
hindraunce	hindraunce	n1	hindrance	hindrance	0
to	to	pc-acp	to	to	0
study	study	vvi	study	study	0
&	&	cc	&	and	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
so	so	av	so	so	0
did	did	vdd	did	do	0
it	it	pn31	it	it	0
also	also	av	also	also	0
disturbe	disturbe	vvi	disturb	disturb	0
and	and	cc	and	and	0
let	let	vvi	let	let	0
all	all	d	all	all	0
my	my	po11	my	my	0
purpose	purpose	n1	purpose	purpose	0
&	&	cc	&	and	0
doings	doings	n2-vdg	doings	do	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
nether	nether	j	neither	nether	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
procede	procede	vvi	proceed	proceed	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
desired	desired	vvd	desired	desire	0
,	,	,	,	,	0
&	&	cc	&	and	0
many	many	d	many	many	0
times	times	n2	times	time	0
must	must	vmb	must	must	0
I	I	pns11	I	i	0
tarye	tarye	vvi	tarry	tarry	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
delay	delay	n1	delay	delay	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
so	so	av	so	so	0
sone	sone	av	soon	soon	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
relieued	relieued	vvn	relieved	relieve	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
euils	euils	n2-jn	evils	evil	0
,	,	,	,	,	0
&	&	cc	&	and	0
especially	especially	av-j	especially	especial	0
those	those	d	those	those	0
iii	iii	crd	iii	three	0
.	.	.	.	.	0
yeares	yeares	n2	years	year	0
paste	paste	j	past	past	0
.	.	.	.	.	1
I	I	pns11	I	i	0
imploide	imploide	vvn	imploide	employ	0
all	all	d	all	all	0
my	my	po11	my	my	0
study	study	n1	study	study	0
and	and	cc	and	and	0
trauel	trauel	vvi	travel	travel	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
and	and	cc	and	and	0
neuer	neuer	av-x	never	never	0
reasted	reasted	vvd	rested	rest	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
I	I	pns11	I	i	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
thend	thend	n1	th'end	end	0
wished	wished	vvd	wished	wish	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
And	And	cc	And	and	0
surely	surely	av-j	surely	sure	0
this	this	d	this	this	0
worke	worke	n1	work	work	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
chiefly	chiefly	av-jn	chiefly	chief	0
and	and	cc	and	and	0
principally	principally	av-jn	principally	principal	0
concerning	concerning	vvg	concerning	concern	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
neuerthelesse	neuerthelesse	av	nevertheless	nevertheless	0
for	for	p-acp	for	for	0
obseruynge	obseruynge	vvg	observing	observe	0
an	an	dt	and	a	0
order	order	n1	order	order	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
also	also	av	also	also	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
polliticke	polliticke	j	politic	politic	0
matters	matters	n2	matters	matter	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
as	as	c-acp	as	as	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
narra	narra	fw-la	narra	narra	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
what	what	r-crq	what	what	0
sort	sort	n1	sort	sort	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
euery	euery	d	every	every	0
man	man	n1	man	man	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
shall	shall	vmb	shall	shall	0
easely	easely	av-j	easily	easy	0
perceiue	perceiue	vvi	perceive	perceive	0
.	.	.	.	.	1
Nothing	Nothing	pix	Nothing	nothing	0
becommeth	becommeth	vvz	becomes	become	0
an	an	dt	and	a	0
history	history	n1	history	history	0
better	better	av-jc	better	better	0
then	then	cs	then	than	0
truth	truth	n1	truth	truth	0
&	&	cc	&	and	0
sidelity	sidelity	n1	fidelity	fidelity	0
.	.	.	.	.	1
And	And	cc	And	and	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
I	I	pns11	I	i	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
any	any	d	any	any	0
man	man	n1	man	man	0
should	should	vmd	should	shall	0
finde	finde	vvi	find	find	0
lacke	lacke	n1	lack	lack	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
behalf	behalf	n1	behalf	behalf	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
traueled	traueled	vvn	traveled	travel	0
diligently	diligently	av-j	diligently	diligent	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
written	written	vvn	written	write	0
nothinge	nothinge	pix	nothing	nothing	0
by	by	p-acp	by	by	0
lighte	lighte	j	light	light	0
reportes	reportes	n2	reports	report	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
hear	hear	vvi	hear	hear	0
say	say	vvi	say	say	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
compiled	compiled	vvn	compiled	compile	0
my	my	po11	my	my	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
publick	publick	j	public	public	0
records	records	n2	records	record	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
gathred	gathred	vvd	gathered	gather	0
vp	vp	a-acp	up	up	0
dilli	dilli	n2	dilli	dilli	0
∣	∣	sy	∣	∣	0
gently	gently	av-j	gently	gentle	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
verity	verity	n1	verity	verity	0
,	,	,	,	,	0
wherof	wherof	c-crq	whereof	whereof	0
no	no	dx	no	no	0
man	man	n1	man	man	0
nodeth	nodeth	vvz	nodeth	node	0
to	to	pc-acp	to	to	0
dout	dout	vvi	doubt	doubt	0
.	.	.	.	.	1
I	I	pns11	I	i	0
had	had	vhd	had	have	0
also	also	av	also	also	0
the	the	dt	the	the	0
aid	aid	n1	aid	aid	0
and	and	cc	and	and	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
worthye	worthye	j	worthy	worthy	0
and	and	cc	and	and	0
noble	noble	j	noble	noble	0
man	man	n1	man	man	0
,	,	,	,	,	0
lames	lames	vvz	lames	lame	0
Sturmie	Sturmie	n1	Sturmie	sturmie	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
ben	ben	vbn	been	be	0
occupied	occupied	vvn	occupied	occupy	0
in	in	p-acp	in	in	0
publicke	publicke	j	public	public	0
and	and	cc	and	and	0
waighty	waighty	j	weighty	weighty	0
affaires	affaires	n2	affairs	affair	0
these	these	d	these	these	0
xxx	xxx	crd	xxx	thirty	0
.	.	.	.	.	0
yeres	yeres	n2	years	year	0
and	and	cc	and	and	0
mo	mo	dc	more	more	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
gentlenes	gentlenes	n1	gentleness	gentleness	0
shewinge	shewinge	vvg	show	show	0
me	me	pno11	me	i	0
frendship	frendship	n1	friendship	friendship	0
,	,	,	,	,	0
whan	whan	c-crq	when	when	0
I	I	pns11	I	i	0
somtime	somtime	av	sometime	sometime	0
doubted	doubted	vvn	doubted	doubt	0
and	and	cc	and	and	0
sticked	sticked	vvn	sticked	stick	0
fast	fast	av-j	fast	fast	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
rockes	rockes	n2	rocks	rock	0
and	and	cc	and	and	0
shelues	shelues	n2	shelves	shelf	0
,	,	,	,	,	0
he	he	pns31	he	he	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
expert	expert	j	expert	expert	0
sailer	sailer	n1	sailer	sailer	0
,	,	,	,	,	0
many	many	d	many	many	0
times	times	n2	times	time	0
brought	brought	vvd	brought	bring	0
me	me	pno11	me	i	0
again	again	av	again	again	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
course	course	n1	course	course	0
&	&	cc	&	and	0
void	void	j	void	void	0
of	of	pp-f	of	of	0
dāgers	dāgers	n2	dangers	danger	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
work	work	n1	work	work	0
,	,	,	,	,	0
he	he	pns31	he	he	0
red	red	vvd	read	read	0
ouer	ouer	a-acp	over	over	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
request	request	n1	request	request	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
sicknesse	sicknesse	n1	sickness	sickness	0
,	,	,	,	,	0
wherof	wherof	c-crq	whereof	whereof	0
he	he	pns31	he	he	0
died	died	vvd	died	die	0
,	,	,	,	,	0
&	&	cc	&	and	0
admonished	admonished	vvd	admonished	admonish	0
me	me	pno11	me	i	0
diligently	diligently	av-j	diligently	diligent	0
of	of	pp-f	of	of	0
suche	suche	d	such	such	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
wer	wer	vbdr	were	be	0
nedeful	nedeful	j	needful	needful	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
is	is	vbz	is	be	0
also	also	av	also	also	0
much	much	d	much	much	0
mention	mention	n1	mention	mention	0
made	made	vvd	made	make	0
of	of	pp-f	of	of	0
forein	forein	j	foreign	foreign	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
french	french	jp	french	french	0
&	&	cc	&	and	0
Englishe	Englishe	jp	English	english	0
.	.	.	.	.	1
And	And	cc	And	and	0
therein	therein	av	therein	therein	0
haue	haue	vhb	have	have	0
I	I	pns11	I	i	0
also	also	av	also	also	0
folowed	folowed	vvd	followed	follow	0
the	the	dt	the	the	0
same	same	d	same	same	0
ordre	ordre	fw-fr	ordre	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
tried	tried	vvn	tried	try	0
&	&	cc	&	and	0
certenly	certenly	av-j	certainly	certain	0
knowne	knowne	vvn	known	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
French	French	jp	French	french	0
matters	matters	n2	matters	matter	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
self	self	n1	self	self	0
haue	haue	vhb	have	have	0
sene	sene	vvn	seen	see	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
.ix.	.ix.	crd	ix	ix	0
yeres	yeres	n2	years	year	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
dwelt	dwelt	vvd	dwelled	dwell	0
