THese	THese	d	THese	these	0
will	will	vmb	will	will	0
name	name	vvi	name	name	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
;	;	;	;	;	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
set	set	vvi	set	set	0
out	out	av	out	out	0
this	this	d	this	this	0
little	little	j	little	little	0
Book	Book	n1	Book	book	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
cannot	cannot	vmbx	cannot	can	0
Write	Write	vvi	Write	write	0
,	,	,	,	,	0
and	and	cc	and	and	0
little	little	j	little	little	0
thing	thing	n1	thing	thing	0
can	can	vmb	can	can	0
Read	Read	vvi	Read	read	0
:	:	:	:	:	0
And	And	cc	And	and	0
now	now	av	now	now	0
I	I	pns11	I	i	0
fear	fear	vvb	fear	fear	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
wrong	wrong	n-jn	wrong	wrong	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
calling	calling	vvg	calling	call	0
my	my	po11	my	my	0
Friends	Friends	ng1	Friends	friend	0
Shepherds	Shepherds	ng1	Shepherd's	shepherd	0
Swain	Swain	n1	Swain	swain	0
,	,	,	,	,	0
So	So	av	So	so	0
many	many	d	many	many	0
sorts	sorts	n2	sorts	sort	0
of	of	pp-f	of	of	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
constantly	constantly	av-j	constantly	constant	0
do	do	vdb	do	do	0
grow	grow	vvi	grow	grow	0
,	,	,	,	,	0
That	That	cst	That	that	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Shepherds	Shepherds	n2	Shepherd's	shepherd	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
hard	hard	j	hard	hard	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
;	;	;	;	;	0
Cast	Cast	vvb	Cast	cast	0
but	but	p-acp	but	but	0
your	your	po22	your	your	0
Eyes	Eyes	n2	Eyes	eye	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
That	That	cst	That	that	0
stiles	stiles	vvz	stile	still	0
himself	himself	px31	himself	himself	0
the	the	dt	the	the	0
Head	Head	n1	Head	head	0
of	of	pp-f	of	of	0
Christendom	Christendom	np1	Christendom	Christendom	0
,	,	,	,	,	0
Christ's	Christ's	npg1	Christ's	Christ	0
universal	universal	j	universal	universal	0
Vicar	Vicar	n1	Vicar	vicar	0
and	and	cc	and	and	0
Vicegerent	Vicegerent	n1	Vicegerent	vicegerent	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
whom	whom	r-crq	whom	who	0
Fools	Fools	n2	Fools	fool	0
thinks	thinks	vvz	thinks	think	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
is	is	vbz	is	be	0
inherent	inherent	j	inherent	inherent	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
Souls	Souls	np1	Souls	Souls	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
or	or	cc	or	or	0
Hell	Hell	n1	Hell	hell	0
prefer	prefer	vvi	prefer	prefer	0
,	,	,	,	,	0
And	And	cc	And	and	0
being	being	vbg	being	be	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
Errors	Errors	n2	Errors	error	0
cannot	cannot	vmbx	cannot	can	0
err	err	vvi	err	err	0
,	,	,	,	,	0
Although	Although	cs	Although	although	0
his	his	po31	his	his	0
Witchcraft	Witchcraft	n1	Witchcraft	witchcraft	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
have	have	vhb	have	have	0
imbrac'd	imbrac'd	vvn	embraced	embrace	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
he'll	he'll	pns31|vmb	he'll	he|will	0
be	be	vbi	be	be	0
call'd	call'd	vvn	called	call	0
the	the	dt	the	the	0
Lievtenant	Lievtenant	n1	Lieutenant	lieutenant	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
by	by	p-acp	by	by	0
that	that	cst	that	that	0
false	false	j	false	false	0
Conventicle	Conventicle	n1	Conventicle	conventicle	0
of	of	pp-f	of	of	0
Trent	Trent	np1	Trent	Trent	0
,	,	,	,	,	0
Made	Made	vvd	Made	make	0
Laws	Laws	n2	Laws	law	0
that	that	cst	that	that	0
neither	neither	dx	neither	neither	0
God	God	n1	God	god	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
good	good	j	good	good	0
Men	Men	n2	Men	man	0
meant	meant	vvd	meant	mean	0
,	,	,	,	,	0
Commanding	Commanding	vvg	Commanding	command	0
Worshipping	Worshipping	vvg	Worshipping	worship	0
of	of	pp-f	of	of	0
Stone	Stone	n1	Stone	stone	0
and	and	cc	and	and	0
Stocks	Stocks	n2	Stocks	stock	0
,	,	,	,	,	0
Of	Of	pp-f	Of	of	0
Reliques	Reliques	n2	Relics	relic	0
,	,	,	,	,	0
Dead	Dead	j	Dead	dead	0
Mens	Mens	ng2	Men's	man	0
Bones	Bones	n2	Bones	bone	0
,	,	,	,	,	0
and	and	cc	and	and	0
sensless	sensless	j	senseless	senseless	0
Blocks	Blocks	n2	Blocks	block	0
,	,	,	,	,	0
From	From	p-acp	From	from	0
which	which	r-crq	which	which	0
Adultery	Adultery	n1	Adultery	adultery	0
,	,	,	,	,	0
painted	painted	j-vvn	painted	paint	0
Adulation	Adulation	n1	Adulation	adulation	0
,	,	,	,	,	0
Men	Men	n2	Men	man	0
worte	worte	n1	wort	wort	0
than	than	cs	than	than	0
Stock	Stock	n1	Stock	stock	0
or	or	cc	or	or	0
Block	Block	n1	Block	block	0
must	must	vmb	must	must	0
seek	seek	vvi	seek	seek	0
Salvation	Salvation	n1	Salvation	salvation	0
.	.	.	.	.	1
Great	Great	j	Great	great	0
Iulius	Iulius	np1	Iulius	Iulius	0
Cesar	Cesar	np1	Cesar	Cesar	0
was	was	vbds	was	be	0
so	so	av	so	so	0
free	free	j	free	free	0
and	and	cc	and	and	0
common	common	j	common	common	0
,	,	,	,	,	0
And	And	cc	And	and	0
call'd	call'd	vvd	called	call	0
a	a	dt	a	a	0
Husband	Husband	n1	Husband	husband	0
unto	unto	p-acp	unto	unto	0
ev'ry	ev'ry	d	every	every	0
Woman	Woman	n1	Woman	woman	0
;	;	;	;	;	0
Proculus	Proculus	np1	Proculus	Proculus	0
Emperor	Emperor	n1	Emperor	emperor	0
(	(	(	(	(	0
the	the	dt	the	the	0
Story	Story	n1	Story	story	0
says	says	vvz	says	say	0
)	)	)	)	)	0
Deflowr'd	Deflowr'd	vvd	Deflowered	deflower	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
Maids	Maids	n2	Maids	maid	0
in	in	p-acp	in	in	0
fifteen	fifteen	crd	fifteen	fifteen	0
days	days	n2	days	day	0
:	:	:	:	:	0
If	If	cs	If	if	0
all	all	d	all	all	0
be	be	vbb	be	be	0
true	true	j	true	true	0
that	that	cst	that	that	0
Poets	Poets	ng1	Poets	poet	0
use	use	n1	use	use	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
,	,	,	,	,	0
Hercules	Hercules	np1	Hercules	Hercules	0
lay	lay	vvd	lay	lie	0
with	with	p-acp	with	with	0
fifty	fifty	crd	fifty	fifty	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
night	night	n1	night	night	0
;	;	;	;	;	0
When	When	c-crq	When	when	0
Heliogabulus	Heliogabulus	np1	Heliogabulus	Heliogabulus	0
Romes	Romes	npg1	Romes	Rome	0
Scepter	Scepter	n1	Sceptre	sceptre	0
sway'd	sway'd	vvn	swayed	sway	0
,	,	,	,	,	0
And	And	cc	And	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
World	World	n1	World	world	0
his	his	po31	his	his	0
lawless	lawless	j	lawless	lawless	0
Laws	Laws	n2	Laws	law	0
obey'd	obey'd	vvd	obeyed	obey	0
,	,	,	,	,	0
He	He	pns31	He	he	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Court	Court	n1	Court	court	0
caused	caused	vvd	caused	cause	0
Stews	Stews	n2	Stews	stew	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
Whereas	Whereas	cs	Whereas	whereas	0
(	(	(	(	(	0
cum	cum	fw-la	cum	cum	0
privilegio	privilegio	fw-la	privilegio	privilegio	0
)	)	)	)	)	0
Whores	Whores	ng1	Whores	whore	0
did	did	vdd	did	do	0
Trade	Trade	n1	Trade	trade	0
,	,	,	,	,	0
He	He	pns31	He	he	0
invited	invited	vvd	invited	invite	0
two	two	crd	two	two	0
and	and	cc	and	and	0
twenty	twenty	crd	twenty	twenty	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
And	And	cc	And	and	0
kindly	kindly	av-j	kindly	kind	0
to	to	p-acp	to	to	0
each	each	d	each	each	0
one	one	pi	one	one	0
a	a	dt	a	a	0
Whore	Whore	n1	Whore	whore	0
he	he	pns31	he	he	0
lends	lends	vvz	lends	lend	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
set	set	vvi	set	set	0
Whores	Whores	n2	Whores	whore	0
free	free	j	free	free	0
that	that	cst	that	that	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
bondage	bondage	n1	bondage	bondage	0
lay	lay	vvd	lay	lie	0
,	,	,	,	,	0
A	A	dt	A	a	0
mighty	mighty	j	mighty	mighty	0
mass	mass	n1	mass	mass	0
of	of	pp-f	of	of	0
Money	Money	n1	Money	money	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
pay	pay	vvi	pay	pay	0
,	,	,	,	,	0
He	He	pns31	He	he	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
day	day	n1	day	day	0
gave	gave	vvd	gave	give	0
to	to	p-acp	to	to	0
each	each	d	each	each	0
Whore	Whore	n1	Whore	whore	0
in	in	p-acp	in	in	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
A	A	dt	A	a	0
Ducat	Ducat	n1	Ducat	ducat	0
,	,	,	,	,	0
a	a	dt	a	a	0
large	large	j	large	large	0
and	and	cc	and	and	0
ill	ill	av-jn	ill	ill	0
bestowed	bestowed	vvn	bestowed	bestow	0
Sum	Sum	n1	Sum	sum	0
;	;	;	;	;	0
He	He	pns31	He	he	0
made	made	vvd	made	make	0
Orations	Orations	n2	Orations	oration	0
unto	unto	p-acp	unto	unto	0
Whores	Whores	n2	Whores	whore	0
,	,	,	,	,	0
and	and	cc	and	and	0
said	said	vvd	said	say	0
,	,	,	,	,	0
They	They	pns32	They	they	0
were	were	vbdr	were	be	0
his	his	po31	his	his	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
,	,	,	,	,	0
his	his	po31	his	his	0
Defence	Defence	n1	Defence	defence	0
and	and	cc	and	and	0
Aid	Aid	n1	Aid	aid	0
;	;	;	;	;	0
And	And	cc	And	and	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Speech	Speech	n1	Speech	speech	0
he	he	pns31	he	he	0
shew'd	shew'd	vvd	showed	show	0
his	his	po31	his	his	0
Wits	Wits	n2	Wits	wit	0
acute	acute	j	acute	acute	0
,	,	,	,	,	0
Of	Of	pp-f	Of	of	0
sundry	sundry	j	sundry	sundry	0
forms	forms	n2	forms	form	0
of	of	pp-f	of	of	0
Bawdry	Bawdry	n1	Bawdry	bawdry	0
to	to	pc-acp	to	to	0
dispute	dispute	vvi	dispute	dispute	0
,	,	,	,	,	0
And	And	cc	And	and	0
after	after	p-acp	after	after	0
giving	giving	vvg	giving	give	0
unto	unto	p-acp	unto	unto	0
every	every	d	every	every	0
Whore	Whore	n1	Whore	whore	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
listning	listning	vvg	listening	listen	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Tale	Tale	n1	Tale	tale	0
three	three	crd	three	three	0
Ducats	Ducats	n2	Ducats	ducat	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
Pardon	Pardon	n1	Pardon	pardon	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
and	and	cc	and	and	0
Liberty	Liberty	n1	Liberty	liberty	0
,	,	,	,	,	0
That	That	cst	That	that	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
whores	whores	n2	whores	whore	0
within	within	p-acp	within	within	0
his	his	po31	his	his	0
Monarchy	Monarchy	n1	Monarchy	monarchy	0
,	,	,	,	,	0
And	And	cc	And	and	0
yearly	yearly	j	yearly	yearly	0
Pensions	Pensions	n2	Pensions	pension	0
he	he	pns31	he	he	0
freely	freely	av-j	freely	free	0
gave	gave	vvd	gave	give	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
keep	keep	vvi	keep	keep	0
a	a	dt	a	a	0
Regiment	Regiment	n1	Regiment	regiment	0
of	of	pp-f	of	of	0
whores	whores	n2	whores	whore	0
most	most	av-ds	most	most	0
brave	brave	j	brave	brave	0
;	;	;	;	;	0
And	And	cc	And	and	0
oft	oft	av	oft	oft	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
in	in	p-acp	in	in	0
progress	progress	n1	progress	progress	0
went	went	vvd	went	go	0
,	,	,	,	,	0
Of	Of	pp-f	Of	of	0
Whores	Whores	n2	Whores	whore	0
,	,	,	,	,	0
Bawds	Bawds	n2	Bawds	bawd	0
,	,	,	,	,	0
Pandresses	Pandresses	n2	Pandresses	pandress	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
Rablement	Rablement	n1	Rabblement	rabblement	0
,	,	,	,	,	0
Six	Six	crd	Six	six	0
hundred	hundred	crd	hundred	hundred	0
Wagons	Wagons	n2	Wagons	wagon	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Histories	Histories	n2	Histories	history	0
reports	reports	n2	reports	report	0
,	,	,	,	,	0
Attended	Attended	vvd	Attended	attend	0
only	only	av-j	only	only	0
on	on	p-acp	on	on	0
these	these	d	these	these	0
brave	brave	j	brave	brave	0
consorts	consorts	n2	consorts	consort	0
:	:	:	:	:	0
This	This	d	This	this	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Royal	Royal	j	Royal	royal	0
Whore	Whore	n1	Whore	whore	0
master	master	n1	master	master	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
A	A	dt	A	a	0
special	special	j	special	special	0
benefactor	benefactor	n1	benefactor	benefactor	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
need	need	n1	need	need	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
none	none	pix	none	none	0
since	since	p-acp	since	since	0
Heliogabulus	Heliogabulus	np1	Heliogabulus	Heliogabulus	0
deceast	deceast	vvn	deceased	decease	0
,	,	,	,	,	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
the	the	dt	the	the	0
World	World	n1	World	world	0
with	with	p-acp	with	with	0
Whores	Whores	n2	Whores	whore	0
is	is	vbz	is	be	0
so	so	av	so	so	0
increast	increast	vvn	increased	increase	0
,	,	,	,	,	0
That	That	cst	That	that	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
an	an	dt	and	a	0
Emperor	Emperor	n1	Emperor	emperor	0
as	as	c-acp	as	as	0
mad	mad	j	mad	mad	0
,	,	,	,	,	0
He	He	pns31	He	he	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
twice	twice	av	twice	twice	0
so	so	av	so	so	0
many	many	av-d	many	many	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
I	I	pns11	I	i	0
leave	leave	vvb	leave	leave	0
Whores	Whores	n2	Whores	whore	0
and	and	cc	and	and	0
Whore-masters	Whore-masters	n2	Whoremasters	whoremaster	0
,	,	,	,	,	0
Unto	Unto	p-acp	Unto	unto	0
the	the	dt	the	the	0
Man	Man	n1	Man	man	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
;	;	;	;	;	0
And	And	cc	And	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
worthy	worthy	j	worthy	worthy	0
Shepherd	Shepherd	n1	Shepherd	shepherd	0
Swain	Swain	n1	Swain	swain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
presently	presently	av-j	presently	present	0
return	return	vvb	return	return	0
.	.	.	.	.	1
Because	Because	p-acp	Because	because	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
presently	presently	av-j	presently	present	0
maintain	maintain	vvi	maintain	maintain	0
,	,	,	,	,	0
That	That	cst	That	that	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
laboureth	laboureth	vvz	laboureth	labour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
worthy	worthy	j	worthy	worthy	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
May	May	vmb	May	may	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
better	better	jc	better	better	0
conscience	conscience	n1	conscience	conscience	0
sleep	sleep	vvi	sleep	sleep	0
in	in	p-acp	in	in	0
Bed	Bed	n1	Bed	bed	0
,	,	,	,	,	0
Then	Then	av	Then	then	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Gout	Gout	n1	Gout	gout	0
and	and	cc	and	and	0
Gravel	Gravel	n1	Gravel	gravel	0
as	as	c-acp	as	as	0
I'm	I'm	pns11|vbm	I'm	I|be	0
speed	speed	n1	speed	speed	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
my	my	po11	my	my	0
health	health	n1	health	health	0
from	from	p-acp	from	from	0
falling	falling	vvg	falling	fall	0
to	to	pc-acp	to	to	0
decay	decay	vvi	decay	decay	0
,	,	,	,	,	0
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
most	most	av-ds	most	most	0
tormented	tormented	j-vvn	tormented	torment	0
,	,	,	,	,	0
I	I	pns11	I	i	0
terrifie	terrifie	vvi	terrify	terrify	0
,	,	,	,	,	0
A	A	dt	A	a	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
pains	pains	n2	pains	pain	0
than	than	cs	than	than	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
I'm	I'm	pns11|vbm	I'm	I|be	0
sure	sure	j	sure	sure	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
antiquity	antiquity	n1	antiquity	antiquity	0
hath	hath	vhz	hath	have	0
stood	stood	vvn	stood	stand	0
,	,	,	,	,	0
Since	Since	c-acp	Since	since	0
the	the	dt	the	the	0
Worlds	Worlds	ng1	World's	world	0
drowning	drowning	vvg	drowning	drown	0
universal	universal	j	universal	universal	0
Flood	Flood	n1	Flood	flood	0
;	;	;	;	;	0
Though	Though	cs	Though	though	0
my	my	po11	my	my	0
Wits	Wits	n2	Wits	wit	0
be	be	vbb	be	be	0
like	like	av-j	like	like	0
my	my	po11	my	my	0
Purse	Purse	n1	Purse	purse	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
bare	bare	vvd	bore	bear	0
,	,	,	,	,	0
With	With	p-acp	With	with	0
Poets	Poets	n2	Poets	poet	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
compare	compare	vvi	compare	compare	0
,	,	,	,	,	0
Yet	Yet	av	Yet	yet	0
to	to	p-acp	to	to	0
dite	dite	fw-fr	dite	dite	0
Verse	Verse	n1	Verse	verse	0
,	,	,	,	,	0
provided	provided	vvn	provided	provide	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
,	,	,	,	,	0
No	No	dx	No	no	0
better	better	j	better	better	0
skill'd	skill'd	j-vvn	skilled	skill	0
in	in	p-acp	in	in	0
Schollar-ship	Schollar-ship	n1	Scholarship	scholarship	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
,	,	,	,	,	0
And	And	cc	And	and	0
then	then	av	then	then	0
come	come	vvb	come	come	0
on	on	a-acp	on	on	0
as	as	p-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
,	,	,	,	,	0
And	And	cc	And	and	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
wager	wager	n1	wager	wager	0
,	,	,	,	,	0
I'le	I'le	pns11|vmb	I'll	I|will	0
Verse	Verse	n1	Verse	verse	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
still	still	av	still	still	0
;	;	;	;	;	0
My	My	po11	My	my	0
self	self	n1	self	self	0
I	I	pns11	I	i	0
liken	liken	vvi	liken	liken	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
untuned	untuned	j-vvn	untuned	untune	0
Vial	Vial	n1	Vial	vial	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Vial	Vial	n1	Vial	vial	0
I'm	I'm	pns11|vbm	I'm	I|be	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
case	case	n1	case	case	0
,	,	,	,	,	0
And	And	cc	And	and	0
whoso	whoso	r-crq	whoso	whoso	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Fortune	Fortune	n1	Fortune	fortune	0
makes	makes	vvz	makes	make	0
a	a	dt	a	a	0
tryal	tryal	n1	trial	trial	0
,	,	,	,	,	0
Shall	Shall	vmb	Shall	shall	0
like	like	vvi	like	like	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
be	be	vbi	be	be	0
strung	strung	vvn	strung	string	0
and	and	cc	and	and	0
tuned	tuned	vvn	tuned	tune	0
base	base	j	base	base	0
;	;	;	;	;	0
And	And	cc	And	and	0
treble	treble	j	triple	treble	0
troubles	troubles	n2	troubles	trouble	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
want	want	vvi	want	want	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
here's	here's	av|vbz	here's	here|be	0
the	the	dt	the	the	0
period	period	n1	perjod	period	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
mischiefs	mischiefs	n2	mischiefs	mischief	0
all	all	d	all	all	0
,	,	,	,	,	0
Though	Though	cs	Though	though	0
Base	Base	j	Base	base	0
and	and	cc	and	and	0
Treble	Treble	j	Triple	treble	0
Fortune	Fortune	n1	Fortune	fortune	0
did	did	vdd	did	do	0
me	me	pno11	me	i	0
grant	grant	vvi	grant	grant	0
,	,	,	,	,	0
And	And	cc	And	and	0
Means	Means	n2	Means	mean	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
alas	alas	uh	alas	alas	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
too	too	av	too	too	0
scant	scant	av-j	scant	scant	0
;	;	;	;	;	0
Yet	Yet	av	Yet	yet	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Musick	Musick	n1	Music	music	0
,	,	,	,	,	0
I'le	I'le	pns11|vmb	I'll	I|will	0
venture	venture	vvi	venture	venture	0
a	a	dt	a	a	0
fall	fall	n1	fallen	fall	0
,	,	,	,	,	0
To	To	p-acp	To	to	0
the	the	dt	the	the	0
Tenor	Tenor	n1	Tenor	tenor	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Carset	Carset	np1	Carset	Carset	0
Town-hall	Town-hall	n1	Town-hall	town-hall	0
:	:	:	:	:	0
A	A	dt	A	a	0
Poet	Poet	n1	Poet	poet	0
rightly	rightly	av-jn	rightly	right	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
termed	termed	vvn	termed	term	0
sit	sit	vvi	fit	sit	0
,	,	,	,	,	0
An	An	dt	And	a	0
Abstract	Abstract	n-jn	Abstract	abstract	0
,	,	,	,	,	0
or	or	cc	or	or	0
Epitome	Epitome	n1	Epitome	epitome	0
of	of	pp-f	of	of	0
Wit	Wit	n1	Wit	wit	0
,	,	,	,	,	0
Or	Or	cc	Or	or	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Lute	Lute	n1	Lute	lute	0
,	,	,	,	,	0
that	that	cst	that	that	0
other	other	j-jn	other	other	0
pleasures	pleasures	n2	pleasures	pleasure	0
breed	breed	vvi	breed	breed	0
,	,	,	,	,	0
Are	Are	vbr	Are	be	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
Strong	Strong	j	Strong	strong	0
their	their	po32	their	their	0
curious	curious	j	curious	curious	0
eyes	eyes	n2	eyes	eye	0
to	to	pc-acp	to	to	0
feed	feed	vvi	feed	feed	0
,	,	,	,	,	0
That	That	cst	That	that	0
scornfully	scornfully	av-j	scornfully	scornful	0
distaste	distaste	vvb	distaste	distaste	0
it	it	pn31	it	it	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it's	it's	pn31|vbz	it's	it|be	0
known	known	vvn	known	know	0
,	,	,	,	,	0
It	It	pn31	It	it	0
makes	makes	vvz	makes	make	0
the	the	dt	the	the	0
hearers	hearers	ng2	hearers	hearer	0
sport	sport	n1	sport	sport	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
none	none	pix	none	none	0
:	:	:	:	:	0
A	A	dt	A	a	0
Poet's	Poet's	n1|vbz	Poet's	poet|be	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
Taper	Taper	n1	Taper	taper	0
burnt	burnt	vvn	burned	burn	0
by	by	p-acp	by	by	0
night	night	n1	night	night	0
,	,	,	,	,	0
That	That	cst	That	that	0
wastes	wastes	vvz	wastes	waste	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
giving	giving	vvg	giving	give	0
others	others	n2-jn	others	other	0
light	light	n1	light	light	0
,	,	,	,	,	0
A	A	dt	A	a	0
Poet's	Poet's	n1|vbz	Poet's	poet|be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
fool	fool	n1	fool	fool	0
beneath	beneath	p-acp	beneath	beneath	0
the	the	dt	the	the	0
skyes	skyes	n2	skies	sky	0
,	,	,	,	,	0
He	He	pns31	He	he	0
spends	spends	vvz	spends	spend	0
his	his	po31	his	his	0
wit	wit	n1	wit	wit	0
in	in	p-acp	in	in	0
making	making	vvg	making	make	0
others	others	n2-jn	others	other	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
their	their	po32	their	their	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
return	return	vvi	return	return	0
,	,	,	,	,	0
They	They	pns32	They	they	0
pay	pay	vvb	pay	pay	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
disdain	disdain	n1	disdain	disdain	0
,	,	,	,	,	0
contempt	contempt	n1	contempt	contempt	0
and	and	cc	and	and	0
scorn	scorn	n1	scorn	scorn	0
,	,	,	,	,	0
An	An	dt	And	a	0
Independant	Independant	j-jn	Independent	independent	0
is	is	vbz	is	be	0
