Great	Great	j	Great	great	0
a	a	dt	a	a	0
man	man	n1	man	man	0
upon	upon	p-acp	upon	upon	0
suits	suits	n2	suits	suit	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
overthrow	overthrow	n1	overthrow	overthrow	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
he	he	pns31	he	he	0
knowes	knowes	vvz	knows	know	0
the	the	dt	the	the	0
Chancery	Chancery	n1	Chancery	chancery	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
relief	relief	n1	relief	relief	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
;	;	;	;	;	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
many	many	d	many	many	0
Lawyers	Lawyers	n2	Lawyers	lawyer	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
so	so	av	so	so	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
know	know	vvb	know	know	0
many	many	d	many	many	0
do	do	n1	doe	do	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
tedious	tedious	j	tedious	tedious	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
happily	happily	av-j	happily	happy	0
greater	greater	jc	greater	great	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
then	then	av	then	then	0
is	is	vbz	is	be	0
conceived	conceived	vvn	conceived	conceive	0
,	,	,	,	,	0
and	and	cc	and	and	0
this	this	d	this	this	0
may	may	vmb	may	may	0
content	content	vvi	content	content	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
have	have	vhb	have	have	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
relished	relished	vvn	relished	relish	0
.	.	.	.	.	1
The	The	dt	The	the	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
deale	deale	vvi	deal	deal	0
with	with	p-acp	with	with	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
case	case	n1	case	case	0
,	,	,	,	,	0
are	are	vbr	are	be	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
prudent	prudent	j	prudent	prudent	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
doubt	doubt	n1	doubt	doubt	0
will	will	vmb	will	will	0
,	,	,	,	,	0
if	if	cs	if	if	0
consulted	consulted	vvn	consulted	consult	0
,	,	,	,	,	0
agree	agree	vvb	agree	agree	0
to	to	p-acp	to	to	0
reason	reason	n1	reason	reason	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
onely	onely	av-j	only	only	0
with	with	p-acp	with	with	0
as	as	p-acp	as	as	0
much	much	d	much	much	0
moderation	moderation	n1	moderation	moderation	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
presented	presented	vvd	presented	present	0
this	this	d	this	this	0
to	to	p-acp	to	to	0
consideration	consideration	n1	consideration	consideration	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
cleared	cleared	vvn	cleared	clear	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
and	and	cc	and	and	0
remaine	remaine	vvi	remain	remain	1
