THat	THat	cst	THat	that	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
proofe	proofe	n1	proof	proof	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
which	which	r-crq	which	which	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
now	now	av	now	now	0
and	and	cc	and	and	0
then	then	av	then	then	0
,	,	,	,	,	0
lesse	lesse	av-dc	less	less	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
beene	beene	vbi	been	be	0
dealing	dealing	vvg	dealing	deal	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
:	:	:	:	:	0
and	and	cc	and	and	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
me	me	pno11	me	i	0
therein	therein	av	therein	therein	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
that	that	cst	that	that	0
haue	haue	vhb	have	have	0
gone	gone	vvn	gone	go	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Bible	Bible	n1	Bible	bible	0
,	,	,	,	,	0
or	or	cc	or	or	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
)	)	)	)	)	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
gone	gone	vvn	gone	go	0
nearest	nearest	av-j	nearest	near	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
gone	gone	vvn	gone	go	0
indifferently	indifferently	av-j	indifferently	indifferent	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
(	(	(	(	(	0
on	on	p-acp	on	on	0
one	one	crd	one	one	0
booke	booke	n1	book	book	0
after	after	p-acp	after	after	0
another	another	j-jn	another	another	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
sort	sort	n1	sort	sort	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
deliuer	deliuer	vvb	deliver	deliver	0
the	the	dt	the	the	0
Storie	Storie	n1	Story	story	0
intermingling	intermingling	vvg	intermingling	intermingle	0
the	the	dt	the	the	0
one	one	crd	one	one	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
;	;	;	;	;	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
bin	bin	vbn	been	be	0
carefull	carefull	j	careful	careful	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
did	did	vdd	did	do	0
appertaine	appertaine	vvi	appertain	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
dispose	dispose	vvi	dispose	dispose	0
them	them	pno32	them	they	0
)	)	)	)	)	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
haue	haue	vhb	have	have	0
they	they	pns32	they	they	0
also	also	av	also	also	0
missed	missed	vvd	missed	miss	0
the	the	dt	the	the	0
course	course	n1	course	course	0
that	that	cst	that	that	0
now	now	av	now	now	0
we	we	pns12	we	we	0
speake	speake	vvb	speak	speak	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
these	these	d	these	these	0
matters	matters	n2	matters	matter	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
plaine	plaine	j	plain	plain	0
in	in	p-acp	in	in	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
then	then	av	then	then	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
need	need	vvb	need	need	0
any	any	d	any	any	0
farther	farther	jc	farther	far	0
businesse	businesse	n1	business	business	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
them	them	pno32	them	they	0
open	open	j	open	open	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
lightly	lightly	av-j	lightly	light	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
regarded	regarded	vvn	regarded	regard	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
acquaint	acquaint	vvi	acquaint	acquaint	0
others	others	n2-jn	others	other	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
doe	doe	vdb	do	do	0
appertaine	appertaine	vvi	appertain	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
by	by	p-acp	by	by	0
obseruing	obseruing	vvg	observing	observe	0
this	this	d	this	this	0
course	course	n1	course	course	0
,	,	,	,	,	0
euer	euer	av	ever	ever	0
deliuer	deliuer	vvb	deliver	deliver	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
(	(	(	(	(	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
better	better	jc	better	better	0
order	order	n1	order	order	0
then	then	av	then	then	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
vsed	vsed	vvn	used	use	0
)	)	)	)	)	0
the	the	dt	the	the	0
vndoubted	vndoubted	j	undoubted	undoubted	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
assured	assured	j-vvn	assured	assure	0
testimonie	testimonie	n1	testimony	testimony	0
,	,	,	,	,	0
both	both	d	both	both	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
mighty	mighty	j	mighty	mighty	0
in	in	p-acp	in	in	0
operation	operation	n1	operation	operation	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
carefully	carefully	av-j	carefully	careful	0
deliuered	deliuered	vvn	delivered	deliver	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
mea	mea	n1	meam	measure	0
∣	∣	sy	∣	∣	0
sure	sure	j	sure	sure	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospell	Gospell	n1	Gospel	gospel	0
,	,	,	,	,	0
oftimes	oftimes	av	oftimes	oftimes	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
euen	euen	av	even	even	0
by	by	p-acp	by	by	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
notable	notable	j	notable	notable	0
gifts	gifts	n2	gifts	gift	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
seeke	seeke	vvb	seek	seek	0
themselues	themselues	px32	themselves	themselves	0
withall	withall	av	withal	withal	0
)	)	)	)	)	0
thence	thence	av	thence	thence	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
little	little	j	little	little	0
conuersion	conuersion	n1	conversion	conversion	0
is	is	vbz	is	be	0
wrought	wrought	vvn	wrought	wrought	0
thereby	thereby	av	thereby	thereby	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
people	people	n1	people	people	0
.	.	.	.	.	1
The	The	dt	The	the	0
people	people	n1	people	people	0
againe	againe	av	again	again	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
those	those	d	those	those	0
things	things	n2	things	thing	0
gathered	gathered	vvn	gathered	gather	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
plaine	plaine	j	plain	plain	0
and	and	cc	and	and	0
easie	easie	j	easy	easy	0
manner	manner	n1	manner	manner	0
may	may	vmb	may	may	0
haue	haue	vhi	have	have	0
good	good	j	good	good	0
encourage	encourage	vvb	encourage	encourage	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
thereby	thereby	av	thereby	thereby	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
acquaint	acquaint	vvi	acquaint	acquaint	0
themselues	themselues	px32	themselves	themselves	0
better	better	av-jc	better	better	0
therewith	therewith	av	therewith	therewith	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
both	both	d	both	both	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
that	that	cst	that	that	0
more	more	dc	more	more	0
comfortable	comfortable	j	comfortable	comfortable	0
dicharge	dicharge	n1	discharge	discharge	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
duties	duties	n2	duties	duty	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
raising	raising	n-vvg	raising	raise	0
vp	vp	a-acp	up	up	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
sound	sound	j	found	sound	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
other	other	j-jn	other	other	0
matters	matters	n2	matters	matter	0
)	)	)	)	)	0
the	the	dt	the	the	0
better	better	jc	better	better	0
heede	heede	n1	heed	heed	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
,	,	,	,	,	0
neuer	neuer	av-x	never	never	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
downe	downe	a-acp	down	down	0
those	those	d	those	those	0
good	good	j	good	good	0
orders	orders	n2	order	order	0
that	that	cst	that	that	0
already	already	av	already	already	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
careful	careful	j	careful	careful	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
euer	euer	av	ever	ever	0
to	to	pc-acp	to	to	0
repaire	repaire	vvi	repair	repair	0
the	the	dt	the	the	0
ruines	ruines	n2	ruins	ruin	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
as	as	c-acp	as	as	0
occasion	occasion	n1	occasion	occasion	0
is	is	vbz	is	be	0
offered	offered	vvn	offered	offer	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
sauorie	sauorie	j	savoury	savoury	0
Salt	Salt	n1	Salt	salt	0
shall	shall	vmb	shall	shall	0
you	you	pn22	you	you	0
bee	bee	vbi	be	be	0
your	your	po22	your	your	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
bee	bee	vbi	be	be	0
more	more	av-dc	more	more	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
season	season	vvi	season	season	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
side	side	n1	side	side	0
,	,	,	,	,	0
the	the	dt	the	the	0
lesse	lesse	av-dc	less	less	0
that	that	cst	that	that	0
smaller	smaller	jc	smaller	small	0
matters	matters	n2	matters	matter	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
case	case	n1	case	case	0
regarded	regarded	vvd	regarded	regard	0
;	;	;	;	;	0
the	the	dt	the	the	0
harder	harder	jc	harder	hard	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
afterward	afterward	av	afterwards	afterward	0
prooue	prooue	vvi	prove	prove	0
to	to	pc-acp	to	to	0
withstand	withstand	vvi	withstand	withstand	0
disorder	disorder	n1	disorder	disorder	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
greater	greater	jc	greater	great	0
.	.	.	.	.	1
God	God	np1	God	God	0
euer	euer	av	ever	ever	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
both	both	d	both	both	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
grow	grow	vvi	grow	grow	0
rich	rich	j	rich	rich	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
good	good	j	good	good	0
gra	gra	fw-mi	gra	gra	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
euer	euer	av	ever	ever	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
carefull	carefull	j	careful	careful	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
readily	readily	av-j	readily	ready	0
to	to	pc-acp	to	to	0
bestow	bestow	vvi	bestow	bestow	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
gaue	gaue	vvd	gave	give	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
helpe	helpe	n1	help	help	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
neede	neede	vvb	need	need	0
them	them	pno32	them	they	0
.	.	.	.	.	1
London	London	np1	London	London	0
,	,	,	,	,	0
the	the	dt	the	the	0
25.	25.	crd	25.	25.	0
of	of	pp-f	of	of	0
Ianuary	Ianuary	np1	Ianuary	January	0
1610.	1610.	crd	1610.	1610.	1
