AMong	AMong	p-acp	AMong	among	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lish	lish	uh	lish	lish	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
first	first	ord	first	first	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
english	english	jp	english	english	0
labours	labours	n2	labours	labour	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
the	the	dt	the	the	0
same	same	d	same	same	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Worship	Worship	n1	Worship	worship	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
louing	louing	j-vvg	loving	love	0
brother	brother	n1	brother	brother	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
vertuous	vertuous	j	virtuous	virtuous	0
Lady	Lady	n1	Lady	lady	0
your	your	po22	your	your	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
for	for	p-acp	for	for	0
great	great	j	great	great	0
benefits	benefits	n2	benefits	benefit	0
excee	excee	n1	excee	excee	0
∣	∣	sy	∣	∣	0
dingly	dingly	av-vvg	dingly	ding	0
bound	bound	vvd	bound	bind	0
:	:	:	:	:	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
might	might	vmd	might	may	0
remaine	remaine	vvi	remain	remain	0
some	some	d	some	some	0
memoriall	memoriall	n1	memorial	memorial	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
bountifulnes	bountifulnes	n1	bountifulness	bountifulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
thankefulnesse	thankefulnesse	n1	thankfulness	thankfulness	0
.	.	.	.	.	1
Accept	Accept	vvb	Accept	accept	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
(	(	(	(	(	0
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
)	)	)	)	)	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
accu	accu	n1	accu	accu	0
∣	∣	sy	∣	∣	0
stomed	stomed	j	stomed	stomed	0
fauour	fauour	n1	favour	favour	0
this	this	d	this	this	0
commendation	commendation	n1	commendation	commendation	0
of	of	pp-f	of	of	0
Abra	Abra	np1	Abra	Abra	0
∣	∣	sy	∣	∣	0
hams	hams	n2	hams	ham	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
obedience	obedience	n1	obedience	obedience	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
hitherto	hitherto	av	hitherto	hitherto	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
glory	glory	n1	glory	glory	0
be	be	vbi	be	be	0
it	it	pn31	it	it	0
spoken	spoken	vvn	spoken	speak	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
)	)	)	)	)	0
shewed	shewed	vvn	showed	show	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
:	:	:	:	:	0
so	so	av	so	so	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
Abra	Abra	np1	Abra	Abra	0
∣	∣	sy	∣	∣	0
ham	ham	n1	ham	ham	0
commended	commended	vvn	commended	commend	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
some	some	d	some	some	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
couragement	couragement	n1	couragement	couragement	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
course	course	n1	course	course	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
long	long	j	long	long	0
wal	wal	n1	wall	wall	0
∣	∣	sy	∣	∣	0
ked	ked	j	ked	ked	0
.	.	.	.	.	1
That	That	cst	That	that	0
imitating	imitating	vvg	imitating	imitate	0
still	still	av	still	still	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
Abra	Abra	np1	Abra	Abra	0
∣	∣	sy	∣	∣	0
ham	ham	n1	ham	ham	0
,	,	,	,	,	0
and	and	cc	and	and	0
treading	treading	vvg	treading	tread	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
steps	steps	n2	steps	step	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
obe	obe	n1	obe	obe	0
∣	∣	sy	∣	∣	0
dience	dience	n1	dience	dience	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
end	end	n1	end	end	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
sure	sure	j	sure	sure	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
labours	labours	n2	labours	labour	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
rest	rest	vvi	rest	rest	0
in	in	p-acp	in	in	0
Abrahams	Abrahams	npg1	Abrahams	Abraham	0
bosome	bosome	n1	bosom	bosom	0
,	,	,	,	,	0
Luk.	Luk.	np1	Luk.	Luk.	1
16.22	16.22	crd	16.22	16.22	0
.	.	.	.	.	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
receiue	receiue	vvi	receive	receive	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
faith,1	faith,1	n1	faith,1	faith,1	0
.	.	.	.	.	1
Pet.	Pet.	np1	Pet.	Pet.	0
1.9	1.9	crd	1.9	1.9	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
saluation	saluation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
soule	soule	n1	soul	soul	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
precious	precious	j	precious	precious	0
merits	merits	n2	merits	merit	0
of	of	pp-f	of	of	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
.	.	.	.	.	0
,	,	,	,	,	0
the	the	dt	the	the	0
28.	28.	crd	28.	28.	0
of	of	pp-f	of	of	0
Aprill	Aprill	np1	Aprill	April	0
1602.	1602.	crd	1602.	1602.	1
