BY	BY	p-acp	BY	by	0
assistance	assistance	n1	assistance	assistance	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
heaven-way	heaven-way	n1	heaven-way	heaven-way	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
plaine	plaine	j	plain	plain	0
,	,	,	,	,	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
soul	soul	n1	soul	soul	0
concernment	concernment	n1	concernment	concernment	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
altogether	altogether	av	altogether	altogether	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
ye	ye	pn22	you	you	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
all	all	d	all	all	0
reall	reall	j	real	real	0
christians	christians	njpg2	christians	christian	0
,	,	,	,	,	0
a	a	dt	a	a	0
vi	vi	crd	vi	vi	0
∣	∣	sy	∣	∣	0
sible	sible	j	sible	sible	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
crament	crament	n1	crament	crament	0
,	,	,	,	,	0
an	an	dt	and	a	0
interest	interest	n1	interest	interest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
promises	promises	n2	promises	promise	0
—	—	—	—	—	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
not	not	xx	not	not	0
sow	sow	vvi	sow	sow	0
such	such	d	such	such	0
pillows	pillows	n2	pillows	pillow	0
under	under	p-acp	under	under	0
your	your	po22	your	your	0
armes	armes	n2	arms	arm	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
,	,	,	,	,	0
well	well	av	well	well	0
might	might	vmd	might	may	0
you	you	pn22	you	you	0
suspect	suspect	vvi	suspect	suspect	0
me	me	pno11	me	i	0
of	of	a-acp	of	off	0
daub	daub	vvi	daub	daub	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
untempred	untempred	j	untempered	untempered	0
morter	morter	n1	mortar	mortar	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
endeavour	endeavour	vvi	endeavour	endeavour	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
you	you	pn22	you	you	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
Christians	Christians	np1	Christians	Christians	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
name	name	n1	name	name	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
nature	nature	n1	nature	nature	0
also	also	av	also	also	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
true	true	j	true	true	0
visible	visible	j	visible	visible	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
persons	persons	n2	persons	person	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
and	and	cc	and	and	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
Seals	Seals	vvz	Seals	seal	0
and	and	cc	and	and	0
Promises	Promises	vvz	Promises	promise	0
are	are	vbr	are	be	0
given	given	vvn	given	give	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
,	,	,	,	,	0
or	or	cc	or	or	0
become	become	vvi	become	become	0
such	such	d	such	such	0
,	,	,	,	,	0
then	then	av	then	then	0
may	may	vmb	may	may	0
I	I	pns11	I	i	0
tell	tell	vvb	tell	tell	0
you	you	pn22	you	you	0
without	without	p-acp	without	without	0
deceiving	deceiving	vvg	deceiving	deceive	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Christians	Christians	np1	Christians	Christians	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
a	a	dt	a	a	0
Church	Church	n1	Church	church	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Seals	Seals	n2	Seals	seal	0
and	and	cc	and	and	0
promises	promises	n2	promises	promise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
spel	spel	n1	spell	spell	0
indeed	indeed	av	indeed	indeed	0
.	.	.	.	.	1
If	If	cs	If	if	0
a	a	dt	a	a	0
Parish	Parish	n1	Parish	parish	0
or	or	cc	or	or	0
People	People	n1	People	people	0
be	be	vbb	be	be	0
altogether	altogether	av	altogether	altogether	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fane	fane	n1	fane	fane	0
,	,	,	,	,	0
atheisticall	atheisticall	j	atheistical	atheistical	0
,	,	,	,	,	0
dead	dead	j	dead	dead	0
in	in	p-acp	in	in	0
sins	sins	n2	sins	sin	0
and	and	cc	and	and	0
trespasses	trespasses	n2	trespasses	trespass	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
favour	favour	n1	favour	favour	0
or	or	cc	or	or	0
taste	taste	n1	taste	taste	0
of	of	pp-f	of	of	0
spirituall	spirituall	j	spiritual	spiritual	0
things	things	n2	things	thing	0
—	—	—	—	—	0
To	To	pc-acp	To	to	0
tell	tell	vvi	tell	tell	0
such	such	d	such	such	0
a	a	dt	a	a	0
people	people	n1	people	people	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
good	good	j	good	good	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
a	a	dt	a	a	0
visible	visible	j	visible	visible	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sacrament	Sacrament	n1	Sacrament	sacrament	0
—	—	—	—	—	0
is	is	vbz	is	be	0
no	no	xx	not	not	0
other	other	j-jn	other	other	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
cheat	cheat	vvi	cheat	cheat	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
harden	harden	vvb	harden	harden	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
lead	lead	vvi	led	lead	0
them	them	pno32	them	they	0
blindfold	blindfold	j	blindfold	blindfold	0
to	to	p-acp	to	to	0
destru	destru	n2	destru	destru	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
:	:	:	:	:	0
A	A	dt	A	a	0
formall	formall	j	formal	formal	0
and	and	cc	and	and	0
generall	generall	j	general	general	0
Preacher	Preacher	n1	Preacher	preacher	0
that	that	cst	that	that	0
words	words	n2	words	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
phrases	phrases	n2	phrases	phrase	0
out	out	av	out	out	0
his	his	po31	his	his	0
own	own	d	own	own	0
wisdom	wisdom	n1	wisdom	wisdom	0
,	,	,	,	,	0
tickling	tickling	vvg	tickling	tickle	0
the	the	dt	the	the	0
ears	ears	n2	ears	ear	0
without	without	p-acp	without	without	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
or	or	cc	or	or	0
awaking	awaking	vvg	awaking	awake	0
the	the	dt	the	the	0
consciences	consciences	n2	consciences	conscience	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
hearers	hearers	n2	hearers	hearer	0
,	,	,	,	,	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
and	and	cc	and	and	0
applause	applause	n1	applause	applause	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
the	the	dt	the	the	0
praise	praise	n1	praise	praise	0
and	and	cc	and	and	0
peace	peace	n1	peace	peace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
let	let	vvb	let	let	0
who	who	r-crq	who	who	0
will	will	vmb	will	will	0
take	take	vvi	take	take	0
the	the	pno32	thee	they	0
for	for	c-acp	for	for	0
∣	∣	sy	∣	∣	0
mer	mer	n1	mere	mere	0
.	.	.	.	.	1
It	It	pn31	It	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
worth	worth	j	worth	worth	0
all	all	d	all	all	0
his	his	po31	his	his	0
pains	pains	n2	pains	pain	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
∣	∣	sy	∣	∣	0
ings	ings	n1	ings	ings	0
,	,	,	,	,	0
if	if	cs	if	if	0
a	a	dt	a	a	0
Minister	Minister	n1	Minister	minister	0
drawing	drawing	vvg	drawing	draw	0
men	men	n2	men	man	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
latter	latter	d	latter	latter	0
end	end	n1	end	end	0
,	,	,	,	,	0
and	and	cc	and	and	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
up	up	a-acp	up	up	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
stewardship	stewardship	n1	stewardship	stewardship	0
,	,	,	,	,	0
can	can	vmb	can	can	0
appeale	appeale	vvi	appeal	appeal	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Congregation	Congregation	n1	Congregation	congregation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
Samuel	Samuel	np1	Samuel	Samuel	0
(	(	(	(	(	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
die	die	vvi	die	die	0
)	)	)	)	)	0
did	did	vdd	did	do	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
case	case	n1	case	case	0
,	,	,	,	,	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
12.	12.	crd	12.	12.	0
—	—	—	—	—	0
Whose	Whose	r-crq	Whose	who	0
Oxe	Oxe	n1	Ox	ox	0
or	or	cc	or	or	0
whose	whose	rg-crq	whose	who	0
Ass	Ass	n1	Ass	ass	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
taken	taken	vvn	taken	take	0
?	?	?	?	?	0
whom	whom	ro-crq	whom	who	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
defrauded	defrauded	vvd	defrauded	defraud	0
?	?	?	?	?	1
So	So	av	So	so	0
when	when	c-crq	when	when	0
a	a	dt	a	a	0
Minister	Minister	n1	Minister	minister	0
,	,	,	,	,	0
—	—	—	—	—	0
what	what	q-crq	what	what	0
soul	soul	n1	soul	soul	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
guiled	guiled	j-vvn	guiled	guile	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
soul	soul	n1	soul	soul	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
defrauded	defrauded	vvd	defrauded	defraud	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
soul	soul	n1	soul	soul	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
hardened	hardened	vvn	hardened	harden	0
in	in	p-acp	in	in	0
sin	sin	n1	since	sin	0
by	by	p-acp	by	by	0
covering	covering	vvg	covering	cover	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
discovering	discovering	vvg	discovering	discover	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
estate	estate	n1	estate	estate	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
people	people	n1	people	people	0
have	have	vhb	have	have	0
I	I	pns11	I	i	0
deceived	deceived	vvn	deceived	deceive	0
by	by	p-acp	by	by	0
telling	telling	vvg	telling	tell	0
them	them	pno32	them	they	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
?	?	?	?	?	1
a	a	dt	a	a	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
seals	seals	n2	seals	seal	0
thereof	thereof	av	thereof	thereof	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
?	?	?	?	?	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
thus	thus	av	thus	thus	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
worth	worth	j	worth	worth	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
one	one	crd	one	one	0
day	day	n1	day	day	0
;	;	;	;	;	0
O	O	uh	Oh	oh	0
that	that	cst	that	that	0
all	all	d	all	all	0
that	that	cst	that	that	0
take	take	vvb	take	take	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Ministry	Ministry	n1	Ministry	ministry	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
would	would	vmd	would	will	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
this	this	d	this	this	0
.	.	.	.	.	1
If	If	cs	If	if	0
plain	plain	j	plain	plain	0
dealing	dealing	n-vvg	dealing	deal	0
have	have	vhb	have	have	0
outward	outward	j	outward	outward	0
disturbance	disturbance	n1	disturbance	disturbance	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
inward	inward	j	inward	inward	0
peace	peace	n1	peace	peace	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
indeed	indeed	av	indeed	indeed	0
an	an	dt	and	a	0
ingenious	ingenious	j	ingenious	ingenious	0
people	people	n1	people	people	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
reason	reason	n1	reason	reason	0
and	and	cc	and	and	0
understanding	understanding	n1	understanding	understanding	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
quite	quite	av	quite	quite	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
or	or	cc	or	or	0
infatuated	infatuated	vvn	infatuated	infatuate	0
,	,	,	,	,	0
will	will	vmb	will	will	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
make	make	vvi	make	make	0
good	good	j	good	good	0
that	that	cst	that	that	0
say	say	vvb	say	say	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
mans	mans	ng1	men	man	0
;	;	;	;	;	0
Pro.	Pro.	np1	Pro.	Pro.	1
28.23	28.23	crd	28.23	28.23	0
.	.	.	.	.	1
That	That	cst	That	that	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
rebuketh	rebuketh	vvz	rebuketh	rebuke	0
a	a	dt	a	a	0
man	man	n1	man	man	0
afterward	afterward	av	afterwards	afterward	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
more	more	dc	more	more	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
than	than	cs	than	than	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
flatter	flatter	vvb	flatter	flatter	0
∣	∣	sy	∣	∣	0
eth	eth	zz	eth	eth	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
tongue	tongue	n1	tongue	tongue	0
.	.	.	.	.	1
My	My	po11	My	my	0
endeavour	endeavour	n1	endeavour	endeavour	0
therefore	therefore	av	therefore	therefore	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
cause	cause	n1	cause	cause	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
your	your	po22	your	your	0
miserable	miserable	j	miserable	miserable	0
estate	estate	n1	estate	estate	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
remedy	remedy	n1	remedy	remedy	0
thereof	thereof	av	thereof	thereof	0
by	by	p-acp	by	by	0
grace	grace	n1	grace	grace	0
;	;	;	;	;	0
To	To	pc-acp	To	to	0
cause	cause	vvi	cause	cause	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
into	into	p-acp	into	into	0
that	that	d	that	that	0
great	great	j	great	great	0
mystery	mystery	n1	mystery	mystery	0
,	,	,	,	,	0
the	the	dt	the	the	0
infi	infi	n2	infi	infi	0
∣	∣	sy	∣	∣	0
nite	nite	j	nite	nite	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
great	great	j	great	great	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
dedemption	dedemption	n1	dedemption	dedemption	0
through	through	p-acp	through	through	0
him	him	pno31	him	he	0
,	,	,	,	,	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
&	&	cc	&	and	0
the	the	dt	the	the	0
pow	pow	uh	pow	pow	0
∣	∣	sy	∣	∣	0
er	er	zz	er	er	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Resurrection	Resurrection	n1	Resurrection	resurrection	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
fellow	fellow	n1	fellow	fellow	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
sufferings	sufferings	n2	sufferings	suffering	0
,	,	,	,	,	0
being	being	vbg	being	be	0
made	made	vvn	made	make	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
formable	formable	j	formable	formable	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
death	death	n1	death	death	0
:	:	:	:	:	0
That	That	cst	That	that	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
called	called	vvn	called	call	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
an	an	dt	and	a	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Steward	Steward	n1	Steward	steward	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
amongst	amongst	p-acp	among	among	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
griefe	griefe	n1	grief	grief	0
:	:	:	:	:	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
had	had	vhd	had	have	0
need	need	n1	need	need	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
about	about	p-acp	about	about	0
them	them	pno32	them	they	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
give	give	vvi	give	give	0
account	account	n1	account	account	0
for	for	p-acp	for	for	0
more	more	dc	more	more	0
souls	souls	n2	souls	soul	0
than	than	cs	than	than	0
their	their	po32	their	their	0
own	own	d	own	own	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
any	any	d	any	any	0
be	be	vbb	be	be	0
lost	lost	vvn	lost	lose	0
through	through	p-acp	through	through	0
their	their	po32	their	their	0
default	default	n1	default	default	0
,	,	,	,	,	0
Ezek.	Ezek.	np1	Ezek.	Ezek.	1
3.18	3.18	crd	3.18	3.18	0
that	that	d	that	that	0
blood	blood	n1	blood	blood	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
required	required	vvn	required	require	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
bands	bands	n2	bans	band	0
:	:	:	:	:	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
judgement	judgement	n1	judgement	judgement	0
be	be	vbb	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
condition	condition	n1	condition	condition	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
negligent	negligent	j	negligent	negligent	0
,	,	,	,	,	0
idle	idle	j	idle	idle	0
,	,	,	,	,	0
Pastor	Pastor	n1	Pastor	pastor	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
fleec'd	fleec'd	vvd	fleeced	fleece	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
fed	fed	vvn	fed	feed	0
his	his	po31	his	his	0
flock	flock	n1	flock	flock	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
ten	ten	crd	ten	ten	0
thousand	thousand	crd	thousand	thousand	0
worlds	worlds	n2	world's	world	0
:	:	:	:	:	0
Not	Not	xx	Not	not	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
dition	dition	n1	dition	dition	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
2.4	2.4	crd	2.4	2.4	0
that	that	d	that	that	0
daubs	daubs	vvz	daubs	daub	0
with	with	p-acp	with	with	0
untemperd	untemperd	j	untempered	untempered	0
mor	mor	zz	mor	mor	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
,	,	,	,	,	0
that	that	cst	that	that	0
speaks	speaks	vvz	speaks	speak	0
smooth	smooth	j	smooth	smooth	0
things	things	n2	things	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
preacheth	preacheth	vvz	preacheth	preach	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
demonstration	demonstration	n1	demonstration	demonstration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
power	power	n1	power	power	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
inticing	inticing	j-vvg	enticing	entice	0
words	words	n2	words	word	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
wisdome	wisdome	n1	wisdom	wisdom	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
fearefull	fearefull	j	fearful	fearful	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
man	man	n1	man	man	0
when	when	c-crq	when	when	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
reckon	reckon	vvi	reckon	reckon	0
together	together	av	together	together	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
many	many	d	many	many	0
sheep	sheep	n1	sheep	sheep	0
,	,	,	,	,	0
lost	lost	vvn	lost	lose	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
earelesness	earelesness	n1	earelesness	earelesness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
shepheard	shepheard	n1	shepherd	shepherd	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
saying	saying	n-vvg	saying	say	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
,	,	,	,	,	0
That	That	cst	That	that	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
saved	saved	vvn	saved	save	0
Ministers	Ministers	n2	Ministers	minister	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
fewest	fewest	ds	fewest	few	0
:	:	:	:	:	0
Indeed	Indeed	av	Indeed	indeed	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
charge	charge	n1	charge	charge	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sorest	sorest	js	sorest	sore	0
